Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,unuse
0.216655636,0.195333198,0.186473232,0.17714009,0.171743614,0.170303642,0.172421387,0.178640761,0.179357373,0.186974021,0.19439939,0.189026519,0.841412481,1.353306294,3.797377664,5.351588189,8.886510367,12.46019516,10.44364934,3.568045012,2.632420929,21551,273.4890853,285.1040677,298.6498728,307.9575355,313.3577952,316.521818,314.5130109,309.7143472,303.300388,295.2642809,284.6372688,274.3209079,257.4873484,264.8003374,275.6422849,283.8579334,289.7044469,295.4877071,296.8080128,294.0128388,286.3664546,277.4554726,268.6294776,259.9728141,40,53.42327273,21
0.262724817,0.222755437,0.201985603,0.194633219,0.18543714,0.170220667,0.173959443,0.170256305,0.174403616,0.196799653,0.19541086,0.228438245,4.24181521,3.383600985,4.177725798,13.30723665,24.77421458,18.49084178,8.928454364,4.382094757,4.898318296,8184,276.6182638,285.2583687,295.2933344,304.6555351,309.6369016,306.4934547,304.6424837,302.7941813,299.6200703,294.3687761,283.6620531,276.8092865,257.577019,261.7002828,268.8259863,275.5144835,280.9040565,286.3243163,288.2728334,286.3481702,280.2673961,272.7850718,266.7417363,259.788384,49,1560.914001,23
0.307068629,0.262123383,0.215626762,0.181796337,0.167360048,0.161376391,0.158184246,0.157322145,0.152750519,0.171578263,0.274057545,0.325586705,6.214559701,5.636863734,6.375319387,10.54219342,18.18355748,15.52590187,9.309202533,6.258413211,5.987571547,6417,274.7457017,281.2166896,289.596827,296.8665281,301.950704,303.2781928,303.1262799,299.5023552,294.949301,289.4678743,280.671624,273.7626169,255.349803,258.0711052,264.2990987,269.3875181,274.5562685,279.7843726,282.5585225,281.0238276,275.8937332,269.3633963,262.7454755,256.917904,5,2563.255596,5
0.610070293,0.623214463,0.407590115,0.165646591,0.163693659,0.170906323,0.170975974,0.180116787,0.183809846,0.185436754,0.396950784,0.609878705,6.180082511,5.454503991,4.147015537,10.03225597,18.05033515,9.810647228,4.211981622,4.611760062,6.028795194,28109,258.821085,264.0605095,279.1411805,297.371705,304.893642,307.746847,306.6267888,304.7794381,297.6262001,285.5712868,270.2234121,259.770206,251.8448162,254.6410353,266.1269984,274.303698,279.7001786,286.1720386,287.6574113,285.3720091,277.876972,270.5832011,262.5498605,254.74272,5,929.8598326,6
0.275183393,0.23906855,0.213919931,0.20149894,0.187632582,0.178771764,0.175648272,0.17675715,0.185666715,0.201547734,0.221596594,0.24795969,0.488872377,0.583650377,1.987774821,3.901301525,5.414253376,5.791625485,5.384008813,2.206349812,1.882355825,7181,276.6526866,286.2663713,297.9326019,305.0710282,310.1333973,312.1566826,312.7494486,310.2830335,305.3879998,297.8334148,286.4864194,277.1194639,257.628371,263.6745274,272.1644279,278.7944035,283.3629128,288.3787152,290.6677788,288.4401138,282.8067907,274.3114808,266.9131312,259.4299649,5,1003.569087,7
0.267405137,0.245198784,0.20888423,0.202575079,0.204050154,0.187161253,0.185555404,0.185338759,0.188409524,0.203325297,0.223552204,0.236687461,0.921947915,0.591464707,1.157308123,4.933881681,7.496184041,7.007896108,5.246072528,1.884053967,3.071984739,10474,277.0578124,285.0686612,295.2981135,304.4206824,309.4681081,309.6161526,307.9401771,304.9470221,302.058786,296.6804886,286.7465292,277.6195387,257.6561905,264.2245309,272.8430295,278.7247838,283.4119585,288.041484,289.3326351,287.8539218,282.8723864,274.3646657,266.8724973,260.1206365,5,1109.5863,8
0.634795345,0.661379865,0.359310631,0.176886987,0.183656074,0.184118685,0.188703085,0.18842982,0.189180972,0.191899879,0.269467166,0.557761093,3.141241046,2.054907486,1.762832347,3.301820088,4.94221097,4.952269025,3.751397929,2.82332895,4.925686391,25089,255.827856,262.9239428,287.8914276,307.1934814,314.5827871,319.8340358,319.1857235,316.2014455,307.4043569,294.1005206,278.3253151,259.2215844,244.6019531,249.679231,267.5269752,276.7299433,282.0353854,288.370236,290.3201513,286.9228513,279.3127351,270.4362511,262.2966862,250.0347932,5,405.5088757,9
0.2917164,0.256269661,0.237057397,0.22199193,0.220072516,0.217806199,0.212108141,0.2083005,0.204329439,0.208677364,0.257382538,0.288784248,6.097992569,5.267936828,5.01001933,6.368999267,8.09017139,7.980483609,6.989461214,5.874020785,6.133617268,6693,275.4271573,283.3984514,293.0421234,300.5429123,306.1727788,309.2039531,309.686481,306.3588319,299.4624375,292.6487115,282.8024211,275.3144392,254.8841917,258.024858,264.4002778,270.4009089,274.5777807,280.6922998,284.0373084,282.0771011,276.0329767,269.238223,262.4773431,256.4095852,5,2322.2,9
0.379961291,0.366333435,0.242161323,0.207748562,0.181763088,0.173276439,0.168168801,0.166996473,0.175864517,0.200720756,0.245711769,0.314852293,3.203376045,2.533607315,4.963917346,8.480427559,10.09228386,8.445700158,5.093774285,2.865279786,4.406499851,13019,273.3416932,281.7932412,294.6681518,304.2288174,309.701658,313.0285194,312.6535575,309.2167325,302.4785078,294.6449927,284.6070756,274.7507279,254.6777745,261.3496414,269.7608534,276.1166656,280.9736836,286.0089957,288.4435865,286.961998,281.5067624,273.2457232,265.1770502,257.4372242,5,1602.197007,11
0.281183451,0.241086803,0.218137641,0.207778694,0.194926542,0.185969718,0.177525899,0.174972568,0.177290028,0.194012008,0.217928919,0.229543614,0.737695759,1.458114534,2.768877329,3.024789209,3.063951074,4.069021457,4.299820718,1.704799877,2.166587601,3917,278.1143675,285.9165603,297.5352733,303.3581964,307.0322847,308.6347917,308.6047582,305.4563766,302.7244174,297.376156,288.0671722,279.3713617,258.8452691,264.6022531,272.7201711,278.8047034,282.6335101,286.4758532,288.3491844,286.8941493,282.2186145,274.4623048,267.3130354,260.9017969,5,1278.486726,12
0.283107103,0.255308532,0.234718069,0.221086551,0.220586769,0.211518446,0.207091745,0.208977439,0.218078886,0.233818941,0.240353652,0.272696691,1.128890609,0.701912375,0.751858031,2.635108235,6.596141362,7.409749426,4.406140933,1.441269619,2.86770595,14289,274.566364,284.2733407,295.3543025,303.8120651,311.9392185,314.3762254,313.709344,311.3112846,305.478379,296.4815665,284.7012352,275.1431594,256.7252018,262.3072908,270.6470866,277.5194539,283.1009524,289.1823952,291.6679228,289.4313507,282.4735903,273.4493025,265.9035145,257.9068262,5,1179.638999,12
0.245265326,0.227678082,0.195056831,0.19610806,0.202359383,0.188249003,0.179762785,0.179618141,0.183527098,0.200300265,0.215340085,0.216622955,0.878986001,0.704539772,1.032787062,3.988556806,6.657650116,6.953361768,5.803858142,2.120928554,2.759106614,8993,277.2542499,284.6573679,294.8951846,304.1015718,310.3328945,311.881198,308.7442958,306.2357498,302.8141675,296.9451721,287.0112647,277.8197348,258.393319,264.670608,273.0329758,279.0188222,283.7175391,287.7527189,289.0900462,287.3767382,282.7808478,274.7539005,267.336063,261.0607744,5,1150.189143,13
0.347294063,0.290944662,0.237171829,0.217580917,0.217792437,0.210970471,0.208120597,0.206435682,0.205724351,0.21124207,0.233629363,0.337962319,3.746118215,3.248435525,3.546698074,6.012700523,9.098602996,8.272884585,5.564612788,3.773990401,4.568812634,9591,273.0366993,281.767658,293.6670238,302.6884539,308.3657499,311.2303231,312.1172018,308.6907464,302.3861511,294.2745269,283.7569139,273.1952297,257.8044308,262.3948117,269.2254558,275.4486912,280.2692798,285.9013297,288.754577,286.6397641,280.5513877,273.1559914,266.258719,259.2713816,5,1843.657414,13
0.230718432,0.219926881,0.214595327,0.192161974,0.179952142,0.177785527,0.177285455,0.185377635,0.188817653,0.200555925,0.207245453,0.233586943,0.724186167,1.053424387,3.40955444,3.895132316,7.14357153,11.86767608,11.16668449,4.431695998,1.925010249,21554,273.2982804,285.0402848,300.4500937,308.7986498,314.9588331,318.3653692,315.7224769,310.9100334,304.3882161,296.2855334,285.7369897,272.6071525,258.257007,265.7282091,276.2516839,283.9394908,290.0395373,295.9540809,297.4797221,294.6213049,287.0655079,278.2447878,269.1332695,260.6878975,5,-65.2911726,15
0.307708441,0.277184506,0.251209858,0.237494444,0.213964418,0.195313322,0.192363488,0.190854799,0.194275583,0.21769411,0.240927248,0.271238398,2.857951964,3.110881696,4.517577317,8.209332405,8.595582019,7.872804434,5.6609375,3.019813702,3.299297297,1286,277.8569957,284.7421593,295.3473151,301.4881257,303.533672,303.2900698,305.0418365,303.4565279,301.1503927,295.6999707,287.0042657,279.1408789,257.5212383,261.1774604,268.0046589,273.5181547,276.6237152,280.7146064,282.621274,280.9255929,278.4284596,271.6916936,265.1398236,259.4044165,5,2367.774292,17
0.30301096,0.246683092,0.228589922,0.222681689,0.216667703,0.213851438,0.208856335,0.210814762,0.204026113,0.209972895,0.235759086,0.271621958,5.61868779,4.738615768,5.443107005,8.345710479,9.144990686,7.676903432,6.574442619,5.535860877,5.885264654,6969,276.9420413,286.3129346,295.159822,302.8959196,306.7680919,308.660674,309.6003912,308.1389402,301.8913907,294.9843584,285.07919,278.1903549,255.763242,259.4964696,266.5594925,272.5691935,277.5297037,283.0297578,286.1997775,284.201643,277.9319802,270.4313662,263.7247997,256.9990584,5,1937.157986,18
0.661087204,0.620329771,0.343819421,0.180554392,0.184446238,0.179632198,0.180493737,0.181623157,0.190416291,0.200178089,0.314948966,0.62038047,6.108504469,5.248782607,4.831032838,12.67108703,24.15438216,19.72270355,7.036578626,4.273995527,5.357262546,27160,261.7418825,267.5738209,284.6403023,300.9294994,308.2463146,311.2712847,308.0485987,306.6787847,300.5945675,290.42354,276.2760509,263.8913355,252.8824994,257.1923971,269.7399316,277.3236954,282.3377882,287.9650325,289.4648241,287.0059148,280.2801185,272.5972269,264.6841988,255.4392422,5,498.9293958,20
0.285865856,0.223215776,0.154724133,0.166801632,0.18327473,0.172944296,0.170762723,0.167971957,0.16763729,0.180649869,0.176335648,0.184434145,0.730136766,0.5925851,0.952956035,6.624585966,11.11148518,10.76327725,6.691823258,2.145609142,3.422447494,13774,275.4345591,281.3206565,290.3109308,301.7054583,306.6285293,305.3992916,303.522162,301.6422529,299.1817455,294.670852,283.7980973,275.6608014,259.2915911,265.3317595,273.6696825,279.4983874,285.2703747,289.2782529,290.0358392,288.7319198,283.707007,275.7008414,269.6524392,262.8269207,5,1026.273934,20
0.685530901,0.697419708,0.490950312,0.218756063,0.20582058,0.202544066,0.197548963,0.196874197,0.202184668,0.214972267,0.359773896,0.635887266,4.265174538,3.35840388,3.03192345,5.124085488,9.823307256,8.843651735,3.946512597,3.995197824,4.730215719,28135,255.925715,261.5343616,280.3719396,299.2500071,306.0058636,310.4506675,308.9451874,306.3583468,298.9742191,288.1261054,273.6995146,258.6376654,246.7564954,250.0174306,264.5105095,274.2565524,280.3820587,286.9318788,288.4194076,285.4939651,278.1150289,269.9372753,261.1437467,250.6170343,5,585.8317025,22
0.274369527,0.257923728,0.228813761,0.220038351,0.205443474,0.19978171,0.192638934,0.189273572,0.190444665,0.209461214,0.232323824,0.242760787,0.74695727,1.803216264,3.256278185,2.549613055,2.613418959,3.974940383,3.546954971,1.287222608,2.227147213,4382,278.5000826,286.7464118,298.0406328,304.2910066,307.5012626,310.1062651,310.6495654,307.0959943,304.4088628,298.8623768,288.8050193,279.7026355,256.9936259,263.973397,272.6555934,278.653748,282.5313489,286.5082857,288.3250281,286.8604088,281.9591557,273.6625089,266.280038,259.2677041,5,1254.97392,23
0.376275531,0.293440395,0.231915877,0.212014116,0.212202278,0.197308071,0.191463933,0.190152393,0.19289774,0.201789231,0.22634252,0.357379105,5.688986328,4.825763715,5.052880353,8.962485084,14.49919516,11.81868132,7.150231125,5.29478089,5.662196139,9226,273.7737647,282.151813,293.1037778,302.3304515,306.8808617,308.3312618,308.0906966,305.8108483,300.5932485,293.9172236,283.6077112,274.0562207,258.708552,262.422714,268.9454979,274.7119799,279.4476548,285.192687,287.9418759,285.8810024,280.0596765,272.6303864,266.4727536,260.1596723,5,1836.210654,23
