Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,forest
0.199100305,0.193951965,0.181634252,0.147368285,0.13478929,0.130128225,0.129329091,0.129147942,0.125966922,0.136220017,0.180218901,0.199015596,6.775906541,6.424426912,7.485052932,12.04771057,18.21316411,15.50943066,9.93990495,6.819128991,6.314140333,6682,272.9818495,278.5433613,286.1280682,293.2155898,297.8596485,299.5660006,300.0961601,297.1393989,292.4525191,287.0710944,279.2242317,273.0055876,256.6524842,258.7752093,264.5161547,270.2210969,274.4318019,279.3626085,282.1104643,280.4662243,275.6936085,269.4935142,263.435749,258.1413966,8,2808.822082,12
0.552109957,0.562440809,0.354968547,0.180762189,0.160308457,0.147378602,0.164618524,0.168243568,0.169121393,0.180485995,0.268096391,0.506988416,4.283069855,3.435655646,4.878696823,12.62621666,16.22292716,8.014710443,4.162360937,3.970610645,4.837716283,28075,256.8768503,263.0105348,283.2112422,300.3120934,305.5155316,307.008444,307.9457001,307.1754736,298.7848978,287.7148348,274.2304,260.3875856,247.6663058,251.7471061,266.5252973,276.0066896,282.3199399,288.9966489,290.0023538,286.9085394,279.3815138,270.8847363,262.5021713,252.065691,8,504.5255602,15
0.486526271,0.505376469,0.383863606,0.160462156,0.143390415,0.144835287,0.149229786,0.149224965,0.152123363,0.170733741,0.302997718,0.47436265,4.659294979,4.9710685,13.29145516,24.68697437,30.85599837,21.51392222,8.2298997,4.130290426,4.776354489,28427,257.2699822,263.0503236,278.2442938,294.1812492,299.7456379,303.7380665,302.0971118,300.9574797,294.6413108,284.9981563,271.8554858,260.5023719,252.5306223,255.132374,266.5138365,275.6671777,281.2672084,287.2086669,288.3256594,285.4306385,279.2612197,272.4719779,264.3951116,256.2229821,8,499.7030065,20
0.264053405,0.238358624,0.182850633,0.149646773,0.142130447,0.14008591,0.137255541,0.135311141,0.133973222,0.140976668,0.18865208,0.274115627,6.096139467,5.707592682,6.570853882,10.80886933,14.73298823,12.73030732,8.498534981,5.96586412,5.998799317,6691,271.7220138,277.8366157,287.152092,294.8256305,299.9748264,302.1075401,302.6951788,300.0149442,294.4547788,288.8254503,279.9374332,272.3029212,255.9768898,258.2481625,264.5814991,269.8571976,274.1430626,280.1168626,282.9444311,281.2527026,275.8772647,269.3646747,263.0477017,257.4250294,9,2676.679681,5
0.438302067,0.436237039,0.252180651,0.126270022,0.127233899,0.128556234,0.126749941,0.123591069,0.124300922,0.125362347,0.179189045,0.375053708,8.103872493,7.859308727,12.10680168,17.5095443,17.07925382,11.52932425,5.657317119,4.867408991,6.444156927,23381,263.6442394,270.0752735,286.966114,298.2090551,300.7575818,303.5110168,304.3684845,303.7464946,298.5558857,290.6010827,279.5367655,266.9159057,254.5682573,259.5811204,270.3264519,277.0158552,281.3399857,285.4856722,287.1622483,285.3601824,280.1559346,273.7103226,267.8336482,258.4974677,9,978.1827536,8
0.257937895,0.251122696,0.239720922,0.235201093,0.227857265,0.21951354,0.213010389,0.210992112,0.211474624,0.223835311,0.239195463,0.248022521,3.086817595,1.95725111,1.797772045,2.027904112,2.622070235,3.724324402,4.153976409,3.934721414,5.508647651,8258,276.604073,286.0845978,297.1280621,306.5452483,312.42795,316.5195029,316.7486529,313.6644507,305.525822,296.2263773,285.43329,276.7290084,256.0814292,260.8658115,268.2620067,275.2225787,280.7413801,286.5406563,290.475451,287.8676521,281.411426,273.4164822,265.3048296,257.3041871,9,1146.840116,8
0.515337305,0.49495532,0.261983276,0.140576697,0.142059656,0.143730305,0.143728698,0.141517625,0.143347937,0.147439905,0.21525772,0.462710393,8.26715821,8.329149802,14.98266667,24.6878124,25.23625,18.39589873,8.6185,4.800994888,6.153094779,23383,265.2771744,271.3909153,288.4227236,299.6324346,301.4455833,303.3900373,304.0785571,303.3990614,298.3967469,290.5953525,279.755837,268.0815783,255.8504265,260.5742562,270.8542097,277.7425074,282.012433,286.3152267,288.1186358,286.1102631,280.6811372,273.9892442,267.7847743,259.411985,10,1054,5
0.243706563,0.241526558,0.231929803,0.228115984,0.219092582,0.207667438,0.200289162,0.198748303,0.198207464,0.210871657,0.222993807,0.232546218,3.242754302,2.044493117,2.045214315,2.745329004,3.912937467,5.051275317,4.717594331,3.988114739,5.518119524,7931,276.7536624,286.0232816,297.0069702,306.1142341,311.389018,315.228899,315.1537444,311.8369389,304.6843022,295.9145462,285.2123073,276.6944314,256.3625838,261.1260424,268.6237142,275.6147254,281.2452074,287.0063315,290.8471736,288.4436629,281.8178407,273.801226,265.8286717,257.8843504,10,1116.477379,5
0.514369129,0.48897474,0.265587299,0.139926846,0.137244681,0.136454911,0.136125556,0.135143017,0.139483145,0.144253901,0.199307157,0.444421791,8.702530381,8.184999885,11.1782523,16.95714533,16.85850315,11.77106881,6.116237747,4.928960564,6.421432361,23382,264.6847834,270.9635688,287.8854925,299.5474242,301.7358939,303.6601143,304.2917776,303.9633786,299.2091492,291.3296884,280.4177835,267.9749502,254.8452588,259.8437919,270.7715373,277.5139004,281.7804001,285.9822656,287.5591698,285.7857082,280.5924982,274.2123345,268.3119018,258.9328968,10,1023.685237,7
0.132771645,0.139755646,0.132998822,0.118438453,0.114641331,0.11349224,0.110238457,0.108198954,0.104137271,0.10413877,0.119652381,0.124394822,9.029770321,8.67785751,9.576971357,12.79271353,16.14004045,14.96834352,11.55535882,8.790948788,7.63396098,4511,272.7356447,278.1160579,284.6337004,291.9553843,296.5546436,300.0578604,301.0620425,297.6243993,291.7182119,285.8990826,278.9109704,273.1483454,258.3382259,260.4253623,265.7986162,271.2744116,275.9100187,280.9023773,283.967134,282.1350459,276.8948353,271.1890816,265.2803767,259.901095,10,2766.444444,10
0.123401988,0.127195885,0.125622122,0.101391411,0.094201832,0.09807077,0.101580001,0.100327613,0.095150944,0.097152407,0.116963379,0.118260286,7.38371678,7.330131806,8.516291002,14.75756914,21.46075564,17.65050122,11.25299959,7.875916716,6.698803734,3399,272.7919065,277.2338506,281.9896985,287.2278178,292.1465231,294.1925048,295.194797,293.2830136,289.3056492,283.933865,277.5881408,272.9504885,256.991344,259.203619,264.6605615,269.8221539,274.133863,277.6131687,280.8584698,279.3426561,274.8821688,269.3937917,263.6265008,258.3999384,10,2978.592283,40
0.14351494,0.183737368,0.183238142,0.129919577,0.10602513,0.103146604,0.109684076,0.107635047,0.100877124,0.10659847,0.148774864,0.141391349,7.742787418,8.143292883,9.356562127,13.7756181,20.44270409,16.79694175,11.13336165,7.941669139,6.816866767,5916,269.8830147,274.6656441,280.8643217,286.6395965,292.1156391,294.3438853,295.0718413,292.5781229,288.5293201,282.5645153,275.3588472,269.9216206,255.9107221,257.528821,263.1710361,268.5425614,272.6042104,277.1940495,279.9087981,278.687996,274.053527,268.0331429,262.2917641,257.2360386,10,3124.267907,60
0.22600159,0.21850684,0.224177556,0.21259305,0.181264433,0.169096772,0.168883462,0.182679882,0.19192815,0.20156611,0.208830842,0.224315742,,,,,,,,,,8420,278.0828165,288.3318303,301.8517517,310.2085793,317.0160141,321.1961247,323.513483,320.5014871,313.3883041,302.7140245,289.8092468,278.6367912,258.023881,263.992151,273.0237698,279.7647695,285.1504982,290.9652004,294.1364706,291.8778591,285.221061,276.0800873,267.6788311,259.8706647,11,864.6666667,5
0.197432666,0.220025977,0.220697133,0.157061038,0.097221936,0.096570061,0.099719625,0.094134369,0.090962527,0.114053136,0.168432977,0.190668187,7.861007074,8.83047845,11.71597384,18.18664436,20.5434768,14.44692231,7.875002641,6.333867516,6.014159688,21047,263.6975377,267.5726782,276.8939039,286.3543013,291.2628664,293.8073456,294.5506211,294.8010945,290.0102767,281.1633862,271.3273152,264.8854137,258.3315832,259.8285061,266.017192,271.9501406,275.5941485,279.0959416,281.1359282,280.494912,276.3710905,270.447112,264.3074379,260.0716195,11,2525.810345,11
0.628204579,0.644444409,0.486646621,0.197068101,0.159344442,0.156428595,0.160724862,0.162639063,0.172273928,0.199610957,0.423985684,0.611067645,4.527772631,4.661308227,7.224449749,17.91871009,21.1380585,9.534420758,4.270725929,4.340659909,4.793360642,27421,254.3025953,261.0117788,277.9826606,296.7448126,302.2076996,303.6003159,304.0733669,304.3939451,298.1099354,286.5372361,269.0249182,255.6265075,243.8652512,247.5826298,262.4812206,272.1411418,277.9365699,284.2619651,285.7363323,282.7107209,275.4060073,267.917446,256.1054423,246.5507152,11,1198.327383,12
0.205851763,0.23021846,0.230738169,0.147909086,0.096609436,0.099084794,0.101506517,0.093939779,0.089689577,0.106588462,0.166706709,0.197558216,8.342011575,9.087326799,12.38819016,19.83872781,22.26614179,15.82638094,8.187781531,5.850160005,5.777980191,21278,262.1009034,265.4734986,275.0234595,286.258046,291.5593624,293.795977,294.7775768,294.6122472,289.6046246,280.2145323,270.0949006,263.4612716,258.0934512,259.5711803,266.3674746,272.666124,276.3796398,279.8315236,282.0630825,281.3535971,276.9990468,270.8720159,264.6359051,260.0954695,11,2553.073712,14
0.570599699,0.58868242,0.372365369,0.19080834,0.169554067,0.154635181,0.17243537,0.176186355,0.176363827,0.187238652,0.275538284,0.531766811,4.313668626,3.356186112,4.604633626,12.35900203,17.12130426,7.800790424,4.075383481,4.052602902,4.932078017,28074,256.6205692,262.5593061,282.8504595,300.4872707,305.6766354,306.6120829,307.4778364,306.9035245,298.6509025,287.6304035,274.1219177,259.8395595,246.726587,250.8622656,265.5818349,275.181314,281.4529941,288.2705755,289.1614235,285.9976011,278.4080745,269.9514861,261.5272264,250.9584618,11,499.2194267,19
0.303342243,0.285987419,0.270056582,0.246821292,0.227608865,0.211827148,0.204798958,0.20411662,0.211724669,0.23220388,0.256500918,0.281809474,1.938556154,1.199139843,2.176171732,7.324473107,9.067178363,7.383592989,3.641733433,1.832128116,3.704154573,13607,275.725667,285.2504791,297.1389177,306.9092578,314.4174135,318.6245322,320.3851574,317.3911992,309.0213243,298.3112924,285.5452496,275.9798353,254.7574874,259.7423037,267.6306969,274.6015758,279.7352318,286.6582527,290.1459322,287.5042696,280.3549973,271.0465457,263.8977438,256.6258195,11,1236.192308,25
0.105943864,0.108746433,0.111460381,0.099731372,0.093029283,0.096005995,0.098118446,0.096674578,0.092146057,0.091677277,0.099311706,0.098938768,7.314452179,7.188338156,8.381864034,14.32191845,20.08501827,16.76939327,11.02086514,7.759772104,6.747960845,3400,272.8956725,277.4475359,282.4133393,288.041565,292.8548853,295.1337098,296.0305879,293.863167,289.6818368,284.2585156,278.0699425,273.1286615,258.1034814,260.2532103,265.3954217,270.68378,275.0181342,278.8146263,281.9782598,280.2980263,275.8315473,270.3428622,264.6495015,259.5606195,11,2941.641484,37
0.121382883,0.152256469,0.166700186,0.123265569,0.104003521,0.10377984,0.111142903,0.108817048,0.099168776,0.101023703,0.130882422,0.114880015,8.540947557,9.319109228,10.79414461,15.92380848,22.67952026,18.53115988,12.62535943,9.035679418,7.247945307,3607,270.4552393,275.3919403,280.0656149,285.1341826,290.4406706,292.6657709,293.7076794,291.9781014,287.5379072,281.6891241,274.5283761,270.2123696,256.1704317,258.0343014,263.0281432,268.3420346,272.3680469,276.4671266,279.7890941,278.2777895,273.8461403,268.2562488,262.5224289,257.4498859,11,3203.293331,48
0.306304262,0.231665044,0.199288387,0.193753,0.178580179,0.167294398,0.163767836,0.166966512,0.173637001,0.193161355,0.213252419,0.253520487,0.977981636,0.736461793,0.759954275,1.656715851,2.154018071,2.39263366,2.170594825,1.353113862,3.863395793,17344,274.1637393,282.3830857,293.7089898,304.3952523,311.4227157,315.2906162,314.0368505,310.3986594,304.4633753,296.5502639,285.4613143,275.0362667,255.54319,262.4512277,271.7004083,277.6270703,282.0483216,287.5412532,290.4121201,288.7627701,283.1906134,274.2862095,265.7386966,257.9621624,12,962.8720837,5
0.288845187,0.340277284,0.289129146,0.146792295,0.122393359,0.118432871,0.118020105,0.117316102,0.120502193,0.178775037,0.241648763,0.255184624,4.795556949,3.708842472,5.143699165,8.391362894,8.393158512,5.881306971,3.317120847,4.331483463,6.322417023,22994,258.0353571,263.368331,275.1133783,288.7123445,296.2186926,301.3748263,302.7029497,300.4260654,292.4506083,279.7237177,266.7730096,259.2302785,253.6744217,255.6525138,262.8281471,269.9243271,274.75265,280.5359147,282.8204633,280.6600834,274.4459045,267.0111936,260.2577723,255.5101063,12,2317.540214,6
0.251883208,0.215360336,0.187712382,0.181807332,0.171704688,0.167222198,0.162888611,0.159395261,0.158734951,0.168604962,0.184496155,0.198365362,4.078825205,3.086263107,3.821079279,5.481113924,8.101556646,8.615142811,6.857912601,5.578174985,6.108213209,4075,278.0159144,285.9628381,296.1945597,304.4499383,308.7529032,312.4646651,313.2951653,309.6230135,303.5861482,295.7513899,286.0520009,278.4387446,258.2192303,263.4713837,270.9076138,277.531036,282.6158506,288.1259227,291.1879999,289.0810351,283.1155096,275.6351295,268.1231938,260.0665649,12,1247.6,10
0.144093626,0.15428092,0.134312911,0.111463523,0.10905828,0.114706629,0.119460132,0.117666422,0.11014538,0.107103666,0.133441022,0.145526817,9.710351634,10.24821746,11.13800265,16.38465261,22.93051973,18.47892619,12.48570203,9.311545896,7.846555692,2572,275.2229236,280.4041883,286.1959408,292.4883655,296.2609422,296.1178865,296.4182462,294.2620273,290.6350613,285.9859818,279.8358774,274.8466594,255.9987808,258.6210385,264.418111,269.3703806,273.2998871,276.7523051,279.8762715,278.5226739,274.5162507,269.2737328,263.4998333,257.5757021,12,3014.47757,24
0.225182019,0.207672685,0.173487435,0.117931095,0.085703745,0.0839277,0.0862172,0.084503471,0.0856717,0.106476797,0.160990857,0.218627617,6.958337135,6.963790936,9.735329043,15.04942571,17.11386346,12.4889598,6.663271053,5.059631423,5.940505931,23287,264.9088641,269.7402527,277.8475876,285.3851356,290.5340478,294.2669701,294.7243196,293.830126,288.9064271,280.7470734,272.1413242,265.7820343,258.7932725,260.8098942,266.4883546,272.3703611,276.2871097,281.2742483,283.0465664,281.8244726,276.8953825,270.9469839,265.0993169,260.4772397,13,2188.557668,18
0.184185427,0.175259193,0.127825831,0.091518382,0.075389492,0.074428186,0.073503305,0.07218513,0.072757794,0.08614334,0.142949688,0.19668778,7.436743064,8.174456446,10.93966198,13.75207972,13.61858244,10.6492309,6.998262278,5.375641381,5.68463626,22761,264.8387238,269.3587744,277.8899442,286.4872341,292.2847384,296.9933778,299.1892975,297.8737574,291.3617345,281.8528027,272.3844426,265.926208,259.9601511,262.1165861,267.8901373,274.253118,278.5459939,283.4489256,285.2612804,283.8532086,278.8626863,272.5397676,266.465993,261.6489852,14,2239.066849,6
0.281275603,0.270171185,0.255876693,0.252726,0.24738223,0.239852535,0.234730971,0.2338657,0.232600688,0.238487574,0.251001254,0.262042542,3.179812418,2.085067449,2.390551438,2.9119556,3.657842937,4.686015804,4.491203054,3.974623282,5.247048877,6187,278.3037324,287.8958762,298.2951191,307.4993978,312.709024,317.1886641,318.938176,314.6281117,307.280518,298.3522264,288.1044751,279.054303,255.6608843,260.6736045,268.4836575,274.8599994,280.4522176,286.4429174,289.6187588,287.8187611,280.9188602,272.6531135,264.3745592,257.1886431,14,1438.254212,21
0.18675197,0.18766395,0.157400337,0.124872743,0.115359082,0.114879856,0.117239512,0.115976793,0.113670365,0.115694739,0.152331105,0.192895491,6.107154512,6.137254236,7.179165902,13.12196422,19.66666027,15.9481856,9.265364898,6.084325413,5.711719479,6425,270.5756296,275.4286642,282.7169788,289.3978069,294.6863806,296.6786737,297.3969198,295.227986,291.0674007,285.3237379,277.4963649,270.9359339,256.3518607,258.2103396,264.1810751,269.4358307,273.6216979,279.0003145,282.0252774,280.2585784,275.1164027,268.9981011,263.0206485,257.8044117,14,2874.796055,42
0.246335079,0.229641125,0.209215325,0.204961034,0.195160415,0.186806725,0.177165651,0.175724987,0.176715029,0.192904367,0.210619774,0.228318134,3.30308451,2.07488305,2.706174934,4.631194253,5.458577685,6.001118291,4.858443641,3.956186355,5.194726757,6188,277.0685456,285.0873507,294.5921806,303.1748804,307.7302036,311.4388559,313.3835382,309.2874841,303.0288132,295.3209955,285.8898469,277.3662295,255.6657729,260.5154081,268.1141505,274.3379741,279.8685996,285.4063462,288.7234663,287.1517995,280.6062174,272.4685171,264.4768241,257.5579855,15,1423.632911,5
0.340633321,0.361276838,0.31675973,0.168635129,0.10930505,0.121776228,0.122901103,0.112994703,0.110290478,0.148562681,0.271961921,0.322697812,7.713394775,8.587511493,13.8922593,24.93058323,26.38782592,16.32171346,7.947957885,5.774385409,5.879963287,21470,263.8933305,267.5890503,278.3826537,289.5988768,293.3963705,294.5763261,295.7468941,296.533946,292.4137952,283.3980954,272.5722506,265.1944412,258.0178105,259.615242,266.6421657,273.3259658,276.8856602,280.1443738,282.1925976,281.5176767,277.2114013,270.9877726,264.6297418,259.7684824,15,2280.742718,7
0.247163545,0.25549847,0.237542655,0.151599576,0.103675694,0.097228574,0.098775364,0.098793585,0.109211319,0.157074657,0.219691411,0.230824432,5.178422964,4.59064682,6.408757698,13.89463429,16.94776036,12.24866395,5.256965451,4.346763821,5.851610346,22660,260.8346391,265.2176293,273.3352616,283.5796522,291.0167823,295.842626,296.4515514,295.2468015,288.9375595,277.9478852,268.2156875,262.167493,254.9693987,256.8197364,263.0887162,269.8350846,274.2542472,280.0921301,282.3902932,280.3181181,274.9611896,267.6371238,261.2375479,256.7027626,15,2398.066279,8
0.123954383,0.129554632,0.122974636,0.106311834,0.103110141,0.109752492,0.115715713,0.114328282,0.106822309,0.10170529,0.115757958,0.120826765,9.961347986,10.9913145,12.12234724,16.89397885,23.81389299,19.33519729,12.90865729,9.390571369,7.526269506,2766,275.0274529,280.671908,286.3483776,292.4444971,295.5604127,295.2707657,295.5879988,293.8660449,290.1474071,285.977492,279.8666079,274.6825557,257.5863364,260.1600198,265.6710297,270.2297145,274.2060879,277.3299006,280.3175132,278.7842246,275.1862634,270.1592496,264.7502792,259.0868659,15,2839.377125,15
0.253083179,0.239586366,0.21034346,0.206566006,0.194805897,0.186021529,0.181104813,0.175038948,0.180134589,0.199921312,0.210731,0.220493674,0.892954992,0.702090501,0.94160234,0.971745027,0.851847167,0.779990205,0.866686313,0.74225116,3.29567826,11585,276.4579552,285.0314479,297.2489091,305.4859398,310.6813244,314.2173914,315.3366803,311.4674526,305.7116204,298.2823548,287.1095872,277.6357473,255.8481023,263.350778,272.2163676,278.2635135,282.826188,287.5331294,289.4821447,288.4405771,283.0668765,273.8645167,265.8426114,258.2099373,15,1077.485069,15
0.624888063,0.637408178,0.429185404,0.195303672,0.176543647,0.165912165,0.17594949,0.17976074,0.183222792,0.195753312,0.297602486,0.590552502,4.147586435,3.367374589,4.359614931,11.03319646,18.4956399,12.13331798,5.35562054,4.052500476,4.96443062,28130,256.4791712,261.9354511,280.3160906,297.4072702,303.7764372,306.7710406,305.8580021,304.4350889,297.6252901,287.3848216,274.0274757,259.5002175,246.9558457,250.8005741,264.9870929,275.3223679,281.5452952,288.0486398,288.8156988,285.5378257,278.2893381,270.2231758,261.9332543,251.3278071,16,509.3976165,6
0.238309248,0.24146075,0.21063144,0.194862666,0.176019801,0.16234919,0.161245289,0.166241417,0.174741849,0.198059023,0.218650512,0.236263697,1.015181281,0.731587695,0.710587911,1.132710678,1.240148479,1.532729301,1.465790532,1.047800153,3.836834547,17038,275.4135654,283.6626973,295.0206423,304.7760933,311.1305074,316.2218089,316.707288,312.9223107,306.2150765,298.0981936,286.4703161,276.1517209,255.90062,262.2358819,271.3981875,277.7701937,282.0210321,287.3473661,289.9685977,288.2193276,282.8394047,274.0283147,265.8953118,258.1438743,16,968.004502,7
0.293033204,0.24131727,0.198074828,0.190483302,0.175135291,0.165852871,0.165955046,0.165981171,0.172759863,0.192417043,0.209688647,0.244803038,0.926905834,0.669428461,0.878103764,1.989684831,2.450639538,2.644969993,2.272900448,1.178675738,3.987788554,17036,274.7181063,282.5903403,294.2793523,304.1560718,309.956223,314.1746921,313.9494755,310.0657206,304.1612306,296.5290492,285.2850215,275.3573899,256.2956125,262.9241719,271.4175658,277.6260826,282.205179,287.6427653,289.9429761,288.3019434,282.7728206,273.9364174,266.0744902,258.4733955,16,976.875,8
0.280843457,0.26655852,0.265332533,0.26210181,0.251106586,0.238085372,0.237663717,0.242377046,0.247990231,0.259623233,0.265956338,0.270101667,,,,,,,,,,2855,282.5801672,292.5140682,304.4352457,311.953486,315.9527805,317.7770941,319.7783304,317.3212846,313.2076659,304.5882314,293.7882341,283.7945097,257.0204198,263.8040392,272.7880976,279.3015892,283.4141322,287.4756072,289.8249209,288.2040521,282.2292322,273.0192864,265.4440979,258.0124223,16,1359.451513,11
0.616751804,0.628041516,0.425295238,0.184756065,0.165166263,0.159671661,0.165865066,0.165133988,0.166299766,0.180579047,0.293624203,0.56151282,4.236540987,3.408092294,4.477090704,9.913391318,19.12152607,13.7653593,4.73573713,3.975755074,4.78610148,28023,256.8426922,262.234156,280.6092259,298.6067181,304.8050832,307.65802,305.498866,304.1640867,297.8635636,287.6909633,274.1808918,259.5471639,246.9515919,250.4209271,265.3553878,275.1325245,280.8367485,287.2008677,288.412604,285.4484154,278.3804562,270.4733357,262.2555383,251.481868,17,544.4429448,16
0.160499484,0.197134268,0.175684248,0.116158087,0.109156153,0.110509771,0.123125234,0.122876225,0.113450314,0.116325243,0.170965914,0.169026597,8.325252961,8.178391324,8.563198649,14.92388088,24.52457064,19.39573817,11.74244432,8.797447046,7.649851774,3183,274.0298456,278.0315168,281.5342776,286.433877,291.272483,293.9417314,294.8239702,293.1565531,289.3636348,284.3356582,277.2569996,273.5247985,255.0873037,256.6974028,261.727574,266.5831474,270.692619,274.8770264,278.4281429,277.0054088,272.4442252,267.2933437,261.5056055,256.5496221,18,3304.165939,8
0.147667811,0.169495661,0.167231184,0.116523472,0.113320476,0.119571906,0.126283428,0.124440955,0.114155244,0.110881893,0.137301473,0.133600053,8.81845527,9.268265024,9.852128537,15.28916418,24.09716499,18.89476783,12.10539767,9.168020849,7.857849152,2975,273.3740055,278.8105341,283.7670435,290.4683958,294.7414788,296.1092246,296.4312732,294.4501558,289.5848094,284.1533601,277.4079867,272.9518646,254.7581376,257.0088756,262.9431779,267.6256012,271.822238,275.5244539,278.8978282,277.4621064,273.3335267,267.7616782,261.7526255,256.4109715,18,3136.530942,19
0.615226361,0.629471283,0.441907814,0.191708358,0.171265131,0.162396469,0.174265438,0.176891287,0.179860635,0.194372645,0.307707296,0.573620517,4.295302299,3.627257089,5.366933333,12.57630639,18.86378481,9.6705,4.520268112,4.04049583,4.75007623,28186,256.3005309,261.7515926,279.9054675,298.1201194,304.0612748,307.2607696,306.6170247,305.2515363,298.2683058,287.5961415,273.5782074,259.2465779,246.2460174,249.7071759,264.4739247,275.1073105,281.3821259,287.8745722,288.7704848,285.4485687,278.1569449,269.8889942,261.1858471,250.1621628,19,527.4,5
0.229898216,0.215893976,0.179088174,0.174789562,0.16998132,0.165967639,0.160775029,0.160198363,0.156706604,0.162209499,0.198970228,0.219776587,7.678809248,6.859650024,6.621933456,8.469568977,10.45540474,10.8545778,9.395071601,7.563195893,7.10332082,2578,276.9952846,283.6120644,292.2680116,299.8716276,304.0933848,306.0506387,306.1686146,302.7592844,295.7994412,290.2247346,283.379607,276.9016253,256.0436278,259.0117691,264.1958093,269.5239896,273.8305714,278.7522687,282.3521382,280.5432423,276.1412617,269.9208075,263.5243638,257.5744636,19,2707.093041,5
0.298887194,0.237817539,0.218867392,0.212431797,0.206115207,0.19637609,0.192700462,0.191585947,0.195746984,0.210580031,0.220986075,0.276328906,3.371972779,2.511338258,2.423148114,3.468307539,5.132038624,5.828945205,4.493763632,3.659058915,4.660433803,9234,275.1834567,285.5800613,297.1328183,306.6316648,313.116538,315.0397961,315.0018496,311.8036737,305.448909,296.8090669,285.8763918,275.5924327,256.5423581,261.3201627,268.6695595,275.3845704,280.7222751,286.6102114,289.3020365,287.091811,280.7912142,272.3913806,265.1608699,258.2790475,20,1414.6,5
0.285154067,0.298331532,0.265560081,0.156028218,0.097914186,0.100183598,0.104348103,0.100847904,0.098523551,0.128577129,0.229412216,0.281432891,8.316024017,9.207929349,12.08072558,16.95690736,18.87976614,13.90375084,8.19530995,6.794425832,6.176378808,21043,264.0589733,267.5676393,278.321255,288.9328901,292.4228858,294.8032251,296.2584828,296.1515429,291.3772799,282.5774101,272.270398,265.2014122,258.3042249,259.6216926,266.3243797,272.2297047,275.8332459,279.5032208,281.6179256,280.8582968,276.5458048,270.4836685,264.3926935,259.8892673,21,2377.149404,7
0.206631503,0.210737302,0.15952748,0.107648813,0.089561218,0.090162837,0.091422985,0.090566085,0.090970495,0.101958105,0.158118391,0.1983956,7.856188878,8.27265077,11.10030088,15.97738508,16.68937455,12.00413436,7.309989919,5.616681106,6.124293658,22759,264.9403829,269.6228216,278.4160511,287.8549218,293.2394947,296.767617,298.1160723,297.3734395,292.0743725,283.065959,272.9331507,265.8690328,259.2734855,261.3581219,267.3057877,273.3211931,277.3713298,281.9096147,284.0357995,282.7079821,277.7887243,271.8144379,265.7024483,260.9993274,21,2164.670304,7
0.240604804,0.231372609,0.192952526,0.16413403,0.161874721,0.158522293,0.153104331,0.151699623,0.146284571,0.150366373,0.201538225,0.237390913,6.493421865,5.526842879,5.966093697,9.245734715,13.12477346,11.31018539,9.034654918,7.074095709,6.730687316,3828,274.8826685,281.7406065,289.0907983,297.6889536,302.8169713,306.3854022,306.4361911,303.6100442,296.7082589,290.1266539,281.7341755,274.6675006,256.8226965,259.9774659,265.7696252,271.0949602,276.1099212,281.5586585,284.9956451,282.893454,277.4159538,271.0520169,264.5205305,258.2876369,23,2487.786127,10
0.201126406,0.194971811,0.155275746,0.137346203,0.130867823,0.128368987,0.124782871,0.122603466,0.120121979,0.128395033,0.155024755,0.199702786,5.054883982,4.38355413,5.743919742,9.695523519,11.91337026,11.20984096,8.556273937,5.937443805,5.960064177,3836,272.3730992,278.5761613,285.3785513,292.855201,297.98257,302.2206327,303.1291895,299.6409296,293.7066225,287.205385,279.6014912,273.037173,258.4851806,260.9898144,266.5979907,272.062627,277.1567692,281.844636,284.731538,283.0568622,278.1443652,272.0642264,265.7743212,260.0100969,23,2653.866667,15
0.171859628,0.218092854,0.196381657,0.130619241,0.120136487,0.123961514,0.13277202,0.130079615,0.118936385,0.126383299,0.182019853,0.196869432,7.860334958,7.579532367,8.552056942,16.69332947,26.35087253,19.4637169,11.47943309,8.325268144,7.309790185,3396,272.4472267,277.2945017,282.16915,288.3620774,293.4184369,295.40476,295.7263072,293.9371525,290.0801166,284.2797549,276.4837159,272.0378184,255.7196163,257.5939575,262.7477412,267.818346,272.1083735,276.4140061,279.8551831,278.4991978,273.8920527,268.3771134,262.2058593,256.970516,23,3131.218783,19
0.121647734,0.131074165,0.136061326,0.115891785,0.099054443,0.094198248,0.094868817,0.093566722,0.089289513,0.095026147,0.118265099,0.122263348,5.703333576,6.141903102,7.679094274,12.08605288,17.75272539,15.53725333,9.989212302,6.141786847,5.14624261,6418,268.2916266,272.7934933,279.2536832,285.2356581,290.1931162,293.1391953,294.8316468,292.175969,287.5547688,281.6069846,274.4149773,268.7290253,257.6953442,259.3548154,265.0227124,270.2523385,274.2917232,279.0527878,281.6281578,280.219928,275.456972,269.6980196,264.0582554,259.1107655,23,2974.755668,63
