Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,grass
0.31237866,0.292417877,0.254588884,0.245352487,0.231846146,0.221747636,0.216156208,0.218778291,0.226325136,0.243553275,0.259644125,0.273064207,0.64326153,0.794319131,1.260931507,1.329746835,1.182467532,1.478559379,1.555227273,0.81970013,2.108333333,4382,280.0528054,289.3635541,301.6693172,308.7164121,313.2765628,315.4428431,317.1147852,314.0726593,310.2753794,302.3867579,291.6064371,281.7268266,257.0639221,264.2691958,273.1950205,279.5258713,283.7022867,287.9560239,290.1527206,288.6178824,283.0152541,273.9542873,266.2563928,258.974079,5,1255.759479,7
0.298611578,0.269848826,0.266919517,0.221297021,0.197958788,0.191615767,0.198013548,0.205387102,0.220684883,0.22694325,0.240104913,0.270645868,,,,,,,,,,9113,279.1058005,290.1322804,303.6804538,311.692025,318.9028655,322.9061589,325.0489137,321.7770648,314.5641256,303.8267394,290.8026142,279.5075151,256.9073507,262.9220687,271.980532,279.0833616,284.2396993,289.8094355,293.0678331,290.8290188,284.1072371,274.9684004,266.4246199,258.4957183,5,891.5932597,7
0.265858592,0.248656429,0.242964099,0.233333994,0.218414743,0.206243581,0.20650691,0.210929804,0.217313312,0.233235866,0.242822552,0.248597841,0.648484848,2.26984127,3.977027027,4.288461538,5.424358974,5.935443038,4.30625,1.798412698,1.621818182,2872,282.9791125,292.8766005,304.6075785,312.6288898,316.5373738,317.7191162,320.0176987,317.1192491,313.2866354,304.7123088,294.2110706,283.8566523,257.2194506,263.5148193,272.1556252,278.4115777,282.8681506,287.089171,289.3523238,287.8584829,282.0202739,272.8831248,265.2033329,258.3988793,5,1418.280627,8
0.266610921,0.235560338,0.222973675,0.222885463,0.218965798,0.215953788,0.214131519,0.212871122,0.210839049,0.212845461,0.229069307,0.246653913,3.694666823,2.202746462,1.974618141,1.985814933,2.253994314,3.920828722,4.276065562,4.045384763,5.120601336,6437,277.3533994,286.8472516,296.4499805,305.2347944,311.5065663,316.1436812,317.5353571,313.385219,305.4134031,296.7283872,286.9948256,278.0360879,258.2927914,262.7129193,269.7520777,275.8933826,280.6592338,286.3333856,289.4135812,287.259267,281.275032,273.9767633,266.5595264,259.4750152,5,1644.0031,9
0.649300437,0.6861485,0.489225232,0.230367418,0.218501278,0.211415683,0.203197058,0.202901088,0.21017269,0.228195872,0.285361115,0.571401768,4.265057188,2.900391162,1.917249938,1.840840809,3.041904186,3.220919972,2.641052477,4.345042159,5.8286955,27904,255.5144339,261.2763143,280.0905103,297.5715524,305.1988352,310.4568106,310.442837,307.1727521,298.3006169,286.5689882,273.9621909,259.2396091,246.0959636,249.6862823,264.5246657,275.1857099,281.4439491,288.1781872,289.9867958,287.2097956,279.6248929,271.217137,262.8393379,251.1442723,5,514.4135472,11
0.251774818,0.237271056,0.227340716,0.213137879,0.202126084,0.197183939,0.197416836,0.199603355,0.203769446,0.218196302,0.233518817,0.247260856,0.871430486,0.602243355,0.756682299,1.10664068,1.21421345,1.326207939,1.516998119,1.067441111,3.488708526,16460,276.469273,285.1969084,297.0659653,305.4405277,311.8489766,317.4107841,317.538536,314.5829144,307.5225105,297.8098257,286.4722429,276.7139176,255.6478487,262.1604276,271.6184166,278.3820171,282.9800115,288.4780444,290.6759194,288.8274774,283.2882856,274.4219539,265.7194876,257.8461576,5,892.7395789,11
0.332327159,0.361232079,0.163108384,0.149739133,0.144326772,0.139161886,0.137871435,0.138708812,0.14012034,0.147137472,0.181402878,0.261012108,5.404819802,3.934278474,3.132519605,3.152448036,2.761169402,2.763539868,3.315564839,4.584940941,6.330091568,19850,269.5766596,275.641129,286.4700045,296.3464005,301.2034989,305.4711288,307.307404,304.6041512,297.6252391,289.5215437,279.6150078,271.0133958,257.2776746,261.3004652,269.5933057,276.0095361,279.9996418,284.221445,286.3664522,284.9292952,280.0596759,273.0306994,266.2966276,259.2932001,5,1953.283043,12
0.367929769,0.32865376,0.252246175,0.240080738,0.223614146,0.216270293,0.214700816,0.216509552,0.225273458,0.251088166,0.261567937,0.265919402,,,,,,,,,,8636,281.12959,290.9666483,302.7806104,311.233318,318.2766395,324.1100417,324.4008519,321.4064378,314.0343847,304.6174371,293.1942339,282.6728901,257.6286224,264.3691023,273.0153062,279.3573962,284.5839634,288.9896509,290.9626596,289.1875078,283.7518077,274.9448026,266.751145,259.6901096,5,1171.773765,12
0.276334818,0.254369889,0.227919192,0.217247377,0.193547053,0.181010401,0.177461893,0.178130203,0.185117829,0.205880205,0.22256417,0.23526391,0.756778473,0.597034519,0.662830229,0.889935142,1.035496782,1.098094019,1.109250645,0.736853556,2.192574839,8993,279.447321,288.1631263,299.570068,307.9615474,314.6558471,319.6228879,319.0538837,315.6836729,309.9513712,301.5586556,290.5524855,280.6289332,258.3631862,264.8558716,273.197201,279.5139,284.6189891,289.2140743,291.3342763,289.4617341,284.3360649,275.7188256,267.670454,260.4560388,5,1148.861863,12
0.322058185,0.272719373,0.259312128,0.233288091,0.221510515,0.203744557,0.19430614,0.19132045,0.205415655,0.23234352,0.25510113,0.288571445,,,,,,,,,,11432,276.7778503,287.8812858,299.5164028,309.4141658,318.2879115,322.7163195,325.2316308,320.6535036,310.92188,300.0963653,287.6327612,277.4214292,251.7985194,257.0940207,265.1574913,272.1581122,277.0485198,283.9229979,287.9761538,285.6902991,278.0156458,268.246019,260.2254053,253.1887184,5,1358.743324,12
