Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,grass
0.314102615,0.254471845,0.210704676,0.205045012,0.204658596,0.195084401,0.193535916,0.195308324,0.200450449,0.217895655,0.235719338,0.276789998,0.854414683,0.463655314,0.63152521,2.841653115,4.177791919,5.564758622,5.791291139,2.056116462,3.618420123,16157,274.2242527,282.4417383,294.0409008,303.9591918,310.529145,313.9566687,312.9137356,310.2314493,304.6018822,296.2390009,285.5972162,274.9020278,256.3019879,263.0497315,272.204676,278.5563341,283.3156288,288.4903111,290.1854321,288.3519587,282.6732832,273.8931809,265.6805946,258.4109785,5,877.4,27
0.269307262,0.227180263,0.190197893,0.188698285,0.195159739,0.182681942,0.17772707,0.176160244,0.178868236,0.195910124,0.20380406,0.207251365,1.031335634,0.498387453,0.93632081,4.112813025,6.430686161,6.435897148,4.786838125,1.625559654,3.376859121,15134,275.6262343,282.7227297,292.4828365,302.3477753,307.6814826,309.2869008,307.7660544,305.1714893,301.1047226,294.9271058,284.0999986,275.6689529,257.4454924,264.0245937,272.5385195,278.6524754,283.2146961,287.8479591,289.6948296,288.1272037,283.1363373,274.908022,267.77356,260.5682778,5,996.2977099,27
0.230718432,0.219926881,0.214595327,0.192161974,0.179952142,0.177785527,0.177285455,0.185377635,0.188817653,0.200555925,0.207245453,0.233586943,0.724186167,1.053424387,3.40955444,3.895132316,7.14357153,11.86767608,11.16668449,4.431695998,1.925010249,21554,273.2982804,285.0402848,300.4500937,308.7986498,314.9588331,318.3653692,315.7224769,310.9100334,304.3882161,296.2855334,285.7369897,272.6071525,258.257007,265.7282091,276.2516839,283.9394908,290.0395373,295.9540809,297.4797221,294.6213049,287.0655079,278.2447878,269.1332695,260.6878975,5,-65.2911726,31
0.661087204,0.620329771,0.343819421,0.180554392,0.184446238,0.179632198,0.180493737,0.181623157,0.190416291,0.200178089,0.314948966,0.62038047,6.108504469,5.248782607,4.831032838,12.67108703,24.15438216,19.72270355,7.036578626,4.273995527,5.357262546,27160,261.7418825,267.5738209,284.6403023,300.9294994,308.2463146,311.2712847,308.0485987,306.6787847,300.5945675,290.42354,276.2760509,263.8913355,252.8824994,257.1923971,269.7399316,277.3236954,282.3377882,287.9650325,289.4648241,287.0059148,280.2801185,272.5972269,264.6841988,255.4392422,5,498.9293958,32
0.643223259,0.606148199,0.324887373,0.188741312,0.190202186,0.183729053,0.186464516,0.189780567,0.196606667,0.200888156,0.322205463,0.597926508,6.364643254,5.794939351,6.825590522,12.82771827,15.51495253,12.33964557,5.82825,4.055770609,5.588530797,23548,266.2502296,270.9202724,287.3685098,300.4589847,305.8233779,309.5560284,310.6419105,310.134015,303.6369536,292.6230374,279.0619892,268.4862295,259.839489,262.8417679,271.2344857,277.8142843,282.6951599,287.5205798,289.56374,287.6233521,281.7676693,274.9368298,268.7727986,262.0121039,5,992.4,37
0.30301096,0.246683092,0.228589922,0.222681689,0.216667703,0.213851438,0.208856335,0.210814762,0.204026113,0.209972895,0.235759086,0.271621958,5.61868779,4.738615768,5.443107005,8.345710479,9.144990686,7.676903432,6.574442619,5.535860877,5.885264654,6969,276.9420413,286.3129346,295.159822,302.8959196,306.7680919,308.660674,309.6003912,308.1389402,301.8913907,294.9843584,285.07919,278.1903549,255.763242,259.4964696,266.5594925,272.5691935,277.5297037,283.0297578,286.1997775,284.201643,277.9319802,270.4313662,263.7247997,256.9990584,5,1937.157986,37
0.376275531,0.293440395,0.231915877,0.212014116,0.212202278,0.197308071,0.191463933,0.190152393,0.19289774,0.201789231,0.22634252,0.357379105,5.688986328,4.825763715,5.052880353,8.962485084,14.49919516,11.81868132,7.150231125,5.29478089,5.662196139,9226,273.7737647,282.151813,293.1037778,302.3304515,306.8808617,308.3312618,308.0906966,305.8108483,300.5932485,293.9172236,283.6077112,274.0562207,258.708552,262.422714,268.9454979,274.7119799,279.4476548,285.192687,287.9418759,285.8810024,280.0596765,272.6303864,266.4727536,260.1596723,5,1836.210654,38
0.538709845,0.543750995,0.2982004,0.164552524,0.163765754,0.163113584,0.162279048,0.16259771,0.167703647,0.173643434,0.353999191,0.550759342,5.514778144,4.623524198,4.357906633,4.716211505,5.061541981,4.314953515,3.366402509,3.955820504,5.268345317,23438,263.2554487,268.5164598,285.4758874,300.225082,306.6750587,313.3738058,314.6016721,311.5611982,302.8507994,290.155179,275.5363143,264.5282858,253.2506253,256.2438849,269.1949951,277.0266998,281.9056162,287.7403225,289.5900681,287.0034428,280.4310941,272.6916501,265.4058432,255.563318,5,1020.850668,39
0.685530901,0.697419708,0.490950312,0.218756063,0.20582058,0.202544066,0.197548963,0.196874197,0.202184668,0.214972267,0.359773896,0.635887266,4.265174538,3.35840388,3.03192345,5.124085488,9.823307256,8.843651735,3.946512597,3.995197824,4.730215719,28135,255.925715,261.5343616,280.3719396,299.2500071,306.0058636,310.4506675,308.9451874,306.3583468,298.9742191,288.1261054,273.6995146,258.6376654,246.7564954,250.0174306,264.5105095,274.2565524,280.3820587,286.9318788,288.4194076,285.4939651,278.1150289,269.9372753,261.1437467,250.6170343,5,585.8317025,40
0.267405137,0.245198784,0.20888423,0.202575079,0.204050154,0.187161253,0.185555404,0.185338759,0.188409524,0.203325297,0.223552204,0.236687461,0.921947915,0.591464707,1.157308123,4.933881681,7.496184041,7.007896108,5.246072528,1.884053967,3.071984739,10474,277.0578124,285.0686612,295.2981135,304.4206824,309.4681081,309.6161526,307.9401771,304.9470221,302.058786,296.6804886,286.7465292,277.6195387,257.6561905,264.2245309,272.8430295,278.7247838,283.4119585,288.041484,289.3326351,287.8539218,282.8723864,274.3646657,266.8724973,260.1206365,5,1109.5863,42
