,LST_Day_01_x,LST_Day_02_x,LST_Day_03_x,LST_Day_04_x,LST_Day_05_x,LST_Day_06_x,LST_Day_07_x,LST_Day_08_x,LST_Day_09_x,LST_Day_10_x,LST_Day_11_x,LST_Day_12_x,LST_Night_01_x,LST_Night_02_x,LST_Night_03_x,LST_Night_04_x,LST_Night_05_x,LST_Night_06_x,LST_Night_07_x,LST_Night_08_x,LST_Night_09_x,LST_Night_10_x,LST_Night_11_x,LST_Night_12_x,ET_03_x,ET_04_x,ET_05_x,ET_06_x,ET_07_x,ET_08_x,ET_09_x,ET_10_x,ET_11_x,Albedo_01_x,Albedo_02_x,Albedo_03_x,Albedo_04_x,Albedo_05_x,Albedo_06_x,Albedo_07_x,Albedo_08_x,Albedo_09_x,Albedo_10_x,Albedo_11_x,Albedo_12_x,ele_x,Id
0,-0.42290819999999485,-0.6928670000000352,-1.0178200999999945,-0.6422038000000043,-0.4381791000000135,-3.690185299999996,-5.266232900000034,-4.433234500000026,-2.100472200000013,-0.67846830000002,0.08528269999999338,-1.2342194999999947,0.2245331999999962,0.20190260000001103,0.4748787000000334,0.7057337999999618,0.9348956000000044,0.5976220000000012,-0.02856339999999591,-0.06353530000001228,0.3039289000000167,0.6479350000000181,0.9431966000000216,0.6471363999999937,0.17339360300000006,0.10937268700000002,0.5441480009999999,6.062457942,13.057279521,11.309202580000001,3.7902331369999995,0.21934287600000024,-0.14217829299999973,-0.023851473999999984,0.004408984999999976,-0.028622154999999982,-0.029305320000000024,-0.022481423,-0.014971783000000016,-0.008232888999999993,-0.011038980000000004,-0.01667153199999999,-0.01959999600000001,-0.028808206000000003,-0.004974650000000025,-1.1987564000000077,25038
1,0.021739700000011908,-0.11771329999999125,0.5901453999999831,0.45882349999999406,0.2917132000000038,0.39728200000001834,-0.10603849999995418,-0.03902200000004541,0.33005930000001626,0.17865539999996827,0.19481809999996358,0.016198000000031243,0.32363220000002,0.3182697000000019,0.19648449999999684,0.2324868999999694,0.11342549999994844,0.03568009999997912,0.009827700000016648,0.050084999999967295,0.07229009999997515,0.029686000000026525,-0.022769200000027467,0.1395853999999872,0.08805023999999939,0.004757899000000343,-0.06502358500000027,-0.023370501000000043,0.980806624,1.0871556560000002,0.24674602100000032,0.02785005900000037,-0.04949744699999936,0.024956042999999983,0.012081783000000068,-0.020495749000000008,-0.002714685999999994,-0.001204540000000004,0.002780476000000004,0.0035390260000000007,0.004795899999999992,0.002789964000000006,0.001342984999999991,0.003257781000000015,0.019197204000000023,3.0093560000000252,27962
3,-0.31760719999999765,-0.32853079999995316,-0.49307370000002493,-0.08771609999996599,-0.4168024000000514,-0.7895770000000084,-1.0138711999999828,0.035071000000016284,-0.24266810000000305,-0.21251609999995935,-0.4663727000000222,-0.3100785999999971,-0.0762110000000007,0.014050999999994929,0.232111199999963,0.09873650000002954,0.2112981000000218,0.23399999999998045,0.10955040000004601,0.06924029999998993,0.13601239999997006,0.11552699999998595,0.22788170000001173,-0.09573749999998427,-0.079307762,0.08290064199999936,0.07022756799999996,0.036287195999999966,0.6498729860000001,0.14960475599999867,0.05486916000000086,0.10896967899999943,0.04476712199999966,0.00514056099999996,0.006839832000000018,0.002105426999999993,0.0017113880000000081,0.0033241399999999754,0.004972677000000009,0.002321530999999988,0.0024851550000000167,0.0037835089999999905,0.0010326619999999898,-0.004168436999999997,0.000930785999999989,-45.44505500000014,2777
4,-0.3304338000000371,-0.1603483999999753,-0.2865342000000055,-0.5445096999999919,-0.4761184000000185,-1.3029462999999737,-1.356448099999966,-1.311115299999983,-1.038687399999958,-0.6210232000000246,-0.3244905999999901,-0.20767629999994597,-0.7242410000000064,-0.5415985000000205,-0.6729392999999959,-0.7157003000000373,-0.697110500000008,-0.7180309000000307,-0.806602200000043,-0.7547122000000286,-0.7554087000000322,-0.7389887000000499,-0.688755599999979,-0.744021900000007,-0.14386981499999996,-0.047358790000000095,0.00677159900000035,0.12760125299999991,0.4475682039999995,0.13976424099999996,0.12843296399999993,-0.05655980299999985,-0.1777619269999997,-0.004385150000000004,-0.006490162999999993,-0.0003852000000000022,0.0025229429999999997,0.0018586100000000105,-0.00023381499999999833,-0.0007437530000000137,-0.001489347000000002,-0.0006860590000000166,-0.0005910039999999783,-0.0014635100000000012,-0.004143775000000016,-4.287758999999824,10693
5,0.3380983999999785,0.33996020000000726,-0.4094943999999714,-0.9437886000000049,-1.6646375000000262,-2.5523726000000124,-3.1644081999999685,-2.7997432999999887,-1.5260964999999942,-0.6965536000000156,0.5350632000000246,0.6537103999999658,0.5305661999999813,0.2791733999999906,0.14288590000001022,0.6280576999999994,0.965897200000029,0.6577872999999954,0.24965230000003658,0.47730050000001256,0.7092894999999544,0.7017232999999692,0.35379950000003646,0.6905667000000051,0.11204852799999987,0.207345251,0.4665431200000001,1.7626393209999998,2.8324108799999994,2.6984773069999997,1.0764012690000002,0.2067899419999999,0.20485719699999994,-0.01842142899999999,-0.02325890499999994,-0.02371325000000002,-0.014104644999999999,-0.018773517000000017,-0.017463331,-0.017493335,-0.020151482,-0.02116200500000001,-0.017414312999999987,-0.053861453000000004,-0.038573888000000056,-0.8169855000000439,24288
6,-0.21002420000002076,-0.3900933999999552,-0.24394750000004706,0.35429499999997915,-0.06899240000001328,-2.5676917000000117,-4.289027900000008,-3.4893144999999777,-1.7626166999999668,-0.656090899999981,-0.35944549999999253,-1.0130283000000304,0.39901879999999323,0.5125145000000089,0.790155000000027,0.8657653000000209,1.1928864000000203,0.8775765999999976,0.38494570000000294,0.40111290000004374,0.7685980999999629,1.1040540999999848,1.1563916000000063,0.8990785999999957,0.34681823499999975,0.1342706250000001,0.28808921099999996,3.3632448860000004,8.209883479999998,5.9303922,2.300340018,0.213475957,0.01128377999999941,0.009875654999999983,-0.005792294000000031,-0.036214827000000005,-0.007500683000000008,-0.009033107000000012,-0.01152113099999999,-0.008128383999999989,-0.009050217,-0.01358209199999999,-0.01576534099999999,-0.02634341399999998,-0.011450934999999995,18.922570699999994,24881
7,0.9357387000000017,0.9500706000000037,-0.29374649999999747,-0.6941736999999648,0.5102557999999817,-1.497258200000033,-5.079649599999982,-4.907418500000006,-2.827673299999958,-1.5238173000000188,0.11731050000003052,-0.3593078000000105,1.2524403999999834,1.068923400000017,0.89189250000004,0.9370612000000165,1.3182538000000363,1.2695182999999588,0.7657363000000146,0.5422939999999699,0.9344250999999986,1.3262669000000074,1.4117683000000056,1.121038700000014,0.5528548930000001,0.14043327999999988,-0.710283108,0.08673166099999996,7.584605421999999,9.764871233,5.276764637000001,0.6393867540000002,-0.29534331800000047,0.014085402999999996,-0.03352204400000003,-0.13536844199999998,0.006725492999999999,0.014503106999999987,0.010426844000000018,0.005456447000000003,0.0031493549999999926,-0.0027307660000000233,-0.0074118330000000066,-0.029877171000000008,0.023260205000000034,4.649719199999993,24891
9,-1.5527228000000264,-2.617142300000012,-3.6286843999999974,-4.425405500000011,-5.775300200000004,-5.336578000000031,-6.4652198,-6.976665000000025,-5.866516600000011,-3.524381100000028,-2.8014177999999674,-2.024191099999996,-0.07029620000002978,-0.29579880000000003,-0.5394271000000117,-0.8721232999999984,-1.1709377999999901,-1.4477382000000034,-1.827692500000012,-1.7574735999999689,-1.0560983999999962,-0.29177839999999833,0.02364519999997583,0.29362509999998565,0.10369574000000004,1.008897133,1.9953466780000002,1.2198662200000001,1.430951427,2.496381004,1.9917276979999998,0.467522478,0.11881387999999982,-0.03800913299999997,-0.034494148999999974,-0.02577512300000001,-0.025314136000000015,-0.026402672000000016,-0.021965925999999997,-0.023517273999999977,-0.029504719000000013,-0.035880471,-0.03409206100000001,-0.02732030099999999,-0.030303419999999998,-0.7855590000001484,4382
10,-3.4616307999999663,-5.2858188000000155,-5.546903499999985,-7.6683451000000105,-9.309528400000033,-9.662430599999993,-11.490731499999981,-10.93411709999998,-9.004894700000023,-6.250628199999994,-5.022866400000055,-4.11275280000001,1.2536384999999655,0.5453312999999866,0.1429877000000488,-0.28810609999999315,-0.8046269999999822,-1.3053993999999989,-1.9716654000000062,-1.6209455000000048,-0.4386734000000274,0.6971264999999676,1.4262861999999927,2.106364000000042,0.09231547500000004,0.056680703000000054,-0.0838699759999999,-0.09926107500000025,-0.5395023680000008,-0.764651518,-0.5305799280000003,-0.07431366699999997,-0.03447497699999991,-0.026987378000000006,-0.02557863100000002,-0.03197007199999999,-0.03633887499999999,-0.036088702,-0.03430266500000001,-0.03888977499999999,-0.045744282,-0.04694228,-0.047807023999999976,-0.03522908699999999,-0.03168725200000003,2.7914879999998448,2872
12,0.07867509999999811,0.00030439999994769096,0.5577913000000194,0.48139260000004924,0.11031209999998737,-0.44403239999996913,-1.7546356999999944,-1.5547470000000203,-0.2840280000000348,0.08072350000003325,0.24707699999999022,0.11281850000000304,0.3797802999999931,0.4055295000000001,0.15614289999996345,-0.3609907000000021,-0.3197541000000115,-0.24875410000004194,-0.41856559999996534,-0.3583868000000052,-0.3612745000000359,-0.33168679999999995,-0.19744119999995746,0.3291997999999978,0.1596018680000002,0.014281613000000082,0.1425242470000001,1.2707041440000002,4.001825285,3.314490634,0.6516818309999999,0.03334050399999988,-0.0021379780000003734,-0.0170313299999999,-0.018033019000000095,-0.036904883,0.006142552000000023,0.004739936,0.0036757199999999934,0.0031937909999999736,0.0020205680000000004,0.0023270479999999982,0.005146804000000005,0.011004218999999982,-0.01363932499999998,-3.3577896000000464,27904
