FID,Id,Name,flag,Field1,Unnamed__0_x,LST_Day_01_x,LST_Day_02_x,LST_Day_03_x,LST_Day_04_x,LST_Day_05_x,LST_Day_06_x,LST_Day_07_x,LST_Day_08_x,LST_Day_09_x,LST_Day_10_x,LST_Day_11_x,LST_Day_12_x,Id_1,LST_Night_01_x,LST_Night_02_x,LST_Night_03_x,LST_Night_04_x,LST_Night_05_x,LST_Night_06_x,LST_Night_07_x,LST_Night_08_x,LST_Night_09_x,LST_Night_10_x,LST_Night_11_x,LST_Night_12_x,Unnamed__0_y,ET_03_x,ET_04_x,ET_05_x,ET_06_x,ET_07_x,ET_08_x,ET_09_x,ET_10_x,ET_11_x,ET_01_x,ET_02_x,ET_12_x,Unnamed__0,Albedo_01_x,Albedo_02_x,Albedo_03_x,Albedo_04_x,Albedo_05_x,Albedo_06_x,Albedo_07_x,Albedo_08_x,Albedo_09_x,Albedo_10_x,Albedo_11_x,Albedo_12_x
5692,5693,Hexi,3,399,509,0.226126399999998,0.211991800000021,0.214624199999946,0.465215599999965,1.375849399999993,-0.171123200000011,-1.604146400000047,-1.006337199999962,-0.080645300000015,0.741130900000030,0.006234500000005,-0.348684300000002,5693,-0.030818799999963,-0.045354499999973,-0.333429799999976,-0.270970200000022,0.169536299999947,-0.508060100000023,-0.287140299999976,-0.003759299999956,-0.440754099999992,-0.413848299999984,-0.061207000000024,-0.380466399999932,440,-0.058919248000000,-0.013234575000000,-1.007904984000001,0.110837012000000,3.192974898000000,2.144467515000000,-0.102927434000000,-0.429038269000000,-0.171711061000000,0,0,0,467,0.025099707000000,0.000797510000000,0.011009470000000,0.012172733000000,0.015809804000000,0.007243046000000,0.010096913000000,0.008796922000000,0.013012031000000,0.011803887000000,0.009330220000000,0.018924551000000
5695,5696,Hexi,3,623,779,0.361112199999980,-0.214016499999957,0.477623600000015,-0.044181899999955,0.211721000000011,-2.559635500000013,-3.356443099999979,-2.217626999999993,-0.682849000000033,0.140995999999916,-0.503480200000013,-0.366161199999965,5696,0.105158099999983,0.517448399999978,0.400108199999977,0.473526999999933,0.288899700000002,0.115300400000024,-0.236351099999979,-0.149922500000002,-0.175334299999974,0.018194800000003,1.127423500000020,0.433581300000014,684,0.605248910000000,-0.016663401000000,-0.058900529000000,2.339336428000000,4.695363526999999,3.457323131000000,-0.115668617999999,-0.015077822000000,0.292051341999999,0,0,0,717,-0.019662265000000,0.003839511000000,0.003520049000000,0.008685025000000,0.011143117000000,0.001794185000000,0.001195091000000,-0.001835297000000,0.006365839000000,0.004449454000000,0.003876865000000,0.003786339000000
5700,5701,Hexi,3,14,21,-0.637902900000029,-0.421155299999953,-0.641900500000077,0.503568200000018,-0.836848599999939,-2.899584500000003,-5.852750200000003,-7.103610300000014,-3.592633100000001,-1.280045800000039,-1.390065400000026,-0.430284199999960,5701,1.363459299999988,0.702813200000037,0.690192800000034,0.234183099999996,0.538062900000000,0.428016700000001,-0.617902700000002,-1.103127800000038,-0.666628199999991,0.257484099999999,0.728595099999950,1.111957799999971,19,-0.068401446000001,0.059465096000000,0.010755287000000,0.542198846000000,5.109662224000001,6.740385664999999,2.196482651000000,0.157256889000000,-0.367215871000000,0,0,0,16,-0.008798990000000,-0.004712704000000,-0.000688183000000,-0.004627246000000,0.006664648000000,0.002169308000000,-0.008370580000000,-0.006543356000000,-0.002081845000000,0.009036096000000,0.009717801000000,0.005870098000000
5701,5702,Hexi,3,24,34,-1.015862300000038,-1.231202199999985,-1.559594699999991,-0.784494100000018,-2.318267099999957,-4.121080600000028,-4.348853900000052,-5.449495599999978,-3.140420500000005,-1.249925100000041,-1.392214599999988,-0.911917600000038,5702,1.526190499999956,1.288445599999989,0.755291600000021,1.070220900000038,1.159632700000088,0.756916799999999,0.328615200000058,0.195544200000029,0.212575000000015,0.487073099999918,0.783028000000002,1.368604400000038,29,0.360681356000000,0.244478505000000,0.235167326000000,0.801299787000000,4.527624010000002,3.540962606000001,1.637342861999999,0.066505362999999,-0.342555069000000,0,0,0,29,0.001642600000000,0.003915517000000,0.004567461000000,-0.007549726000000,-0.007043509000000,-0.007226375000000,-0.010408497000000,-0.009941147000000,-0.007461782000000,0.004336883000000,0.008826512000000,0.020885343000000
5730,5731,Hexi,3,432,547,0.143165899999985,0.349426700000038,0.188075299999980,-0.853034200000025,-0.299918600000012,-1.924454800000035,-1.261099399999978,-2.191703399999938,-0.924514400000021,-0.537547599999982,0.110746799999959,0.355554800000050,5731,0.386006699999939,0.398803299999997,-0.266877800000032,0.080849199999989,0.298023700000044,0.079147200000023,0.049140300000033,0.003411200000016,0.060542499999997,-0.142865300000040,0.429115800000034,0.180284000000029,476,0.140804844000000,-0.029267314000000,0.079971174000000,0.956961054999999,1.781664705000000,1.408597251000000,0.337739798000001,-1.027165379000000,-0.081229579999999,0,0,0,502,-0.038594601000000,-0.032361294000000,-0.027989918000000,-0.026412679000000,-0.026683881000000,-0.033351250000000,-0.037755649000000,-0.033622967000000,-0.029725285000000,-0.027771956000000,-0.020263338000000,-0.023442504000000
5731,5732,Hexi,3,155,204,-0.021804000000031,-0.420697000000018,0.641641600000014,-0.499377000000038,1.678817600000059,0.846517700000049,0.896432099999970,0.220926200000008,0.677793699999995,0.599573599999985,0.271567300000015,1.007131200000060,5732,-0.714840199999912,-0.757989599999974,-0.738512300000082,-0.780675299999984,-0.835609799999986,-0.859265600000015,-0.646524400000033,-0.448434799999973,-0.512132399999985,-0.848284500000034,-0.620546699999977,-1.522706400000004,176,-0.062565059999999,-0.145181506000000,-0.194162700000000,0.569246886000000,1.865840616000000,1.682143102000001,1.131331720000000,-0.606330162000000,-0.454472681000000,0,0,0,182,-0.026194403000000,-0.017818348000000,-0.012974695000000,-0.008607378000000,-0.004575004000000,-0.007204782000000,-0.010275021000000,-0.008661752000000,-0.007707411000000,-0.008376942000000,-0.009712497000000,-0.027178060000000
5760,5761,Nanjiang,2,514,646,0.058796400000006,-0.056961500000057,0.198523599999987,-0.205820799999969,-0.009033299999999,0.057907299999954,0.063760399999978,0.222381500000040,0.606579399999987,0.171576399999935,0.192024599999968,-0.180559000000073,5761,-0.415256899999917,-0.159261999999956,-0.190438299999982,-0.198449499999981,0.094307800000024,-0.070258599999988,0.255892700000061,0.321631499999967,-0.030111700000020,0.035162000000014,-0.160277899999983,-0.322998600000062,564,-0.017723192000000,0.234721360000000,0.724836094000000,-0.040055826000000,-1.297325077000000,-0.385185123999999,-1.047358359000000,-0.363128245000000,0.056872145000000,0,0,0,595,0.017108732000000,0.010865927000000,0.009244106000000,0.004517333000000,0.003896722000000,0.001154207000000,-0.003644847000000,-0.002405252000000,-0.000191974000000,-0.000702100000000,0.002871784000000,0.008235155000000
5854,5855,Nanjiang,2,49,68,0.183778300000085,-0.119103499999994,-0.447829499999955,-1.468956700000035,-1.307344900000032,-1.582718300000011,-0.505636100000004,-1.293144200000029,-0.552601000000038,-0.168154099999981,-0.170230199999935,-0.140504899999996,5855,0.501008999999954,0.989795800000024,0.706991000000016,-0.074994299999958,0.809732300000007,0.311703199999954,-0.237062100000003,0.042152999999985,-0.212251399999957,-0.070833699999980,0.327772999999979,-0.207812299999944,61,0.057775331000000,0.045844723000000,1.063158986000000,1.349871179000000,1.159775740000000,1.551246634000000,1.279808721000000,0.206335872000000,0.238498633000000,0,0,0,56,0.018415583000000,0.009457434000000,0.006386391000000,-0.000440341000000,-0.002568209000000,-0.000748564000000,-0.002161619000000,-0.003469119000000,-0.002551554000000,0.002940384000000,-0.000101675000000,0.011883365000000
5855,5856,Nanjiang,2,256,336,-1.484923100000003,-0.692526000000044,-1.299041900000077,-1.130927199999974,-1.078449499999976,-1.862296800000024,-4.048960899999941,-3.517601000000013,-1.210216099999969,0.408966099999986,0.372231199999987,-1.349728799999980,5856,0.522885799999983,0.470851200000027,1.792452400000002,0.743072199999972,1.184419299999945,0.390600900000038,-1.351457799999992,-0.491304800000023,-0.887643500000024,-0.240105900000003,-0.167018400000018,0.948512200000039,286,-0.014343279000000,-0.169996636000000,-0.694279907000000,0.506324193000000,1.922736637000000,2.690427796000001,1.599235384999999,0.001853833000000,-0.334682816000000,0,0,0,306,0.014101085000000,0.003526253000000,-0.013856604000000,-0.012833551000000,0.006558175000000,0.005526486000000,0.008267838000000,0.001978348000000,-0.008397079000000,0.000461953000000,0.012190819000000,0.007765112000000
5924,5925,Hexi,3,334,429,0.131751100000031,0.029858099999956,0.167642000000001,-0.042587599999990,0.207363799999996,1.313167000000021,-0.278359499999965,-0.013416499999948,-0.475784499999975,0.160521000000017,0.002078900000015,1.128281199999947,5925,-0.169862299999977,-0.122105200000021,0.023146199999985,-0.076094500000011,-0.244288400000016,-0.235549599999956,-0.176551100000040,-0.143350100000020,0.109567900000002,0.285039199999972,0.084474999999998,0.181397299999958,367,0.193884776000001,0.049889681999999,0.134575701000000,0.124283007000001,1.129956678000000,0.288690399000000,0.439306785000000,-0.219248860000001,-0.096541111000000,0,0,0,394,-0.010030589000000,-0.002221394000000,-0.013530361000000,-0.007249612000000,-0.003568017000000,0.000229315000000,-0.000308245000000,-0.004454952000000,-0.005047304000000,-0.001115457000000,0.002224959000000,-0.011879635000000
5925,5926,Hexi,3,402,512,-0.034836700000028,-0.108915300000035,-0.160586700000010,0.270313999999985,0.045975400000032,0.271520399999986,-1.815308500000014,-1.157065999999986,-0.492452700000001,0.037960400000031,0.458988900000008,0.944726599999967,5926,-0.122845799999965,-0.177672599999994,-0.115401700000007,-0.689632899999992,-0.339193899999998,-0.266963500000031,-0.329017399999998,-0.141811899999993,0.029090400000030,0.061124200000051,-0.073205499999972,0.083579500000042,443,0.026388776999999,-0.002520835000000,0.308040205000000,0.360645515000000,3.461245359999998,0.780807452000000,0.038224422000000,-0.043250304000000,-0.050941298000000,0,0,0,470,0.003183420000000,0.007468521000000,0.002165456000000,0.007490839000000,0.012284895000000,0.008924579000000,0.008978355000000,0.004632364000000,0.004808723000000,0.005400441000000,0.008268309000000,-0.001113577000000
