FID,Id,Name,flag,Field1,Unnamed__0_x,LST_Day_01_x,LST_Day_02_x,LST_Day_03_x,LST_Day_04_x,LST_Day_05_x,LST_Day_06_x,LST_Day_07_x,LST_Day_08_x,LST_Day_09_x,LST_Day_10_x,LST_Day_11_x,LST_Day_12_x,Id_1,LST_Night_01_x,LST_Night_02_x,LST_Night_03_x,LST_Night_04_x,LST_Night_05_x,LST_Night_06_x,LST_Night_07_x,LST_Night_08_x,LST_Night_09_x,LST_Night_10_x,LST_Night_11_x,LST_Night_12_x,Unnamed__0_y,ET_03_x,ET_04_x,ET_05_x,ET_06_x,ET_07_x,ET_08_x,ET_09_x,ET_10_x,ET_11_x,ET_01_x,ET_02_x,ET_12_x,Unnamed__0,Albedo_01_x,Albedo_02_x,Albedo_03_x,Albedo_04_x,Albedo_05_x,Albedo_06_x,Albedo_07_x,Albedo_08_x,Albedo_09_x,Albedo_10_x,Albedo_11_x,Albedo_12_x
2281,2282,Nanjiang,2,159,184,-1.426797600000043,-1.496005700000012,-1.199159000000009,-0.870619200000021,-2.757111399999985,-3.287101899999925,-2.415222599999993,-1.695073199999968,-2.698943400000019,-1.485401200000069,-1.120690099999991,-1.159602300000017,2282,-0.219663300000036,-0.495914099999993,0.638675999999975,-0.287393900000041,0.022136799999998,0.015654400000017,-1.693796500000076,-0.486883400000011,-0.347655500000030,-0.100346399999978,0.125618700000018,-0.098865099999955,167,-0.115817595000000,-0.225432253000000,-0.654214815000000,-0.842105262999999,-0.408717548000000,-0.845311981999999,-0.637311439000000,-0.150485490000000,-0.087949748000000,0,0,0,178,0.102026355000000,0.062076479000000,-0.013648348000000,-0.022422315000000,-0.008032649000000,-0.000087923000000,0.000261962000000,-0.015286168000000,-0.002106882000000,-0.013602718000000,-0.018500594000000,-0.024862619000000
2460,2461,Nanjiang,2,919,1052,1.076952100000028,0.592785900000024,1.099185300000045,-0.003284299999962,0.121205499999974,-0.640873900000031,-0.984568899999999,-0.450586199999975,-0.700822299999970,-0.010168799999974,0.795029999999997,0.474320700000021,2461,0.961586100000034,-0.054652900000008,0.226094500000045,0.017687099999989,0.359696600000007,0.579181900000094,0.255863200000022,0.231053700000018,-0.065300499999978,-0.271666899999957,-0.639507699999967,-0.739829200000031,970,0.030179684000000,-0.066641184000000,0.427548247000000,0.931688791000000,1.685145639000000,1.752447149000000,1.790205078000000,0.613271327000000,0.040714671000000,0,0,0,1002,-0.003639609000000,-0.002312232000000,-0.003179610000000,-0.008079724000000,-0.008431549000000,-0.013028983000000,-0.019816370000000,-0.015942789000000,-0.013893273000000,-0.011231334000000,0.006770925000000,0.006731599000000
2461,2462,Nanjiang,2,1186,1344,-0.443950700000016,-0.276873799999976,-0.895143599999983,-1.273789599999986,-1.382067699999993,-1.304336600000056,-0.550487800000042,-0.634471900000051,-0.247527199999979,-0.130071100000009,-0.134134700000004,-0.311479099999929,2462,0.118868200000009,-0.334403800000018,0.032060600000022,-0.438468599999965,-0.125851100000034,-0.461989900000049,-0.401833099999976,-0.152081199999998,-0.264856500000008,-0.201031600000022,0.088556300000050,-0.270321100000047,1250,0.017876537000000,0.478209276000000,1.284464053000000,1.541219010000000,1.189478395000000,0.600840071000000,0.372840634000000,0.068977971000000,0.136894426000000,0,0,0,1281,-0.003882164000000,-0.003260993000000,-0.000740427000000,-0.002621466000000,-0.002908244000000,-0.003577673000000,-0.004988353000000,-0.004635228000000,-0.004334298000000,-0.005662950000000,-0.002078160000000,-0.006856491000000
2571,2572,Hexi,3,486,562,0.584565400000031,-0.491873600000019,1.030734999999993,0.332478900000012,-0.123122099999989,0.411000899999976,0.182597299999998,-0.403796300000010,-0.708898099999999,-0.462347200000011,-0.179730099999972,0.109448900000075,2572,-0.427769500000011,-0.072389499999986,-0.302838699999995,-0.143496799999980,-0.224105600000030,-0.415463800000055,-0.057710199999974,0.314740400000005,0.490512100000046,-0.096295699999985,0.188770300000044,0.229273500000033,514,0.344105132000000,0.180162175000001,-0.031983220000000,-0.182716900000003,-0.318923220000002,0.072648210000001,-0.753336823000000,-0.379223300000001,-0.095707249000000,0,0,0,537,-0.028146445000000,0.022591337000000,0.021306539000000,-0.001394839000000,-0.000291805000000,0.004799295000000,-0.001194689000000,0.001193634000000,0.000257284000000,0.004315970000000,-0.023236925000000,-0.016139187000000
2572,2573,Hexi,3,479,554,-0.510927500000037,-2.375064599999973,-0.513999000000013,1.153294400000050,0.569774499999994,0.119498300000032,-1.062162300000011,-1.400808300000051,-1.987637599999971,-1.912129800000002,-0.199081100000001,-0.337599299999965,2573,-0.447882300000003,-0.110775999999987,0.477508900000032,-1.062462999999980,-0.493713300000024,0.122113800000022,0.064572199999986,-0.386681899999985,1.437896799999976,0.059615600000029,0.828208200000006,0.315368199999995,505,0.884533254000000,0.654358979000000,-0.340901469000000,-0.098224453000000,0.325278560000001,0.697851999999999,-0.961387033000001,-0.346478322000000,0.012535476000000,0,0,0,529,0.027163064000000,0.090651180000000,0.019443330000000,-0.007536418000000,-0.003775627000000,0.004518989000000,-0.007953081000000,-0.006499415000000,-0.001956280000000,0.001082627000000,-0.008212668000000,0.034162971000000
2637,2638,Nanjiang,2,396,456,-0.635263300000020,-1.467787700000031,-0.901293199999998,-1.966307600000050,-2.585078299999964,-2.671582599999965,-0.461274500000002,-0.808989500000052,-0.851178400000038,-0.216392999999982,-0.259022300000026,-1.039214600000037,2638,-0.042063900000016,-0.359163499999966,0.724666500000012,-0.901159000000007,0.018068900000003,1.286380300000019,-0.843312099999991,0.072942800000078,-0.055315400000040,0.326726800000017,-0.348859300000015,0.347312999999985,416,-0.058234791000000,0.320755095000000,-0.116481035000001,-0.305986506999998,0.557856298000001,1.145295534999999,-0.280579865000000,0.073535163000000,-0.166066698000000,0,0,0,436,-0.009470387000000,-0.012388213000000,-0.016747603000000,-0.018825690000000,-0.017469744000000,-0.013194663000000,-0.016875693000000,-0.016404735000000,-0.021434727000000,-0.028213032000000,-0.023894688000000,-0.034517446000000
2647,2648,Nanjiang,2,1294,1457,-0.681920899999966,-2.026861899999972,-1.830988800000000,-3.511619100000019,-3.847088499999927,-2.422293199999956,-4.400137000000029,-4.161854000000005,-3.201480099999969,-1.910035500000049,-1.276625299999978,-1.453000999999972,2648,1.047806499999922,-0.557452900000044,0.167638800000020,0.109848099999965,0.207850699999995,0.395834299999990,-1.358635400000026,-0.298188000000039,-0.193034100000034,0.333337499999970,0.407340499999975,0.022180699999922,1361,0.003734644000000,0.110462912000000,0.598719495000000,1.239209433000000,-0.245888669000001,0.212022691000000,0.378229510000000,0.148024973000000,0.070354949000000,0,0,0,1391,-0.024217313000000,-0.021033248000000,-0.029803309000000,-0.028554957000000,-0.019842646000000,-0.016304044000000,-0.013093632000000,-0.021804544000000,-0.028356912000000,-0.031666365000000,-0.020312406000000,-0.019191889000000
2648,2649,Nanjiang,2,934,1067,1.521917300000041,0.480390699999987,-0.462947500000041,-1.153134599999987,-0.732602600000007,0.176820500000019,0.495458100000064,0.600872900000070,1.008011899999985,0.359756000000004,0.357201099999998,-0.703328499999998,2649,-0.153485100000012,-0.036477800000000,-0.050620899999956,0.000513600000033,0.098000599999977,0.716807000000017,0.463967299999979,0.517817300000047,0.002801299999987,0.154917599999919,0.041745600000013,-0.110379799999976,985,0.077028549000000,0.774255165000000,0.897174269000000,-0.050791700000000,-0.543853895999999,0.264229319000000,-0.557478298000001,-0.113552039000000,-0.192360679000000,0,0,0,1017,0.007055853000000,0.006307210000000,-0.000840583000000,0.002201472000000,0.006120214000000,0.003773010000000,0.002505907000000,0.002664236000000,0.008483758000000,0.006277692000000,0.010608456000000,0.005885775000000
2649,2650,Nanjiang,2,487,563,1.257364199999984,0.442258600000002,0.256912000000000,0.288698800000020,-0.096225800000013,-1.640679799999987,-1.444097399999976,-0.632825199999957,-0.141318200000057,-0.246789299999989,0.367748500000005,-0.744625199999973,2650,-0.220252599999924,-0.047710000000052,-0.118460700000014,0.313401199999987,0.275766000000033,0.653835300000026,0.449951500000054,0.619057499999997,0.155039900000020,0.215591299999971,0.124553699999979,-0.144868999999971,515,0.075275689000000,0.929900243000000,2.269576637000001,3.250491666000000,2.290875265000001,1.569319492000000,1.136088871000000,0.391847934000000,-0.027882699000000,0,0,0,538,0.010432209000000,0.009378033000000,0.007952055000000,0.010331610000000,0.006790078000000,0.000683011000000,-0.003513347000000,0.000660034000000,0.004538517000000,0.004541339000000,0.013744958000000,0.004448664000000
2650,2651,Nanjiang,2,762,871,0.898336099999995,0.556319800000040,0.351007299999992,-0.635167700000011,-2.335600999999997,-1.910681199999999,-2.015311899999972,-0.290102199999978,0.698854900000015,0.803014200000007,0.941565200000014,0.574362800000017,2651,-0.698570899999993,0.159838400000012,-0.375420000000020,-0.374579999999980,0.037563299999931,0.071039999999982,-0.043781200000012,0.271557499999972,0.073952299999974,0.090011300000015,-0.259730199999979,-0.242773300000010,801,0.042924299000000,0.710636197000000,1.846203491000000,2.200643942000000,1.849475387000001,1.141576798000000,0.158516301000000,0.213509215000000,-0.176802270000000,0,0,0,833,0.017071710000000,0.015175653000000,0.014682092000000,0.012158511000000,0.006405175000000,0.004591326000000,0.004329761000000,0.008415113000000,0.011991150000000,0.011872932000000,0.016985922000000,0.015675446000000
