system:index,Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,EM_01,EM_01_1,EM_02,EM_02_1,EM_03,EM_03_1,EM_04,EM_04_1,EM_05,EM_05_1,EM_06,EM_06_1,EM_07,EM_07_1,EM_08,EM_08_1,EM_09,EM_09_1,EM_10,EM_10_1,EM_11,EM_11_1,EM_12,EM_12_1,Id,LE_01,LE_01_1,LE_02,LE_02_1,LE_03,LE_03_1,LE_04,LE_04_1,LE_05,LE_05_1,LE_06,LE_06_1,LE_07,LE_07_1,LE_08,LE_08_1,LE_09,LE_09_1,LE_10,LE_10_1,LE_11,LE_11_1,LE_12,LE_12_1,LR_01,LR_01_1,LR_02,LR_02_1,LR_03,LR_03_1,LR_04,LR_04_1,LR_05,LR_05_1,LR_06,LR_06_1,LR_07,LR_07_1,LR_08,LR_08_1,LR_09,LR_09_1,LR_10,LR_10_1,LR_11,LR_11_1,LR_12,LR_12_1,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,SR_01,SR_01_1,SR_02,SR_02_1,SR_03,SR_03_1,SR_04,SR_04_1,SR_05,SR_05_1,SR_06,SR_06_1,SR_07,SR_07_1,SR_08,SR_08_1,SR_09,SR_09_1,SR_10,SR_10_1,SR_11,SR_11_1,SR_12,SR_12_1,stable,uc,.geo
0000000000000000012d,0.7475788071633015,0.738162229348243,0.7643222414310558,0.7519944263725883,0.5404506884493744,0.5643610510102876,0.2515229363710018,0.2746554900493671,0.25898841731886546,0.2678836798683339,0.2609823032807892,0.2699181081668542,0.2676523641699446,0.2691464156055218,0.2671280392159921,0.268240975278413,0.2710984628556884,0.27919140566851747,0.2761392442451095,0.2930427472481477,0.2940337472759754,0.42813041156081977,0.671655248855279,0.6940751374112633,0.9840836741952694,0.980977211650562,0.9828015294326872,0.9798986256841936,0.9817111417392843,0.9796896685600442,0.9790923054122946,0.9791334904262251,0.97914340991275,0.9791212875689134,0.9790076353073679,0.9790911262275965,0.9790348914181831,0.9790118288971882,0.9790609455752612,0.9790533448929987,0.9790617923409802,0.9790255473551084,0.9791080137135179,0.9790004001422725,0.9795079139249511,0.9799685234884858,0.9840688231685516,0.9815802945424366,27674,,,,,13.0640006187472,10.466484476671853,12.332688848544892,8.571959759831318,4.9714972118301315,7.329058415994486,3.269123566384825,6.974051811716896,4.069228679873576,10.10435869324076,2.879483882859687,11.882831896507952,4.304746053470866,11.629640098124945,14.744658732697028,14.746658786250107,17.271879148995637,20.19575685593999,,,202.5742196084143,199.14139432193073,206.4830874454869,206.66806119371228,218.75246717676973,216.97144932492193,253.2484695576583,253.8880523676213,286.34495870341567,284.4128289360376,327.16222788140055,313.99645467296057,336.5402592055155,340.46529266540136,329.81881784240875,328.37909259555295,281.3257532709401,292.7478941984638,246.70164745551745,243.26608220918507,218.73422622386684,213.71938098335568,201.2931203989717,193.3450320982906,254.60395740707807,257.71760823601477,261.1120672370753,264.00791944430955,278.94169996245563,280.52441034926886,298.7198168237595,302.0109120279801,308.568616881962,308.7857296601079,312.842826605015,312.5346282134881,314.23621124547986,312.58534155353993,314.05731494205776,309.10751422728083,303.984450372478,299.8363347955815,288.0590455734053,287.3129653078295,277.2791121242658,272.3222402009304,256.6495807676623,258.92713734730074,250.29350632605863,249.82778326120888,252.6658698203805,254.43224662596083,266.1022775505364,266.71718970336474,276.94886845693276,276.7844896555812,283.27180336173393,282.5218165111906,288.39993645147894,286.25198223565906,289.76727568679865,289.64350984053584,287.2878686024389,287.12155615823883,279.0365815005829,279.48011658466214,269.9688412274983,271.08178896200116,263.68901484972423,260.7646736234236,250.2309089166608,252.43118420556252,69.43065188610268,72.46946074653701,113.8497184184008,115.05998774873038,163.5680162823325,168.6171616574782,205.9032940107099,221.9456853794931,269.8597190112036,266.9513664117614,274.6655482443141,287.17468136819,272.0839824530205,274.7356966427571,237.08757088940234,241.28863793546316,189.83877724425474,186.4412215701386,114.1773944316003,124.92725117078666,70.03492599837962,70.85462485426918,54.60461596221867,57.36756179975095,58,30,"{""type"":""Polygon"",""coordinates"":[[[88.05304357942022,46.82232241528993],[88.09796233578912,46.8223223969441],[88.14288110410993,46.82232239382608],[88.14288111419364,46.912159931063506],[88.09796229704831,46.91215991259447],[88.05304360040229,46.91215994608987],[88.05304357942022,46.82232241528993]]]}"
00000000000000000117,0.6985,0.6469907798915605,0.6697202092136307,0.6490805777116424,0.4367985597061195,0.35612218832015524,0.23251739025324164,0.24342840618424658,0.23787408107365376,0.23951334437030716,0.23650190518555067,0.24311138897528942,0.2405387394438033,0.24058637569190133,0.24620096136582512,0.2467896352781818,0.24327827687396975,0.2502235590115775,0.24789097569532287,0.2595853128513247,0.2725385093811857,0.2870005493013925,0.5296519854772281,0.48355225621982456,0.9847665629860025,0.9830932063245205,0.9834228615863136,0.9813617989537678,0.9817867599792631,0.9807725414487011,0.9799442052877138,0.9798983110419905,0.9799433281493001,0.9799228276544604,0.9800735054432345,0.9800257361327112,0.980106500777605,0.9800217807153959,0.9800549045666617,0.9801279548989112,0.9798975349922241,0.9799388776568169,0.9799787071021252,0.979910286158631,0.9802775526650641,0.9799083189594228,0.9846276169942028,0.9825123229181391,27388,,,,22.92511248509006,14.497223324256899,11.857546955882553,11.48249679867958,8.326537502982921,3.9045942057958665,6.006415845544074,2.4818504953426515,4.865805297089277,3.0746651466330683,5.597224785307281,2.1802289906766306,6.487064448341161,3.8615745270180715,10.305608752132787,14.210767926671698,15.315148080655334,20.230875061304427,20.442420677919618,17.47685185185185,19.75882693647365,208.43130155619713,203.63218764333288,212.9105605950956,210.26162020622465,224.73082729499774,223.84071171548456,260.4719684037227,262.5656153767586,294.4350085335311,292.8630850357365,335.91941190775964,322.29690156310727,345.46789982108993,349.6627727597534,338.4698778385618,336.50030371777166,289.01661276714964,300.49450788198334,254.631955649938,249.6571965033973,223.7685483523734,218.37681969911088,205.42957483175928,197.27926372522128,251.41463919129075,253.70996526289326,258.3729200622084,262.4005784333896,280.975067222772,288.4101516361122,303.23457318818055,307.34607848626223,312.7576484094444,314.361901823837,315.6815530948676,317.1053780715395,317.88907371695177,316.56759165370653,317.25311559451427,313.47303841368563,306.0423782270605,302.2445340072576,290.22116604112654,289.0537427751857,278.5022208979373,274.6089009359536,256.67670472312534,260.1550844413698,246.0000795378804,244.93341508553647,246.69741063763612,250.8566762090578,265.86948698807663,267.7215818747349,277.3933510419905,276.9401002177292,283.8123356991375,283.2422736038455,289.5743953965784,287.1198100758752,291.566180476931,291.13816006503595,287.70781459069696,288.41631187614865,278.1723875583203,279.6936641783306,269.16194152410566,270.2058357698288,260.56443606390496,258.58307733634945,248.4486519537072,250.19392364358964,64.48080041472265,66.03332503888022,107.48096008294442,106.60381544841879,161.17073924313092,166.69771073094853,206.74187454639707,221.90752514256084,269.3423680663556,265.5417812337999,272.4779948159667,286.7114836702953,269.53461482633486,275.5502436495593,238.6516848107827,245.54620010368072,192.23695593571784,189.77707827890106,116.42087091757374,129.16457231726272,71.98391705546913,72.84566718506994,54.552265422498685,57.1955147744945,60,30,"{""type"":""Polygon"",""coordinates"":[[[87.3343211878052,46.55280092448985],[87.3792421824274,46.55280098591093],[87.4241631324856,46.55280095429425],[87.42416317281219,46.642642957427846],[87.37924221944765,46.642642942788854],[87.33432122966794,46.64264294370067],[87.3343211878052,46.55280092448985]]]}"
0000000000000000004a,0.7279090909090908,0.6514718478587163,0.6606449159194853,0.6425098453161466,0.3212322571777503,0.3252688474049094,0.2058790684431092,0.2201464002200448,0.21286041633833502,0.21975580791992946,0.21846043327333503,0.21826834090454558,0.21844563795873115,0.221561382778908,0.22180263255470806,0.22539209847460578,0.21727226936373248,0.22628831176252104,0.20786811989703524,0.2379764983673278,0.2675923722287781,0.2749481237426279,0.5776526121615715,0.5989349957412291,0.9867509964001031,0.986980875546413,0.9867703779892005,0.9866570026570669,0.9857235364703865,0.9853229193451615,0.9848403959886861,0.984922422216508,0.9850687019331915,0.9850550620631618,0.9850702494214452,0.9849907431216254,0.9848800034284734,0.9849348268620896,0.9849900467129511,0.9850002785634696,0.9850342311648237,0.9850083247621497,0.9850324376446385,0.9849452944201592,0.9850443646415299,0.9855420416559527,0.9875215915908897,0.9869066490957401,24615,,,,18.492418876070968,11.034209538457635,8.218910062509176,7.24677806824567,6.512491508179133,3.884242763131938,5.83775663768914,4.040836928468711,8.32567640022695,3.9758552604279327,7.478871139396018,1.9112288756035545,10.157575719698052,2.9304673990607073,8.728727655039583,10.735153598786066,9.626575153408314,14.444720797092875,18.05679446573636,,,211.20937075704435,206.83416687623796,216.39302121449575,215.35660747784092,236.0680868198339,233.8710158709298,270.7775960124284,277.6867886712724,308.8081339617627,303.81722512395993,341.29207389990444,334.36035021278974,356.1706530570248,359.8320902605908,348.43711414763845,349.4490457987473,302.296801668355,313.6438006408174,265.83634712923526,261.05983587585274,234.43360586600429,224.7572174189973,207.4551831787612,204.1866718389345,254.63322469970248,257.26223493484605,262.03049398588615,264.7257280051739,287.0000082205444,288.9305302835504,302.69806016970944,309.71627642067364,312.89210780990675,315.10618621286153,318.38033324762154,317.98501221393684,318.5044966572384,318.2298013628182,317.7107879683957,315.3842217365218,307.6068929459159,305.54942080226283,291.45259586868946,293.61961429673437,280.6124433873318,276.63287465033466,257.6631084046949,259.1376200378505,247.61977307791207,244.96873734776412,250.0259038313191,251.84084907314335,270.4670562269649,269.21995654020276,278.0597258935459,278.1171753664181,284.43344865471374,283.05612940928967,289.2864857004086,286.6945197799543,290.91813103391854,289.488608682609,288.15629082026226,287.0172480461598,279.03834576154975,279.4027702065656,271.2254627582069,269.1667233221908,264.25780955609065,258.9410477103252,248.66236832324273,250.23126389895359,64.23881031970517,63.798551469958,103.57878632039086,104.11529956286968,165.08062055369848,168.8443987314649,208.15153852747065,222.27487786063264,265.64671295105853,265.215342418788,280.11358532613366,288.66998371475097,258.1527384931859,278.7634353304193,241.7830547698637,247.3827290648838,198.07788634610446,198.38484614725294,129.0091968800891,142.27702065655265,83.2893974457873,84.52346790091715,58.634439016028146,60.1084854718437,17,31,"{""type"":""Polygon"",""coordinates"":[[[87.33432121415326,44.39664274679565],[87.37924220896016,44.39664279226345],[87.42416319070439,44.39664274690474],[87.42416319070439,44.48648030529837],[87.37924220896016,44.486480290327975],[87.33432121415326,44.48648029380354],[87.33432121415326,44.39664274679565]]]}"
00000000000000000041,0.5163028878209619,0.5404566885867227,0.5557324640615935,0.532676483539303,0.474187981645957,0.34991655989296644,0.13033749470894593,0.1437109476274394,0.14317046405487216,0.16609949620317613,0.15420430422266365,0.16431461889720297,0.1630396570372477,0.16701030065657524,0.16294821818796124,0.1576740667025899,0.16091529553018835,0.1581458685935262,0.16032518506313068,0.1561098908294239,0.19529396957555156,0.3228926611161441,0.45689531934058575,0.5516242874064826,0.9882802999466634,0.985348767320483,0.9852043230497151,0.9839483264557541,0.9829055561013953,0.9831218407051454,0.9825528547411628,0.9824787482806051,0.9825042069347433,0.9824831677950657,0.9825705836117116,0.9825290618654615,0.9825680225322595,0.9825684933189232,0.9824273023514767,0.9825674739634503,0.9824412867622979,0.9825224544769764,0.9824059507434335,0.9824973226567107,0.9830999605506825,0.982758422801408,0.9868859491569937,0.9848180067277212,24565,21.99074074074074,21.575849990201842,19.424407070868092,22.534654062658067,14.320579222251336,19.577233034178573,13.645658209791634,16.86431099745373,5.912089528071405,9.187556906372068,6.4803362742391775,8.835588703582513,6.0651880082806455,6.242287344885066,3.6002831396772366,7.506316913251092,4.546075894600797,11.964904793612817,16.906801032667897,14.714505832761855,21.663061880338073,21.76182129393099,21.736857825567505,22.444242118319757,215.12442797381414,211.69851294630146,220.09178960241343,222.92365054405835,237.99900911270842,236.91399991767616,270.92106023943234,278.0882158180098,305.2042888926952,299.5937681732207,335.62753478500184,329.25417448266097,347.2780600345586,352.7305694058359,342.41835166794715,343.58630133621546,296.72637094807635,306.32730942087284,268.42054178541866,257.97436373818,239.61550959989816,226.3209776350829,215.70997447971283,212.39412701952128,259.80459731072625,259.93701668465104,267.3795345781595,269.285126568899,290.7386555672664,291.1806602505701,303.8722388157465,307.44639722931817,312.0060728130191,313.5173358759534,314.72153586166246,317.5553662310867,316.97948933975255,318.62694471736427,316.7521835494859,314.7645182419599,305.85113586493753,304.7134925820398,290.7060278378201,293.1592931813715,282.4889214045545,278.2623159339514,260.0855430073935,262.1736692394497,253.75793210846916,252.1383772843387,257.6214026331303,258.7145816377571,271.9664599075844,271.0845538500549,277.01050832951245,280.8573482020042,285.9226879722753,285.730772477179,290.1927400275103,289.5139254601429,291.6132591537303,292.29852836926943,290.8083078922453,290.56583557375683,282.8702673249492,281.9750761446257,274.24356373223293,273.41266240911756,267.81220257745474,262.22149109487486,255.85884322686263,255.025266030317,79.93157463810833,80.53569791052601,116.50362219165524,114.81645378921853,163.16233706687626,169.53446322132706,204.8424543132246,213.87921661099097,255.25739503504283,265.1906268422086,268.7137453330713,280.2688150913736,249.62923626121696,275.92208357896106,235.26753455164737,245.3535927163162,194.78827864020448,197.494121307395,132.33632671775723,145.1093207571887,87.95437217528006,90.45898997838478,69.15030130346497,74.43790856094847,41,31,"{""type"":""Polygon"",""coordinates"":[[[82.84232087315516,44.39664276491969],[82.8872418934959,44.39664275975708],[82.9321628895077,44.3966427771664],[82.9321628895077,44.486480304598864],[82.8872418934959,44.48648031984091],[82.84232087315516,44.48648025068437],[82.84232087315516,44.39664276491969]]]}"
0000000000000000029c,0.26437655931930965,0.23884703530511017,0.2676311638983182,0.23402889137095728,0.269750360064039,0.22455166195112847,0.2603707839181379,0.22111789536546125,0.24702143636524976,0.19974211665850988,0.22700419917941125,0.193716495210301,0.2294320198445614,0.1883482793434197,0.2372844495798803,0.18866103712442972,0.24533165592709685,0.19993978100693954,0.254507192038897,0.21968755818263955,0.26185348507802786,0.2331349209868332,0.26166265780374454,0.23241899587923254,0.9683188908420037,0.9682801262542283,0.9683074184926533,0.9682887059823377,0.9682988859328234,0.9682885119905404,0.9682843698037912,0.9682891586298635,0.968290020255767,0.9682914663764348,0.9682992018623213,0.9682841517939624,0.9682852834127775,0.9682831033144883,0.9682921898566645,0.968280350478513,0.9682799763514763,0.9682838561874145,0.9682870302627203,0.9682845804234563,0.9682780292952806,0.9682869315032601,0.9682842164578944,0.9682841333185529,4658,,,,,,,,,,,,,,,,,,,,,,,,,197.2376621230691,192.0945533250919,204.40472488225717,213.15696115496954,224.528310960339,240.13609331217882,267.57765090007007,274.25729826138644,296.12049532671386,299.8363945870821,322.85753447643975,329.86179178176803,343.78888992226695,344.62682589230815,332.8083526912409,339.6058898086809,299.0859226623879,303.499480673432,254.14109695175782,261.35603726802174,225.40516836142913,222.41992422784068,205.8685163373813,198.49413406038855,280.81593983087083,282.53614334230235,290.0041308507662,293.27733676975936,303.0768330461248,302.6565920428093,307.89610548226983,311.870483205853,318.3452578327337,316.360206084792,318.1159984480656,317.5466011713409,322.2146785530732,320.8958560580867,320.8611900347002,317.12207294091564,314.5099630491816,312.2289183571666,305.2745499390311,301.1269837046891,294.35575402344034,290.8655715451824,280.4571500001679,281.54893128995315,255.88093127939575,256.0308805631976,262.66113904592993,262.66576162355176,271.30308431169027,271.52300610528295,277.9203447511362,279.29668503122343,284.67362880551445,282.97731656438003,287.88463540627424,287.7472076014552,288.65812602748474,291.59375790663535,288.69134601754166,289.1005654986849,279.5048980157411,282.1449332113957,271.6350878320955,271.5702264715664,263.3543928560631,262.86857625137304,255.16303763440857,256.2360229498173,113.02009755016071,111.88538964638066,147.89919077707572,148.49010087573444,199.32114695340505,192.21551564867167,224.32957543509585,227.26081365702248,267.16401729298303,257.15524516868055,280.26521449950127,269.660492184902,250.8878764364631,262.7757491778442,238.79434282969382,235.39912426560258,205.83950412001624,212.62770572368183,171.68107009570255,171.86377711266306,126.39036322654549,126.94095259209989,98.61070465210804,102.20781879318626,35,34,"{""type"":""Polygon"",""coordinates"":[[[84.1000816922564,37.748479841514595],[84.14500267881117,37.74847985972288],[84.18992363744321,37.74847982563008],[84.18992363744321,37.838321807648306],[84.14500267881117,37.83832176981342],[84.1000816922564,37.83832180473171],[84.1000816922564,37.748479841514595]]]}"
000000000000000000f3,0.7131092386538852,0.6406780139456292,0.6981545545947383,0.6627589906147158,0.4282900821025826,0.32192006222758063,0.15505427082802467,0.17895593520288877,0.1559326117928734,0.17495749349569883,0.15381750543905207,0.16741819540274688,0.15469389799311542,0.16806151656734508,0.15670477735292732,0.1683514007668096,0.16148262451435177,0.17760046778154598,0.23324069196194286,0.18980952362988415,0.40791055213373356,0.511694566878566,0.7191709620672979,0.624409567024093,0.985427435387674,0.9839237223716524,0.984737890305227,0.9834671773281878,0.9826213210930493,0.9820743870112657,0.9817624254473161,0.981726809729856,0.9817460584089048,0.9817108365847692,0.9817491404514094,0.9816861575644171,0.9817053609714261,0.981704513117374,0.9816648881222467,0.9817944392468714,0.981733418118738,0.981713006276069,0.9821479008303121,0.9817656531399837,0.9834464961567492,0.9831003763515165,0.9859765865590767,0.9839924091812758,27138,,19.418271061075757,21.989100085910653,20.51002729945401,19.369023624916718,12.25559885012353,18.733165559250693,10.631515139582406,6.71906202018392,9.92286760195764,4.582722900285982,11.972328365572727,3.262970860532005,20.622716828329978,2.011005251480849,18.997094696636594,3.521637805440097,12.423319883300037,15.186273221781967,16.49893103463083,14.455385528592696,16.862473745710567,,19.056480798187163,194.30751198733034,191.84719757804555,196.03098739572275,198.63209177873074,208.38658890307622,206.591204426774,239.66252558430148,241.2676648186906,270.391281326003,270.8590616300474,307.94612663874847,297.5310075902866,318.86824343461296,324.5954661721193,312.57365844855036,314.1457684628099,265.9167073543915,281.43106195804256,235.2454108839466,231.21817463783475,211.18766864432652,209.0358477706115,195.18018721775792,185.99486450652128,257.50500171241464,260.11166580628276,264.1443579373432,267.2238489217905,282.5965457167866,286.80934549565353,298.52596959419947,303.89373663898954,310.62122346137085,308.9139829472363,314.0710450239737,311.58395713951586,316.097997310256,311.8054955560753,315.5061159247722,308.9547438896035,305.8856547967098,300.70535970451795,286.4369264023701,288.61794051378007,273.22814599036786,268.99474972742274,258.267161691172,262.0360672929151,251.155598175652,254.22106966046854,256.1010567185125,258.1424769032862,266.5730904767474,266.6856851050559,275.0138381475851,274.87281487545306,281.4008611433005,279.8734093832726,286.27171371769373,284.21728676957855,287.31043055393127,287.6632901609948,285.5080294702374,284.9872807274003,277.01767600280664,277.51887264647405,267.93416282695966,269.2809466729036,261.5168640563038,259.988795249891,252.23556500568776,254.95098477760885,70.02999649163837,74.21296924336337,117.12627373016798,119.08029860055353,169.25436791018598,175.0161150742603,209.0787588196313,227.24667290375385,271.8051962733403,264.1863719642925,277.8620200366428,296.01882820722716,277.30022609441374,267.58910848633667,240.2004249015709,240.50541846957458,199.1673176626516,191.90816668615756,124.13460413986672,136.79516235917828,80.46094413908703,81.78991151132423,58.98067282579033,63.36013721592016,37,34,"{""type"":""Polygon"",""coordinates"":[[[90.02952229315936,46.28327950889016],[90.07444104304551,46.2832795485142],[90.11935976564061,46.28327954262446],[90.1193597811724,46.37312146569555],[90.0744410491016,46.37312146980141],[90.02952227363257,46.37312146309338],[90.02952229315936,46.28327950889016]]]}"
0000000000000000013a,0.7206808676371689,0.7267916754016391,0.7602687534874218,0.7454747560365046,0.5459235256866978,0.5475393246875436,0.24852174820857229,0.25438956249066735,0.25267849510533524,0.24876672430762614,0.2545072563326811,0.24947865130323685,0.2581210909715632,0.24758266547457125,0.25870172559629867,0.2495796824129824,0.26162954722678466,0.2591075581105967,0.26812456491957276,0.2721419219968498,0.28361606430637243,0.3983556236939442,0.6613432624655714,0.676507710563947,0.9865862326414813,0.9845684074958931,0.9861023144691647,0.9838128110845652,0.9848920757145895,0.9836694228759141,0.9833136031058681,0.9833028445572644,0.9833604327582226,0.9833237406165579,0.9832716365536801,0.9833745115972322,0.9833280417848789,0.9832914769050818,0.9833124720023887,0.9832549773530438,0.9833491924244682,0.9832900210293163,0.9832895600019907,0.9832586419292215,0.9834528426907568,0.9837190057963541,0.9860582075986078,0.9845696190288729,27842,,,,,13.99354004096177,9.688032732317946,12.354729988966866,8.72924950733422,4.910006012820239,7.442999514247213,3.045042625498426,6.543892756916464,4.250064334016334,8.456961494916143,2.654814042288144,9.06305851201109,4.115985034709136,10.601694489672159,15.113608659303871,16.763372440503733,17.34646462431913,20.529733005993364,,,202.41669495212196,199.42179149247755,206.32124459624222,206.7532940323859,218.33547140630964,216.48061481012732,253.11664866447012,253.27721209424243,286.3231629657444,284.367512192996,327.4676900826335,314.32739867070404,337.06600821821024,341.0890130220605,330.4162221073802,328.9072257969403,281.51402614685196,292.45545915498536,246.19288775606506,243.12600729197408,218.73597413795417,213.83484122310605,201.23592049409436,193.4859288241127,253.59675713005817,257.12687882634003,261.03830537720023,263.282610870539,278.8629205523956,280.24176641734647,298.9659456473046,303.12502620576356,308.10933403016287,309.12991753430964,312.25565954905164,313.544218617789,314.23312024040604,313.9307632770892,313.59185082872915,310.2498213130257,303.5321498432133,300.1868194091881,286.63026793713595,287.44626452142757,277.1601911077326,271.89655072827713,255.8717717246376,258.3987842973561,248.59527021694154,249.69408727788553,251.40892459310132,253.5358638818375,264.9757151325107,265.6493434871335,275.5216137242213,274.9968408989099,281.62624920249226,281.6547192094153,287.1655642825145,285.0493671917772,288.09028023063235,288.5076958871225,285.90652063225957,286.022092168135,277.4229443531928,277.9954116893136,269.4793943307949,269.8006829923846,262.34214547558605,259.4739114189528,249.83332741707042,251.3386165673458,69.09741426509385,72.22496889154347,114.344191428998,115.74336021103977,162.71631825195368,168.0377557115126,205.54612015330247,221.88583445323755,269.6202777362998,266.3172963018268,274.1589169279776,286.0549698870141,272.3061271215966,274.6405380518638,236.83238763625508,240.90914588621752,189.30365088845747,186.1276840376288,115.26680603255187,125.17284107311733,70.92552386640783,71.5682494649345,53.96491214971878,57.06420785426307,54,34,"{""type"":""Polygon"",""coordinates"":[[[88.05304355640766,47.002001856954045],[88.09796231184596,47.002001886298636],[88.14288106623961,47.00200185223285],[88.14288111337787,47.09183940622622],[88.09796231560159,47.091839415019926],[88.05304354299332,47.09183939564238],[88.05304355640766,47.002001856954045]]]}"
00000000000000000148,0.6814154438032426,0.6357165527076242,0.7351357772154854,0.6580078045366082,0.5354875886221174,0.4190513128274138,0.2502364064673865,0.2239916526620417,0.2418549838724107,0.21517715785088068,0.22723319468501182,0.20906867271228358,0.2269476460211508,0.2023463708205423,0.22299225350749977,0.1995166520401741,0.23332478702940368,0.20615582119629935,0.2534263448771965,0.2310687449999389,0.2704034770480675,0.3041567116995042,0.4539770108624689,0.588442994312504,0.9880263219879873,0.9870808257763121,0.9869528441879638,0.9866956269204825,0.9859502110969548,0.9857060318768892,0.9850051112943117,0.9849840065952186,0.9849040695495767,0.9849137750131154,0.9849208573784006,0.984874828249519,0.9850414605660894,0.9848858202802967,0.9851221832921131,0.984931952459467,0.9848028304479253,0.9848530502885409,0.9850803792250618,0.9849233305853256,0.9849852357041146,0.9854418046915986,0.9872095949186841,0.9866179113892427,27962,,,,,15.891785747000092,10.406838722481755,11.601948541011472,8.523592579022184,4.765193238374401,7.530573320453782,3.699062351422203,8.387227998127283,6.939769014686576,13.517192223138226,6.593811066837654,13.350331860095874,5.63737557631828,11.740544817969933,15.216362668315472,15.48271404108344,17.249936752203855,20.56919427033126,,19.29039230868499,205.29534912109375,203.80264282226562,209.82398986816406,210.3275909423828,221.7568359375,220.21975708007812,257.7602233886719,257.8193054199219,291.9320373535156,289.1522216796875,333.7182312011719,319.9144592285156,343.3666687011719,347.772705078125,337.0322265625,334.9351501464844,287.1336975097656,296.7464294433594,250.5538330078125,247.20127868652344,222.38067626953125,217.06529235839844,203.70567321777344,197.4668426513672,254.66556236014603,257.1217216268206,260.3677377026655,263.6945999775163,279.6158011275159,284.5572849101069,296.25811211871394,301.68975927452595,305.0728771640561,307.5354028329461,309.7673388293487,310.5027713657599,311.1061246221489,310.96488527067874,310.13884377576267,307.2410188238527,300.3718377301456,297.786834982138,284.8625892284641,287.1852003297609,276.0138911788953,273.276947976705,257.07079314372083,258.6195348788795,246.1668315471283,247.8432508931025,250.78448969497117,252.4544021209623,266.172919383447,266.54305759574305,274.3242434276816,276.0751269579555,283.6382312823203,283.27713033051043,288.33525803792253,286.938597142072,289.54917147568017,290.609154300632,287.6419155487272,288.00372492442983,279.10322272602366,279.8671832921132,271.0461395071907,271.1243470733718,264.0312658322716,260.75914486996925,250.85713932399014,251.13008774888203,65.58755152514428,67.6277823577906,109.07977466336907,109.55704863973618,160.29159109645508,166.25658147842816,204.83836218741413,220.78062654575433,269.4928826600715,266.1436658422644,273.97906018136854,285.4122011541633,271.6809288266008,275.96125309150864,236.3712833195933,241.06226985435558,188.7294586424842,186.2241824677109,115.85460291288815,124.74190711733992,71.20923330585325,71.6898598516076,52.67515801044244,55.490959054685355,5,35,"{""type"":""Polygon"",""coordinates"":[[[87.60384262826804,47.18168135007831],[87.6487613819706,47.18168137973019],[87.69368013820745,47.181681340787605],[87.69368014759868,47.2715233288168],[87.64876138928435,47.27152331630835],[87.6038426397406,47.27152334479582],[87.60384262826804,47.18168135007831]]]}"
