Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,EM_01,EM_01_1,EM_02,EM_02_1,EM_03,EM_03_1,EM_04,EM_04_1,EM_05,EM_05_1,EM_06,EM_06_1,EM_07,EM_07_1,EM_08,EM_08_1,EM_09,EM_09_1,EM_10,EM_10_1,EM_11,EM_11_1,EM_12,EM_12_1,Id,LE_01,LE_01_1,LE_02,LE_02_1,LE_03,LE_03_1,LE_04,LE_04_1,LE_05,LE_05_1,LE_06,LE_06_1,LE_07,LE_07_1,LE_08,LE_08_1,LE_09,LE_09_1,LE_10,LE_10_1,LE_11,LE_11_1,LE_12,LE_12_1,LR_01,LR_01_1,LR_02,LR_02_1,LR_03,LR_03_1,LR_04,LR_04_1,LR_05,LR_05_1,LR_06,LR_06_1,LR_07,LR_07_1,LR_08,LR_08_1,LR_09,LR_09_1,LR_10,LR_10_1,LR_11,LR_11_1,LR_12,LR_12_1,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,SR_01,SR_01_1,SR_02,SR_02_1,SR_03,SR_03_1,SR_04,SR_04_1,SR_05,SR_05_1,SR_06,SR_06_1,SR_07,SR_07_1,SR_08,SR_08_1,SR_09,SR_09_1,SR_10,SR_10_1,SR_11,SR_11_1,SR_12,SR_12_1,fc,stable
0.234159705,0.241436233,0.234383811,0.234931074,0.237822188,0.221101252,0.225586168,0.204548099,0.212245388,0.20341851,0.19951626,0.186238105,0.198077114,0.192329255,0.205203865,0.191144319,0.213361499,0.193033357,0.231152632,0.217420072,0.241517066,0.23592627,0.263845229,0.262101819,0.976356404,0.976569519,0.976372137,0.976194046,0.97640716,0.976143318,0.97619006,0.976183722,0.97624113,0.976340409,0.976368579,0.975851318,0.976486686,0.976026323,0.97624041,0.976103097,0.976020569,0.976110935,0.976395375,0.976263542,0.976257785,0.976326278,0.977095604,0.976477513,15841,22.966033,22.75758793,13.11568512,13.77684661,1.812589638,2.59878515,1.612740142,2.990417743,1.788788362,3.698842784,2.266983779,15.83904519,6.222717836,21.95732683,4.787251784,21.06762969,6.453672691,19.66522761,2.99666119,5.215514537,6.817375389,11.67663778,20.27152983,22.42745301,196.8052325,193.5199267,208.7395667,215.8295084,229.5847125,240.5244019,266.4874494,284.0761164,305.1997433,305.4572917,335.7198587,339.6986615,355.1524139,359.7706819,346.5879838,352.2835708,306.1548248,319.532185,263.7739495,271.0345075,230.0766257,224.5406885,202.3853562,199.0708595,275.6923015,276.5592515,284.3224905,285.6546602,295.9398343,293.986311,302.6994583,305.1717318,313.8200752,309.8565862,313.1178199,311.2280893,314.896695,309.7636936,313.2559236,308.5252213,306.4258917,304.6243168,297.0394771,295.7446323,287.9080429,284.0050616,272.9702365,276.229346,256.832957,256.4896442,263.184483,263.495283,272.3752513,271.4678636,277.2039787,280.4556991,284.9852629,284.1033562,289.32251,288.067182,290.6051012,290.0809838,288.9702079,288.3847482,281.0916161,282.6192601,272.6811054,272.6172175,265.2789208,264.6747432,257.3177832,258.1062514,94.3838559,93.45619302,130.6768512,134.4233267,192.6818323,188.6478986,225.678608,225.9975539,270.2384034,267.4220369,289.5816544,284.5112519,264.1760507,262.590527,244.9191461,243.3292417,207.8993551,209.5585057,153.5750056,159.9887925,108.2394263,109.3985768,82.23822548,86.82001334,5,40
0.190388012,0.224318332,0.211403097,0.2236995,0.213800624,0.206521622,0.199528984,0.193646327,0.184309736,0.188751631,0.171309215,0.178830468,0.175033667,0.177819672,0.169826,0.175094065,0.160131043,0.181759809,0.169404858,0.202582662,0.182021065,0.212768012,0.266061878,0.215433489,0.975777048,0.975686212,0.975827048,0.975679997,0.975852396,0.975570582,0.975577666,0.975568895,0.975521709,0.97556214,0.975499382,0.975676906,0.975622231,0.97555635,0.975780429,0.975645318,0.975666119,0.975678162,0.975805023,0.975648918,0.975907027,0.975496628,0.976843119,0.975732676,16437,22.6662275,22.56739617,10.49801613,11.54892025,1.879871299,3.897685406,1.871458011,4.404641794,1.963288092,4.653397382,3.958836776,9.311098247,7.296082972,10.13146313,4.689232981,15.22470419,5.848205661,12.8607581,2.707838409,4.246776582,9.527556595,11.50981004,20.96738001,22.27215506,198.54099,194.1608203,208.116914,216.8950113,230.1268691,243.910847,268.6335444,288.5891213,306.3768128,306.6346074,334.8095746,334.635713,349.5735771,354.4929629,342.6660915,351.430493,303.6785606,318.1548077,262.080832,273.4584726,230.1781906,226.6238212,202.7158116,200.2661663,274.5455622,276.4247308,282.312509,285.6392968,293.8016048,293.5453175,297.7230031,305.22894,310.6216088,311.0987333,309.4351638,313.8149605,312.2845106,312.041914,308.8356801,309.5413112,302.3105468,304.3483076,293.8436561,295.3717483,285.932931,284.3638861,272.1662957,276.0173923,258.0175767,256.1676488,263.8325281,262.8901204,272.5116886,271.4299691,277.9198733,279.3075464,284.058661,283.024674,288.2486605,287.161024,290.0227352,289.7769043,289.1013369,287.7722289,283.6267562,282.1001249,276.0427875,272.5631028,269.0529408,263.3854602,258.1790566,257.4432747,99.76609995,98.17972694,137.0218702,139.5430448,191.5837197,186.3489181,223.7479392,213.6564657,263.5216641,257.9170531,292.1549974,280.6691139,261.9997939,268.8377383,258.0486347,247.0566718,208.0301906,207.8559763,155.4070582,159.7540185,111.8452859,111.6584235,89.85059248,92.76421947,5,40
0.232982499,0.250347229,0.241917857,0.236346364,0.209507859,0.203694297,0.189583557,0.189201507,0.172088101,0.182679336,0.163599804,0.174526667,0.17096772,0.174083871,0.163757973,0.173969892,0.172437374,0.179664444,0.194152187,0.205184014,0.219256679,0.228222222,0.234366766,0.229209562,0.97625,0.976416667,0.97642,0.976383333,0.976366667,0.976433333,0.97642,0.97644,0.976436364,0.976590909,0.9763,0.9765,0.976633333,0.976466667,0.976591667,0.976616667,0.9765,0.976466667,0.976513333,0.97634,0.976452273,0.976390909,0.976535,0.976366667,17044,21.28665123,22.14872685,12.02050265,11.78697274,1.803902116,4.22790404,1.240740741,4.895833333,3.822337963,6.341329966,8.277116402,19.46601431,12.12094907,21.30979938,9.033564815,23.18865741,9.53125,21.52584877,4.286651235,5.907150206,9.200562169,12.36258083,21.80555556,21.43022487,199.665033,195.2311371,208.4910004,217.7640747,230.8760834,245.0681,269.5092773,289.8100403,307.1600525,307.3992432,335.1157104,334.8756653,350.1124084,354.8504272,343.3133972,352.3567261,304.2780945,318.5135681,262.6839478,274.3467468,231.0980621,227.4002106,203.4966858,201.3261658,274.409,275.1731667,281.7151111,283.1243333,291.5013333,291.6655,295.3562667,304.0108889,308.5625455,308.0730909,310.6008,311.2972424,312.4425,310.7478333,308.6288333,308.8931667,303.1876667,302.7498333,294.6152,294.4704,286.5922727,283.8278182,271.7777778,275.8903333,257.2535,257.7781667,263.046,264.3231667,273.3413333,272.0084394,277.2768,279.6295111,284.7061818,283.2218182,288.4528889,287.4685,290.2569091,289.6736667,289.5845,288.0518333,282.953,282.9493333,274.7496,273.846,267.3712727,264.622,258.1665,258.78,98.13333333,96.73333333,136.0666667,138.0333333,190.8666667,186.2,222.6666667,211.9333333,262.9,255.3333333,292.2333333,280.2,260.4,268.7666667,258.0666667,246.8,206.9333333,207.4333333,155.3333333,159.2666667,111.3333333,111.1333333,88.23333333,91,5,40
0.60424938,0.537434409,0.566228774,0.445627059,0.193985542,0.170890187,0.154501124,0.151125742,0.156701075,0.151012903,0.158922892,0.146997778,0.162406452,0.152443011,0.154593951,0.150746237,0.159375556,0.150968889,0.156888172,0.165055914,0.155462405,0.246315909,0.594299995,0.372975127,0.98755,0.987141667,0.9865,0.986091667,0.984983333,0.985,0.98514,0.98521,0.985,0.984963636,0.9851,0.985116667,0.985066667,0.985125,0.985116667,0.985133333,0.984991667,0.985108333,0.98533,0.98497,0.985440909,0.98565,0.987474242,0.98657,23035,18.77314815,18.98148148,23.95833333,24.54475309,19.55671296,24.65625,22.16820988,25.85185185,39.60358796,35.88594276,51.93452381,69.05092593,48.75289352,81.38695988,43.44328704,71.68209877,19.44444444,31.52970679,17.22222222,16.28935185,18.23324515,20.0222755,19.375,20.5632716,227.0716888,220.1711487,228.3952209,235.3792694,247.8439148,248.7956604,278.5333069,287.4221619,312.9502747,308.9725586,339.3081909,336.0346497,351.0119812,357.6410767,345.0481934,350.1159119,303.4359863,312.0272644,275.2711975,268.2281189,251.2797455,237.1697296,228.9378113,223.7561462,264.0695,268.1661667,271.9641111,275.5807273,290.3928485,293.1095,299.6568,304.1028,305.0272727,308.746,306.4336,304.9935,307.7011667,306.817,306.5278333,304.2063333,303.3635,298.9813333,291.1734,291.4576,283.9190556,279.6356444,264.8477576,270.4170707,257.428,258.912803,264.0692,266.1896667,274.817,273.4032879,280.2324,280.5137333,286.1116364,284.6485455,288.6124,287.9481818,288.8318333,290.478,288.1465,288.5653333,281.9845,281.4111667,276.2112667,274.7406,271.2689,267.9544,258.3608485,262.7976899,87.59333333,89.92,125.2866667,122.56,166.76,169.7333333,207.4266667,212.3266667,256.0066667,262.7266667,271.7,277.4133333,251.4133333,276.4666667,239.0333333,246.6066667,195.9666667,197.0466667,135.9066667,144.8066667,93.46666667,93.25333333,75.46666667,80.04,5,41
0.6645,0.641002068,0.62528567,0.635893343,0.329928512,0.278924976,0.186109847,0.193128672,0.194030466,0.196363799,0.194059072,0.189409259,0.192505376,0.192256272,0.194235606,0.192976703,0.193983333,0.194457407,0.192870968,0.207041219,0.284616333,0.241894677,0.556440973,0.576738971,0.9866875,0.986805556,0.986816667,0.986576389,0.985888889,0.985602904,0.985016667,0.98505,0.985106061,0.985136364,0.9851,0.985055556,0.984930556,0.985104167,0.985111111,0.985131944,0.985076389,0.985159722,0.985025,0.985075,0.985289773,0.985265152,0.987775884,0.986285985,24450,,,,19.97685185,8.977301955,8.641745664,6.99524177,7.323816872,4.358190035,6.687184343,8.019179894,17.61188272,9.738067681,25.7973251,5.914834105,25.01125257,5.427758488,16.48779461,10.93621399,9.433880805,16.22717335,18.28221451,,24.4212963,212.7607574,208.5515442,217.5710754,216.9031677,237.4742279,235.2321777,271.8808289,279.1516418,310.0354614,304.9873962,342.3129578,335.7737427,357.8793945,361.198761,350.4291687,351.2095337,304.0457153,315.0278015,267.5905151,262.4333496,235.8769379,225.9402466,209.1026001,205.5511932,254.7692222,258.1001133,263.0870833,266.353803,286.3259596,289.5637247,301.1796667,309.3145,310.82,313.9807576,314.5763333,315.2218056,313.89625,312.8138889,313.6322727,311.1952778,304.6166667,304.1393056,290.5309444,293.1126667,280.6819697,277.8376212,258.1687197,259.3310787,247.7533333,245.5256566,251.5366667,252.9827778,270.3433333,269.4116793,277.787,278.236,284.6421212,283.1771212,289.5306667,286.7626389,290.2648611,289.3863889,288.2127778,287.1918056,279.2615278,279.5561111,271.2771111,269.5,264.352197,259.3092424,248.2252273,250.9973485,65.33888889,64.77222222,104.6111111,105.6611111,164.9888889,168.9222222,207.6111111,221.7222222,265.8055556,265.1222222,280.9166667,287.8611111,255.8444444,277.4833333,240.7944444,247.1444444,197.1388889,197.8666667,129.7055556,142.5388889,85.03333333,86.08888889,60.13333333,60.70555556,5,42
0.218635806,0.237476907,0.216616495,0.224888239,0.219508778,0.225811129,0.210272329,0.209474909,0.195754458,0.193553823,0.176079475,0.183842932,0.176942912,0.179343435,0.179081575,0.177266829,0.185551476,0.179560138,0.208745838,0.206825293,0.227108837,0.227672616,0.29355525,0.236855473,0.973278226,0.973334514,0.973361448,0.973484068,0.973518817,0.973426206,0.973521951,0.973371164,0.973346542,0.973392282,0.973361448,0.973300551,0.973342873,0.973350315,0.973425551,0.973383231,0.973367558,0.973334514,0.973460976,0.973430881,0.97346413,0.97340083,0.974700472,0.973434697,17952,22.28230542,21.04874224,13.44158872,12.97115698,2.195501488,4.438673136,1.709202072,4.705202596,2.601366487,5.103975435,4.779922175,17.0275007,9.650578613,20.97862393,7.414897318,22.15559672,10.17495038,21.31758911,4.027173728,5.734271239,10.21269589,12.78796763,22.07456399,21.83017609,202.0493624,197.4681135,211.6855826,219.1801421,231.5716489,245.0364409,270.2277251,289.7784282,307.0433025,307.0406875,335.7866799,335.1826528,351.4501538,356.5169164,344.6528771,352.9430573,305.309624,319.845065,264.1299597,273.5187886,232.8738038,227.7718993,204.6535246,202.2478396,275.9814808,276.1233425,282.8489553,284.4662254,295.413471,294.1736338,299.036738,306.2145476,312.9077763,308.9738588,311.4399245,311.8106552,315.8394925,309.1646656,311.9925911,308.2826743,305.0199659,303.938727,296.7926184,295.0571928,287.0702382,284.0382612,268.7308486,276.1845974,255.9618607,255.8417158,261.9452552,262.9278451,271.080972,270.7082265,276.5511676,279.1034367,283.2412417,283.8794049,287.9571471,287.6608528,290.3178791,289.7720312,289.2414339,288.4348866,281.0352721,282.336508,272.3288744,272.5178938,264.6452888,262.758071,255.0341054,257.0332048,92.30458956,91.40500918,130.5101233,133.7035405,186.3831629,180.6032258,221.6309205,215.6519276,264.8594545,259.1922633,290.451508,279.21786,258.1098085,266.2248623,251.9253868,242.9992657,205.6564123,206.3506688,150.6701023,155.7765801,104.5038552,103.4837923,82.91389982,86.00742198,5,44
0.224737309,0.228950587,0.212938574,0.219244665,0.206614568,0.206958355,0.196732944,0.199739474,0.180193446,0.194252482,0.16956094,0.184701017,0.172612064,0.185528153,0.162642863,0.182393845,0.163930657,0.183261383,0.186509372,0.200917992,0.207937149,0.22016755,0.359186481,0.209312331,0.972646466,0.972540678,0.972356357,0.972558863,0.972488852,0.972406309,0.972544592,0.972507258,0.972398223,0.972405943,0.972496015,0.972530756,0.972539097,0.972445999,0.972437421,0.972484741,0.972496165,0.972575625,0.972645636,0.972474858,0.972325772,0.972493316,0.976243195,0.972555424,15826,19.82889491,22.47252844,10.67201373,17.14393251,1.779651153,4.232355577,1.994168673,4.545233814,2.595007257,5.303532439,3.194416207,9.047113656,3.584796094,6.867494422,2.073285631,6.798038996,3.704184127,8.109317333,2.469831272,4.385429295,11.1000261,15.74073108,20.07689009,21.477974,196.5212546,192.6936846,207.8189615,215.8353329,229.0806766,241.3749418,266.8777026,285.5193728,305.4158596,306.1365222,334.7059269,337.0126126,351.8294328,357.0965076,343.7326835,351.3394142,304.2732762,319.1027362,262.2124412,271.8592673,228.9161629,224.9613647,202.2325173,198.5414444,273.9910697,276.5840189,283.0235357,286.1301542,294.688833,295.2443466,300.5373454,305.4898065,309.9207159,309.7530757,310.8409943,315.0194703,312.983939,315.6682851,310.7319221,313.0279088,303.0415702,306.185098,294.8069431,295.9263814,286.1465939,284.6888757,269.5578833,276.4565821,257.7474241,256.1399447,263.7560968,263.2842979,272.7146458,271.6919434,278.0126528,279.4269972,285.0141107,283.8761368,289.2652562,287.8185963,291.3225672,290.772534,291.1538465,289.2346671,284.1691864,283.667923,275.6963083,273.3892438,268.2208069,263.5497982,256.9259992,256.954509,96.58194181,94.87476281,133.4837128,137.5341872,192.1244782,187.1748893,225.2894054,220.3678052,267.0586654,265.0758697,290.8692916,284.1620493,264.659709,266.9146426,250.8849146,243.6804554,208.3031309,208.9959519,153.75253,159.9534788,111.4970588,112.4051233,85.54908286,89.71581278,5,45
0.633069085,0.658588191,0.594724077,0.648870073,0.289693808,0.316841154,0.164442437,0.179755266,0.175265177,0.187234199,0.171419833,0.18499965,0.173924604,0.199056896,0.171962997,0.194578655,0.174458246,0.197398797,0.164795043,0.204974875,0.281895033,0.329467009,0.521349192,0.595326611,0.987502461,0.986999836,0.986850591,0.98654749,0.985930282,0.985388451,0.984982874,0.985041043,0.984954366,0.985173139,0.984966929,0.985047982,0.985069554,0.985013451,0.985097605,0.984978757,0.985137959,0.984971949,0.985174442,0.985033071,0.985777805,0.985765122,0.988053478,0.987346949,24126,,,,16.03009259,13.30671068,13.67810568,13.2271769,16.42953485,18.11650171,22.09446831,19.13471754,40.71649518,13.77104066,43.39161381,7.193099072,40.35045749,6.505575149,23.92288756,13.14166241,13.14152951,13.65353419,16.76168382,,,212.4217987,207.9172516,218.0023956,217.1233215,233.0728455,232.0410614,265.1124878,271.9094849,301.2671814,296.2131348,331.9024658,326.1205444,346.6161194,351.4307251,339.6410522,341.2177124,295.9607239,307.7720337,261.9969482,257.3980408,234.4867554,225.6378326,210.1070251,206.0379333,259.3141683,257.7400441,263.6691076,265.2074811,287.0873885,289.1569667,301.6060433,309.5750886,311.3381532,312.9431782,313.5074685,314.1019652,317.0845095,313.5402953,316.1292202,311.9573868,307.2257956,304.7688074,293.1496608,292.2863465,281.305708,276.2420481,258.6012336,260.4067686,247.3543947,247.7408957,254.1712717,254.2661122,271.0415715,270.2781223,277.7179567,278.384935,284.1435505,283.8357649,289.4854243,287.307562,290.7634039,289.788563,288.1328412,287.4966388,280.1008153,280.5202165,272.4136253,271.326187,267.0615915,261.2496904,250.3782893,250.8105856,67.28976378,68.93412073,106.2125984,107.4572178,166.5107612,170.6104987,209.1889764,220.5551181,266.5225722,261.6776903,281.5,289.7553806,260.487664,275.5976378,243.2325459,247.0769029,200.2440945,198.7994751,131.2005249,143.2559055,85.43412073,86.0007874,60.2007874,62.66745407,5,46
0.294003397,0.227168794,0.242088029,0.182708833,0.242113596,0.184303944,0.223148958,0.199762951,0.197092047,0.194658712,0.181439118,0.183839383,0.160696533,0.176768797,0.169620259,0.177931851,0.18164144,0.182785093,0.202611345,0.205773158,0.219713219,0.233841999,0.245739635,0.243326811,0.977553678,0.974855987,0.974826064,0.974599079,0.974765746,0.974791511,0.974452278,0.974578454,0.97459298,0.974684941,0.974721285,0.974654624,0.974586196,0.974519729,0.97447411,0.974584205,0.974578261,0.974502863,0.97468876,0.974695108,0.974536696,0.974644884,0.974707801,0.974748849,10458,14.98741773,19.86605702,8.402319655,9.296190801,1.167412628,4.995977481,1.10880033,7.588500224,2.103019632,5.853790896,1.436973221,18.81991409,3.316644279,24.81945943,3.477970362,26.94941896,3.340965826,23.80174334,2.107694497,7.707356582,8.902315622,10.97722315,22.72498997,18.06382387,201.2553253,200.0193787,207.0956573,222.1482086,236.2698059,256.2287598,274.3138428,289.1979065,305.6973267,311.2117004,325.1628418,328.7375183,341.8034363,351.93573,334.9319763,347.0603333,299.429657,313.0837708,264.0044556,276.1437683,234.6278229,234.9544067,210.5015717,209.2586823,277.056383,277.8463315,286.759069,284.646231,298.9447448,295.3354218,309.0191486,305.0033409,315.1412384,311.5580698,316.6443719,312.9875934,315.7476375,310.4594498,312.3375597,306.3656616,307.2170743,303.6344511,300.1732594,296.732758,290.2631163,286.043102,277.806476,278.6099335,256.5815584,259.2952849,263.1265108,266.889048,269.4448058,272.7091241,278.4662053,279.8479629,285.2442838,284.0804481,289.251171,288.8535482,290.1708499,291.1309217,288.5882163,288.6898717,283.0509802,283.1361003,275.2707361,273.864478,266.5549447,265.1025786,258.3700734,259.3029195,98.51605676,97.8811302,133.0049042,128.6033109,186.4873786,175.8112771,220.9730396,208.7889719,259.4444859,249.6810057,289.8716953,281.0335823,260.7208364,278.3922828,261.4240229,249.7351755,208.2968135,210.2920339,164.320712,157.3476724,111.4843167,110.0493901,84.83676873,87.52880259,5,48
0.232854735,0.252981601,0.228050777,0.245577917,0.223601904,0.236810351,0.211492858,0.229205761,0.203494044,0.217209403,0.201202184,0.206802509,0.196155855,0.204920284,0.201799606,0.212821727,0.20553189,0.221312943,0.215398129,0.227475793,0.224313864,0.241226248,0.327339168,0.264672642,0.970063686,0.970672203,0.970607592,0.97051536,0.970403347,0.970510614,0.970685914,0.970517483,0.970648442,0.970503451,0.970605694,0.970397811,0.970607726,0.970481144,0.970565015,0.970718615,0.970503954,0.970545621,0.9705169,0.970657592,0.970355077,0.970539052,0.974291334,0.970575882,20949,19.90740741,,,9.799382716,2.256944444,2.054398148,1.921296296,1.921296296,3.428819444,8.368055556,3.720238095,13.11728395,4.644097222,5.709876543,4.137731481,1.34066358,8.043981481,2.015817901,4.224537037,3.310185185,8.680555556,18.28703704,18.40277778,,200.7207207,193.683452,213.4029688,214.7317622,229.0020827,236.3944465,263.9465522,273.8992568,302.2711983,302.7314522,340.8925304,337.3287936,357.7291123,361.3129845,347.2487013,348.0932118,307.7183656,319.2115598,264.2124346,262.9318485,229.414255,223.9457317,201.473099,196.8974311,277.3967033,275.5655762,286.3648574,287.8157651,302.1349817,302.1692091,307.2761299,312.7994665,320.3250586,317.9229398,322.0046314,321.1186846,326.3837746,324.2313137,323.2722446,324.5169206,313.1925516,313.6524409,300.2552914,300.128019,288.8993661,285.7297693,269.1528571,275.9629421,259.6605969,256.1985789,265.0943636,264.0994747,274.6259174,273.3366317,280.9492627,282.6959041,288.9756898,287.0427781,294.8340899,291.8197777,296.8685415,295.4768873,293.1643037,294.1393656,285.2478938,286.0155411,275.0678661,275.4858581,267.5188961,264.8634329,253.9797105,257.782187,97.97905428,98.76080586,135.2045288,134.6711955,196.8485181,196.7746254,238.1018981,245.9698302,278.8157176,270.4588079,280.7261072,290.9267399,287.306327,281.3415584,261.6280053,256.3025308,217.6704629,218.828638,156.5110223,162.4855478,107.6667666,107.6582751,85.74129204,90.11645022,5,52
0.225495832,0.223232187,0.221892316,0.219498087,0.226052548,0.21956374,0.218946445,0.202304774,0.198100158,0.190589807,0.183880559,0.186704831,0.167051972,0.179295919,0.160512829,0.182818823,0.171531451,0.184647269,0.195499194,0.207633741,0.209076064,0.223752693,0.230895504,0.235217437,0.974808259,0.974765784,0.974955481,0.974858004,0.974780947,0.974798161,0.974694183,0.974699254,0.974648363,0.974720494,0.974663684,0.974723434,0.974709638,0.974726852,0.974656351,0.974593929,0.974708271,0.974649795,0.974703356,0.974760887,0.974778837,0.974672056,0.97479374,0.974773024,10834,12.65472634,20.61475509,9.682156223,9.612423875,1.500351155,5.359783818,1.369397377,6.215267195,2.658800439,3.980097395,2.10278991,7.161296503,4.651660073,11.93717001,3.892990737,12.39429991,3.664303519,11.60426074,2.526092733,5.137919348,7.427925589,10.80470527,23.07070345,18.33736966,200.2717532,198.5825719,206.4192236,221.107318,235.0551536,254.557894,273.6690077,288.9801216,306.2446895,311.3465965,326.5791347,329.2980524,343.1247935,351.983811,335.6060619,347.0426227,300.6004194,312.8547715,263.8005262,275.4447473,233.3618786,233.8501441,209.6023156,207.7436224,278.1895462,279.0125029,286.2469766,288.6036385,297.8965946,299.4638719,306.5068352,306.7401544,312.7236052,314.8798841,314.2235302,317.7028871,313.5138044,315.0387963,310.9736074,311.9141089,306.3526852,306.7168717,298.987822,298.2691782,288.7455435,287.2958915,277.4548124,279.3203813,256.7759795,256.9356861,262.7126309,263.7129043,271.6779468,272.0774348,279.3457241,278.9730997,283.8265433,282.757813,287.6753826,287.7860429,289.2943332,289.8370122,288.434849,288.1596606,282.045297,282.7974472,274.6255841,272.91066,266.5824697,263.8337638,258.9140058,257.76403,102.0680835,101.4416356,136.9151877,132.7611981,190.7708178,178.5305991,222.4724584,207.7402187,260.8454636,247.8878697,290.9192394,283.29913,262.910266,278.6176982,264.6333333,251.8280885,207.5462342,209.9864529,163.4388019,157.785906,114.7126771,113.439125,88.1358439,92.72207308,5,53
0.235245082,0.334896234,0.20946875,0.261970398,0.210516112,0.187168062,0.176122433,0.177209504,0.167496581,0.182557028,0.154717683,0.169201383,0.153753368,0.173356673,0.164252357,0.177131887,0.169402897,0.18480007,0.192199945,0.208500659,0.227309094,0.226418037,0.392184971,0.276280702,0.978789977,0.978826511,0.978927774,0.978780796,0.978686305,0.978783856,0.978847284,0.978788753,0.978704041,0.978780517,0.978822877,0.978671066,0.978887529,0.978830592,0.978848891,0.978772666,0.978751339,0.978816373,0.97880176,0.978861897,0.97880601,0.978843743,0.981434432,0.978832632,19103,21.89859623,22.17679969,19.54499505,21.01153733,6.399654487,11.45552319,4.46679948,10.33211275,5.157789177,7.877409402,8.480606561,13.26732571,16.81962659,27.92808228,13.41021489,30.22997591,7.819490149,23.33225874,7.137883383,12.272052,14.92168344,16.35948097,20.57162523,20.67269193,205.8608704,200.7063137,214.4523754,221.1416238,231.9567885,245.8306149,270.3707645,290.2193928,307.0134551,305.9458275,335.9422546,335.3265683,352.5630151,357.295283,345.4621345,353.8591831,305.7895272,319.62516,264.8660023,272.5226637,234.9315991,228.382021,207.6630459,204.2764017,275.5324197,275.9282632,284.4907592,283.9325773,297.1219013,294.233745,302.4574087,306.1972049,313.7209,310.8902114,314.2279526,315.0280305,316.1187172,312.3017884,314.1855222,310.2456203,306.4749515,305.4539996,297.5894389,296.5293032,287.3985349,285.5534523,267.8186889,276.8267661,257.001492,257.7555369,262.951925,265.0747698,271.7723718,271.8355604,278.5875669,279.7633175,285.4095725,285.3839535,290.3305738,289.7710099,291.5972392,291.3697271,290.6967534,289.1676288,282.1471736,282.9885673,273.6632346,273.0338975,265.4364631,263.6013598,254.2643257,258.3621512,91.95608263,90.03728641,127.2404489,129.0028564,185.1883193,178.9346085,219.7526141,214.7436113,265.8137465,261.8650854,290.1357052,279.1357052,256.9459832,266.7639888,248.0173935,241.8134404,203.0245091,204.6782198,147.5573578,153.1581484,103.427799,102.1399643,82.05212956,84.01058403,5,56
