Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,EM_01,EM_01_1,EM_02,EM_02_1,EM_03,EM_03_1,EM_04,EM_04_1,EM_05,EM_05_1,EM_06,EM_06_1,EM_07,EM_07_1,EM_08,EM_08_1,EM_09,EM_09_1,EM_10,EM_10_1,EM_11,EM_11_1,EM_12,EM_12_1,Id,LE_01,LE_01_1,LE_02,LE_02_1,LE_03,LE_03_1,LE_04,LE_04_1,LE_05,LE_05_1,LE_06,LE_06_1,LE_07,LE_07_1,LE_08,LE_08_1,LE_09,LE_09_1,LE_10,LE_10_1,LE_11,LE_11_1,LE_12,LE_12_1,LR_01,LR_01_1,LR_02,LR_02_1,LR_03,LR_03_1,LR_04,LR_04_1,LR_05,LR_05_1,LR_06,LR_06_1,LR_07,LR_07_1,LR_08,LR_08_1,LR_09,LR_09_1,LR_10,LR_10_1,LR_11,LR_11_1,LR_12,LR_12_1,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,SR_01,SR_01_1,SR_02,SR_02_1,SR_03,SR_03_1,SR_04,SR_04_1,SR_05,SR_05_1,SR_06,SR_06_1,SR_07,SR_07_1,SR_08,SR_08_1,SR_09,SR_09_1,SR_10,SR_10_1,SR_11,SR_11_1,SR_12,SR_12_1,gc,stable
,0.629467168,0.678675865,0.60930753,0.303175294,0.314351096,0.194789271,0.190723235,0.206313602,0.192149068,0.201742843,0.186637718,0.19670728,0.192308072,0.194121015,0.190010828,0.19703012,0.193056572,0.190812243,0.199287522,0.210118269,0.327601464,0.557412299,0.559325432,0.98725,0.987222234,0.98691115,0.986643365,0.985657448,0.98546287,0.984766812,0.98488885,0.985030329,0.985004989,0.984899913,0.985041594,0.984777838,0.985,0.984862795,0.985032375,0.98479624,0.984925958,0.985064895,0.984855618,0.985291683,0.985505068,0.988237617,0.986199151,24923,,,,21.46990741,9.165582857,11.80288384,7.232505807,7.803080102,2.66049954,6.646238811,7.035513223,15.88495458,14.08044586,18.19834112,8.758627625,20.24192638,8.532860447,12.0067553,11.96318678,9.025824401,16.52252004,19.08145238,,23.61111111,212.3648937,208.5406969,216.1992022,215.9424343,237.5589025,234.9346414,272.4043627,279.2321547,310.8615979,305.6543806,344.4039062,336.3560953,359.3979166,361.9042256,351.9263109,351.5558898,304.1401569,315.2620703,267.7467939,261.9838426,235.2786458,224.5875806,208.4056629,204.2457349,253.7083449,257.3318288,262.1270928,265.4911304,286.0861295,290.1886407,303.0472369,309.9487387,312.5188898,314.6861284,315.3061812,315.6601445,314.2327243,314.7434154,313.0419694,313.1089177,305.1024078,305.6643297,290.1346176,293.7445976,281.4055691,277.227917,257.9855001,260.0784231,246.1739177,245.3781935,250.8181655,252.8898897,270.061989,269.1031562,277.7658537,278.9759582,285.2396183,283.9643095,290.1689669,287.4788037,290.5554239,289.9019236,288.100333,287.2998143,279.6029834,279.584841,272.4705148,270.0244303,265.6892552,259.6727194,248.9448406,251.7916564,66.56649245,64.42198026,107.037079,106.6778165,166.8256388,168.333072,207.1999129,218.9850755,266.8554588,265.081446,278.610511,285.3440767,255.8261034,277.4444251,239.9111498,248.5038037,195.4369048,197.1257259,129.2551684,142.3923345,82.85130662,84.82171893,60.77020906,60.57772938,6,18
0.25157968,0.230637516,0.248889967,0.228342129,0.248630866,0.226530584,0.226998529,0.213045472,0.218304908,0.197242795,0.201594065,0.191644188,0.202799801,0.186316054,0.204206685,0.186457393,0.213049047,0.196586727,0.22513156,0.21243508,0.23146459,0.226125648,0.247722784,0.231174406,0.974012283,0.97415061,0.974122158,0.973847945,0.973861593,0.974019107,0.97377553,0.974094701,0.974015414,0.97365388,0.974177457,0.973441073,0.974273202,0.973626445,0.973627803,0.973844252,0.974038295,0.973552665,0.973659955,0.973896435,0.973964617,0.974144421,0.974237272,0.974160565,13573,14.60262346,18.47993827,8.757716049,8.854166667,1.868386243,2.79063786,2.199074074,4.560185185,1.924189815,6.071127946,4.083994709,12.24747475,9.997106481,19.42515432,7.03125,15.74074074,8.622685185,9.722222222,2.615740741,4.513888889,8.449074074,7.87037037,19.90740741,17.66493056,195.4803724,190.6742591,202.4346542,206.9015005,220.4073044,228.3414077,253.112258,263.0929022,287.6280712,289.9655358,321.4457593,328.4628536,341.8139874,345.812129,330.6438731,335.072768,297.957908,304.7311177,256.2359057,254.779523,224.0144226,216.5928122,203.7504977,195.6897572,276.8761416,276.7204313,285.7907557,288.7366394,297.9663809,298.2753147,304.7246667,310.5514971,315.7119075,313.5815992,318.5297842,317.4572848,318.0148266,318.3052312,317.9439122,317.0783911,309.4449823,309.0826413,299.2719088,297.8527168,289.611717,285.0885391,274.5073951,276.943017,257.5214306,255.67443,262.272131,262.266482,270.6928356,268.7865141,277.1896339,277.5464836,283.4712279,282.466735,290.6465048,287.3017515,292.4749755,290.7358719,289.5340655,288.4556671,281.4155604,281.5956856,272.6732916,270.7956821,264.8668795,262.5887336,256.7862218,256.761026,108.5723186,108.507386,146.0449583,145.1086705,201.1285806,199.8964033,236.2046243,242.4382145,274.4294798,267.9645472,284.8281952,280.4164419,279.5053308,279.1998073,259.8462428,256.3257547,210.7610148,221.4339114,164.9233783,169.3748234,118.3169557,119.6500321,95.53236994,100.9513809,6,19
0.684471976,0.63790498,0.677701262,0.659672723,0.467902201,0.417021162,0.19679537,0.203018306,0.189988071,0.195916023,0.18353717,0.186437596,0.180417609,0.188024548,0.180631425,0.182693838,0.186856134,0.190065934,0.203826312,0.201439432,0.235202175,0.281997426,0.566639751,0.565058166,0.987834635,0.986121853,0.98668099,0.985960612,0.985670935,0.985460938,0.98433316,0.984270964,0.984483823,0.984364662,0.984347917,0.984321795,0.984386357,0.984279622,0.98434205,0.984360532,0.984339012,0.984341797,0.984243707,0.984248828,0.984235194,0.984859454,0.986693665,0.986206291,28021,,,,,14.39265917,9.268854086,14.49480305,9.161427905,9.203717626,8.556694376,20.76865975,22.70203208,42.84760903,36.57613674,31.53995467,27.89882833,10.74371069,10.76290178,13.14013906,14.83182285,14.80726526,20.04501699,,19.09722222,205.9920166,204.6465331,210.0287274,211.0084714,221.344024,219.5394598,256.6560685,256.2216093,290.2712303,287.9658272,331.4486485,318.2648851,341.1600054,345.804833,335.0145226,333.4956755,285.3733012,295.5322767,249.7050335,246.5575199,223.0755374,218.1414203,205.1748055,198.3480202,256.2424829,257.6514569,261.3895891,263.8964693,279.9087397,284.4828022,297.1912465,303.0864384,304.8109217,307.3902604,307.887401,308.8687023,305.7919705,307.7827235,305.2024407,306.1648698,300.0727264,298.9904116,286.9777679,288.4024214,277.9766401,274.4637916,258.1493049,258.2386178,247.8236334,247.780259,251.2399531,252.0692513,265.3758097,266.7873834,276.2325714,276.7737403,283.0830445,283.7048477,288.1037326,286.9683406,288.5273966,289.8413831,286.3134107,287.5635966,278.3324436,279.608763,270.4897607,270.6615365,263.5622504,260.3475093,250.9010367,251.1830702,66.36744792,68.60089699,111.1855324,112.0856771,161.4495949,167.3700521,205.5359375,222.1937211,269.5539352,265.7795718,273.5067708,284.7308738,272.4756944,274.8090278,236.7226273,240.766088,188.8279225,186.1165509,118.4775463,126.9828704,73.14730903,73.34346065,53.69968171,56.56649306,6,20
0.745090909,0.66094314,0.648954608,0.654311847,0.316765602,0.320347652,0.200112275,0.206886013,0.211471673,0.20548889,0.207154204,0.20184197,0.207421804,0.207994536,0.207637399,0.209028028,0.203645455,0.210908281,0.196767084,0.217248877,0.272327095,0.245990201,0.59766276,0.618567852,0.986804972,0.987169934,0.986776035,0.986496706,0.985860048,0.985418366,0.984987955,0.985153952,0.985108988,0.985125413,0.985040025,0.985096638,0.984906681,0.985050005,0.984981676,0.985094965,0.985053247,0.98504828,0.985007967,0.98505596,0.985124152,0.985405412,0.986976527,0.987113316,24616,,,,19.15121843,10.13527653,8.568728507,6.895773793,6.322565475,4.621716409,6.075512945,6.160896849,16.23671111,8.850445391,17.29964708,6.858482983,19.99999758,6.076972364,13.77352825,11.07983061,9.245678549,14.2516727,19.63208144,,,211.1637761,206.6915216,216.6935352,215.5098969,235.9787936,233.8984576,270.6781168,277.5681637,308.5707396,303.6074792,340.8746708,334.0507796,355.5954125,359.4645633,347.8633607,348.9932871,301.9901375,313.3768351,265.6330331,261.0051507,234.5233316,225.0021251,207.6141277,204.4274311,256.6430698,257.3138362,262.7655402,265.0428223,285.6970786,289.7582936,302.0667679,310.9319787,311.2191012,315.4329697,315.1830251,316.7199184,315.1855841,315.1177269,314.6100749,312.7517948,306.3504036,305.1018622,291.7315165,293.7268902,281.4599954,278.0070469,256.6708267,259.4927166,247.90976,245.37237,250.9558407,252.3035174,270.5927907,268.8362382,277.366207,277.9235759,284.2816277,283.1290533,288.7249849,286.7484829,290.7451072,289.3694354,287.705275,287.1100721,278.5422935,279.4644798,270.9002911,269.1652459,264.5335253,259.3570366,249.9510192,250.5995241,64.33063572,64.21856964,103.7840025,104.1705353,164.4839189,168.5558344,208.2013802,222.46399,265.4760351,265.1747386,279.5677332,288.755918,257.5667085,277.7852781,241.8479925,247.2505855,197.9240485,197.8933501,128.2828315,141.6002091,83.3160184,84.61606023,58.70664994,60.52670431,6,21
0.745471368,0.788789846,0.758026427,0.771204285,0.60015128,0.546123284,0.147297385,0.15808469,0.169249344,0.168228718,0.171469395,0.167880036,0.172011567,0.173819779,0.178094386,0.180628247,0.187130817,0.187648082,0.224477584,0.193404179,0.368955834,0.502386311,0.785380171,0.691241907,0.987253861,0.985851438,0.986626057,0.985304343,0.986467315,0.984994543,0.984599932,0.984639086,0.984703522,0.984680206,0.98477824,0.984610448,0.98472641,0.984570629,0.984496362,0.984679286,0.984708333,0.984594134,0.984742713,0.984686869,0.986176431,0.985614598,0.987365933,0.985822448,27621,,,,,38.54166667,24.30265414,31.40519207,27.16337287,30.83705188,34.60746118,72.65559772,51.61619918,39.41973901,55.04761081,13.17785507,29.6784997,9.084532979,16.91996348,18.16231178,19.30756089,18.97190879,20.93251431,,20.37037037,212.039759,209.0016774,214.1261043,216.9550817,222.2588088,220.3702247,248.5396496,253.2762772,281.7187394,276.7800985,313.6048479,305.9851826,321.587765,329.8115705,317.2064307,316.6850884,272.6474432,281.2288088,245.5538173,239.937784,226.769803,215.0410969,208.0206336,205.4224435,261.4181134,263.0949426,266.8554828,269.1541572,277.873717,281.2900548,297.3300894,302.9761589,303.9719906,306.5176509,305.6681528,307.4872738,308.966204,309.0038159,312.1103138,309.5050777,304.92679,300.9706363,289.5474132,291.4121132,277.4181531,272.603678,259.1573064,265.4011705,255.2418605,255.4434262,258.3246944,259.9873238,267.389287,267.8210482,274.5820608,276.5285258,282.1242292,281.8910123,285.8973779,285.5133834,287.6523863,289.069244,286.7094083,286.9643292,279.126715,277.7297175,271.3565464,271.7114447,264.3680537,261.2386857,253.3034976,257.9885786,69.54622556,69.00418372,112.1738063,110.9694861,160.9099818,161.1607776,201.6346521,206.5983402,256.4202365,261.1217144,266.5100728,272.556412,246.4839245,268.6085266,230.9708731,233.8592542,185.7418599,179.7288313,115.4375853,125.9622101,75.83765348,77.36080036,58.56077763,61.36512051,6,21
0.270690125,0.2621102,0.272560249,0.256241139,0.265831299,0.242592054,0.236788725,0.226927371,0.234158491,0.216601373,0.227574839,0.205488656,0.225263,0.199027031,0.228173646,0.206530392,0.231693036,0.218350387,0.244396043,0.23971971,0.254033054,0.252996413,0.301182869,0.261903999,0.971510598,0.971284733,0.971548693,0.971443757,0.971377179,0.971414719,0.97124477,0.971419513,0.971417267,0.971251477,0.971453011,0.97122537,0.971214029,0.971234301,0.971100773,0.971112734,0.971248564,0.971271329,0.971368232,0.971279715,0.971298881,0.971361511,0.972268506,0.971399168,14289,16.38558201,17.49338624,11.32330247,8.69212963,2.00617284,2.748842593,2.218364198,4.212962963,1.490162037,4.62962963,1.818783069,14.90951178,6.915509259,30.39158951,6.712962963,24.18016975,6.814236111,13.27160494,3.773148148,4.756944444,9.645061728,7.855902778,20.75617284,18.85288066,193.1968316,188.1722357,199.1355374,203.2594711,216.1533718,223.9513675,248.6681837,258.0463204,282.6285615,285.1996925,316.8139447,323.5172547,336.3324252,341.1671431,324.7750806,330.1348641,293.7280355,300.5083346,252.429085,250.356984,220.1314882,213.1591693,201.0386016,192.7388578,277.3543849,276.4345383,285.9217979,287.0284558,299.0577047,295.6533115,303.7126696,306.8285749,315.1522893,309.4278713,319.2371371,312.3298244,317.795451,312.9050835,317.7984661,311.9991924,308.1395876,305.8994024,298.2920073,295.9491973,288.0738107,283.5264757,272.3050166,276.0381082,257.5612807,257.2353602,261.5540452,263.4498329,270.5885261,270.5455834,276.9868185,279.0556387,283.6267562,283.664378,290.0819952,288.6644832,293.1160856,291.9375069,289.9831158,290.105691,281.3129721,283.4588378,272.5673741,273.2001315,264.4126464,264.9330792,255.2561632,258.5360195,105.556907,105.7484548,142.4565637,142.8990359,201.3317485,200.4465927,235.9316825,243.4357369,272.1174591,265.0827522,280.9456286,279.132224,280.9089937,278.7290676,259.5175911,255.8188986,206.4390254,218.2760697,163.148719,167.8019149,114.4573296,116.5967116,91.53217116,97.14701532,6,22
0.606001478,0.654235462,0.656284481,0.677220902,0.361669149,0.278881223,0.192221718,0.178532888,0.197269673,0.18578452,0.18761239,0.182267172,0.189891854,0.192478165,0.186946456,0.189911761,0.19086288,0.188269254,0.193226622,0.193293981,0.270748648,0.348487757,0.5124056,0.61373004,0.985032216,0.98536512,0.984976834,0.984744668,0.983662876,0.982990662,0.98270376,0.982514494,0.982680137,0.982610149,0.982540873,0.982564761,0.982823959,0.982727133,0.982435542,0.982789443,0.982603118,0.982676319,0.982662098,0.982561704,0.983022314,0.98398178,0.98632536,0.984956491,24305,,,,12.73148148,9.430425473,8.602202694,7.122161579,11.31656906,4.794402011,17.77954908,8.126929179,26.53540141,7.028456249,19.9898868,3.166709482,16.89428672,3.434914559,9.112856272,8.362297764,9.325254917,10.51317577,16.52225395,,,208.5749326,204.2187168,214.5438811,214.1853921,229.5559526,230.3642097,261.9042082,268.60901,298.6578558,294.7816121,332.3111664,324.6234112,345.7042161,352.9656117,339.4320672,340.7912793,294.9171637,307.6114996,258.6172498,255.9232514,230.7959615,223.6657938,206.6529324,202.2301689,258.4783242,258.5367133,263.6195593,265.400568,288.2963985,291.3086525,305.0203275,309.7325731,313.4295,314.2656045,316.6459478,316.2256954,319.8789008,317.8307029,318.6259876,315.9532894,309.2503174,307.4612538,294.9262375,294.6256319,282.7878192,276.7779627,257.3112715,260.3138034,246.9147498,246.717549,251.7932832,252.8440855,269.3323681,269.0688968,275.6085713,276.752624,283.0418347,281.643204,288.232211,285.43542,288.7931817,288.7131373,285.9685279,286.8006807,277.5757313,279.1353876,269.1840722,268.9691304,263.6719406,259.5448817,250.0063374,250.7019579,71.20436628,73.34865575,110.9457449,116.4705478,173.2092379,178.7862139,214.1442895,228.2563776,271.7203153,264.692925,284.4008086,292.8856883,271.8786133,273.9618355,247.7551041,249.086982,206.3141702,201.8793814,134.7170406,146.2592278,89.51362442,89.88914494,63.19179301,66.44960582,6,23
0.735561883,0.686033866,0.731013379,0.68464294,0.539497722,0.368306268,0.146832884,0.185000024,0.157065591,0.169075086,0.164696088,0.173976718,0.164718723,0.169465477,0.156989093,0.169874311,0.167337151,0.177411314,0.211135036,0.185251323,0.304524138,0.395137187,0.706585272,0.607331361,0.987311316,0.985844873,0.987501045,0.985783148,0.986683921,0.98534245,0.985187459,0.98505258,0.985100528,0.985028888,0.985052057,0.985123775,0.985072583,0.985089484,0.985056989,0.984998258,0.985080122,0.984987427,0.985292717,0.984993174,0.985890075,0.985446054,0.987854752,0.985682642,21272,,,,24.91242431,36.42352039,38.03524378,39.05213046,39.69880192,45.13362537,56.1251325,69.78842675,83.60634543,69.87713036,80.47058841,46.68319809,58.43796115,23.09454907,31.73017414,23.51687804,24.56532334,22.92819538,22.90119425,,20.26313442,209.1524494,201.5840341,210.5301751,220.2119087,229.3159828,234.4213908,257.9184483,264.8220722,285.957046,281.2852228,306.6984994,305.2765818,319.6039918,324.3342849,312.8312955,319.2128494,276.6163172,283.1371916,251.3624349,249.7722213,230.3694285,217.1028204,211.0826038,205.4840805,258.2245118,261.7444649,264.9489426,268.0216857,279.7150633,284.7730176,298.6927342,301.1937616,302.7814762,303.2841773,303.8333416,301.3606864,303.2116079,303.6291721,303.1953914,302.5355839,299.7021369,299.0876225,289.7477734,289.5317655,279.6108626,275.8991907,261.7248779,265.2344698,248.7139958,249.136136,252.1642273,255.0658752,265.2797943,267.0968663,273.1888883,274.5779748,279.1930853,277.6332534,281.6171783,280.4050977,281.9363132,282.8166503,282.138256,281.2201502,276.5071476,275.8397076,270.3958567,268.8130927,263.3318461,259.285802,249.5156062,252.0699823,89.41058132,90.36192031,125.5204442,122.4260179,167.5812976,162.4060309,208.4077727,207.0298498,254.6515567,252.57629,280.54226,278.599521,248.0143915,271.6271718,239.6170695,241.9080122,192.2601568,197.1497061,137.0834966,139.7414544,94.30174178,97.19198781,75.03054648,78.30685826,6,23
0.338552771,0.455179956,0.330601019,0.328707999,0.23526743,0.236186752,0.235491076,0.209618039,0.218098586,0.203036092,0.21577082,0.203900568,0.208914284,0.197490868,0.207618352,0.202270631,0.220570726,0.206134999,0.225479401,0.211307658,0.231316796,0.221594721,0.254606729,0.246562389,0.969212358,0.969411948,0.969338041,0.968860232,0.968835443,0.968808905,0.968815256,0.968843971,0.968816607,0.968808885,0.968817388,0.968833694,0.968842605,0.968828364,0.968796497,0.968834555,0.968832778,0.968823951,0.968835798,0.968829081,0.968840046,0.968838835,0.969347629,0.968948673,4326,22.01388889,19.94598765,29.70679012,33.98148148,38.90335648,40.37037037,37.63503086,41.2037037,28.25520833,38.04713805,25.74404762,32.42845118,27.79224537,40.85648148,23.2494213,31.35609568,20.37037037,19.90740741,20.8912037,30.33693416,26.09126984,27.90798611,22.48677249,23.04526749,162.444233,166.1817855,167.0454944,181.6486814,180.9283044,203.5305775,210.6664854,220.5280325,221.8647982,236.1936364,235.85623,247.6955547,252.0872861,264.0744123,247.8222224,259.0681763,215.802721,221.5538796,194.2201053,208.801927,181.2495509,186.7232637,172.3525165,169.46579,272.1087211,268.5555967,280.6776105,282.6548364,293.5199467,294.2261814,302.5012325,303.4986516,307.6725541,305.8106262,309.5772818,308.7609011,309.1560516,311.7613147,309.3265834,308.8502137,304.1268849,305.7270159,296.4581552,292.750505,284.5596386,283.3540458,276.7847164,275.0979276,254.3477598,251.3285315,258.7592392,259.5573301,264.3786736,265.0505557,271.5396309,271.0043069,277.2741542,274.4279759,279.6124344,277.108974,277.8343346,282.0428703,281.4478763,281.5894692,273.62578,277.1823362,268.7565221,267.7088967,260.8606116,261.1234928,256.5738841,254.6531646,85.96699978,78.89082834,116.5038419,111.7127693,171.12827,159.7372863,209.3212969,201.5941594,243.1170109,239.5461026,274.4643571,266.7237841,237.3458139,255.5059516,244.1793027,233.1677548,205.0997335,202.28672,161.2753276,153.6407506,114.310171,111.8414835,80.82302909,82.23493227,6,23
0.255241798,0.223679614,0.216510438,0.210742857,0.227491815,0.199848029,0.214197236,0.185173552,0.193014426,0.182096627,0.18638601,0.180258956,0.190105927,0.17916902,0.19734347,0.179970182,0.190798836,0.179082925,0.183795799,0.177454576,0.205118214,0.213087394,0.278814051,0.225266805,0.985125779,0.985228777,0.985191397,0.985155679,0.985054655,0.985038082,0.985220511,0.985250717,0.985019893,0.98515348,0.985329177,0.985170797,0.985176382,0.985116194,0.985223192,0.985096607,0.984958905,0.985165835,0.985175561,0.985206702,0.985139757,0.985217043,0.985532601,0.985126351,5925,19.22520656,25.12127391,22.59232561,25.94242158,14.19000242,29.70842242,17.9044997,30.71670265,17.46655136,29.10508346,27.04161183,44.58231296,37.80244974,62.11037919,20.59358594,45.11124762,17.9858565,35.04583689,18.37403501,29.88333725,19.48115461,22.54355165,20.94539043,24.07287454,177.7243361,174.5325411,184.0642718,186.2284644,195.8389662,206.729111,225.2004249,240.7726703,260.5669902,262.1855071,296.1146695,302.7844953,315.2329937,320.0889604,304.5318646,315.4757262,285.0884199,288.1508607,233.3731977,239.9738572,195.3817523,197.858054,180.5438861,174.5137286,279.2544779,278.4475816,284.0842865,288.0735666,293.8827128,295.5067784,298.0114476,301.2718329,302.1429211,302.890862,301.3488703,303.2467103,303.2299958,306.2222408,304.8616925,303.4840147,297.447141,299.1268838,293.584696,290.0571428,284.4270202,284.2664982,276.7327405,278.6063305,257.0972459,255.5955382,259.1364152,259.5184372,263.9479177,263.6698015,268.5531372,270.6622581,275.3343369,274.7963291,280.5261658,279.9034944,282.6794114,283.3550753,281.7537679,281.3626815,274.9925686,277.313644,269.3039081,269.5542082,263.7370114,262.8305872,256.9161804,256.9546587,108.5459892,110.299148,145.6700125,149.7938071,191.9639443,190.0175603,222.6519534,224.0023899,239.2892145,252.7130923,251.8883209,255.0708645,257.3979426,261.2937032,233.7820449,236.1957398,160.5218828,200.1628845,150.5826683,152.1184539,120.1998961,119.547818,99.31039069,102.9502909,6,23
0.208577938,0.227657794,0.20851229,0.212264443,0.212763792,0.198000498,0.187699941,0.185741252,0.186145254,0.17284659,0.175460352,0.165326334,0.174398522,0.164716585,0.174168162,0.165447827,0.184439132,0.165047647,0.205356382,0.184232239,0.215657305,0.210120516,0.21657518,0.212367271,0.973919359,0.97386446,0.973938816,0.973860021,0.973844548,0.973815576,0.973795701,0.973833769,0.9738516,0.973834693,0.97386324,0.973836864,0.973826692,0.973860592,0.973826376,0.973793184,0.973878894,0.973811163,0.973841848,0.973817508,0.973807576,0.973819626,0.973843032,0.973821911,15790,20.5092232,22.46240529,13.78100709,12.49347708,1.92091513,3.795668917,1.875504788,4.902732965,1.904106453,4.059932135,2.481374343,9.002886908,4.227295344,9.065630889,3.468526451,12.60755596,4.096519124,11.07558931,2.478459963,4.352582593,7.914646906,11.96413275,22.65128968,21.38985898,197.2344971,193.1988525,205.0762024,216.577301,230.32901,245.2252502,269.1895142,289.553772,306.8922729,308.339325,332.7304688,333.2727661,348.6660156,352.8746338,341.096283,350.3007507,302.5733337,315.3898315,261.0947571,274.054718,229.2659607,226.4526825,202.3018341,201.6099243,276.0672968,277.0975524,285.0121661,286.0965558,295.5496231,294.8191582,302.4015626,305.9834508,309.8721393,310.9489782,312.049119,314.3580665,313.882507,313.8437606,312.3406796,309.9986741,306.910811,305.3610817,297.2037142,295.8872318,288.80897,284.7499813,275.0273835,277.2850154,256.7270717,257.0829564,262.5928361,263.8410826,271.6801537,271.6973972,276.8194962,278.9258231,284.4317734,282.6672903,286.9647587,287.5145239,288.5460386,290.6960928,288.3234984,288.9261554,281.344216,283.7973577,273.0093171,274.1711452,265.0968078,263.9355055,256.5766525,258.0405791,101.8046314,101.5876428,137.6073728,138.2746833,188.405919,183.6133749,222.0956594,210.238297,260.8015576,252.7113188,293.0964278,278.7284735,261.3811423,271.6987747,263.2283697,249.2627622,205.3501765,207.8009138,158.3210384,158.888162,112.1077882,113.091215,90.65686397,93.8957217,6,24
0.235248452,0.240553958,0.234381128,0.244946207,0.225284511,0.220816407,0.217928758,0.202490073,0.210846024,0.212114662,0.202770838,0.191104508,0.192152457,0.185516625,0.19769017,0.188340739,0.205153412,0.194618595,0.221807315,0.218562914,0.233784792,0.238462711,0.259333359,0.246180651,0.97564056,0.975459749,0.975373301,0.97535404,0.975281907,0.975453403,0.975365534,0.975366232,0.975049592,0.975396514,0.975331614,0.975350703,0.975009155,0.975192607,0.975157919,0.975022274,0.975316318,0.975165352,0.975209092,0.975180886,0.975298482,0.975529319,0.975776973,0.975456835,11585,18.60962385,22.29416525,11.93243396,9.259406026,1.451845395,4.799978302,1.193758143,6.695128946,1.996434304,4.110544908,2.698061357,19.1552103,11.8326732,28.3138652,11.296988,33.23965985,9.792057177,23.51874437,4.57689683,8.034768837,8.401016918,11.72084158,23.87179052,19.27447231,197.7492563,195.3031911,204.7183641,218.64346,233.0728735,250.9575167,271.8901972,288.6212653,306.1616001,310.0388874,327.5896553,330.0112773,344.2772886,350.5758557,335.7723913,346.2021268,300.8914919,312.1791192,262.7532135,273.9426898,230.7074028,230.8643655,206.1682233,204.7498123,278.2748337,278.9887348,285.7153614,289.0023509,297.2716636,297.8423264,305.2612512,304.2544541,311.2828034,311.7831206,311.2307282,312.599965,311.2307304,309.3853403,311.5632287,306.2923296,306.6989391,304.0230719,298.985377,297.3066123,289.3788347,286.0256818,275.8958069,279.1161853,257.4594938,257.0140357,263.1228908,263.4914372,271.709996,271.4213711,278.9338192,279.772938,284.2356784,283.9194026,288.0401711,288.6081455,289.5780456,290.2436376,288.2840585,288.2359643,281.3102983,282.618525,273.7029628,272.73579,265.9676306,263.6568083,258.0158032,258.3935932,102.0774474,100.8268204,137.5129045,133.4237864,192.1754045,179.170085,222.4945793,207.4886934,260.872856,247.1660801,289.3776699,280.067678,262.4471885,273.98125,266.7604369,249.8338794,204.1046521,206.2427791,162.5883495,158.2651699,114.6777306,114.2110639,88.45210356,93.3023665,6,24
