system:index,Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,EM_01,EM_01_1,EM_02,EM_02_1,EM_03,EM_03_1,EM_04,EM_04_1,EM_05,EM_05_1,EM_06,EM_06_1,EM_07,EM_07_1,EM_08,EM_08_1,EM_09,EM_09_1,EM_10,EM_10_1,EM_11,EM_11_1,EM_12,EM_12_1,Id,LE_01,LE_01_1,LE_02,LE_02_1,LE_03,LE_03_1,LE_04,LE_04_1,LE_05,LE_05_1,LE_06,LE_06_1,LE_07,LE_07_1,LE_08,LE_08_1,LE_09,LE_09_1,LE_10,LE_10_1,LE_11,LE_11_1,LE_12,LE_12_1,LR_01,LR_01_1,LR_02,LR_02_1,LR_03,LR_03_1,LR_04,LR_04_1,LR_05,LR_05_1,LR_06,LR_06_1,LR_07,LR_07_1,LR_08,LR_08_1,LR_09,LR_09_1,LR_10,LR_10_1,LR_11,LR_11_1,LR_12,LR_12_1,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,SR_01,SR_01_1,SR_02,SR_02_1,SR_03,SR_03_1,SR_04,SR_04_1,SR_05,SR_05_1,SR_06,SR_06_1,SR_07,SR_07_1,SR_08,SR_08_1,SR_09,SR_09_1,SR_10,SR_10_1,SR_11,SR_11_1,SR_12,SR_12_1,fc,stable,.geo
0000000000000000000a,0.6425373102252802,0.6230561374365171,0.6346233026145532,0.5876384801511874,0.2882664509169679,0.2653558121210209,0.17534180136490932,0.16934752555369614,0.1891168888688635,0.1782476840808153,0.18616039188160272,0.17540903774587988,0.1841854122108791,0.18349770320228723,0.18242443329786442,0.18174518407455592,0.18600493658388395,0.1804860104807473,0.1729899528880853,0.19159136110069896,0.23030886895885389,0.24244367590524535,0.5379473687447719,0.5782318939790578,0.9872834928229663,0.9869567332587668,0.9871396445659603,0.9870578149920255,0.9856338004101162,0.9855269138755979,0.9849043745727956,0.9850654818865345,0.9851031504380788,0.9850038836761326,0.985148120300752,0.9850273410799727,0.9849616655274551,0.9851001082251082,0.9850561916154021,0.9850614889496467,0.9850307302346776,0.9849965538847119,0.9850921964000912,0.9849869104579632,0.9855150919654508,0.9853184303734543,0.9877053998632946,0.9865658749145592,24285,,,,18.708308017518544,7.708843605225184,13.046518337088512,8.214432071339965,8.917738369492756,3.2254396475496105,11.344469702723291,9.170105774899008,33.929019729458325,20.044073251310095,55.37001832232095,13.689783961165542,53.012258919605415,10.63199942722969,24.392022248381895,11.279073631047314,10.97091207229835,13.376140793903952,17.619265176830964,,,212.76709629979268,208.1754647996111,218.63668575013082,217.48169847489712,237.6086019436464,235.62215626443484,271.94233710914136,279.1805809787586,309.7488888305748,304.752960872585,341.4078672230448,335.2284135381734,356.6625848693222,360.57256276983964,349.35879368498485,350.3640895590583,303.83260551447427,314.7045079490052,267.4817831335374,262.7154481774393,236.48955242289964,226.90474754641176,209.95803623368946,206.4207942334251,257.91077189727565,258.5633729098425,263.91965975544923,267.6861945566395,288.17920027341086,289.7596977464322,301.83535885167464,309.2999480519481,310.24084011682106,313.25055054992856,313.90577580314425,313.31745557074504,312.83325358851675,309.48106402369564,310.85727614490776,307.6857877648667,303.82159888357256,302.11978468899525,291.6278254727729,292.37653451811343,281.4063230804283,278.34371844383685,258.3161466476107,260.15918461738767,247.25430109364322,246.86342819859564,252.56436363636362,254.0747624225854,270.9392914103441,270.0500504360073,278.10369377990435,278.89704101162,284.9587845647176,284.3920698440316,290.08355434039646,287.89814453489095,290.9689906584644,290.1794190020506,288.4666416040101,288.01354978354976,280.0048940533152,280.5213926862611,271.7671820460241,271.06020505809977,265.91240632573164,261.0281799540172,249.84428359120946,251.64510869114937,64.74932786511734,65.90806561859195,103.1837776258829,104.92490316700845,163.19867851446799,168.49068124857598,207.34586466165416,222.2519936204147,264.7718842560948,263.931032125769,279.53294600136707,287.23670539986335,255.8888129414445,276.84552289815446,241.12702210070628,247.11560719981773,197.22841193893828,197.18630667578034,129.54114832535885,142.16682615629983,82.98309409888357,83.82923217133744,58.841535657325124,60.5604693552062,5,5,"{""type"":""Polygon"",""coordinates"":[[[87.42416319070439,44.216963312629105],[87.46908192868635,44.216963302937714],[87.51400065430697,44.21696327832208],[87.51400065430697,44.306800826651596],[87.46908192868635,44.30680079380104],[87.42416319070439,44.3068007835178],[87.42416319070439,44.216963312629105]]]}"
000000000000000000a3,0.24230902791180553,0.21619419217907124,0.23855955238809698,0.21258256496994615,0.23677792230380326,0.2104088603672657,0.23536629815843085,0.2058618237892806,0.22126913986561153,0.2000612491832635,0.21099749624906222,0.1867752880980689,0.21123979328165365,0.18729170195774747,0.2064292041065724,0.18281210625236952,0.19357380877298447,0.18329914145202963,0.20908544878155022,0.2025420387354903,0.22362754154447698,0.2130061394569421,0.24470561331389687,0.2153546644937768,0.9851111215303825,0.9851190610152537,0.9849933233308324,0.9850807389347335,0.9851882970742685,0.9851206864216053,0.9850201050262565,0.9851753188297072,0.9852283980085929,0.9851140626065605,0.9851342085521381,0.9850860925458635,0.9850264128532132,0.985015097524381,0.9850661614267202,0.9850858851076405,0.9850993060765191,0.9850450425106275,0.9851308327081769,0.9851578394598648,0.9851205329741527,0.985053498601923,0.9851578235467956,0.985070361340335,4786,24.67394915858594,23.53352226945625,19.05743362924064,19.647246054238423,9.16521706484822,12.970069379718666,7.462227246626469,12.511029956563211,9.572753741510773,11.54631303027777,13.868273616023048,22.79262997567573,23.142569496540794,51.265146226581884,26.546948617114595,51.320584775823576,18.581989247311828,27.859911763504844,16.844387601530006,15.494305675184226,18.393016326171487,20.7511237308335,23.605612051160932,22.859850627339373,196.8948211669922,195.21128845214844,207.5741424560547,211.8035430908203,223.0001220703125,235.038330078125,252.29705810546875,266.6679992675781,289.149169921875,290.9681091308594,329.2325134277344,335.7721862792969,351.7468566894531,354.5870361328125,339.46533203125,347.4342346191406,312.64306640625,317.5316162109375,267.91351318359375,269.8283996582031,217.15988159179688,228.8936004638672,199.93008422851562,193.45533752441406,278.4284489872467,278.857988610789,284.6308522130532,289.00422043010747,294.4472905726431,297.9110803837322,300.9985146286572,305.88873218304576,306.66495260178675,311.0215781218031,309.52774793698416,313.0338983609538,311.22900100025004,308.5151369092273,308.0491405237672,305.677026017868,300.48375179022025,302.2996861715428,296.38539034758685,294.26564016004,285.1615145263588,286.5365843279001,278.707836845575,278.8037065516379,262.9057858214553,260.108181420355,265.6173368342085,265.24062328082016,272.41563765941487,270.8493435858964,276.57602550637654,278.4620780195048,283.30586101070713,282.89278387778756,289.30640510127523,288.7558955648002,290.971124656164,291.6766660415103,288.03448151810676,288.29836409102273,281.229125179022,283.8616622905726,275.44055563890964,274.41313803450856,268.5321782718407,268.35546777603486,263.1111086862624,261.669390017959,108.22590647661913,108.06866716679166,140.18617154288572,144.38112028006998,189.9777694423606,192.12995748937232,214.90875218804698,227.0138034508627,252.01010252563137,254.20942735683917,257.62895723930984,260.4245811452863,266.42828207051764,264.9754188547137,238.48182045511373,225.54848712178045,157.56734183545885,188.56229057264315,146.89864966241558,154.34646161540383,119.13870967741933,114.96261565391345,95.87001750437608,101.46496624156039,5,6,"{""type"":""Polygon"",""coordinates"":[[[106.20071982393026,37.7484798540588],[106.24564074132333,37.74847983042948],[106.29056174928246,37.74847986843087],[106.29056174928246,37.838321787521416],[106.24564074132333,37.83832177147775],[106.20071982393026,37.83832177680514],[106.20071982393026,37.7484798540588]]]}"
00000000000000000012,0.5094222143118695,0.5673789573203171,0.520025384237389,0.5381298622012908,0.33753158884960355,0.20481147581946732,0.1755827158573547,0.18408309416482435,0.1744910322681428,0.1800345133921637,0.16284015181605543,0.1793003968253968,0.1699201729780271,0.18175268817204301,0.17949733742959548,0.17951766513056838,0.18221904761904759,0.18394603174603175,0.17610322257151473,0.19416888499584153,0.19084000988065022,0.21016444620288435,0.48297478219357914,0.567136173915461,0.9876071428571428,0.9862916666666666,0.9864285714285713,0.9863512987012987,0.9851428571428571,0.9854935064935065,0.9850142857142857,0.9849785714285713,0.9849350649350649,0.984953896103896,0.9851142857142856,0.9850535714285714,0.9849761904761906,0.9849642857142856,0.9848706709956712,0.985077380952381,0.9848869047619048,0.9850714285714286,0.9849976190476191,0.9849357142857144,0.9850957792207792,0.9850974025974027,0.9865503246753248,0.9860981962481963,24737,,,19.09722222222222,22.453703703703706,14.006834215167547,16.23263888888889,10.620590828924163,15.703951719576718,6.766699735449735,10.929232804232806,11.577223481985387,23.212657327240663,16.278108465608465,39.27882495590829,12.22718253968254,37.74112654320988,8.165922619047617,22.291992344075677,14.562665343915345,13.338556101452927,18.617724867724867,19.550540123456788,19.820601851851855,21.319444444444446,217.7957763671875,213.09393310546875,223.37066650390625,224.60748291015625,243.3002166748047,241.60391235351562,278.2828674316406,285.7241516113281,314.5050964355469,308.0303955078125,346.6007385253906,339.1125183105469,360.7650146484375,363.37872314453125,355.0411682128906,354.0438232421875,306.5987854003906,316.3761291503906,273.93212890625,265.6148986816406,243.32066345214844,230.06919860839844,216.8267364501953,212.74864196777344,259.0235714285714,258.85772789115646,267.1210714285715,269.1787755102041,290.6654329004329,293.2588196248197,303.9612698412698,308.128,314.19662337662334,313.34758441558444,314.15914285714285,314.6265476190476,313.6898809523809,313.3494047619048,312.5989393939394,310.71761904761905,303.87226190476196,303.8002380952381,290.6081241496599,292.67407539682546,282.7632936507936,278.72242063492064,261.5249074074074,262.3280119047619,250.2367346938776,249.91,255.7302857142857,256.2592467532467,270.39785714285716,270.27819913419916,278.27171428571427,280.61528571428573,285.6792207792208,285.9171818181818,290.8126984126984,289.2865151515152,292.6532034632035,291.99951298701296,290.2891233766234,289.6465909090909,282.06952380952384,281.54357142857145,274.68142857142857,272.49557142857145,268.12740259740264,261.3027272727273,252.50887445887446,253.1998152958153,75.3809523809524,74.85714285714288,113.6190476190476,114.19047619047619,163.62857142857143,169.29523809523812,205.3333333333334,214.28571428571428,259.7142857142858,266.4428571428572,271.14285714285717,279.54761904761904,251.4904761904762,277.30000000000007,235.70000000000002,244.8333333333334,194.08571428571426,197.4714285714286,130.12857142857143,140.64761904761906,83.91904761904763,87.31904761904764,65.18095238095239,68.88571428571429,5,7,"{""type"":""Polygon"",""coordinates"":[[[83.92040221175725,44.486480259262855],[83.96532093720137,44.486480290922245],[84.01023974490562,44.48648025263978],[84.01023974490562,44.57632227441231],[83.96532093720137,44.57632225260818],[83.92040221175725,44.57632226900449],[83.92040221175725,44.486480259262855]]]}"
0000000000000000007e,0.22935909851745576,0.27296027621816055,0.2053954648526077,0.22421508342868038,0.2339945970044346,0.2372684794337343,0.20069906996188844,0.19781448311382446,0.17478698113936086,0.17506803863030712,0.1503413055933919,0.16958705494427495,0.15513943606519856,0.16800718326418204,0.16428470159707198,0.17229229985441097,0.169350605330275,0.17986208961940528,0.18409716340932963,0.19298331004835442,0.21143488916784067,0.21643473160117627,0.4703636319748286,0.23354234251212777,0.97744604214123,0.9773629223614273,0.9777627499367247,0.9775931330675777,0.9778967824601367,0.9776632972665147,0.9773296127562643,0.9774102505694761,0.9771517394905779,0.9773052909505073,0.977253758542141,0.9772226888762339,0.9772866125664388,0.9771946659073653,0.9772288344722855,0.9774204610167737,0.9772489796886864,0.9772445425208807,0.9771914673500377,0.9772664863325741,0.9771629478152826,0.977382920894595,0.9810223385621593,0.9772506406605922,19100,22.548301824789302,21.969524289715373,17.670639062862445,19.709693709889432,6.079021888143902,12.356325272200602,3.7292802327379575,11.745455254072986,4.090068537756864,12.126500155814703,6.0639449470347175,18.693124827686123,10.902520710370544,26.86298208345732,10.273693656500722,28.94679684613865,6.505285386436077,20.60354143089442,7.287479756780673,11.80913701624408,12.551832306674571,15.969472259452488,22.084852327363024,21.204897277288147,205.04790625431002,200.11479466814114,213.57866828588251,220.43661790991155,231.55256708444927,245.32031430741918,269.73652137982276,289.57452538561984,306.08662195575,305.02920893710404,334.73590998551833,333.93167833749686,351.06259256071814,355.7192455804429,344.20649468980235,352.8257954104343,304.7309722205229,318.5551116873843,263.99800311460035,272.1629634848488,234.2449749227537,227.6125516956651,206.75331915158074,203.73356124426073,275.01114464692483,274.99770712535377,283.7367299417869,283.4639295575343,295.9012860668185,292.93881441119623,299.79271434446974,304.3280733991394,311.3472644439843,308.4813657071857,312.43092242470254,312.75770608994264,314.79160165148056,311.3782792331055,312.79802391799547,309.24691067853934,305.241030277145,303.9385359719058,296.8754900206096,295.4051852153162,286.28186503848275,283.66149334748394,267.3489148316882,275.5799267878097,259.7250412870159,258.8102121298405,264.8212463933181,265.80777904328016,273.6642109304894,272.9572978359909,279.1773485193621,280.93770083523157,285.77312072892937,285.80625916338784,290.803506833713,289.89540872851524,292.58823082763854,292.08808664664866,291.7091054479879,289.8763737747636,284.22346383826874,284.30948130220196,275.9560783978739,274.88155523918,268.6911987471526,265.97298250155313,255.8791221900094,260.42933595637464,92.67201974183752,91.54174259681093,127.50106302201975,129.6661161731207,183.97615793470007,178.14487471526198,219.0705391040243,214.05385345482156,264.9216211085801,260.3174259681093,289.8353644646924,278.7197228549734,256.75763097949886,267.207953682612,248.34217919514046,241.59347000759294,203.34447608200458,205.10918754745632,148.18830675778287,153.40043659832955,103.2512528473804,102.2415337889142,82.46332574031891,85.12999240698556,5,7,"{""type"":""Polygon"",""coordinates"":[[[84.54928260089274,41.881121213185764],[84.59420139351342,41.88112122131809],[84.6391200965495,41.881121218700265],[84.6391200965495,41.97096316613639],[84.59420139351342,41.970963181755735],[84.54928260089274,41.970963151140836],[84.54928260089274,41.881121213185764]]]}"
000000000000000000cb,0.2082707119741101,0.2301524876837276,0.20911298076923077,0.2211044206712361,0.20677610584110137,0.19677879864902917,0.18130273955076165,0.1796528019479474,0.17328253387390483,0.17262732102627204,0.15354792532628322,0.17043164531730295,0.14947216931699175,0.16965338393421886,0.15301553384327082,0.16599584349868982,0.16641010793959896,0.16710345471521945,0.1840996755560273,0.18872598015250305,0.19609032203319754,0.20711603876367235,0.20812578944454577,0.20821300126689188,0.9779527310924371,0.9774236694677871,0.9777100840336134,0.9773599439775911,0.9773711484593838,0.977017507002801,0.9766848739495798,0.9766352941176472,0.9770733384262796,0.97670359052712,0.9768428571428572,0.9771043417366947,0.9766607142857142,0.9769338235294117,0.9769835434173668,0.9771008403361343,0.9768014705882353,0.9770640756302521,0.9771015406162464,0.9770319327731094,0.9774061306340718,0.9775511841100075,0.9785623249299719,0.9774768907563025,13772,20.968364197530864,23.361258083480305,15.558780173208032,11.696979717813052,1.0678461199294533,5.512765162649421,1.2500918577307467,5.50388066106072,1.0266823743386242,4.786706349206349,1.5033698664651045,9.60717041446208,4.345444775132275,8.953748797498797,3.2595141644620815,11.40069260728983,3.5521384479717817,8.879542364785419,2.9789462081128746,4.420251414609053,9.972239281515074,10.641142282415084,22.690277777777776,21.067444242357436,196.87155484752495,193.98106576615024,204.40122498584395,217.746295576336,231.41538642434514,248.96784921854484,270.4218867967109,289.69366224272915,306.786982432133,309.637080088383,331.8594816832983,333.3094744001116,349.11473378413865,354.49633865997566,340.34239927660514,350.8356041146927,303.6818598899521,315.7850313587349,263.1225778275178,275.0505914768251,230.399117862477,228.70067269461495,204.06453929227942,203.5594213149127,275.12677871148463,276.0936773194126,280.2150140056022,282.28114845938376,291.582012987013,291.91149859943977,297.5548403361345,300.96946475256766,305.69511077158137,308.18646294881586,306.83220168067226,310.41925770308126,309.726106442577,310.8484453781513,309.5556162464986,307.46213585434174,303.1422058823529,301.9163445378152,294.6249607843137,293.69196638655467,286.1941004583652,282.6206765130295,272.8527158196612,276.67597657244715,258.1664495798319,259.4724299719888,264.28786554621854,265.5698669467787,272.71482047364407,273.0008421186656,280.1173445378151,281.0062259570495,286.4761191749427,284.5858441558442,289.8434117647059,289.089423223835,291.3751349630761,291.1116781257958,290.3475350140056,289.57860007639425,284.9064285714286,285.26220651897125,277.25242016806726,276.17200840336136,269.4146428571429,266.92350649350647,259.5634772090654,261.09742169595114,101.86722689075631,101.37058823529411,136.25826330532215,134.25098039215686,189.327731092437,180.61736694677876,221.6406162464986,208.95294117647057,260.2106442577031,251.69355742296918,292.10812324929975,279.1929971988796,263.4336134453782,274.60980392156864,266.5913165266107,250.66470588235296,204.3313725490196,206.46246498599436,160.9470588235294,158.64733893557423,114.48543417366946,114.7826330532213,90.7372549019608,94.49187675070029,5,7,"{""type"":""Polygon"",""coordinates"":[[[80.68616272212861,40.35383892689043],[80.7310814307544,40.35383895216733],[80.77600026420122,40.35383891365369],[80.77600026420122,40.4436809053198],[80.7310814307544,40.44368093947668],[80.68616272212861,40.443680873291406],[80.68616272212861,40.35383892689043]]]}"
000000000000000000da,0.22262607403995083,0.21040812581591076,0.19761025496524415,0.2134256744023041,0.2056067608794275,0.22811832268105448,0.21128110131573008,0.20375676943962245,0.19307355038970528,0.1933209044112667,0.18469133334880414,0.17850659527712565,0.18487301764025177,0.17741234705228032,0.18599642588389112,0.17444469357281855,0.19475677771495253,0.17954979209361727,0.20913133495861877,0.20125514160795516,0.21079776563748687,0.21093242628866016,0.2175667052373389,0.2010910158730159,0.9795182266009852,0.979480172413793,0.9796044827586209,0.9795022270114943,0.9795554118773947,0.9794850574712644,0.9792042528735633,0.9791414942528736,0.9792808777429468,0.9793489811912227,0.9794222413793103,0.9793667624521074,0.9792647727272729,0.9794223898467433,0.9792820162835248,0.9792641435910833,0.9793420019157089,0.9792758381226053,0.9792867624521073,0.9792349137931035,0.9791290033960294,0.9792380877742948,0.9791991762452108,0.9791500587774297,14803,24.884259259259263,23.156453975671262,16.049382716049383,9.490065604815827,1.3844407181356446,3.5719993096321256,1.7315718797903379,4.398457202195519,2.2225621816743315,7.783905476662486,5.4264482272659835,18.460670273608358,14.850329815856766,16.312452096622653,12.106216853953418,17.05509394899646,12.898563825841862,14.558670469155283,4.360392045360892,5.206090208019864,9.174037605696483,7.761985638091834,22.36843767369006,21.131672330015327,196.75584697504155,193.16967568233096,204.68411500426546,217.25899338996277,230.4855888629782,246.52952800180725,269.2432560010888,289.4088486243939,306.05090482865256,308.2120485503098,331.77810349738456,332.66588026024834,348.2176554361979,352.3390970515109,340.0612679667857,349.7935816973105,302.3209445295663,314.80471145805274,261.20321644750135,274.23939359818377,229.05740014437973,226.9491625906407,202.79925417845277,202.39274341100935,276.0161762452108,277.47298676419365,282.887247605364,286.9500521595263,294.32972222222224,296.0518535788924,302.00399003831416,305.34100423052365,309.40282236154655,309.86079519331247,308.8760379310345,311.86301436781616,309.2518437826542,310.8090771072798,308.65332375478926,307.8171711511669,303.97064703065143,304.9634251567398,296.5847482279694,297.0763887931035,286.87393573667714,287.4220826446281,276.1697976190476,277.88614386848786,258.9092302955665,256.9135301724138,264.17311839080463,263.7086245210728,272.96736206896554,271.90893773946357,279.13743141762455,279.9777356595512,285.42968338557995,283.8009190177639,288.64837254150706,288.1305677899686,289.3472195663532,290.15779297283177,288.8005119731801,288.16776014454894,282.04271264367816,283.0132730320446,274.18047260536406,273.1182,267.63091248693837,263.97944670846397,258.80358352490424,258.2215006530826,100.70302681992338,100.31563218390805,135.8005172413793,135.5427969348659,187.13187739463598,180.9014942528736,221.20446360153258,209.8688697318008,259.79637931034483,252.27605363984685,290.90310344827583,276.9224329501916,261.68526819923375,271.13793103448273,263.65553639846746,249.06181992337164,204.1061302681993,206.22863984674328,159.53582375478928,159.3272796934866,113.30390804597701,114.03580459770119,89.7273754789272,92.95327586206898,5,7,"{""type"":""Polygon"",""coordinates"":[[[81.76424407503322,40.6233604126499],[81.80916280866259,40.62336039143833],[81.85408154740357,40.62336038911852],[81.85408154740357,40.7132023382962],[81.80916280866259,40.713202344037825],[81.76424407503322,40.71320233232002],[81.76424407503322,40.6233604126499]]]}"
00000000000000000051,0.2263246118602839,0.21834428911897888,0.22617150445835704,0.21008457433893957,0.186334602886673,0.1765022514443184,0.1708379679723703,0.1699818518359655,0.16739687553044444,0.1662420358398318,0.15946680200170446,0.16284226364189083,0.16229185185185185,0.16326719375922408,0.16695005198390164,0.16022882423619494,0.17584814270152502,0.16648505075262426,0.20038346700540516,0.18824736400978956,0.20456638890327292,0.2070884206650726,0.2175055819609696,0.21311443535076205,0.9777396358543415,0.9782412377450979,0.9781203431372547,0.9782364787581697,0.9783154411764704,0.9780189950980389,0.9779725490196076,0.9779319852941174,0.977978698752228,0.9780379456327984,0.9780098529411763,0.9780094696969694,0.978145220588235,0.9780534109477121,0.9779863970588233,0.9779953022875815,0.9779139501633985,0.9779701388888886,0.9780404166666665,0.97789681372549,0.9780571189839569,0.9778962344028519,0.9780997255644679,0.9777626875371359,16117,23.272773239809105,22.104798945847154,16.941903794037938,14.647586324629525,1.7839942497060546,4.098300469879309,2.003387118736383,4.497919152228793,1.8361492455778603,4.176235393147157,3.8204170557111725,11.385479161852732,10.699032940722583,13.036217206790122,8.316837440994915,16.9156747382595,9.461238198983294,14.083180147058819,3.5544094952795926,4.482919730392156,9.406272694262894,14.918421216866372,22.137609536523584,21.310431972581117,198.22157574073935,193.9138580397063,206.36896208220833,217.04704081965423,230.4679495269176,244.90311545577697,269.0585514442593,289.7028727811925,307.36531888176404,307.7415954440247,334.23147790946206,334.2712070240693,349.5784067191329,353.7688721750296,342.4519519132726,351.38749277451456,303.41589280670763,316.9073349747003,261.7101762809005,274.387080817129,229.8198893603156,227.01674326728366,203.22593224469347,201.54359797309422,274.80609481792715,276.5941440884687,281.83263671023957,284.04101348923405,293.1639907159833,294.1197029486037,300.27906666666667,306.21701427015245,309.0718734402851,309.88380775401066,309.43998431372546,312.25998054070106,309.9416462418301,310.8398699123588,308.0261535947712,307.52914542483654,303.61061723856204,303.72684027777774,296.5500036375661,296.2434466094771,287.03979362745093,284.73764590495284,272.6295663989363,276.7432417112299,257.5273774509804,257.31826325598416,263.5647068627451,263.9205867869875,272.9582736928104,272.05534165181217,278.7796098039215,279.9281742783224,285.3490793226381,284.0413768134778,288.5315639978213,288.2633630595167,290.67517739898983,290.59933838383836,288.7819003639334,288.03723002079613,282.7029910130719,283.06734354575156,274.09335212418296,273.16804215686267,266.73388001336895,263.32571167557927,258.1399783952975,257.6964353213507,96.64192810457511,96.1840359477124,132.2518137254902,133.82279411764705,185.92813725490194,181.44047385620917,221.48900326797383,209.2149346405228,260.5998039215686,253.26999999999995,289.97232026143786,277.397385620915,258.4781535947712,267.8892810457516,259.3837581699346,246.42241830065356,205.06346405228754,206.1103104575163,157.35302287581698,159.65330065359475,109.58039215686273,110.1082679738562,87.80880718954248,91.00663398692808,5,8,"{""type"":""Polygon"",""coordinates"":[[[82.9321628895077,40.982719353342254],[82.97708159203428,40.98271932172189],[83.02200040948776,40.982719359943516],[83.02200040948776,41.07256127749726],[82.97708159203428,41.07256131320209],[82.9321628895077,41.072561306164715],[82.9321628895077,40.982719353342254]]]}"
0000000000000000008f,0.26079941711271765,0.23636746236298412,0.2543710700017464,0.26918789289269107,0.24681685561722055,0.23842873754190955,0.24124956888782864,0.2254886278022181,0.22758552793146788,0.21337970038859919,0.21326602288671256,0.21036953276608455,0.21842146396428938,0.20773200622143898,0.2224297267928789,0.21049937641150104,0.22753980196049164,0.2187430163706026,0.23610148183421917,0.22044226456438587,0.24875966222170579,0.24542319281227035,0.2446459363709706,0.24104924242424242,0.9709671965965071,0.9710789327443717,0.9708793999104347,0.9709739699955219,0.9708881549484999,0.971080721003135,0.9709527541424096,0.9709540304523065,0.9709754101697676,0.9709926922607175,0.9707938199731305,0.9709626063591582,0.9708124160322437,0.9708676108374388,0.9709418586898996,0.9710557545902375,0.9710395768025081,0.9708705217196597,0.9712221227048815,0.9708839005821767,0.9708164668403698,0.9708193217440869,0.9711103336318855,0.9709649574563369,21562,16.9971855635968,16.8880818078615,9.071346849723286,7.717379736057895,1.7501009379202226,2.088127708571248,1.7870488624000758,5.325966132160256,4.632013179367107,21.896106481302304,4.883980518559062,16.46264219999054,5.497384271929291,11.632488679902472,6.512887322872955,20.02546618806197,11.122347845587786,20.259450480754758,6.4578898822193835,7.392422455181874,4.99723409065857,6.867722362514028,22.466856060606055,18.18193912303107,222.4056827871457,214.48765856430666,234.4968627369356,235.44203497634257,254.15764614844932,258.5794787750723,289.9750385754214,303.3866742787957,332.5214004755768,329.9745192982614,368.9511706860035,366.16382635435184,386.060313544677,393.4830780507629,378.77006769244366,380.25529345364197,331.24681186291656,345.4105947163946,288.0908200665007,287.4367387688753,253.97950381779964,244.1237987649852,221.41869709238685,218.9249158996774,278.08417375727726,276.5297407957769,287.879793003931,289.76839653136835,304.1340326914465,305.47254329004335,311.71382116733844,317.54915629198393,324.4176875788788,322.66607214102515,326.072525750112,328.85196708463957,331.8365047021944,330.9041390506046,326.7578396775639,326.60449992536206,315.4527183161666,315.938419642009,303.56264031945074,302.8425542991491,290.57493262223676,288.0865302826746,275.39144535932553,276.44714787824506,259.1210635915808,256.00614410563315,266.03403687117486,264.07924710608097,275.8815272971543,275.41673926909044,282.5400035826243,284.37229735781466,292.2159166225624,288.93222204128165,297.08116077026426,294.6261643528885,298.24040416480074,299.42077586206904,296.7107895004682,295.8385924629186,286.46620428422153,287.6384228989402,277.0957898193761,276.8105597850426,268.35433507714856,265.2925245287628,257.3412468278848,257.41006829377517,92.35245559038664,95.16480071652487,129.06808478877446,131.8430512016719,186.81149425287356,187.92103298999854,227.46739811912224,230.22231676369609,279.1273175100762,273.5654575309748,292.1777130915062,291.80456784594713,283.1981340498582,278.81825645618756,256.20200029855204,256.187012987013,213.24515599343187,215.00716524854457,147.08975966562176,155.59710404537995,101.04484251380805,102.6501865950142,79.01015076877148,81.93806538289299,5,8,"{""type"":""Polygon"",""coordinates"":[[[89.49048384940774,42.779523034074515],[89.53540262918379,42.77952302053141],[89.58032138624593,42.77952302706416],[89.58032138624593,42.869360505199914],[89.53540262918379,42.86936052708336],[89.49048384940774,42.86936053412346],[89.49048384940774,42.779523034074515]]]}"
