Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,EM_01,EM_01_1,EM_02,EM_02_1,EM_03,EM_03_1,EM_04,EM_04_1,EM_05,EM_05_1,EM_06,EM_06_1,EM_07,EM_07_1,EM_08,EM_08_1,EM_09,EM_09_1,EM_10,EM_10_1,EM_11,EM_11_1,EM_12,EM_12_1,Id,LE_01,LE_01_1,LE_02,LE_02_1,LE_03,LE_03_1,LE_04,LE_04_1,LE_05,LE_05_1,LE_06,LE_06_1,LE_07,LE_07_1,LE_08,LE_08_1,LE_09,LE_09_1,LE_10,LE_10_1,LE_11,LE_11_1,LE_12,LE_12_1,LR_01,LR_01_1,LR_02,LR_02_1,LR_03,LR_03_1,LR_04,LR_04_1,LR_05,LR_05_1,LR_06,LR_06_1,LR_07,LR_07_1,LR_08,LR_08_1,LR_09,LR_09_1,LR_10,LR_10_1,LR_11,LR_11_1,LR_12,LR_12_1,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,SR_01,SR_01_1,SR_02,SR_02_1,SR_03,SR_03_1,SR_04,SR_04_1,SR_05,SR_05_1,SR_06,SR_06_1,SR_07,SR_07_1,SR_08,SR_08_1,SR_09,SR_09_1,SR_10,SR_10_1,SR_11,SR_11_1,SR_12,SR_12_1,stable,uc
0.589528661,0.589714456,0.561185917,0.636717881,0.25532063,0.313054267,0.172473783,0.176067849,0.176299283,0.172261025,0.167714859,0.163074906,0.166383513,0.165207885,0.171806131,0.172099345,0.189857407,0.172344444,0.198196312,0.188464158,0.308556349,0.354338004,0.57926758,0.538949221,0.987083333,0.986284722,0.98605,0.986090278,0.984853535,0.984756944,0.98495,0.984766667,0.984969697,0.984734848,0.984833333,0.984756944,0.984826389,0.984631944,0.984625,0.984784722,0.984583333,0.984798611,0.984813889,0.984633333,0.98550947,0.985545455,0.987152778,0.985659722,26492,,,28.10185185,22.48263889,31.91711677,27.03367658,36.84284979,27.17721193,17.30048501,24.97492284,28.89936067,36.77749719,35.47453704,54.19598181,15.91917438,45.2031893,9.445615631,26.44836677,20.28935185,21.43539952,21.87982253,20.66293724,,21.59047068,202.6544647,199.0420074,204.6055603,206.740387,215.3034058,214.1942596,242.3280334,248.6850433,274.0487976,267.5709229,304.0819397,295.1550293,314.0018921,317.1274719,309.021759,306.9677429,265.5708923,275.7015991,241.6188049,232.5754242,219.9856262,207.7993164,200.6982422,197.3040466,264.0880952,264.4216667,270.4114815,269.3186995,288.0278788,286.9161364,295.7783333,301.4943704,304.3027273,305.7974545,303.8693333,306.660947,303.2077778,305.6607702,305.9047727,303.1034722,301.0959722,297.0346212,286.6689444,288.9,279.0997424,273.9948485,261.2073636,266.5811187,256.1508333,256.8047222,259.167,259.9411111,267.9869697,267.3229167,273.3556667,274.1993333,278.450303,278.8280303,283.07,282.5956944,284.9498611,285.9911995,283.3194444,284.0504167,276.9008333,276.0855556,269.7505556,269.2293333,264.7577778,261.0066818,253.1918056,258.8959722,70.21111111,73.52777778,108.1222222,108.0222222,158.3944444,158.0944444,200.3333333,199.0055556,251.8888889,261.9555556,258.0833333,266.7555556,233.1888889,261.9611111,222.2222222,231.0222222,187.2277778,178.3222222,120.15,133.1277778,80.98888889,81.17777778,60.47222222,64.10555556,68,6
0.475265876,0.526854911,0.503026473,0.255571712,0.203930303,0.159155008,0.176034483,0.168155299,0.167386883,0.165483025,0.181682581,0.164781771,0.191008709,0.170445887,0.182311956,0.169175994,0.177798519,0.166231154,0.200376938,0.173627285,0.195040532,0.28035735,0.532111138,0.373202141,0.973,0.971486111,0.971516667,0.970069444,0.969236111,0.969381944,0.96935,0.969283333,0.969287879,0.969181818,0.969416667,0.969423611,0.96925,0.969298611,0.969305556,0.9693125,0.969375,0.969368056,0.969255556,0.969258333,0.969232955,0.969621212,0.975319444,0.970256944,9325,18.86574074,22.91666667,20.83333333,24.53703704,9.675925926,22.10648148,8.935185185,22.33796296,10.18518519,27.03072391,11.25992063,39.66750842,11.77662037,52.36304012,13.06423611,51.28279321,11.64641204,26.8132716,9.567901235,18.80144033,17.88194444,21.85185185,22.80092593,21.52777778,187.5220337,190.0832977,191.6212616,206.0044556,212.8357086,233.6318054,246.89534,258.3461609,270.0929565,274.5525513,283.5863647,292.5901489,297.9373169,310.592926,291.4497681,304.8529663,258.0924072,270.4480591,232.8748322,244.2265015,213.7930298,212.1281281,198.5534515,197.8267059,272.1816667,272.37975,280.202963,283.1129167,294.9602778,293.8377273,303.7323333,301.0586296,308.7615152,305.5439394,312.0716667,310.1032702,309.4029167,313.2620833,310.2780556,307.7230556,301.5329167,302.38875,296.6046111,293.0666667,285.9892424,283.0366667,269.1753157,275.4713889,258.4495833,258.8658333,263.776,265.2383333,269.8730303,269.9504167,277.075,275.3156667,281.3978788,280.7819697,285.6306667,284.8586364,285.4924369,288.0327778,285.3794444,286.4651389,280.3444444,281.8384722,274.1626667,272.9075,267.4247727,265.3656061,257.3741667,259.642298,95.65555556,91.54444444,126.9222222,120.9555556,172.9,162.7666667,206.4555556,199.2111111,247.8222222,253.4333333,286.3666667,277.5555556,250.6222222,272.7222222,252.1666667,248.6555556,208.4888889,208.3,158.5222222,149.9111111,112.2555556,110.4222222,82.63333333,85.04444444,68,6
0.308020676,0.26994947,0.312290284,0.259460637,0.292671854,0.225718656,0.263513948,0.231996698,0.251687209,0.238034869,0.242896111,0.225432002,0.248076673,0.215040859,0.255792036,0.211821905,0.265440629,0.217218552,0.281043608,0.243647217,0.315099751,0.260233091,0.543680583,0.249581208,0.968813067,0.968888763,0.968899899,0.968889707,0.968889896,0.968834278,0.968849547,0.968842649,0.968834432,0.968834638,0.968834845,0.968834656,0.968833144,0.968834278,0.968854871,0.96883445,0.9688339,0.968841726,0.968834845,0.968842422,0.968834638,0.968842146,0.975290642,0.96884823,18528,,,,,,,,,,,,,,,,,,,,,,,,,206.0060907,201.2611795,214.1616722,221.9689306,233.3442093,248.0319029,271.694663,291.7616094,308.1819026,307.2685094,335.8898065,335.4100516,351.6703484,356.2019219,344.796418,354.4165227,305.8299063,319.7626581,265.3082175,275.4011994,235.6328032,229.7472306,208.8502251,205.6705705,277.3111542,277.5237092,286.8517113,285.5665177,298.3666505,294.744687,301.8326226,307.4985375,317.4120878,312.9333384,317.1186684,317.793043,323.6642476,315.7583468,321.649654,313.6601797,310.5822161,308.2443566,299.3156401,297.686614,289.2980665,286.1436122,267.8963633,277.9908447,257.2318523,260.5529083,264.1081171,267.5325885,273.127325,274.4305273,278.4890078,282.071535,285.9467734,286.2109968,290.7692953,290.4320817,292.4671691,292.8412522,291.5000774,290.8239763,283.0752461,284.9950416,274.6126194,275.2559132,266.1317687,265.9118082,254.9143059,261.1206626,92.55513817,91.58832038,129.3673575,131.0395294,185.408981,180.8317573,219.8273748,214.1094991,262.4604059,254.1818221,290.1775259,279.8885363,255.7254965,266.4202936,253.6120682,244.6285838,203.6267703,205.9272237,151.8839378,155.4940415,101.7338083,101.3622409,80.88003022,84.00785838,69,6
0.371417134,0.333104611,0.296076961,0.241476173,0.255727592,0.225764165,0.244225324,0.215809302,0.231245956,0.206044463,0.22477408,0.201175428,0.213807162,0.197978802,0.218552191,0.205300453,0.22340408,0.203426124,0.236238185,0.21880765,0.241226528,0.233531792,0.321442464,0.308760638,0.973538437,0.972953272,0.97188831,0.971286028,0.971151366,0.971198036,0.970988056,0.971203685,0.971224789,0.971021774,0.971055083,0.971032772,0.971409043,0.97123237,0.971238538,0.971318615,0.971263209,0.971133789,0.97117176,0.971084562,0.971139064,0.970993589,0.977153763,0.97261457,3455,10.70342171,15.64640207,8.298097359,8.787937207,1.694450054,7.215097032,2.2937102,13.16219756,6.691746802,22.27720861,7.857813411,36.8573605,10.9281508,38.91526594,12.85237567,27.15592515,7.998336617,23.14867614,3.205268925,9.554292551,5.042619721,13.0957629,15.31369578,14.27804519,192.104081,192.5657107,195.5338704,212.1846705,215.6712722,235.5341329,253.5192934,263.8327113,278.7611117,284.23041,295.5670899,304.8743111,315.8217577,322.8185898,307.6081319,319.4363141,276.1903773,288.2752806,239.5398227,251.0540572,213.8988207,216.9236031,205.4318545,198.1000785,277.1931991,276.7446577,287.5024508,287.2762586,297.6124608,295.4970145,305.7828234,302.9302471,309.8764041,307.2437091,310.4842338,310.2001653,308.746556,310.8563119,308.2119367,308.5053898,303.576546,303.7357063,298.6121449,295.7561271,289.5340534,286.068142,273.5323141,278.5960308,259.0921776,259.6468808,263.4482478,265.321685,270.3741137,271.1757608,277.0509225,276.8611329,283.0848516,280.4155201,285.1520661,284.7719671,284.8931428,288.3819983,286.3084768,286.6322293,280.230251,281.7153172,274.2918626,272.44727,267.4883613,265.3379791,262.2411927,259.6608362,100.496061,95.93218975,130.5349852,125.2340534,181.2698221,174.5910419,216.3115417,205.5059509,252.5411478,245.5249471,280.0096781,270.0342651,239.9022236,269.235197,240.60072,234.0390724,203.1975646,207.460504,170.415629,166.0767048,124.8249471,122.620288,91.56867853,94.9658831,69,6
0.272588329,0.266799854,0.285671317,0.241795658,0.265398865,0.23916129,0.246437037,0.228848055,0.223956989,0.219270609,0.207847917,0.206117593,0.196985492,0.202551971,0.200767102,0.201446237,0.214668199,0.20497037,0.233224049,0.225808203,0.256913606,0.232821073,0.324289531,0.244862626,0.96825,0.9696875,0.968433333,0.968215278,0.968222222,0.968243056,0.968183333,0.9682,0.968181818,0.968181818,0.968166667,0.968138889,0.968208333,0.968180556,0.968270833,0.968229167,0.968159722,0.968222222,0.968166667,0.968233333,0.968212121,0.968265152,0.972979167,0.968604167,11070,,,,,,,,,,,,,,,,,,,,,,,,,193.3025411,187.4427287,196.5759226,200.6808472,212.5846507,221.165212,244.7913462,258.0293884,281.489919,284.2965291,319.7428894,323.4248047,339.1188456,343.1572876,326.6846619,334.0086365,298.3843587,304.8153585,251.0743306,252.3339437,214.6689148,212.4186198,197.4298248,189.7580414,279.4566667,277.7284722,288.0437037,291.4054167,300.385,300.9293056,306.9216667,312.3476667,317.5987879,314.8601515,322.7923333,320.2768687,325.5025,324.4526389,321.3777652,320.1365278,311.1058333,309.6241667,301.5486111,298.8186667,289.8194697,287.6437879,271.4134259,278.7694192,257.375,254.3595202,260.9746667,260.3247222,269.4347222,267.8922222,275.579,276.0805,282.6739394,280.2110606,289.4036667,286.5783333,291.87875,290.3856944,288.4051364,288.4733333,278.7906944,281.9356944,270.93,270.309,262.3905682,261.4787879,255.1258173,254.6946086,104.3277778,106.6666667,142.3055556,144.1,200.9944444,200.2777778,236.35,236.9222222,262.4388889,258.6555556,272.8666667,272.8722222,274.5777778,273.7722222,255.9888889,250.1277778,188.8888889,214.9777778,160.9222222,165.1444444,117.6111111,119.9666667,94.3,96.37222222,70,6
0.60451036,0.613525136,0.558875576,0.588660029,0.311518637,0.331186192,0.139405131,0.158261166,0.16572043,0.163732576,0.168517857,0.165611111,0.168116743,0.16800768,0.16784127,0.169542243,0.17282381,0.1701,0.19041846,0.175850998,0.331530741,0.337347975,0.570775809,0.578008723,0.987410714,0.98652381,0.987528571,0.986113095,0.98622619,0.98572619,0.9851,0.984907143,0.985155844,0.985155844,0.985085714,0.984958333,0.98502381,0.985017857,0.985238095,0.985017857,0.985017857,0.985047619,0.985135714,0.985085714,0.985704545,0.986233766,0.987827381,0.986720238,23784,20.83333333,,19.9845679,18.07208995,13.78582451,15.05291005,14.65994268,15.68121693,9.64781746,19.59971741,14.85969388,17.9039903,13.94469246,12.52066799,6.533151455,11.97991823,6.34713955,11.90739238,14.15619489,13.35272844,14.12450397,18.17680776,,19.10686728,203.6592102,198.5600172,209.4329987,208.4692121,224.3484955,223.1336757,255.0025635,262.2986973,290.3551941,285.2521275,319.2323085,314.567797,334.3945007,338.641619,327.979187,329.2403695,285.955392,296.4445714,252.6272779,247.8624747,225.4401943,216.5606755,202.0639321,198.0290658,259.9982143,261.6384524,267.0904762,267.947803,285.0442857,285.8709632,296.5810159,305.0324286,307.7207792,309.4246753,309.5605714,315.8130952,313.2328571,317.4664286,313.5022727,313.8294048,305.1022619,304.6527381,290.9932381,290.8698571,280.3461212,274.8572078,260.2040476,263.1946537,252.9064286,252.7955087,257.1622857,258.4994048,270.6466667,269.8269481,278.1082857,278.6035714,284.7890909,283.3908312,288.5493254,287.9685714,290.6728398,290.59,288.7921429,289.3492857,281.7638095,281.4578571,272.8118571,272.839,266.2423377,262.8200779,253.7342857,254.6228571,69.9047619,71.97142857,104.6190476,105.9190476,159.9904762,164.3,205.1857143,216.5285714,262.5666667,258.0428571,278.0047619,283.8761905,249.152381,267.8047619,237.0142857,242.2190476,196.5714286,195.6904762,129.9380952,141.6190476,82.14285714,82.48095238,61.28571429,63.87142857,73,6
0.248904938,0.241441073,0.245103524,0.235089968,0.240172411,0.223766548,0.231060616,0.208138403,0.207262594,0.199969362,0.195618622,0.187796905,0.19626347,0.187758433,0.198014955,0.188508543,0.202394368,0.194139574,0.215396634,0.211611872,0.238351788,0.217571301,0.283276359,0.238339139,0.971505993,0.971624287,0.971417466,0.971595177,0.971612443,0.97158262,0.971392808,0.971667808,0.971520237,0.971476494,0.971454795,0.971435788,0.971800514,0.971482163,0.971501284,0.971549515,0.971531393,0.971587614,0.971291553,0.97145,0.971825265,0.971468244,0.972213185,0.971379994,13263,16.92495127,19.13036062,13.62329435,10.83723197,3.275462963,3.751624431,2.978557505,6.840277778,3.727765595,8.558390927,6.638123085,19.56241878,11.870279,21.99805068,11.96408991,18.16672758,8.68975825,12.3201619,7.537768031,7.101521164,14.75694444,11.53265107,20.93079922,20.76099537,193.3192291,186.7776184,197.3227081,200.5827789,213.464035,221.1859283,245.129425,257.1558228,282.1018372,284.0401611,319.7407532,323.4252014,338.6017456,343.2510376,325.7594604,332.2032166,296.991394,303.5056458,250.7749023,250.2784729,214.7210083,212.4254303,197.5996399,190.0421906,278.1341695,277.0927026,285.307433,288.2439013,298.9397032,298.3049401,304.0844247,309.8614178,315.5344209,311.8953767,318.6705479,315.9131592,319.5720634,320.0024401,318.0393008,316.2341809,308.5714155,308.7583562,299.7401541,297.3596644,287.1957005,285.2831258,275.3477148,276.8558276,258.728536,256.2787928,262.0331986,262.2850885,269.3132135,268.9242123,275.5411781,277.1754692,283.2035118,281.5577833,290.0216849,287.0770932,291.6816752,290.6007363,288.1773476,288.3971809,279.4303739,281.442246,271.5731735,270.9035548,264.3305923,263.5242279,255.3835245,257.6086416,104.653653,106.9070776,139.1697489,141.0522831,200.4115297,199.2665525,235.8752283,239.3069635,265.8804795,259.6921233,275.2552511,273.6986301,277.5447489,272.5706621,258.9795662,250.5954338,194.2890411,215.564726,160.1101598,164.1334475,115.5708904,118.2767123,92.01015982,96.25194064,76,6
0.312960966,0.366779938,0.261125974,0.226918619,0.255792478,0.224695341,0.251359259,0.221723471,0.249299963,0.220582437,0.243069959,0.207717228,0.245219101,0.199308244,0.249292715,0.20033871,0.245507407,0.204877778,0.250636201,0.21574552,0.254007567,0.224984553,0.455630668,0.316268009,0.972020833,0.970541667,0.968783333,0.969111111,0.968833333,0.968833333,0.96885,0.968833333,0.968818182,0.968833333,0.968783333,0.968826389,0.968777778,0.968805556,0.968833333,0.968819444,0.968840278,0.968833333,0.968825,0.968808333,0.969674242,0.969348485,0.981541667,0.970694444,11056,,,,,,,,,,,,,,,,,,,,,,,,,181.3489075,177.3825226,183.1231842,186.3791046,195.4962921,204.8247375,227.6114197,239.3567963,261.1221924,263.0472717,296.4624023,303.5437927,316.6616211,320.7069092,304.0865173,312.5008545,278.5758057,280.0421448,231.7098541,232.4880981,200.669754,198.0752411,190.0202789,177.4391937,275.686369,274.875165,285.6992593,288.9274116,297.3730556,297.4361111,300.8525185,306.5851667,310.8639394,310.5131818,315.7456667,314.0462121,315.7058333,318.7390278,314.3606818,314.4108333,304.98375,307.3088889,297.1592222,296.1488333,287.4395076,287.1714091,268.1068056,277.3055556,258.282381,254.8027778,259.7121852,260.6744444,267.2166667,266.9916667,272.1963333,275.323,279.6678788,278.6728182,285.263,285.0198611,287.5680556,288.4043056,283.8476667,285.9820833,277.9452778,279.3015278,269.7257778,269.1875,262.7614167,262.2260606,256.1541104,256.4843056,106.2666667,108.2333333,140.1666667,142.9333333,197.9666667,193.8,235.0333333,236.9666667,263.8,257.8333333,269.4333333,267.5666667,269.6666667,271.7,252.4,247.5,190.1333333,213.3333333,162.3666667,164.8333333,117.8666667,118.5333333,94.36666667,97.53333333,78,6
0.286445873,0.25750004,0.29149973,0.244704695,0.296928669,0.229096073,0.275307171,0.220210381,0.252388889,0.216713501,0.255984765,0.204955556,0.246470752,0.197120072,0.253944444,0.199259857,0.257412963,0.199431481,0.27462932,0.219660842,0.29440587,0.229901854,0.380448305,0.262915984,0.9724375,0.971965278,0.972166667,0.971993056,0.971930556,0.971916667,0.971883333,0.971630556,0.971666667,0.971643939,0.971866667,0.971729167,0.971756944,0.971951389,0.971833333,0.971798611,0.971840278,0.9718125,0.971869444,0.971841667,0.971787879,0.97205303,0.974498148,0.971820076,14103,16.80720899,19.94384431,11.74492945,11.68467078,1.674382716,6.487911523,1.687885802,11.15313602,2.830825617,15.73138795,2.270723104,26.09632202,6.886574074,41.9120799,6.148726852,44.83083146,4.580026455,28.07677469,3.756430041,9.94941701,6.959876543,11.75457451,,17.77692044,200.6585973,197.6159261,205.6499685,221.2182719,231.7711563,250.5495936,269.2873281,286.0774689,304.4722341,307.14593,322.9757182,325.5659637,339.03538,347.7917989,330.7812754,341.9889526,296.2157898,308.068807,260.8119253,271.4047292,232.3474452,229.6458842,207.0857162,207.3679555,276.2542857,277.5250253,286.6574074,286.4345833,298.3032475,296.33,305.3943333,304.0180231,311.3424242,309.6322727,314.3006667,312.6526389,315.0498611,312.9101389,317.0273611,309.3138889,307.4490278,303.0858333,297.9318333,295.4495,288.7484091,283.9203485,267.4652302,276.947798,259.7359524,259.8204167,265.1483333,266.2747222,273.8203283,273.115,279.3583333,281.0924259,286.5,285.1609091,288.869,289.2672955,290.2043434,291.8869444,290.3202273,289.9983333,284.2577778,284.7499369,275.876,275.8766667,268.7292424,267.245303,256.997287,261.2169091,97.36111111,95.53888889,133.4222222,127.8444444,186.6888889,178.0555556,220.4277778,205.8,260.5888889,246.5444444,292.5222222,281.9666667,261.2611111,277.4833333,262.6666667,250.3888889,203.5944444,207.6333333,157.5166667,153.1,106.1111111,106.5833333,83.01666667,86.32777778,78,6
0.314178338,0.585407163,0.581353849,0.382443567,0.227774912,0.196391539,0.195261117,0.188629386,0.199089299,0.187614408,0.200218266,0.182357203,0.198154465,0.183484862,0.203547922,0.188383773,0.209745203,0.191313566,0.213014199,0.205151018,0.221838461,0.205869175,0.469618898,,0.974547373,0.974069535,0.97400474,0.973824905,0.972832054,0.972868352,0.972832443,0.972921762,0.972600073,0.972874803,0.972849466,0.972636988,0.972543085,0.972708834,0.972928655,0.972707026,0.972755785,0.97265479,0.972766455,0.97276966,0.972812652,0.972931849,0.975012048,0.972879033,18790,21.21333742,21.80571766,22.80092593,24.2391181,9.90672658,21.11913663,10.09399964,20.85728839,5.146661674,16.52755084,10.00113471,33.62654321,19.07895334,42.42370945,17.61310253,40.62100959,7.275099855,23.93783285,10.98659526,18.09640838,18.78863698,21.01304668,18.6960038,23.3721027,200.0176063,195.8563416,206.9647336,215.2144228,225.5671779,241.4432623,263.1095699,282.5352457,298.1197615,298.2082193,322.8732532,323.332715,339.1660922,343.1700562,331.2954412,341.1576002,293.3830618,304.9247625,254.3358801,264.5406203,225.8633421,219.8628656,202.3579159,200.8076781,270.7474819,271.8305571,279.4712624,281.1541533,294.4328983,294.2141119,300.533215,301.4789563,308.9113145,308.0877267,310.8625487,311.1167339,311.0827331,311.715553,311.7989113,310.5125262,305.2519671,304.0555046,294.85601,293.4342003,285.7468921,281.4050965,267.7528326,274.8046875,257.2157047,257.4980961,264.3821001,265.8919943,273.3671918,271.8745004,277.3262884,279.5096582,284.6125832,283.8237359,288.7933698,287.6221262,289.4049009,289.7208739,289.1426559,288.6760564,283.1709763,283.5936805,275.2715899,275.0293678,268.6354691,266.7786849,256.9853024,259.9325528,94.77630174,92.94365821,132.2902982,132.0051402,181.7827325,178.8462839,216.7331998,208.8757232,259.0169559,255.0453939,290.8098353,277.4879172,255.1238095,269.7635959,254.8345349,246.9288607,199.1828438,206.3714731,151.2388518,150.7997997,106.8259902,109.3613262,83.17352025,84.67632399,79,6
0.30728585,0.275065764,0.254824941,0.233889071,0.242985897,0.226595546,0.217434295,0.210278284,0.195261815,0.201513914,0.185449622,0.182208366,0.182460824,0.177856329,0.187409054,0.176590532,0.193941115,0.181629026,0.206525106,0.203663888,0.217508692,0.207438935,0.385160629,0.237991774,0.977088249,0.977178137,0.976790637,0.976997503,0.976694288,0.977233302,0.976861049,0.97721573,0.976660708,0.97677843,0.976817978,0.976504994,0.977133817,0.976858302,0.976841774,0.976840434,0.976243368,0.976569366,0.976885986,0.976908989,0.976681158,0.977032686,0.979732661,0.976911361,10339,15.02996858,18.54692073,12.89337468,13.94731003,3.832432724,6.385080326,5.342039326,11.38783252,12.78255526,15.24284454,21.24560294,29.58211975,22.77874758,43.19432256,23.35518576,39.63341346,17.02720384,22.70720454,7.730410986,10.87908454,9.72444422,13.24367321,16.63242128,17.30774909,194.8881433,189.4867593,197.9478065,202.5014842,213.5804917,222.7352057,245.9345409,259.9141326,283.051932,285.9929851,321.4010422,325.4101127,341.0422046,345.0788594,328.7869859,336.469523,300.9594805,307.0948881,252.7322929,254.7126985,216.0574227,214.2073503,199.1683186,191.2355712,276.0726552,276.7845511,285.7296829,288.7616855,296.9489363,297.1155239,302.0631348,308.0714813,310.1917399,309.8571212,314.3611798,312.1874128,315.5260815,314.9559941,313.0903223,311.6366339,303.7316183,304.3364841,296.8134757,295.962824,286.0814275,284.7786619,270.1596035,277.4287205,258.863941,254.8576529,262.7228164,260.8229026,269.9338233,267.9010222,276.3241423,276.0473163,283.2482363,280.0947157,289.1378689,285.5747912,291.2362843,288.8550499,287.9557703,287.3716042,278.8509878,281.3859847,272.2822634,270.58703,265.4875676,263.0909545,256.7608659,256.387152,101.4649189,103.1421973,137.2690387,139.058427,198.7830212,198.2830212,235.9167291,235.0599251,260.2705368,258.6076155,270.6425718,270.6531835,272.1871411,271.9651685,252.928839,248.8212235,184.5759051,213.3599251,160.6803995,164.3576779,116.8116105,119.0456929,91.29662921,93.35043695,80,6
0.637790343,0.628153016,0.613059174,0.586200046,0.290375284,0.312898918,0.173329737,0.173980372,0.174075879,0.171232917,0.168656075,0.167951355,0.170393813,0.172065895,0.172061916,0.171230755,0.172235553,0.172579448,0.170148119,0.186235783,0.202219243,0.236722952,0.529475701,0.592405412,0.987020374,0.986799377,0.986834803,0.986621809,0.985496938,0.985355188,0.984962993,0.984999265,0.984921904,0.984983512,0.985164462,0.985006485,0.984894149,0.984950623,0.984754342,0.984858049,0.984908651,0.984982743,0.985070508,0.984925184,0.985237283,0.985324589,0.987407221,0.986744221,25191,,,26.08919306,27.19649424,28.63378506,26.56403599,21.94773807,23.62027446,9.132240175,20.84846601,9.999187087,27.4147124,8.974816918,29.33445337,7.042170761,27.60809041,7.658488273,23.3554751,19.92294775,20.24345588,25.23477382,22.15682522,,21.52777778,223.3599243,221.365509,228.7780914,230.9921722,244.5150146,244.4466553,276.9215088,285.7914734,314.8697815,309.5280457,346.9978027,340.0438232,357.7011719,364.8024292,353.0022583,354.0835876,304.2917786,314.4751892,274.6207886,263.3635864,245.0281677,231.5663757,223.3204956,220.3134766,260.1534574,260.6083606,267.3455127,268.8955298,291.0695767,289.5899773,304.1528858,305.8010561,312.4474658,312.730153,315.7417836,313.5322122,317.3026458,313.7525239,314.9215342,311.2091973,305.3623764,302.4110582,290.6293124,291.7779987,281.5372026,277.7604009,261.2215518,261.4908993,253.0305227,250.9031669,256.9656967,257.8020507,271.9868079,271.8930726,279.678835,282.0820862,287.3018267,287.4454606,291.1460922,290.3468236,292.1104463,292.7676698,291.6786777,291.2150885,283.8389835,282.9828095,275.478566,274.4126313,268.8156254,263.195095,252.7287101,253.8873397,77.69265197,77.60895124,115.1237809,112.7344021,163.0635271,168.0181029,203.8708751,211.2992652,253.7879092,264.8723447,265.9311289,281.4644623,247.1985304,276.0269205,232.6466934,245.4977956,194.2560454,193.8432198,128.8360721,142.2913828,86.16646627,88.12104208,66.12251169,69.06573146,81,6
0.734000262,0.72777678,0.750441356,0.741882093,0.620162948,0.497672127,0.207230678,0.221154082,0.211256763,0.220716842,0.21306591,0.216278386,0.216193243,0.213573933,0.212832469,0.210955654,0.216459813,0.219180901,0.232124251,0.228519366,0.388458345,0.367017929,0.685827458,0.650864706,0.988150921,0.986166667,0.987032947,0.985894123,0.987073158,0.985555395,0.985024947,0.985133263,0.984982871,0.985030478,0.985326211,0.985172281,0.985238114,0.985049254,0.985033816,0.985121711,0.985119123,0.985189298,0.985066807,0.985089947,0.985810574,0.985618852,0.988039103,0.986730175,28136,,,,,21.35215643,9.439845273,16.58077485,9.687102014,8.248018049,9.437732589,10.84330618,17.98440546,17.71025219,32.23766955,15.69182505,29.68907367,7.094359162,14.89572165,13.30744396,15.2809065,14.03303397,17.93496589,,,205.8288727,205.1725159,209.4200592,210.9136658,219.6880341,217.6642456,254.0610809,252.8676605,286.8407288,285.1949158,327.0181274,314.7215271,336.6874084,342.0802307,331.1087646,330.3902588,281.7378845,292.3161316,247.448761,244.5142365,223.2014771,219.0366821,205.7832184,199.0317535,255.7217203,256.4258493,260.0776023,263.0333417,275.0210807,280.4272961,298.6231074,303.9103537,308.4719943,308.8107139,313.3711916,312.6651175,314.0663868,310.7121588,312.0587421,308.1269263,304.1730947,299.2868816,287.4631386,289.0863105,275.6312421,271.0892273,254.6931281,258.2022121,246.891191,247.6543193,249.4243558,252.7564333,264.9688526,265.5588786,274.8525537,274.9233617,281.9483847,281.5747541,287.0637221,285.5183272,288.1283246,288.9008702,285.6812531,286.1760356,276.7922719,277.9835789,268.6039049,269.6055437,260.6804464,258.2704469,246.9072284,249.967251,67.14736842,69.67035088,111.2692982,112.1493684,161.2957193,168.0114035,205.0961053,222.3827018,268.9550526,263.7749123,273.9150175,285.1908421,273.2181754,271.8550175,235.3952632,238.3104561,188.8027368,185.7360702,117.4907719,125.1155439,71.25442105,70.94789474,53.2614386,56.74803509,81,6
