system:index,Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_01,ET_02,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,ET_12,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,grass,.geo
00000000000000000172,0.7007958670006482,0.7016913968547986,0.37143084302254575,0.19395748830848622,0.19550205193691153,0.1849335418501814,0.18181239110286995,0.1939112368769902,0.21273884708139165,0.21571155664235878,0.37688981536952687,0.6154874444329059,,4.552737198297512,4.057264242491874,3.113058625316496,3.4978958632823156,13.106737455144659,20.147572393356413,6.365094360129367,2.463589261968097,3.747885526335555,5.525433096179017,5.635446081360124,10507,259.353691088134,265.48567799320006,283.9222713543461,298.8529012226897,303.7997790035609,303.10039731175897,303.0836856180469,303.34812121063305,299.9579183453718,289.4248105186322,274.69662116711623,262.0043625248435,248.32819942888108,252.30196479905217,264.5523736033267,271.37722758410064,276.43269720174425,281.9125449564592,283.8204570492608,281.54904684310725,275.2142925408208,268.3528842879347,260.215703847817,251.2816548452047,58,1704.2196052535032,135,"{""type"":""Polygon"",""coordinates"":[[[93.17391978786918,43.63299941597914],[93.20761057083438,43.632999403676685],[93.24130127228466,43.63299939801269],[93.27499204590175,43.63299939338834],[93.30868273879513,43.63299939286185],[93.30868273879513,43.7677623606261],[93.27499204590175,43.767762379649724],[93.24130127228466,43.76776237335019],[93.20761057083438,43.76776241162009],[93.17391978786918,43.76776235415108],[93.17391978786918,43.63299941597914]]]}"
000000000000000000c9,0.30825887761706344,0.24353536583204086,0.19304250120229638,0.19113628910392147,0.19247612321370444,0.1796495728614751,0.17415981879072204,0.17561295478645705,0.18038393217788795,0.19457438123380558,0.21204602280791437,0.23834942734478332,6.256348316976913,4.6668104860927775,1.1801211454726162,0.8810595982865476,1.57040234484562,5.564564108239506,8.27204291003872,9.696864651360704,6.869565737866319,2.3107070727707937,4.001945329267472,5.591047025477857,7625,273.7512389244925,281.06419128754175,290.69647178293735,301.91942134203623,308.72089624144166,310.3498187130222,308.53584310075644,305.4426148310796,301.13568428876766,294.70632714642056,284.17213282456197,274.8894860226068,257.9634114655246,264.55080635346684,272.7445461550189,278.8560109581804,283.387488934374,288.03614540791995,289.77409979751934,288.07784861321693,282.83897864168324,274.64457462910605,267.3244765979813,260.42068613023577,58,984.5536643972766,13,"{""type"":""Polygon"",""coordinates"":[[[82.39311995687508,41.20731980425029],[82.42681068468542,41.20731977372806],[82.46050143376613,41.20731978512541],[82.49419223066624,41.20731976694277],[82.52788293660534,41.20731978942596],[82.52788293660534,41.3420827406642],[82.49419223066624,41.342082789099926],[82.46050143376613,41.34208277159812],[82.42681068468542,41.342082770280754],[82.39311995687508,41.342082780377346],[82.39311995687508,41.20731980425029]]]}"
000000000000000002c5,0.3195149609529072,0.24856897540593756,0.2007924211100282,0.2006580242422496,0.19272335959083065,0.1834070878468079,0.1754879694394702,0.17377762171340536,0.17445869101317163,0.184029008780224,0.20150592579886406,0.21750078639377235,4.861785865732901,3.152444340745128,1.0227048159127035,1.881121875565782,3.5836111325237763,4.730497684603466,7.576242203746031,8.90758425626099,6.702069449060654,2.131865161890104,2.518216194514402,4.283070030799807,3048,276.83394617806255,284.5681040908155,296.85872294255284,304.0644828649652,308.4821244596965,310.33948060002854,307.4318172608754,303.9802066114737,301.2595584293566,296.8953800802971,287.48497563317625,278.43547338430614,259.1313202407979,265.16834935787335,272.9723302989525,278.88659800822757,283.61459510105,287.6869763590947,288.7222768632728,287.13748527424684,282.316191857733,274.45002506636285,267.5330973332804,261.97063378087324,58,1195.7187854521187,32,"{""type"":""Polygon"",""coordinates"":[[[77.54176075924516,38.512123205592744],[77.5754514323366,38.51212314932007],[77.60914221916084,38.51212318315258],[77.64283290136527,38.51212320990284],[77.67652369763456,38.512123179124366],[77.67652369763456,38.64688169488563],[77.64283290136527,38.64688166895135],[77.60914221916084,38.646881711097855],[77.5754514323366,38.64688171396194],[77.54176075924516,38.646881695811956],[77.54176075924516,38.512123205592744]]]}"
0000000000000000004b,0.6118312394259698,0.6201445253042575,0.35590681434707677,0.17772212861058484,0.17546394219601782,0.17430060669180322,0.1698338774252746,0.1748719495227897,0.17150543595051962,0.1822702133557508,0.2540445073045469,0.5609062193209778,5.633849024711304,6.822833468702123,8.284905081177124,8.525983133911316,9.051837475530075,14.34298449662619,16.75229974767822,11.964734953531435,5.980579223613559,5.781015460591053,6.00245521403548,5.353242597788567,11413,261.23185310419063,267.7059612717147,285.1734708263787,300.26679284774474,305.0883902134426,306.31989157273887,303.7943166839429,303.12340906502584,297.9959291015657,289.2057812525031,276.5879141433032,263.0429283643531,250.3053705916407,254.26474388968234,267.0791557664543,275.06399546925434,280.773356628676,285.51862744089505,287.1265317277968,285.1840353605548,279.10053130922057,271.1274260878645,262.9986505678906,253.28730623604574,58,1136.410029873514,98,"{""type"":""Polygon"",""coordinates"":[[[81.18028019048369,44.84583921805782],[81.21397091609875,44.84583924985549],[81.2476616659681,44.84583921896104],[81.2813523674633,44.845839262764294],[81.31504311825319,44.845839246032384],[81.31504309487697,44.98060218368014],[81.28135238778894,44.980602211736425],[81.24766162130828,44.98060220029275],[81.21397088815206,44.98060222798139],[81.18028015446401,44.98060222044485],[81.18028019048369,44.84583921805782]]]}"
00000000000000000133,0.5675911916729647,0.46869832035816517,0.2030030801505728,0.16872524894581206,0.17253729076254148,0.1592366594123503,0.17089819441719242,0.16916674664018969,0.1674475197440098,0.17157569618499088,0.194920657466447,0.4656350652600612,4.729863388186094,4.640975891800545,4.013352005095653,4.265342886128839,6.743406691769655,21.16246248378187,32.85257587959771,28.454723135785404,9.571262448133076,3.3032930239505194,4.317082431097428,4.942868267806093,10201,267.5216835807704,274.0109891029396,290.24001655943744,302.42955690837726,305.78822353184097,305.33825432254446,303.0766966965431,301.5428773593688,298.88442177701864,291.82612547209425,281.5306538135785,270.35258891490963,258.84977595254014,263.7612476780848,272.86048817537926,279.02315554440383,283.5844629599354,287.8944085778797,289.16442827843235,287.0348219086721,281.81486137706327,275.35239103066,269.5156925577889,262.0408176927514,58,824.8480567714554,117,"{""type"":""Polygon"",""coordinates"":[[[82.52788293660534,43.363482438541],[82.56157258767008,43.3634824574484],[82.59526220134629,43.36348241721563],[82.62895180364087,43.3634824690319],[82.66264142036262,43.36348247107279],[82.66264142036262,43.49824094687848],[82.62895180364087,43.49824094478469],[82.59526220134629,43.49824093608625],[82.56157258767008,43.498240916130214],[82.52788293660534,43.49824095323998],[82.52788293660534,43.363482438541]]]}"
00000000000000000097,0.672753129425252,0.6918660027144826,0.473034727670494,0.212547624366392,0.2047542839555891,0.20210150265717694,0.19234943942607022,0.19031982747928408,0.19796700198500766,0.21202116477795507,0.33725571973636626,0.6011214344586603,,3.247585195215528,4.047481049719372,3.1084763153349524,2.4686674329075635,4.285664321267863,10.5524824731509,8.809731024607443,3.4448265257603876,4.112998579535391,5.102269734193733,5.952281526548671,12602,256.1232974245646,261.65090534411286,280.1150528646441,298.9671577836124,306.2582133197196,310.7287274730402,307.64283765839167,305.41575719710994,299.24125543251427,287.6197490433826,273.5334913098672,258.97543374994643,247.32433978756077,250.29897793809496,264.526117571863,274.49976712148066,280.46288857978533,287.18881270682243,288.42963805015006,285.6921409558237,278.2977812261098,270.1784421546423,261.33859399451967,251.32609949232494,59,589.6323976769912,17,"{""type"":""Polygon"",""coordinates"":[[[88.18780207961436,47.13676034828364],[88.22149165895716,47.13676040773078],[88.25518131821093,47.13676040612075],[88.28887093019705,47.13676034150953],[88.32256051857708,47.13676036306206],[88.32256052379772,47.27152330473108],[88.28887091898069,47.271523350173325],[88.25518128608866,47.27152336229712],[88.22149167196397,47.27152334178364],[88.1878020383826,47.2715233626046],[88.18780207961436,47.13676034828364]]]}"
00000000000000000139,0.6193833356644172,0.6011420274646433,0.31063382794279193,0.14110412828659394,0.15229087157098348,0.15638549422334536,0.16958259836494707,0.16261107975822323,0.16035169787497502,0.15387112089994004,0.2589193913669124,0.5484760075991711,5.615803108017344,5.695723353405116,5.302525986402508,6.935936437447245,14.582603650578875,27.67399479829027,26.61937466287728,19.12623470151248,6.696768595437989,3.9322004324268143,5.0522448776034325,5.415117241535571,10207,265.3016751674226,270.83557946523536,289.1028835475945,301.892942101356,303.80496103783827,303.6248191543262,305.14002179875416,305.7367468139763,301.71990951881617,293.14273770616205,280.38897491175294,268.0131749055005,255.08460509528464,259.9361842438255,271.1460572604739,278.11089647241056,282.41686619798986,286.50046213567526,287.9694673639084,286.08286370516606,280.7505982634647,273.95878150123906,267.57138510134763,258.5327385254034,59,915.7428838951313,53,"{""type"":""Polygon"",""coordinates"":[[[83.33644277160181,43.36348242372213],[83.37013244193268,43.36348246484859],[83.40382207882512,43.36348244204839],[83.43751170426937,43.36348243258822],[83.47120134004571,43.36348244037028],[83.47120134004571,43.498240920575064],[83.43751170426937,43.49824090027744],[83.40382207882512,43.49824094043465],[83.37013244193268,43.498240964021335],[83.33644277160181,43.49824096708719],[83.33644277160181,43.36348242372213]]]}"
0000000000000000026d,0.2494340770035992,0.23733464427359818,0.2229024026376114,0.21555121539154223,0.2084506326685424,0.19633899390447435,0.1905122146787133,0.1862407295508011,0.18268332330623407,0.1970628289440247,0.21455104986762108,0.22600867637715485,6.458805056886633,6.154594867471717,4.0748152295851945,2.9341356049548466,3.3181050139352073,6.161177401735446,10.837755552735256,11.294266154090458,7.247678198880471,5.300644789447202,6.0831250526339335,6.122660161637702,1721,277.7871717624588,285.9680737130849,296.4330107938866,303.9320020790324,309.41515256430273,311.5433398310281,310.6911909980105,307.3142468876917,302.07463621054535,295.35481392302165,285.7894292966297,278.22731894675445,259.05515882707374,264.0435942693504,271.1493115468629,277.39215279092355,282.65397989226824,288.3358771655323,291.4621691024074,289.3278603213284,283.27274145880284,275.6177175549512,268.46925150657756,260.8283366181629,59,1285.5328929447019,71,"{""type"":""Polygon"",""coordinates"":[[[105.57184383907416,37.299278893684686],[105.6055335154204,37.2992789206629],[105.63922311210126,37.29927893225161],[105.67291267996747,37.2992789149393],[105.70660235948078,37.299278922599214],[105.70660235948078,37.43404185767459],[105.67291267996747,37.43404187547739],[105.63922311210126,37.434041884466836],[105.6055335154204,37.434041830938575],[105.57184383907416,37.43404188739664],[105.57184383907416,37.299278893684686]]]}"
00000000000000000132,0.5721840979354993,0.4962017199750434,0.2196935064564659,0.17121387047890288,0.17366896335819873,0.16398094085964132,0.16958784803200655,0.17040111553823814,0.17621068592272332,0.17612074527589128,0.2032105990415118,0.47206337393237696,5.073963321344135,4.736023527690379,4.079134947299693,5.1725333467206935,9.733920283121087,17.61543197827991,20.13051956013139,24.85173450767529,11.537328093969212,3.4622625705313217,4.409709349800389,4.8051034170685325,10200,267.9555770247891,273.6146660702973,289.57225191254474,300.7663447682511,303.53350570444417,305.0025186848881,305.8857965715889,302.4978269566475,298.47388585851644,291.37676243172825,281.3271365106137,270.274372294108,259.6841394578703,263.83229846553405,272.9790570832318,279.50616548420777,283.7245938959571,288.0531279320703,289.69053232636253,287.7660958977714,282.5904651807292,276.1244159477066,270.09150743161916,262.6457808046435,59,849.4106599313516,80,"{""type"":""Polygon"",""coordinates"":[[[82.39311995687508,43.36348246880844],[82.42681068468542,43.36348245147445],[82.46050143376613,43.363482439273916],[82.49419223066624,43.363482436991276],[82.52788293660534,43.363482438541],[82.52788293660534,43.49824095323998],[82.49419223066624,43.49824090439238],[82.46050143376613,43.49824090234526],[82.42681068468542,43.49824095318051],[82.39311995687508,43.498240906067885],[82.39311995687508,43.36348246880844]]]}"
0000000000000000017f,0.6029030460271159,0.6087214342956323,0.38681112236513465,0.15930531227635092,0.16621058632376529,0.1667552494174118,0.1668407785382696,0.17177425604318,0.1732024864864384,0.1781973570088942,0.3368958426752893,0.5630127205463098,4.4,3.812959281601315,4.35777858373697,3.7755313813399978,6.49404300232415,14.72979332342629,13.294457954709383,6.401454582578436,3.521600055320716,3.2856963800415304,4.353387447245712,5.191501453872587,10590,261.5524619519958,267.106611572868,282.69209916556224,300.0917797076521,304.3820399180851,305.7279015210973,306.19878605618004,305.98365660410326,300.46667232122104,289.57587643312434,274.60013276333683,262.84512460633505,251.91018917564617,255.23371710076532,267.5098988435559,275.1834839200633,279.92044304447006,285.5512714564095,287.2796689823555,285.23654287727663,278.8603251533355,271.5471038963348,264.00606119292337,254.42412064009466,59,1320.6622506471751,117,"{""type"":""Polygon"",""coordinates"":[[[89.13112043160604,43.767762363589455],[89.16481120291336,43.76776241267612],[89.19850190808319,43.76776234650317],[89.23219267084338,43.767762385343644],[89.26588339666274,43.76776238280906],[89.26588339666274,43.9025208830557],[89.23219267084338,43.90252088872681],[89.19850190808319,43.90252089668842],[89.16481120291336,43.90252090728663],[89.13112043160604,43.902520846492905],[89.13112043160604,43.767762363589455]]]}"
