system:index,Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_01,ET_02,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,ET_12,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,forest,.geo
00000000000000000011,0.6495175522543271,0.6596717431908451,0.4584356329884268,0.17274287308164726,0.17849149957718508,0.1758250821845616,0.18393366975766168,0.18915252534165958,0.18405288334204306,0.18319928180779624,0.38447642536556764,0.6130651652077955,,,6.7541437640514745,6.322556891698566,7.882392879044207,16.33664218923691,13.00275116019924,6.641921669223885,4.317322583029664,4.774045257301645,5.210778644552064,5.887376237623762,10483,260.60202825564676,266.2618812589988,281.04693217234285,301.5183771759032,304.33278877880934,305.80495816976696,307.7012949949052,308.5778896726242,302.64890982190326,290.9818746319106,274.09738234276716,261.8440310831884,250.8402953142536,254.0440479788237,266.7818188050787,275.41196289958924,280.22297099208396,286.15294058738095,287.59021209180383,285.29070605455433,278.9341215333156,271.74993907787956,262.8558377526925,253.4414498030905,19,1240.6417297979797,13,"{""type"":""Polygon"",""coordinates"":[[[89.93968028374536,43.63299941085298],[89.97337102445869,43.632999436598304],[90.00706175198609,43.63299945392618],[90.04075251083552,43.63299946283622],[90.07444326523594,43.632999463314626],[90.07444326523594,43.76776239982857],[90.04075251083552,43.767762376387225],[90.00706175198609,43.76776238828069],[89.97337102445869,43.76776236249694],[89.93968028374536,43.767762372062116],[89.93968028374536,43.63299941085298]]]}"
00000000000000000017,0.15808634570562208,0.15274743974695662,0.14362047240991133,0.13351142514257636,0.12875268125902894,0.13005727306898351,0.12906514162881888,0.1266620349489138,0.12078509655720583,0.12255597359739728,0.13970562954652438,0.1562366295966982,7.54808565342686,9.290607273781314,10.215938072161842,10.829159346848625,11.808117292490762,15.964432695242857,20.707627120237618,17.3618106954312,12.693815589067038,9.271500092767074,7.760212568601169,6.583910276923771,1276,277.7978935304244,284.68550032488633,291.6197299464847,298.1539384698175,300.1059436280094,299.79466456742756,299.5042682900424,297.41096774371647,293.4902694927161,289.3961180652251,283.3902412043109,277.4252784902968,257.7821951754386,261.057658415622,266.29210148699684,270.80090648985157,275.3458028327979,278.5543147335933,281.59825504630317,280.14151110736327,276.1759051123563,270.8355191747403,265.2911534660052,259.08030009233613,19,2590.7368421052633,20,"{""type"":""Polygon"",""coordinates"":[[[102.60712131631414,36.89499895968253],[102.60712131631414,37.02976189396076],[102.57343169979451,37.02976190565308],[102.53974212747691,37.02976192657252],[102.50605246747683,37.02976189538289],[102.4723628505971,37.02976196454705],[102.4723628505971,36.89499898028531],[102.50605246747683,36.89499895542499],[102.53974212747691,36.894998982909634],[102.57343169979453,36.894998990750345],[102.60712131631414,36.89499895968253]]]}"
0000000000000000002c,0.3428891007274619,0.30028109601414144,0.23020775219812503,0.18321791168948728,0.17101173598275113,0.17464747429076924,0.17587883844275037,0.16541722042867038,0.16767857280780843,0.1845537083507198,0.283887412517806,0.3455038062226264,6.286145621963783,6.953373462533003,6.655197485295062,6.172242073551263,6.574457875065267,12.385678185048336,20.510429783941717,16.399258434500304,8.817064330738335,6.625050982591288,6.320055213608993,5.656062617499616,2802,274.4467773726387,281.5410938354389,290.24574190519746,297.6139313627242,303.0967212498019,301.1258107506814,299.4675691492721,297.66036139948494,295.4325995452278,289.81592292800013,280.6635350454968,274.30772648262024,255.3343895093385,258.28071073942596,264.41034399584606,269.7053989741214,274.31231791132177,280.14549422187804,282.6894944825654,281.2674543982695,275.91826617166464,269.0721318613139,263.00061425187664,256.90998613641375,19,2508.0772156713583,91,"{""type"":""Polygon"",""coordinates"":[[[100.72048011845871,38.242601730283674],[100.75417090261787,38.24260175669534],[100.78786164278831,38.24260177031746],[100.82155237810757,38.242601763145274],[100.85524306173323,38.242601735129],[100.85524306173323,38.37736024283246],[100.82155237810757,38.37736022232613],[100.78786164278831,38.377360228711666],[100.75417090261787,38.377360262047596],[100.72048011845871,38.37736025092933],[100.72048011845871,38.242601730283674]]]}"
0000000000000000000b,0.6340064588665522,0.6531598106015211,0.4824921470474986,0.17809535870340543,0.15204493091098362,0.16584332696287185,0.1705612996128315,0.16604812616452785,0.17737447021794317,0.20449354511452217,0.3760002030166174,0.5892733579721973,5.706674799581736,6.40240022484542,9.339075897517699,10.270452440957822,12.347846802162048,20.901317312388834,23.323414755551596,14.378930187496284,7.848737920311985,6.950448836557845,6.508849822123552,6.0381516074601675,9427,261.76394567017917,266.28605631918373,281.6733903111216,300.7255197836983,303.29521003327983,299.93991634983115,299.2633805222398,300.6529342352247,297.30930631305444,289.6137402822781,275.6188771142912,264.1391031047103,252.2309916480251,254.85137240523503,265.90439279007535,273.1408346883051,277.2354107500495,280.94617553880425,282.77783314362244,281.41921162987876,276.5093078123465,269.99834084418313,262.33467596031517,254.93887779458206,22,1909.6158670429602,19,"{""type"":""Polygon"",""coordinates"":[[[80.23696179025409,42.554922543556685],[80.27065145773108,42.55492254312168],[80.30434107366827,42.554922573254274],[80.33803067363824,42.5549225668852],[80.37172029304803,42.554922530990936],[80.37172029304803,42.689681033308496],[80.33803067363826,42.689681078616175],[80.30434107366827,42.68968106383467],[80.27065145773108,42.689681055921795],[80.23696179025409,42.68968104782044],[80.23696179025409,42.554922543556685]]]}"
0000000000000000001b,0.26075260240630777,0.23759963994453484,0.1965512840869401,0.1886814699004756,0.18220261570869498,0.17695873786285804,0.1680515859088813,0.16494323211423156,0.16367433402625045,0.17128402993420894,0.22739306943670604,0.24748825591590976,7.21241751715386,8.244945603710079,8.556848618265484,8.22733789493678,8.387762149546946,9.885728879377297,13.21887722491903,13.028431696434588,10.679060964406599,8.358199708829073,7.350875815258255,6.436931059553636,1419,280.11456317862184,287.3314579600207,294.8336418768461,302.23819637355297,306.11397529211166,307.23809132546745,306.8729174733395,302.4605104458648,296.83135995581887,292.672897646917,285.09590848073367,279.9747691172811,254.1686878088545,257.5760705697976,262.99036848706425,267.9838475649271,272.3008351292447,277.2019749986994,281.1325278677885,279.68591576276077,274.84907491877084,268.8063436155511,262.1844635939243,255.71572659658835,22,2723.1073425270215,28,"{""type"":""Polygon"",""coordinates"":[[[103.14615978264297,37.02976192999255],[103.1798505358258,37.029761941062745],[103.21354126893017,37.02976195199548],[103.24723193984792,37.02976196207887],[103.28092268265246,37.02976195064336],[103.28092268265246,37.16452043147288],[103.24723193984792,37.16452044533354],[103.21354126893017,37.16452040492621],[103.1798505358258,37.16452041128507],[103.14615978264297,37.164520384778314],[103.14615978264297,37.02976192999255]]]}"
00000000000000000028,0.2810580641989162,0.2779442469901988,0.22679741149603358,0.1706749800224047,0.14378597314929092,0.158370335539631,0.17949108256988447,0.1743917065257184,0.17101262317066185,0.19157508928906866,0.2622996221257243,0.3086062788954555,6.792415732251888,7.8188305723266,8.339155974247591,8.468384068655656,9.116639360201118,15.258569917375757,26.691163260640423,19.851328963684015,10.281790014359762,7.765675480062157,6.975138824740293,5.984102374198666,2635,276.2982545064858,282.7213738957489,289.81964331597845,296.4852660551804,302.16701721464057,300.61678396631055,296.2688643679076,294.15174590574696,292.36224103100966,288.5069519184242,280.7959730039658,275.6085424365001,253.7237365434771,256.2679683116611,262.6824960495825,267.6190614926572,271.9762120443505,277.5782798669944,280.54118708806186,279.05515187709915,274.0422841649911,267.3084734604859,261.14325038929235,255.34689323591076,22,2834.6159480605966,89,"{""type"":""Polygon"",""coordinates"":[[[100.85524306173323,38.10784326587713],[100.88893269907922,38.10784327656214],[100.92262236284395,38.107843282642456],[100.9563119202325,38.10784329211134],[100.99000158336445,38.107843280578734],[100.99000158336445,38.24260175510372],[100.9563119202325,38.242601753310765],[100.92262236284397,38.24260177828464],[100.88893269907922,38.242601774894425],[100.85524306173323,38.242601735129],[100.85524306173323,38.10784326587713]]]}"
0000000000000000000e,0.5425280487172652,0.5221599654708295,0.28111608125865506,0.16331730958270543,0.16623524308695478,0.16676464499363985,0.16860168670676579,0.1747116730257418,0.178458975604894,0.1853976875215112,0.33578441489113814,0.5248981895354966,5.7668117024916485,7.008466032430418,8.648315145919497,7.995506306655923,8.525981052088195,10.780271924139292,10.063458889945949,7.3153942376001035,5.798371425638453,5.909572372904918,6.189714543640608,5.339421208043658,10238,262.40381763388615,268.4482984488672,283.70852054280266,297.9742228253025,302.9960318845967,307.6656903398738,309.49691460598126,307.6512299629788,300.1391827697679,288.4607593113349,273.4793068575143,263.0840419058981,253.14460824393856,257.3977685778728,267.7082075445,274.6251797109354,279.1578397174827,284.5952556521097,286.6282655502428,284.6698406068015,278.4265561040061,271.25781932900435,263.038161857837,255.22333587912723,23,1538.2437205651493,13,"{""type"":""Polygon"",""coordinates"":[[[87.51400065430697,43.36348243602752],[87.54769139276792,43.36348241242383],[87.5813821919744,43.363482478782416],[87.61507289502258,43.363482411997296],[87.64876364627908,43.363482436819154],[87.64876364627908,43.498240963707886],[87.61507289502258,43.49824093173553],[87.5813821919744,43.49824096173038],[87.54769139276792,43.49824090292475],[87.51400065430697,43.49824090444235],[87.51400065430697,43.36348243602752]]]}"
00000000000000000006,0.632741794382259,0.6446886462797695,0.4101925231200587,0.21807729298946402,0.20139152082825248,0.19391591980214432,0.18902852027154843,0.18674310845977093,0.1906146759677473,0.2051011660171045,0.293606940931976,0.5930018662100381,4.800000000000001,4.332492387994781,4.301813631513562,3.058870289953572,2.8354891296303046,5.758812000577479,12.346818187920334,11.044729142389558,4.413559945756494,4.0268803506415605,4.959667410634086,6.194458930899611,12674,256.688987406927,262.3262589257356,282.6867512532285,300.19405166850373,306.5870846209621,309.9677621779553,307.5612741872372,304.72865951732933,298.23409767510935,287.8407073735267,274.6940956649123,259.7953923843009,246.9632549057567,250.9419255667265,264.71087106162054,274.59743616270686,280.9316315493244,287.760129078029,288.85730806389836,285.6864104201356,278.33708215981835,269.94495115627274,261.34253922773047,251.1359309278465,24,497.5129479072569,25,"{""type"":""Polygon"",""coordinates"":[[[87.64876366630367,47.40628180013525],[87.68245324286717,47.40628183429505],[87.71614286337748,47.40628179074472],[87.74983247194449,47.406281817947544],[87.78352211209076,47.40628184199003],[87.78352210905861,47.541040344337034],[87.74983246973692,47.541040330514726],[87.71614291499903,47.54104034414666],[87.6824532488692,47.54104030635518],[87.64876367238925,47.541040296109266],[87.64876366630367,47.40628180013525]]]}"
0000000000000000002b,0.24083201680973787,0.21965755076028795,0.209326397309623,0.19305207422330875,0.17946562366536192,0.18874988010565713,0.17954318180469114,0.18451553451326153,0.1799603058328076,0.17544017396060735,0.2023093900812323,0.22657616131879463,6.305574831300289,7.188259707214696,6.846918378062783,6.205637230772253,8.307091811106504,13.945977971835374,18.477295654745443,11.184671854680403,9.091028928969145,6.96151650161698,6.4715113472538555,5.838451037434053,2641,278.0822297006228,285.16789256124713,292.74665257278417,300.5842548406667,302.3593206491954,301.1037222270856,302.63222165613666,302.6217420799964,298.50858509407885,291.75058544045527,283.1458230536847,278.1719088222561,254.6430994620783,258.0294022275856,263.8437007180772,269.8710430937742,275.10928241901536,280.27159114607633,283.2071685017545,281.32471255658305,275.5370160001811,269.1211516473481,263.418623818982,256.74551641708473,24,2249.7234690605965,20,"{""type"":""Polygon"",""coordinates"":[[[101.66380294557052,38.10784322698685],[101.69749261259142,38.10784327131285],[101.73118224677283,38.10784328502504],[101.7648718032304,38.10784326786444],[101.79856149795077,38.10784327270185],[101.79856149795077,38.242601721629775],[101.7648718032304,38.24260175429259],[101.73118224677283,38.2426017768302],[101.69749261259142,38.24260173655083],[101.66380294557052,38.24260171312344],[101.66380294557052,38.10784322698685]]]}"
0000000000000000001d,0.20561399487074458,0.2199694747956676,0.18551839960946725,0.1529715529922436,0.15036393788771252,0.15277135836280384,0.15345797874381298,0.1511310736517643,0.14222317755945696,0.15133505716685694,0.21383895602261582,0.2155121180276762,6.883543852787877,7.833120137750231,7.740420045377986,7.249495674918413,7.66533070498598,13.520552934605638,21.24392117769741,15.746510165257911,10.513786035114828,7.881974347042175,6.992233359838557,6.306083470820394,1558,277.0828728560235,282.94944170666105,288.94234402647567,295.69578142484073,299.59419836568213,300.72800378450273,300.1979757100072,298.24505186986505,293.9240197861715,288.844707919973,281.5215202898069,276.84886742524213,256.2894734569205,258.84215333005125,264.2611282469723,269.28081294550924,273.7878410740045,278.71082628164504,282.03736907965214,280.56866811158494,275.67899638962075,269.8535870644187,263.4857347071259,257.7082798106865,27,2686.10078878177,56,"{""type"":""Polygon"",""coordinates"":[[[102.87664274760117,37.164520422159576],[102.91033240757852,37.16452041036264],[102.94402203393251,37.16452041125519],[102.97771167194712,37.16452041446825],[103.01140127913997,37.16452041932778],[103.01140127913997,37.29927887457207],[102.97771167194712,37.2992789440312],[102.94402203393251,37.299278902272945],[102.91033240757852,37.299278910450916],[102.87664274760117,37.29927889869577],[102.87664274760117,37.164520422159576]]]}"
