system:index,Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_01,ET_02,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,ET_12,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,forest,.geo
00000000000000000025,0.13690774267257586,0.15452692235955906,0.151511639467528,0.11078788588348622,0.10450444856998313,0.10571405429217791,0.10979269222933867,0.10815594762961976,0.10243802441382788,0.10464341079230946,0.13542619992468846,0.1356625601673776,6.823160672516341,7.804498930052672,8.721504243997527,9.19511721202835,10.457062657942641,15.074341530847814,20.735518268929923,17.52600988483142,12.160710370743994,8.770187504259734,7.100313879111296,6.035968584315061,2008,271.2634349316341,276.03415047350734,281.5118725871024,287.5500125258431,292.63845724289376,295.2758197725654,296.1132334229979,293.98976485200336,289.2625992007251,283.31577370819656,276.2403921287658,271.26088188900286,256.7301882343063,258.62112130973304,263.93758045691067,269.1794784283965,273.79592265223664,278.1159406712567,281.1979886865776,279.5724207088709,274.75450248347727,269.04127638485295,263.25293203108674,258.17447197717854,12,3039.41898127993,45,"{""type"":""Polygon"",""coordinates"":[[[102.33759991272974,37.56880032723975],[102.37129058327332,37.568800381946794],[102.40498138369684,37.56880033748787],[102.43867209566388,37.56880037200605],[102.4723628505971,37.568800386323986],[102.47236285059708,37.70356334292522],[102.43867209566388,37.703563322283614],[102.40498138369684,37.70356332899528],[102.37129058327332,37.70356330230079],[102.33759991272974,37.70356330405687],[102.33759991272974,37.56880032723975]]]}"
0000000000000000000f,0.2232891384643126,0.21022372176010734,0.18237714918611528,0.1274493453204722,0.09030031613678176,0.08448575581301608,0.08614192872505666,0.08453033180655233,0.08580164749478861,0.11115912155010509,0.16282730929564854,0.21565446064353866,5.933937648971989,6.769767183820618,6.971548638768577,6.823956619157508,9.195700942437158,13.757388550473935,15.512964118359928,11.44035064387662,6.382470542890962,5.148265389380852,6.058744439049897,5.309469593434027,10476,264.2435426755817,269.1033810140594,277.1582438162828,284.52152718630333,289.8491712593291,293.8673964106075,294.3975976068247,293.38782555236827,288.2517585101517,279.8769133276499,271.37703599819156,265.0829054153042,258.20762194570136,260.1663272349775,265.7088118953712,271.4779431173986,275.46108682619877,280.57305458460917,282.39743708630556,281.15515450107165,276.1762001147287,270.15257470012136,264.3638779500688,259.8694241051347,13,2293.2544494720964,25,"{""type"":""Polygon"",""coordinates"":[[[88.99636191795751,43.632999427251725],[89.03005157561665,43.63299943565361],[89.06374117865874,43.632999430318954],[89.09743077989779,43.63299941208762],[89.13112043160604,43.63299945494165],[89.13112043160604,43.767762363589455],[89.09743077989779,43.76776235422201],[89.06374117865874,43.7677623764824],[89.03005157561665,43.76776235659014],[88.99636191795751,43.76776236672464],[88.99636191795751,43.632999427251725]]]}"
00000000000000000026,0.17385724750296622,0.17971178740557997,0.14905933303463717,0.13383586966248734,0.1315354007603717,0.1322183145587742,0.1298536697378013,0.1261232644491658,0.11922959985945071,0.11572214320211603,0.13366016568281655,0.15994815768061413,6.723511120025534,7.921490353876389,8.568105449608698,8.29876874657054,9.035040372885298,11.853663710876212,14.192596724546753,13.964849543525597,11.085646541771137,8.532413180396004,7.277742156008997,6.24228317641,2010,271.8503914088232,278.4104099137281,286.79596095690727,294.76875071392186,300.2602526295034,304.63327953365666,305.9639047331595,301.82898880099077,295.03927464651105,287.9825455873577,279.67596031844505,272.2810027438855,258.24796763362264,261.1723851412201,266.80534644087686,272.67834585765223,277.6324909342464,282.7399631731146,285.6464439186831,283.76466898980766,278.2967334807092,272.1784158709495,265.83768269731206,259.8726778498515,13,2477.2966685812753,14,"{""type"":""Polygon"",""coordinates"":[[[102.60712131631414,37.56880035600706],[102.6408109339206,37.568800339115924],[102.67450059716191,37.56880035113074],[102.70819017538173,37.56880040098199],[102.74187980091614,37.56880038901431],[102.74187980091614,37.70356335108098],[102.70819017538173,37.70356329621105],[102.67450059716191,37.70356330684545],[102.6408109339206,37.70356332283236],[102.60712131631414,37.70356333521986],[102.60712131631414,37.56880035600706]]]}"
00000000000000000008,0.2762769728654791,0.2558533452346058,0.19768886150838358,0.18730991715645573,0.17311625719936594,0.1625212300288264,0.15850642666864245,0.15103889878175983,0.15837208457083166,0.17957712328954156,0.19588519361357334,0.2107450419567286,6.119472515211181,4.622413273485936,0.89440224713008,0.5865884631827029,0.8843420875919176,1.5883626940928695,1.7021599504373988,1.7545156089768985,1.6688412453499284,0.9710446100235455,3.61611325883659,5.724315451076495,7216,273.7598262499057,280.67453698264205,290.20052726732865,301.0044107036576,306.3404681703341,310.7702652377484,309.83721363613034,305.32616617096085,300.26533009986656,293.14324313304246,283.4673556222391,274.4676914045222,257.17425346310426,263.15209273869027,271.69055823189535,278.361484499935,283.023472827459,287.9276306908351,290.4005477211572,289.3338879672933,284.0614022161675,275.5340893964793,267.42990897359823,260.1217444457903,14,968.032065834279,14,"{""type"":""Polygon"",""coordinates"":[[[82.66264142036262,40.937802815016965],[82.69633107712134,40.937802843495355],[82.73002063468317,40.93780283890479],[82.76371028306656,40.937802816208496],[82.79739988280154,40.93780284619035],[82.79739988280154,41.0725613289854],[82.76371028306656,41.07256133001129],[82.73002063468317,41.07256127671092],[82.69633107712134,41.07256132793439],[82.66264142036262,41.07256131574451],[82.66264142036262,40.937802815016965]]]}"
00000000000000000002,0.628758160848236,0.6561422266962568,0.4382315936210746,0.20893612423422703,0.19937305597457605,0.1922118780096308,0.19114228110599077,0.19090925185060734,0.19573480975723626,0.20391239626892227,0.27896988910557147,0.5769643502230655,,5.0,4.561403502548003,3.096919712925534,3.800686092342343,7.586246704245124,10.163774723101266,8.160938488924051,4.161349895028494,4.478815482869158,5.898607087728244,5.616666666666667,12553,255.4354038906049,261.3351040218552,281.4194036267366,300.77310319066225,307.4565006262394,310.7735126463293,309.470232221178,306.8592833646617,299.2483079180214,287.8456340316134,274.2987913807827,258.5885737452866,245.9254227897149,249.4485721097418,264.973019593254,275.24590402479157,281.1992249774479,287.9168180470868,289.28547099333633,286.30789661937223,278.41663572994986,270.41550698547445,262.1475683760854,251.1583398286161,15,512.5,17,"{""type"":""Polygon"",""coordinates"":[[[87.51400071327632,47.00200186887072],[87.54769142242954,47.00200187094458],[87.58138217849157,47.00200185554694],[87.6150729305214,47.00200189580835],[87.64876364007652,47.00200191676612],[87.64876363131698,47.13676040105031],[87.61507292901966,47.13676037070408],[87.58138215783724,47.13676034996634],[87.5476914429768,47.1367603414252],[87.51400066657729,47.13676034255368],[87.51400071327632,47.00200186887072]]]}"
0000000000000000001e,0.11995004491453971,0.13807320568576992,0.13183005525364208,0.10442492728131689,0.09599516789988255,0.1000359786869019,0.10449535858991571,0.10277414549055455,0.0963643762546058,0.09677057075608131,0.11720940811514614,0.11688144605853121,6.712532742391942,7.327010472413292,7.420647756239793,7.309394063463004,8.609220563332203,14.903641087061315,21.557237604656375,17.61050905313831,11.280810243287904,8.034584649729974,6.922797149710667,6.096321381442189,1560,271.6596496431958,276.0536271647385,280.8347888321437,286.0893275296826,291.21646466631023,293.6988557600225,294.6959512187768,292.787509382568,288.6581594512387,282.95276045128674,276.4096825543169,271.73882527598073,256.7534563011824,258.810832258706,264.08337944223643,269.2574807764498,273.50257662156,277.1027851982397,280.4062088344776,278.85296162626867,274.4338268364432,268.94466908129476,263.148612586096,258.04614204980237,15,3088.8019421101767,105,"{""type"":""Polygon"",""coordinates"":[[[103.14615978264297,37.164520384778314],[103.1798505358258,37.16452041128507],[103.21354126893017,37.16452040492621],[103.24723193984792,37.16452044533354],[103.28092268265246,37.16452043147288],[103.28092268265246,37.29927887927061],[103.24723193984792,37.29927890846442],[103.21354126893017,37.299278930922796],[103.1798505358258,37.29927888717101],[103.14615978264297,37.29927893831225],[103.14615978264297,37.164520384778314]]]}"
00000000000000000019,0.28051835050997576,0.26438010983397114,0.2621072714376747,0.2596233025152694,0.24870319755860942,0.23629805305478757,0.23626326066520587,0.24038925818613646,0.24595593191895224,0.2573634085529476,0.26384384224415025,0.26816581955390784,,,,,,,,,,,,,1337,282.5000052422493,292.27739049589,304.08688234807147,311.6580001753666,315.6296434860564,317.33329704512954,319.52980455680716,317.03839284836477,312.978034032407,304.40346393469594,293.6362524090166,283.6785965319244,257.14659404737404,263.8052624130435,272.78597975290734,279.30239426908736,283.37046443011457,287.454240748224,289.7747111915996,288.1897546672357,282.26758001559955,273.11179512448007,265.57427021289027,258.1416971186655,16,1358.5926546391754,30,"{""type"":""Polygon"",""coordinates"":[[[81.04552168696308,37.02976196680202],[81.07921127624616,37.0297619514433],[81.11290095439574,37.02976194524955],[81.14659050129163,37.02976193522284],[81.18028020170092,37.02976194626964],[81.18028020170092,37.16452043482444],[81.14659050129163,37.16452043449366],[81.11290095439574,37.164520423803054],[81.07921127624616,37.16452045893104],[81.04552168696308,37.164520390673054],[81.04552168696308,37.02976196680202]]]}"
00000000000000000001,0.603430617924752,0.6211346497035016,0.4722218433521562,0.192233777919513,0.1536181660562113,0.15308811962325683,0.1577936877035374,0.1574455593560133,0.16607084826272075,0.1924954565024591,0.415993230782067,0.5953217915305344,4.901114488348531,5.561328298533986,4.89675192323401,5.190310964027094,8.597023292796232,22.331435862745888,25.68248633009426,10.887236502010339,4.7733351903823635,4.451043680857792,4.783616109952216,5.1000000000000005,12394,254.69082835910118,261.44125832901557,277.82582224807066,296.6615309862988,302.3620610664821,303.3455769567532,303.77286500223033,303.95912223758654,297.5627554328815,286.1684189297052,268.98593392796863,256.0585960346377,244.11824722075696,247.95548504300774,262.6747495053928,272.16934810278036,277.7875170466156,284.0523041443978,285.58748330548747,282.70472414702755,275.5699472061113,268.13127705513887,256.39579120394615,246.91017103972587,17,1235.4698449167145,18,"{""type"":""Polygon"",""coordinates"":[[[90.34396025076767,46.59772191994174],[90.37765100498542,46.5977219448812],[90.4113416847967,46.597721938402316],[90.44503246280516,46.59772197346722],[90.4787232058382,46.59772197696983],[90.47872315975667,46.73248044451459],[90.44503247065764,46.73248040630508],[90.41134172149121,46.73248043975812],[90.37765096663489,46.732480470877185],[90.34396026086965,46.73248042572881],[90.34396025076767,46.59772191994174]]]}"
00000000000000000005,0.6192317205290364,0.6289793353190887,0.43103421574606815,0.18800984804417958,0.16899903864251833,0.16331771656803873,0.16843113493591946,0.1677271492266184,0.16946834873252778,0.18429114224738427,0.2989848002153775,0.5653300814222785,,2.8000000000000003,4.237955414043954,3.4073649675658535,4.4416449723338145,9.601868275467838,17.628459389169656,12.742534007179295,4.609467334508212,3.9817996508164013,4.791905028045103,6.078060724779626,12639,256.80969102729017,262.21435503041545,280.5528095238478,298.7738693088887,305.0354183463423,307.94460186120136,306.07097266253317,304.5838133638668,298.0716156996971,287.7471248198912,274.0871405565476,259.48526753081427,246.9305474931635,250.42352423357744,265.2988301828487,275.12834099190087,280.8211609218546,287.18991740886327,288.4355281405474,285.4639385414821,278.3379039599933,270.40668056517615,262.1032236585522,251.45040116167002,17,547.5503731343283,21,"{""type"":""Polygon"",""coordinates"":[[[88.05304354577025,47.27152334047814],[88.08673318683485,47.271523302591774],[88.12042283233876,47.27152330632914],[88.15411243646868,47.27152335096861],[88.1878020383826,47.2715233626046],[88.18780206451046,47.4062818356508],[88.154112445174,47.406281856947984],[88.12042281016544,47.406281799693616],[88.08673319540083,47.40628181399851],[88.05304357044449,47.40628182457287],[88.05304354577025,47.27152334047814]]]}"
00000000000000000007,0.5130465812787821,0.5254194916476711,0.3806233920959509,0.16363234649945954,0.14845539002622204,0.14973112789846582,0.15517086868534757,0.15435179006038494,0.15755602195622032,0.17523672492347425,0.31475251522048747,0.5009428618598253,5.076315789473684,5.437993116229813,4.69907529433729,4.88041070976376,12.326096827008948,25.122211325788435,31.702812612693833,20.41176771547061,7.936226367681319,4.120289092984453,4.716735122757975,,12808,257.0032619429317,262.75853484107665,278.984190718449,294.9468454795498,300.42134957373526,303.83558466232654,302.281211726621,301.75521782164566,295.17871733629954,285.38695116910816,271.85204471122466,260.0985019346927,252.03996853625637,254.86224340995696,266.5017970733391,275.64194050512924,281.3024438826974,287.225063605438,288.2082409862742,285.2540688272894,278.9152683534286,272.2397858590291,264.35563866615803,255.76239560364579,17,480.713667508114,28,"{""type"":""Polygon"",""coordinates"":[[[86.16640238486922,47.945320234772836],[86.20009196602633,47.945320228847166],[86.233781581063,47.945320262231895],[86.26747120324197,47.94532025844613],[86.30116088093943,47.945320219078326],[86.30116086126415,48.08008319727624],[86.2674712228907,48.080083176094575],[86.23378165101215,48.08008322513064],[86.20009203051019,48.08008318898845],[86.16640237758729,48.08008321974874],[86.16640238486922,47.945320234772836]]]}"
