system:index,Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_01,ET_02,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,ET_12,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,unuse,.geo
00000000000000000106,0.292225727644528,0.22036536018414032,0.20871596541346502,0.18967040508948912,0.17591359821782643,0.17860841464393187,0.17633348227303802,0.18384498068801294,0.19023833317734154,0.18366870545110656,0.20446643015338742,0.2543357148615194,5.470839573877804,5.257403953424661,3.3223718375333204,2.699804859209406,4.445407606271438,13.224061893831577,16.519600796207065,5.9135918854415275,2.9519717774924192,2.6943436877089706,4.145916638155447,5.086336200096231,5231,274.8405824642985,284.21972134520513,293.8492434112003,302.580590361358,305.4985282340758,303.5656052034458,304.26838351807106,305.7182219180415,302.22168951290536,292.9588230840245,282.26585649708346,274.9863824753001,252.90353948847664,257.49880558157935,264.4905979148264,270.0209202034876,275.4842967043947,281.66292506548683,284.41416434949093,282.3403479456427,275.67032030540094,268.41876220152994,262.28789114972625,254.9668734082255,12,2088.9743676222597,157,"{""type"":""Polygon"",""coordinates"":[[[96.67768077894044,39.724962990030825],[96.71137153524558,39.72496296557629],[96.74506226418804,39.72496300714407],[96.77875298828671,39.72496303243738],[96.81244373026854,39.7249630374215],[96.81244373026854,39.85972149629822],[96.77875298828671,39.85972145445],[96.74506226418804,39.85972151808305],[96.71137153524558,39.859721456836766],[96.67768077894044,39.859721509106585],[96.67768077894044,39.724962990030825]]]}"
0000000000000000010d,0.2865329413048558,0.23801154155460905,0.2164048258952084,0.2069342230255862,0.1924871241981191,0.18689414435310495,0.18663407130194157,0.18830701668037486,0.19116667552994687,0.20175705090633386,0.21699738291494908,0.2526620301788268,4.330911964488649,3.0033361241407124,0.9490695818081991,1.036188567296377,4.034984984984985,9.946081179119155,10.138277923926658,10.885755039849977,9.112167127879154,2.2901409220973385,2.1888647713119127,3.7828473558697158,5456,275.2077499830752,285.9280600972794,298.6788611928932,306.7368995272156,312.12187902906174,314.99663740422415,316.220840571646,314.03974712516276,306.33089342229545,297.86358373115166,287.1701133338644,276.8638314060063,256.3008671411397,261.9449918427763,269.85258848697003,276.6758463240148,281.7137476136953,287.27792986983576,289.6517395894454,287.40922985740383,280.9608214526983,272.79040316443576,265.05262980690594,257.7516443599135,12,1279.3932322053677,178,"{""type"":""Polygon"",""coordinates"":[[[93.98247971494779,39.85972153146493],[94.01617043577703,39.85972150205635],[94.04986115198933,39.85972152099757],[94.08355186988737,39.85972150811607],[94.11724267407322,39.859721458808046],[94.11724267407322,39.99448002102588],[94.08355186988737,39.99447996129432],[94.04986115198933,39.99447999145526],[94.01617043577703,39.99447995975423],[93.98247971494779,39.994480024375896],[93.98247971494779,39.85972153146493]]]}"
00000000000000000153,0.2759455610542064,0.23947774961411142,0.2238051555633876,0.2065766988155348,0.1911574822546987,0.1798646175596671,0.175425986015729,0.16879729981367578,0.17317632013864925,0.1978003098661283,0.22825157919372988,0.24179404076883876,4.379647794181528,2.6229941212765655,0.8843072931450363,2.2784934756943556,3.9745849992003834,4.851661848999128,4.679663885122408,5.8607883280614725,5.150991124260356,2.243802652048033,2.112280138373132,4.047624243330593,1195,280.00154882674553,288.5494559463853,300.2740691052166,305.96299195694843,308.2133055318331,309.540601672182,309.3498943536975,306.3701684179949,304.0235721384742,299.10518668085314,290.0899993632523,280.7762501698089,258.8840892198976,264.72288110826923,272.78058643958235,278.9058091146062,282.8027747008789,286.56940636408257,288.41508206444627,287.0250060117545,282.19386853537117,273.98140291605347,266.9442216974959,260.4393169186187,12,1370.8177339901479,178,"{""type"":""Polygon"",""coordinates"":[[[80.64124171840284,36.89499898919055],[80.67493138576255,36.89499894331553],[80.70862099574039,36.89499896441566],[80.74231058240797,36.89499897759241],[80.77600026420122,36.89499899581745],[80.77600026420122,37.02976194786847],[80.74231058240797,37.029761895526846],[80.70862099574039,37.02976189790432],[80.67493138576255,37.029761942003795],[80.64124171840284,37.029761940165],[80.64124171840284,36.89499898919055]]]}"
00000000000000000176,0.28115812467877216,0.24573871656950202,0.22733073629340858,0.22110748240681788,0.21062815943963054,0.2016687194725416,0.1926876940897952,0.19211331853207064,0.19432965237757435,0.21009151847347243,0.23064510383308412,0.24079309856711548,4.626820680660871,2.6867046713682186,0.7569018331730687,1.206406943987814,2.210658104099442,2.831587778427083,2.812927148231391,3.675585934612133,4.002907059240866,1.5141584995155553,2.123238905154235,4.407973608703429,1764,279.1405913070496,287.3817311495,298.55126221616433,304.5521621061593,308.6073843528246,310.3377374548275,310.63307076238357,307.2627130997685,304.6118269640667,298.9471281727646,289.27603623756556,279.97693377135016,258.0013964927971,264.30149172002655,272.5953592219143,278.5808824418321,282.5392921564454,286.4197375287742,288.4076593616332,286.82566970468326,281.87290946750466,273.7877040609002,266.5554328281663,259.9941594273407,12,1272.674950948332,106,"{""type"":""Polygon"",""coordinates"":[[[80.10220333651715,37.43404183235279],[80.13589288708829,37.43404188563371],[80.16958258334294,37.434041834498196],[80.20327220574315,37.434041906502245],[80.23696179025409,37.43404186665044],[80.23696179025409,37.5688003203446],[80.20327220574315,37.568800350130935],[80.16958258334294,37.568800397706816],[80.13589288708829,37.56880037553367],[80.10220333651715,37.56880037859312],[80.10220333651715,37.43404183235279]]]}"
000000000000000001c5,0.3398725869961788,0.2433384677051067,0.21286254615321257,0.207855287926556,0.20345507039687122,0.19462031968190857,0.19106456295509078,0.18804431196997726,0.1843961216826028,0.1979075203235273,0.22410352949083331,0.3123330627948204,5.903790681646445,6.333934541798949,5.385571972242627,4.51398852491165,4.991488187662048,8.22846434736442,12.71167141383522,12.065772305472583,7.888747327782735,5.43944426352447,5.568544295285629,5.350599083573386,3358,275.58790327241667,286.4189382960785,297.18249914985716,305.3026490235692,310.8487645386769,312.90651643676875,313.02250412113784,309.7860932774126,303.47005662225024,296.33367875768965,285.89617736634244,276.5841880763406,258.07768479868577,262.1453710926448,268.9071709031526,275.0176674717566,279.7325740799448,285.2134751380026,288.0409667449192,286.13205446297985,280.4016762398808,272.87912646762413,266.0650281714146,259.72787935956626,12,1745.8068257123923,98,"{""type"":""Polygon"",""coordinates"":[[[100.45096313730569,38.64688166110569],[100.4846527529486,38.646881652508476],[100.51834235812476,38.64688164786079],[100.55203199112862,38.646881718526224],[100.58572160452593,38.64688170621954],[100.58572160452593,38.781640160975535],[100.55203199112862,38.78164014558576],[100.51834235812476,38.781640173772715],[100.4846527529486,38.78164016657791],[100.45096313730569,38.781640210756876],[100.45096313730569,38.64688166110569]]]}"
00000000000000000022,0.6540848758600767,0.6645182522553731,0.34685853114237447,0.1869980592785259,0.19914753305445151,0.1909450542084495,0.19301045662981545,0.1898460144428697,0.1868410518805223,0.18871536931402227,0.24517245615155447,0.5622156488674738,6.225442043222004,5.48070003271181,3.3666131948401596,1.7175840554581907,1.2003923414228386,6.452225505495559,11.603699348181115,15.008567636424242,7.762528857171039,3.1819831213067897,5.804656735439322,5.7460098522167495,11442,256.4631442004725,263.67354257939525,287.91128232530815,306.1017464958501,312.41167633966865,313.696272909658,309.4422872297739,307.8198593948695,302.59903011099175,292.27481713433605,278.4082396753993,260.3916332109212,245.76223029211988,250.87973581903137,268.7123834235667,278.6661224238063,284.6085897815698,290.1208896432027,290.5526086642822,287.59711388925433,280.6221792570249,272.4495073813463,264.89375077017195,251.90219764537736,13,311.81311576354676,108,"{""type"":""Polygon"",""coordinates"":[[[85.08832103456099,44.84583927555121],[85.12201176128545,44.84583924678081],[85.15570254105444,44.84583924053384],[85.18939322748315,44.84583925254014],[85.22308399040064,44.84583922067027],[85.22308397603871,44.980602215314754],[85.18939330396361,44.98060216385302],[85.15570249982056,44.98060222496664],[85.1220117994094,44.980602194711196],[85.08832106139512,44.980602209596796],[85.08832103456099,44.84583927555121]]]}"
0000000000000000002a,0.6247698225896733,0.6424935138106779,0.34494866617236264,0.18809845362068728,0.20066403936317478,0.19172047108818763,0.189977430711961,0.18657877000637904,0.1843255461618132,0.1793328695894584,0.22669201581035617,0.5669382491533403,,6.4195751138088,3.51924731573771,2.0078140438984176,1.5991964926345683,7.822839895582119,20.33941294473271,20.94886256375985,9.52169155931466,3.5346067007834807,5.5665342922303225,6.266206373292868,11537,256.1995574032449,263.9675246562961,286.4769487409785,305.6125341586465,311.6446315957274,312.76983250469834,306.9967290730209,305.64355677699564,301.2959073138081,291.31097328186036,278.42649405120864,259.9447313163862,246.1633027508433,250.79482905687013,268.90877625178854,278.611455870891,284.7711161625049,290.23549819267845,290.8033240831145,287.64441499659165,280.8412365511655,272.9798110364352,264.8148091852646,251.07495312759985,13,263.7647951441578,26,"{""type"":""Polygon"",""coordinates"":[[[84.01023975605005,44.98060218467835],[84.04393043459477,44.98060219746073],[84.07762122346068,44.980602189169765],[84.11131190861197,44.9806022201033],[84.14500270983976,44.980602230344694],[84.14500268645854,45.11536065928169],[84.11131192753157,45.115360676408976],[84.0776212172865,45.11536069865588],[84.04393043042104,45.1153607194534],[84.01023970016169,45.11536067407457],[84.01023975605005,44.98060218467835]]]}"
00000000000000000041,0.6236224075103534,0.6362603752438145,0.45561595069351807,0.20926801210480553,0.19763458871740508,0.19439120117550424,0.1896105344370999,0.18942652635754287,0.19483013526778237,0.2045037629574416,0.317856630022814,0.5871558450642624,,3.936311861743912,4.113696058893802,3.1753229460210863,3.4652217793623117,7.749824875851567,14.092965292940637,12.272229308666018,4.405596388066356,4.250517947068459,5.150923318014599,,12711,256.20021210824757,261.9732483366783,280.62522897310834,299.7357045591122,306.18443454037396,310.1044579567704,307.5932565973758,304.72034603098996,298.81336124965503,287.6861920852505,273.7189091050349,259.8145160765102,247.34149553838597,251.0922507860788,265.1638422584723,275.5068577896085,281.3930146463623,287.9066835396169,289.23306853868394,286.07519710717304,279.01130943724326,271.0747345420343,262.1654553079263,251.6427758275243,13,504.7909502262443,30,"{""type"":""Polygon"",""coordinates"":[[[87.64876367238925,47.541040296109266],[87.6824532488692,47.54104030635518],[87.71614291499903,47.54104034414666],[87.74983246973692,47.541040330514726],[87.78352210905861,47.541040344337034],[87.78352215451417,47.67580328041939],[87.74983252267155,47.675803273459266],[87.71614286880063,47.675803246328435],[87.68245322988167,47.67580327490179],[87.64876365487572,47.67580328499896],[87.64876367238925,47.541040296109266]]]}"
00000000000000000085,0.44613278767876785,0.3012885070833121,0.19219690326306807,0.17170987449995248,0.16356955682590268,0.16000323630304303,0.15778514674170427,0.15961213132013977,0.16290139594688738,0.17172016418628985,0.1954840204121999,0.3575140153714597,5.875780093043882,5.497660638295469,2.7452434243605284,2.9786456765138007,6.082820824752482,10.465333269651786,14.445313472132243,12.692147890212498,7.808847652719338,3.501280523864005,4.595112317347391,5.473291518931739,8626,271.60611909041484,281.4778829048749,293.6194809621146,301.9513120807888,306.51883176461087,309.94595173616847,310.104881746494,307.6065052724851,301.7678007138517,293.8052677051824,283.53660347420526,273.1381704992705,256.4535773766934,264.02904090086224,272.23653616936684,278.8763413716934,283.6700687358577,289.07947656435454,291.1959359195542,289.3471041012983,283.4157020049231,275.17500183181096,267.63471123953553,259.4461731993568,13,933.3698679043198,117,"{""type"":""Polygon"",""coordinates"":[[[85.35784251124284,41.88112117370436],[85.39153209128465,41.88112116652501],[85.42522173528246,41.88112119101905],[85.4589113745457,41.881121170640995],[85.492601018965,41.88112118320439],[85.492601018965,42.01587965128919],[85.4589113745457,42.015879659928984],[85.42522173528246,42.015879671605894],[85.39153209128465,42.01587968411267],[85.35784251124284,42.015879698389995],[85.35784251124284,41.88112117370436]]]}"
00000000000000000094,0.40756731024337434,0.27160860921451807,0.19479821379258172,0.18274023054317182,0.17935826073310776,0.1725987158014093,0.1690367770794635,0.17075760347672034,0.1731911429269581,0.18375169387268833,0.20143533418355117,0.3527777484391744,5.903187976124826,5.956606496028836,3.473384219683003,2.8280256999989444,5.2631127866792315,10.989048197996649,14.549296848357377,11.986603773209728,6.244946354568649,3.4241707387481797,5.119372234242873,5.49757330922095,9148,270.194596233715,281.0513823904688,292.8938011427027,301.6559431773329,305.79808041344296,308.024601677479,307.4703634282059,305.8410495406895,300.58932291063803,292.22377330272906,281.45105719139656,271.3417812082727,254.99614809034455,262.1855184675909,270.9225150595649,278.4810870388038,283.6703100402581,288.3611511848988,289.98197041300364,288.16402073626716,282.5395630589983,274.6268694951572,267.53677339515355,258.3024887115687,13,1089.8460571787618,149,"{""type"":""Polygon"",""coordinates"":[[[86.43592384429256,42.28540114873916],[86.46961345690224,42.28540109953538],[86.50330302980161,42.28540111567074],[86.53699271971848,42.28540112819844],[86.57068229769287,42.285401131566644],[86.57068229769287,42.42015960314416],[86.53699271971848,42.4201596512338],[86.50330302980161,42.42015958562076],[86.46961345690224,42.42015963658673],[86.43592384429256,42.420159648161565],[86.43592384429256,42.28540114873916]]]}"
