,LST_Day_01_x,LST_Day_02_x,LST_Day_03_x,LST_Day_04_x,LST_Day_05_x,LST_Day_06_x,LST_Day_07_x,LST_Day_08_x,LST_Day_09_x,LST_Day_10_x,LST_Day_11_x,LST_Day_12_x,LST_Night_01_x,LST_Night_02_x,LST_Night_03_x,LST_Night_04_x,LST_Night_05_x,LST_Night_06_x,LST_Night_07_x,LST_Night_08_x,LST_Night_09_x,LST_Night_10_x,LST_Night_11_x,LST_Night_12_x,ET_03_x,ET_04_x,ET_05_x,ET_06_x,ET_07_x,ET_08_x,ET_09_x,ET_10_x,ET_11_x,Albedo_01_x,Albedo_02_x,Albedo_03_x,Albedo_04_x,Albedo_05_x,Albedo_06_x,Albedo_07_x,Albedo_08_x,Albedo_09_x,Albedo_10_x,Albedo_11_x,Albedo_12_x,ele_x,Id
476,-0.9088399584613285,-1.4614044826988675,-1.5313747385236525,-1.664110540818001,-2.4521105550419406,-2.892118392074508,-4.071700832611782,-4.27437133444613,-3.200035843439821,-1.6935654089886611,-1.1164289418518365,-1.014242923289089,0.8746105663527146,0.610698284289299,0.2886829643574629,0.6899754445503845,0.41451526090298785,-0.06851829090732053,-0.3849581651881522,-0.40193891136846105,-0.27699467778785447,0.14906254054284318,0.5103658829976325,1.0902428048169668,0.10437488903543335,0.5494506129503577,1.3461129424151674,1.568225179585868,2.9830218602004814,4.160347340213579,2.714065171867015,0.6916363366183202,-0.03684885361769252,0.02022371327707717,-0.003012745616040008,-0.014694772536743589,-0.009995657283940723,-0.004565790584865392,-0.002809765217978516,-0.004262482028264625,-0.005201193160210116,-0.008827673672671205,-0.014947158778400693,-0.015849155059388886,-0.01567412909852639,0.3190509466680851,3237
478,-1.4849775757481325,-2.1493149513254934,-2.3392004976582825,-4.0551338019788545,-5.006570709917355,-5.467833511690458,-6.659195849922071,-6.846193233883923,-5.2609207325331795,-3.3103696606557946,-2.3837422833743176,-1.8535082571006,1.0798464622706092,0.6549305626387536,0.4690083302644439,0.8168883772888194,0.6544827994318325,0.32811517306998894,0.13508133342878637,0.011381495879447812,0.2147210339344383,0.6664162929909594,1.2309484636494403,1.7962541267216352,0.14107630448490704,1.4369863365531805,2.7453504525948498,2.528995955694508,4.1791117988098705,5.226790719713302,3.180494552240257,0.7570810695164809,0.10556174030990384,-0.0021398795207794863,-0.010041580460913385,-0.007128061883940523,-0.006374980717924084,-0.006257168237982114,-0.006436544418905399,-0.007535174016665591,-0.009875851052801699,-0.012120780232302203,-0.01556312268927601,-0.013289545816876386,-0.00340612621685088,7.52688494773156,2863
480,0.1336446850313564,0.14593194712807644,-0.38908101544933515,0.7203798643394066,1.2718872632240732,-0.4493091876004769,-4.679090267930178,-5.528730647011059,-3.020926163120521,-1.3322379677141498,-0.22348570082255037,-0.03506096630320599,0.08337186829103871,-0.1487125576317112,-0.4339736652175361,-0.26923578340057475,0.19643233507923696,0.4481827519270496,0.28689329142218867,0.4519391820133478,0.6426348660149301,0.28408334863661366,0.05425052175382916,0.09070683659484757,-0.04199428109025671,-0.5277729242363183,-3.3455342006908424,-1.8656383520307127,10.085119936696666,11.210035403991327,2.169422895513371,0.012909231979170599,0.1008608475633519,-0.0027492383313567625,-0.011045566605127899,0.002182235444187386,0.0144235300339427,0.009775769791759592,0.006240637216227113,0.005433949915338604,0.0002678617708135045,0.0016607849165997945,0.010152280019480098,-0.005753280053542809,-0.013351329972477788,15.629717784764466,12218
483,-1.3286394318729435,-2.600264360146582,-2.589809655987608,-2.750320101725322,-4.4721389632744035,-5.6415208122950276,-6.10088170886695,-5.626099464796255,-4.22589522147058,-2.1787959788208013,-2.0179956141354296,-1.5049941783719873,1.5441326755212685,1.3239966382082002,0.8292838860555776,0.8140477553727692,0.8742174487908869,0.41289105601430265,0.092646190786013,-0.009371445328554273,0.0776721151989932,0.5152157973013232,1.318158017084329,2.083092287505565,0.22807129567313877,0.47304295196841617,1.6252085790966635,2.919545693952066,4.443644766698654,5.52218684642245,3.4765707510293433,0.8890568436808195,0.28929127360929163,0.013720257291766624,-0.03243262987391829,-0.029736246225854024,-0.024735370583066296,-0.0107679291719526,-0.005156716401338912,-0.007504485784473214,-0.0066568377076330065,-0.008959510492563993,-0.013231708172430412,-0.016400854690614086,-0.016782054901759907,0.17520533414312922,4840
484,-1.6602524402815106,-2.6105327294754375,-2.646270354026285,-2.972727849636726,-4.350642055620426,-5.692893363524945,-6.86394358877817,-6.7246194823349015,-4.8776686406817475,-2.817282597935389,-2.3700109819321256,-1.5379428724879176,1.1713531358707314,0.9169124474320824,0.5940070383252873,0.6184431531120254,0.4175061057413245,0.08628770255512563,-0.41014388435075944,-0.584557691649934,-0.37786623888382564,0.357632190891195,1.0708663499010527,1.6251387460284832,0.25995561345706575,0.8128483613683514,1.6590614609940053,1.6288212656745078,2.641012149024029,4.511166578061388,3.085726455869697,0.7135994307257323,0.061464566096568696,-0.0232980176376702,-0.03927239519602577,-0.024188897670864018,-0.019658412502554096,-0.006050481765038501,-0.0005687854832245043,-0.004071781114963813,-0.0019114300026844833,-0.007712997218203593,-0.01720031017664711,-0.02252975358587589,-0.037009138404086706,1.7064371885278433,4594
486,-1.4333255239418463,-2.653330385818947,-3.3260830904349064,-3.3187054974267767,-2.7931783549015563,-4.902134997571352,-6.955900335421745,-6.444940436671175,-4.48039601991087,-2.9030571783889627,-2.035887011016996,-1.358586757507112,0.04613518945870965,-0.1381636468318561,-0.4074365564595155,-0.5339767207944988,-0.8271476968371303,-0.9684907030674594,-1.3635410095797056,-1.2787650579070942,-1.0129909034957336,-0.5668117960998984,-0.22754624982519545,0.08085184860431127,0.003687887150293445,0.029737452710568046,0.1341314753139876,0.67527092611927,1.1659474593411625,1.322278462753915,0.8109936989043094,-0.006662456698601549,-0.04913302307594236,-0.039640644014192206,-0.02770869766334058,-0.025364819483554818,-0.0252446804882116,-0.020316470542095094,-0.020200169657219408,-0.02011530176280299,-0.021391195969448495,-0.02341129478607268,-0.0231318784289975,-0.0216403280850527,-0.02648143726461849,1.298766816944294,7855
487,-3.139154888872042,-2.4476112562484786,-2.2134377503568885,-3.9165752847515023,-7.9654116298395365,-10.265979155360867,-11.307805339106892,-11.171833492425094,-7.578898512767296,-3.628394685800515,-2.6045831160716943,-2.346952034319827,0.512958771680303,1.010654198931718,0.30524822826305353,0.5416090801739415,0.2440656653616884,-0.9469254360454897,-2.179515307977965,-2.222470989521753,-1.8495175510544186,-0.8429777447955757,0.9999863660622736,1.0198212046738604,0.3397792854346211,1.4548476287775587,4.038018496433481,4.596760283750337,5.4517483058840455,7.82844718379598,4.277664389500092,0.8202370604337772,0.20836371592911407,-0.008472803151611197,-0.029379829810789293,-0.01994383229751162,-0.00874541641455559,0.002138332280118116,0.010641204354626482,0.01375920020967461,0.009023571842206202,0.0032032343279408126,-0.007168718804538399,-0.025152262759615907,-0.026284425692421565,25.732305586202415,8229
488,0.30325557974413186,0.32396651696609524,0.16890939948569894,0.6759236559834108,0.9470243229922062,0.9306347174756979,-0.04497445483696083,0.3728488878543317,0.5176482002663079,0.4332424849475842,-0.5375141572548614,-0.24208461230733747,-1.5121134086866732,-1.145198889597566,-0.9767259526730641,-1.1508520145890202,-1.318631923436726,-1.0404970586727131,-0.7275155182813364,-0.8114233722062636,-1.1497004798948751,-1.16777671859586,-1.2572839928632789,-1.4251177717122232,-0.10923440532673467,-0.14501271250981684,-0.27534234106859046,-0.3751658083147378,1.0117148814205947,-0.011545505194250794,-0.19343364430874388,-0.019700863991257478,-0.04273895747422074,0.045287822879664597,0.04395100602593349,0.01865102049134329,0.009337812826468284,0.011759821995847325,0.011710289186812217,0.008507042423948508,0.009042726208595087,0.008670419144769292,0.013138140303183998,0.04465844125461629,0.05962901180985361,46.47287339617378,1705
489,-0.9691712839052684,-1.1637278037845817,-0.7578739421804812,-0.7293547992568961,-1.857417912934352,-4.412282247251767,-5.687602875828134,-5.013975660623714,-3.5649044786031823,-2.0541618410976525,-1.3929650826768238,-1.0086495852389703,0.32264622729633174,0.4896423002105621,-0.09632555830381762,-0.05875421692655891,-0.14751474456824099,-0.37298838725803307,-0.7058440317354098,-0.6693993363492723,-0.6668451867867589,-0.1355013929028246,0.6834815051695955,0.7133553584542938,0.0017385912090415179,0.3901412877431828,1.4813139608817574,4.719035604271172,7.851255272204172,7.515924698047966,4.933329888754071,1.1259928847281133,0.038732836415531935,0.01829603747896663,0.004826397166173002,-0.012462051965489385,-0.004069902198099079,0.0018855370148415929,-8.775988485781872e-05,-0.004643620377857288,-0.006430536300947309,-0.009811625332865892,-0.013676221128336719,-0.019996512354489515,-0.0045057581195932506,2.123111914085939,8248
490,-1.04690781458919,-1.1779315462439968,-2.1872160450037086,-1.891073977559813,-2.452080800419708,-3.5269732965218736,-4.431773424510595,-4.489424442334212,-2.988412204921474,-1.6940745419703376,-1.1816089333398168,-1.1123543567121033,0.44306110307718427,0.6059899141428104,0.5027212295346999,0.44502055033456145,0.37382407844626186,-0.0369136758989157,-0.37162383405029686,-0.44795131623084217,-0.4212736686268954,-0.07431385278755442,0.5802179734448032,0.6519019994856308,0.07019705965328216,0.2909577335021908,0.8977742936095598,2.578938882690875,3.793250360740118,4.867549927208226,3.361137928129077,0.7270882373287653,0.19742053812054472,0.0608356379346518,-0.0007903587312546034,-0.014904617624544897,-0.012540499885810796,0.002459518266155203,0.006606220101248006,0.004824563857136394,0.002426329467051902,3.4990500654585865e-05,-0.007710457281085797,-0.013908823354099098,0.010103720534581806,3.6399894449970134,7832
