system:index,Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_01,ET_02,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,ET_12,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,forest,.geo
0000000000000000001c,0.595898200510405,0.6017611103023895,0.3959556944160224,0.15730712824930704,0.16355950603666558,0.16524679619638966,0.16553175621771277,0.17107912682065265,0.17116898752709309,0.17315550527368823,0.33614280245331235,0.5585418848365369,4.4,4.20818407960199,4.9017531331624555,4.2630148015230365,6.8419609097153415,16.21158771624965,15.319946491394882,6.5521192847025285,3.668843068829187,3.6533179587447435,4.7499423048054945,5.53462593077078,5990,261.53161207297376,267.05633890994545,281.89633399157975,299.48896995227705,303.86320154687144,304.51939338904737,304.98925671454793,305.24681023236985,299.92365167767736,289.1937756942264,274.0577441241555,262.73655424373806,252.39214266493678,255.6093744875872,267.2236353762511,274.8322868771231,279.4805657742035,285.1468982814547,286.8570684131673,284.8337783165374,278.51223570307087,271.4717663447866,263.8191108318072,254.79971989960214,98,1414.0393203451654,25,"{""type"":""Polygon"",""coordinates"":[[[89.13112043160604,43.67792043320877],[89.17604030367762,43.67792043539013],[89.22096015825922,43.6779203989364],[89.26588006210049,43.67792039820106],[89.31079993564184,43.67792043335711],[89.31079993564184,43.85759988884334],[89.26588006210049,43.85759992130465],[89.22096015825922,43.857599920160354],[89.17604030367762,43.85759988523905],[89.13112043160604,43.85759988822954],[89.13112043160604,43.67792043320877]]]}"
00000000000000000001,0.2062990845581313,0.19753266989299828,0.16989101260509348,0.163637354540527,0.16124280680945702,0.15809553235719392,0.15409379269564877,0.15075551595091496,0.14670436447491433,0.1471178229220843,0.16791187244319045,0.18433544007997466,7.085701091165182,8.40221331576229,8.904576334453683,8.567729038644867,8.734643787800392,11.63834965750003,16.277307693016265,14.35857050670983,10.909820680775294,8.683848815807506,7.557782783688719,6.455857214187106,738,277.34156638951197,284.24133951660065,291.85313755502784,299.19630435606643,303.2994308961007,303.9467934134176,303.798149799549,300.3928365195407,294.7340817635893,289.6109137588338,282.23521111487634,277.3710999654414,254.94235082892348,258.4889473136909,264.3876193773959,269.1881692562942,274.02706724990713,278.6378601637662,282.0950549049441,280.44544281621785,275.77008527611935,269.7651619069516,263.5792912778518,256.6837510267511,32,2566.5825021031133,28,"{""type"":""Polygon"",""coordinates"":[[[102.96648028087594,36.850082445952495],[103.01140013660053,36.85008242743623],[103.05632005770474,36.85008241691668],[103.10123985586984,36.85008242251717],[103.14615978264297,36.85008248401168],[103.14615978264297,37.02976192999255],[103.10123985586984,37.02976196143226],[103.05632005770474,37.0297618904841],[103.01140013660053,37.0297619191791],[102.96648028087594,37.029761958860085],[102.96648028087594,36.850082445952495]]]}"
00000000000000000017,0.6860887333960479,0.6959721023577248,0.5287037574635809,0.15740799504739192,0.14628772391669034,0.16206603462869876,0.16518864910190212,0.15840602413520677,0.1610824399429219,0.17364276020267766,0.3610464880171971,0.638259929234776,6.239576802507837,6.513373655913978,6.878128190670834,7.77188941383043,10.941773319632963,23.053345850119616,26.79753652662879,14.87452676318336,6.843761391006312,5.239485358381079,5.4885049036960885,5.646220261352783,5507,259.88132949555666,264.5762362221457,280.8959937282786,300.5497796248505,303.04695897612146,302.76004086825037,301.7256011987336,302.2068528164712,299.0213918517555,290.51301523930994,275.6851460370762,262.14428762824105,253.44679695122926,256.31879089195684,266.7238734035251,274.8694916726588,278.79500260837153,282.38664823588823,284.1180292935447,282.4278422027753,277.6956495103062,271.4095080041083,263.82035225753174,256.05982460271633,20,1542.318813716404,29,"{""type"":""Polygon"",""coordinates"":[[[81.22520110905904,42.77952300490466],[81.27012105426513,42.77952301566237],[81.31504092285223,42.77952305114299],[81.35996075881363,42.7795230492495],[81.4048806056472,42.77952302166091],[81.4048806056472,42.959202534147295],[81.35996075881364,42.9592025255405],[81.31504092285223,42.95920249308341],[81.27012105426515,42.95920249877029],[81.22520110905904,42.9592025307514],[81.22520110905904,42.77952300490466]]]}"
0000000000000000001e,0.6340735724020277,0.6413923457096105,0.42981473445246987,0.16285810911341575,0.1656983009234224,0.16619243320249258,0.16642765926068018,0.17559547138245238,0.17353180665023515,0.1759573897467772,0.3190981214815403,0.5878062795966367,5.436697247706423,5.62063083552789,6.401441947265394,7.139203640011218,9.438771720511276,18.348874297705308,17.92193718979735,10.050348978095212,5.582756193999522,5.153479725822122,5.627013059853846,5.768629836577746,6055,260.30564703192476,266.1193043861697,281.8162157719894,300.18357884125356,304.2386756915663,305.4922257774053,305.3384660669509,306.3061693983128,300.5322563175257,290.56411936366106,274.9427705990987,261.94343438464347,250.73358605669537,254.25089459516798,267.3445505025912,275.806963934677,280.55225058803836,285.8577321788101,287.590027033824,285.59546378639794,279.1516493812333,271.4635479834554,263.7937549572386,253.35027349958298,54,1216.3480133257497,30,"{""type"":""Polygon"",""coordinates"":[[[85.35784251124284,43.857599887082365],[85.4027623276835,43.85759990367993],[85.44768222527085,43.857599893188436],[85.49260211973139,43.85759985650762],[85.53752200494844,43.85759987042714],[85.53752200494844,44.037279394954155],[85.49260211973139,44.03727933867485],[85.44768222527085,44.037279335406524],[85.4027623276835,44.0372793811041],[85.35784251124284,44.03727940238936],[85.35784251124284,43.857599887082365]]]}"
00000000000000000022,0.6532870478090607,0.6759220492968611,0.492904636686025,0.21522917400469843,0.19545702484285726,0.1877143578843583,0.17885389353501804,0.17654092447770195,0.18097009408367482,0.19921199159311168,0.42355294926019477,0.6293602216699411,5.545283879045207,5.424161748730142,4.891112357710487,3.8158995881253506,4.148015089162606,9.307800178611865,21.496234468289398,18.231694616352375,4.992712823947161,4.309732253533953,4.998041223522924,,7289,257.5944332300869,262.56024254950665,278.5068349679669,298.3339584747758,306.51513967502075,309.86063172572966,305.0731909134146,302.60025977278264,297.7246532769509,286.5893273354038,271.54290679446666,260.0475186066466,251.04868289601058,253.53783701766426,264.89987729910195,274.09627080002963,280.1682249948316,286.7552318539187,288.1924942063505,285.2455499981272,278.78843560009994,271.4531056140491,262.6909565352951,254.76379137320828,103,549.267004842057,30,"{""type"":""Polygon"",""coordinates"":[[[86.25623985495001,47.99024125140247],[86.30116083512621,47.990241227040016],[86.34608181812324,47.99024122004098],[86.39100280184735,47.99024123041928],[86.43592378378888,47.990241258178216],[86.43592379503849,48.16992071403894],[86.39100283008797,48.16992068937204],[86.34608181704282,48.16992067521872],[86.3011608425322,48.169920674224855],[86.25623990706805,48.169920686370574],[86.25623985495001,47.99024125140247]]]}"
00000000000000000005,0.22550110611293472,0.22646490825675114,0.18865834759204808,0.16015167780977957,0.15827980010685705,0.1587337515146981,0.15656838992238106,0.1546778043093727,0.1457493624162804,0.15397603495175013,0.22773353322120324,0.24076336872871046,6.782292228206116,7.7959563314285525,7.709414515931552,7.139400732415593,7.4394538200546325,11.876421558712021,18.58318810054528,14.206261701962006,10.17985725081498,7.908689334095567,7.03210784670995,6.23730270003423,951,276.72667736557986,283.0176958374988,289.51544734648786,296.86365555691026,301.14413466979636,302.99514045691365,302.1822991269221,299.8929911011304,294.89102541889514,289.4517005197429,281.4722117421805,276.2968898115438,255.59729096950272,258.6365234217387,264.3896025571448,269.39917590946527,274.1650712238737,279.05901560564337,282.5023322602774,280.90173314233465,275.7859332935653,269.76256078800077,263.1393619257893,256.9781398408369,153,2601.1175558943096,32,"{""type"":""Polygon"",""coordinates"":[[[102.78680080218007,37.209441388352744],[102.8317207066142,37.209441402043915],[102.87664055286348,37.20944141383214],[102.92156041532455,37.20944140291234],[102.96648028087594,37.20944143836399],[102.96648028087594,37.389120905510836],[102.92156041532455,37.38912087347851],[102.87664055286348,37.389120890601816],[102.8317207066142,37.38912088801555],[102.78680080218007,37.389120886555155],[102.78680080218007,37.209441388352744]]]}"
00000000000000000021,0.619902204370063,0.6372673143240654,0.39275162045527723,0.20318915777945543,0.19167165721328247,0.18531199902466594,0.18325199086770738,0.18161754528807247,0.1863483844581243,0.19586690573381427,0.28242425159192186,0.5707793699662432,5.0375000000000005,4.1229314057213164,4.432135525193927,3.131580614591707,2.8438168732237545,7.239795580726407,14.69704347194217,11.079338151296744,4.033083395558061,4.049339347367236,5.1620601902359535,6.20533207454232,7187,256.596655412006,262.37348302811324,282.0583889479163,299.35574793263686,305.80813945258,309.1428512861755,306.5869520661973,304.73531064187335,298.25945037096596,287.24975560819155,274.4321991576419,259.9653477897875,246.9826129905546,250.65777487034654,265.16628875875125,275.06687762220406,281.48266328964525,288.136297993317,289.21336443928845,286.29712804958035,279.05392329098856,270.80208951968507,262.249433770785,251.43646427099537,57,512.4513913986267,35,"{""type"":""Polygon"",""coordinates"":[[[87.69368014759868,47.2715233288168],[87.73860003220113,47.27152332977106],[87.78351988196171,47.271523295507365],[87.82843974758396,47.271523301669774],[87.87335960419398,47.27152334783111],[87.87335964242266,47.45120282515151],[87.82843978675511,47.45120283747408],[87.78351988150582,47.45120280953989],[87.73860002543896,47.451202818027795],[87.69368016553256,47.45120278702862],[87.69368014759868,47.2715233288168]]]}"
00000000000000000015,0.30136958307194467,0.2286111615637083,0.18838646669169895,0.19611880983295946,0.20299411859557834,0.1910289115979858,0.1874126141050929,0.18988525210904394,0.19783030455415676,0.21385403103630127,0.21754801600413012,0.2640420952598702,6.216548485499033,4.259015103629346,1.0002858700191966,0.5841511698639368,0.6763959175564654,2.427929955607266,4.419737279702738,5.658421655127457,4.840390430070496,1.761763527056733,3.5721733768717057,5.613634253063931,4164,275.04226157100317,282.49915636016993,293.1242357799932,302.63904628461773,309.4954479836109,313.21789127053836,311.15173752275626,307.9214044253433,303.43193647288825,296.0464048312766,285.2649812737034,275.1434359107974,257.342084297542,264.4849260063371,272.90648756014014,278.9770246351687,283.4677165705791,288.3834986305712,290.21566523081833,288.55930266263954,282.9759491242492,274.56291720635784,267.47555073270604,259.5487869651913,21,933.6448858362725,37,"{""type"":""Polygon"",""coordinates"":[[[84.1000816922564,40.982719307092694],[84.14500155163884,40.98271933111664],[84.18992146523927,40.982719348989654],[84.23484128430367,40.982719358738834],[84.2797611812742,40.982719374510864],[84.2797611812742,41.16240330682787],[84.23484128430367,41.162403297287945],[84.18992146523927,41.16240329887868],[84.14500155163884,41.162403297443035],[84.1000816922564,41.16240329495749],[84.1000816922564,40.982719307092694]]]}"
00000000000000000013,0.3725816153441624,0.3156703028979836,0.22846323578390101,0.1813810963780512,0.17936775620681672,0.17705352828339446,0.1746901280540173,0.17172962485985704,0.16784981039498262,0.16951540234764428,0.22029020728451218,0.3502909461858762,6.240831096058148,7.0140881600589555,7.218173312802832,6.648918346612808,6.997555065956335,11.060277152166664,14.328582123514076,11.353285378062186,8.348596948484069,6.646663892904364,6.376749092830545,5.718081950001428,2286,272.1121652365979,279.0289324476816,290.5872527657327,299.557093758861,304.77671294670324,305.3771939504253,306.3893760971136,304.40632175994295,299.1532280110915,292.0253521534521,281.4848993886587,272.2728409219643,255.4210295153494,258.6987283624208,265.3111358071851,271.0612964260059,276.02305686799804,281.74431362195133,284.58619016294506,282.8427495483289,277.0231155196565,269.7973978495185,263.22826860242867,256.9123687275212,32,2288.4706165124385,39,"{""type"":""Polygon"",""coordinates"":[[[99.19320233172603,39.00624063950979],[99.23812220045158,39.00624066489228],[99.28304211266239,39.00624062302616],[99.32796194806689,39.00624067240433],[99.37288184054394,39.00624063557458],[99.37288184054394,39.185920088073125],[99.32796194806689,39.185920097639496],[99.28304211266239,39.185920104674686],[99.23812220045158,39.185920128874436],[99.19320233172603,39.18592009084975],[99.19320233172603,39.00624063950979]]]}"
00000000000000000010,0.2642830112648803,0.24459235251564695,0.22390798381112184,0.20735817932441578,0.19947923688965158,0.1931097269413036,0.18808695416624796,0.1866853732141029,0.18693178007529976,0.1887664792395904,0.22962688618423785,0.24370109146961383,6.445546689887895,7.206004754951175,6.948937120664738,6.220105353958458,6.2386379181243345,9.862166211527404,15.428047303180904,11.402304739437934,7.991977749387489,6.747036096816656,6.517944901988236,5.93877338932372,1663,278.889549944348,285.5274364725744,293.59054507382,301.1146153868639,305.71661435237195,305.1343435222008,304.16354067036866,302.1511727921123,298.44480263611564,292.3808618756864,284.2005633377316,279.170988808292,253.6048751092924,256.6289231775843,262.5103304729703,268.322565070796,272.71714533334966,278.4367412379523,281.77458758716114,280.18002724039155,274.37765949473686,268.1506973251674,261.89391883365596,255.74106443319502,26,2413.0749134403522,45,"{""type"":""Polygon"",""coordinates"":[[[101.34936051232864,38.28752269225071],[101.39428038152539,38.287522702288335],[101.43920030842933,38.28752269948274],[101.484120185304,38.287522683262445],[101.52903999121844,38.28752272396123],[101.52903999121844,38.46720220399847],[101.484120185304,38.46720221445415],[101.43920030842933,38.467202206087784],[101.39428038152539,38.4672021879653],[101.34936051232864,38.467202239864825],[101.34936051232864,38.28752269225071]]]}"
00000000000000000003,0.2311819046950238,0.20977059079252464,0.18473719473132114,0.17722039671340462,0.1725257740762827,0.16841046123255513,0.16296178428674077,0.16123680298353982,0.15795113545945708,0.16366187244191838,0.1926718651054441,0.20777180167276682,7.147454424204308,8.39820452298593,8.719348424691248,8.417647473558318,8.549999654094487,10.918321705301777,15.095845477114176,13.996326788301324,10.912068492767803,8.468112568468316,7.494152551142048,6.491574672231035,842,278.99525889125346,285.665410037984,293.4549336256443,300.8821987867082,304.5790335126679,305.4009600080934,305.2092847390122,301.3255876280362,295.7560321787283,291.2386142741976,284.2629921695398,279.1479761244721,254.48796211850504,257.85310116179534,263.70580272062494,268.41890297391365,273.04997126737055,277.94760851160936,281.3215542591753,279.75124850742264,275.0560352056493,269.13427766357773,262.6751811672691,256.12396034880766,31,2663.3878213451053,48,"{""type"":""Polygon"",""coordinates"":[[[102.96648028087594,37.029761958860085],[103.01140013660053,37.0297619191791],[103.05632005770474,37.0297618904841],[103.10123985586984,37.02976196143226],[103.14615978264297,37.02976192999255],[103.14615978264297,37.20944138513507],[103.10123985586984,37.20944137818495],[103.05632005770474,37.20944143250356],[103.01140013660053,37.20944142851289],[102.96648028087594,37.20944143836399],[102.96648028087594,37.029761958860085]]]}"
