system:index,Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_01,ET_02,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,ET_12,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,forest,.geo
0000000000000000001c,0.2138119691988138,0.2103525659929172,0.17485985492849945,0.11770454915909821,0.08719837967473491,0.08565674734270853,0.0865116577747403,0.08460152095411871,0.08639746291982267,0.11189203264999027,0.1670824294958789,0.2076673352386494,5.650835911737585,6.584989730087613,7.100029643431247,7.375245394757087,11.546778777506644,16.773562178966362,17.845023540010782,14.295443061469918,7.751271667561162,4.830210244793856,5.573715882120635,4.953899642979391,5990,264.60016638839113,269.08039273600616,277.3040342779625,285.7323751262192,290.8891870258989,294.55650442735487,295.5749477611619,294.6941195883334,289.3276530662228,280.6925516458951,271.99382031628124,265.72663983405175,259.27903897219335,261.28442657065875,267.1166223522579,273.34905474168806,277.277257248875,282.3933756166868,284.0800578086985,282.815468337856,277.70382640028186,271.6955534658697,265.689148592987,261.10464097031615,98,2130.2237849017574,25,"{""type"":""Polygon"",""coordinates"":[[[89.13112043160604,43.67792043320877],[89.17604030367762,43.67792043539013],[89.22096015825922,43.6779203989364],[89.26588006210049,43.67792039820106],[89.31079993564184,43.67792043335711],[89.31079993564184,43.85759988884334],[89.26588006210049,43.85759992130465],[89.22096015825922,43.857599920160354],[89.17604030367762,43.85759988523905],[89.13112043160604,43.85759988822954],[89.13112043160604,43.67792043320877]]]}"
00000000000000000001,0.17033327658781838,0.18255701071076225,0.14969072443027237,0.13833408632676003,0.1354862603899156,0.13445449127749162,0.13369542301644174,0.13329158848631265,0.1272188327266423,0.12649431026742464,0.14746892955936097,0.15613009898509,7.159657051679232,8.48886616019324,8.89531255791605,8.876778310194656,9.15822841567546,12.47922795327701,17.67964673393674,15.780925186208812,11.346388003867908,8.710360261906919,7.61786828862813,6.494521387257238,738,275.5003808355304,281.8453552660283,289.02344865604243,296.2943262286217,300.9444983173969,302.1140084003331,302.3965650438334,298.77355835420474,292.6487411503263,287.35787515900165,281.13546494043584,275.5587168370547,255.54520499552868,258.4734179011342,264.10902664189945,268.9131431600413,273.65071435411846,277.6132655156182,281.1385783994247,279.4454309566055,275.05856709248803,269.5900642832703,263.1542558209852,257.1473478648441,32,2831.695931477516,28,"{""type"":""Polygon"",""coordinates"":[[[102.96648028087594,36.850082445952495],[103.01140013660053,36.85008242743623],[103.05632005770474,36.85008241691668],[103.10123985586984,36.85008242251717],[103.14615978264297,36.85008248401168],[103.14615978264297,37.02976192999255],[103.10123985586984,37.02976196143226],[103.05632005770474,37.0297618904841],[103.01140013660053,37.0297619191791],[102.96648028087594,37.029761958860085],[102.96648028087594,36.850082445952495]]]}"
00000000000000000017,0.3039635131292457,0.3169884292109692,0.28429846061435526,0.18504627272675,0.11287791904492372,0.11459108005526226,0.11510636492555935,0.10746829679148108,0.10805411771133548,0.14756699854515395,0.2523950735363498,0.2981448939845557,6.240013454825115,6.755907589249883,7.445063146456709,8.209002550882007,13.282122225131806,23.01652931500764,23.46982501671301,15.59706033380136,8.29588175218622,5.67291561436712,5.898085791449142,5.487032704892364,5507,264.5166401600261,268.3690809672061,278.46119607809277,287.6036269846071,291.57703812611817,293.490265975064,295.23847144500854,295.6806733695346,291.24554293312997,282.74681103721167,272.68431006465164,265.6315806931492,257.8386331734312,259.41284870123917,266.10401934044825,272.31013517340926,275.8163456084549,279.25923193312013,281.46255440042063,280.75370175672316,276.5173648425678,270.43102116160145,264.106993900499,259.5687943047632,20,2447.5838272650285,29,"{""type"":""Polygon"",""coordinates"":[[[81.22520110905904,42.77952300490466],[81.27012105426513,42.77952301566237],[81.31504092285223,42.77952305114299],[81.35996075881363,42.7795230492495],[81.4048806056472,42.77952302166091],[81.4048806056472,42.959202534147295],[81.35996075881364,42.9592025255405],[81.31504092285223,42.95920249308341],[81.27012105426515,42.95920249877029],[81.22520110905904,42.9592025307514],[81.22520110905904,42.77952300490466]]]}"
0000000000000000001e,0.14327322102534215,0.1547691280137598,0.12894664806310663,0.09735064120937675,0.07441479055935298,0.07184809282951984,0.07134147560556506,0.0691506010370067,0.06626417267317272,0.06346715962681307,0.08212385945722228,0.12919915659685377,5.759010582394889,5.942186055807167,6.2246577099577065,7.856762869431434,10.65682704101316,13.855829180245648,14.612835115908798,11.120459309804009,6.825626793588644,5.31085304178539,5.853310607788406,5.360078683991246,6055,263.7150186555622,267.66101443630737,276.19369021580235,284.2709944934278,289.20596885832083,293.92740324216163,295.3749538758569,293.9042059411296,287.6727830082428,279.45432747897286,270.8269459711091,265.057968507,260.03005685893277,261.78116880374597,267.4476696058888,273.47601283205444,277.7804371406701,282.5919136272263,284.34340949071077,283.2185544864815,278.22139531183757,272.2733484539743,266.2470951762613,261.8086981352568,54,2194.7744653272844,30,"{""type"":""Polygon"",""coordinates"":[[[85.35784251124284,43.857599887082365],[85.4027623276835,43.85759990367993],[85.44768222527085,43.857599893188436],[85.49260211973139,43.85759985650762],[85.53752200494844,43.85759987042714],[85.53752200494844,44.037279394954155],[85.49260211973139,44.03727933867485],[85.44768222527085,44.037279335406524],[85.4027623276835,44.0372793811041],[85.35784251124284,44.03727940238936],[85.35784251124284,43.857599887082365]]]}"
00000000000000000022,0.5066804177619595,0.5297867973409797,0.41137723392687203,0.16642178136460814,0.14590328937268743,0.1462495274177235,0.14927141710649403,0.14941792071276613,0.15354085875600076,0.17223549432711874,0.32022946909728056,0.49309701279456525,5.538521873619088,5.668630693630693,4.728930331314493,4.827743587285319,12.239828358741837,22.541348137374776,27.635147364053648,19.22232434775429,7.41683625170897,4.17141002348595,4.7977780252252105,,7289,257.47219059656084,262.7488690934766,277.93474851475145,294.59753280138034,300.49680884300426,304.32652477285177,302.73101145246704,301.3592333270918,295.05756485210713,285.1594370567361,271.6639249881183,260.43945974818325,252.3358711706816,254.81270870151386,266.22580349048025,275.42380901796764,281.09675286308453,287.13183116504814,288.372873001467,285.52260426570354,279.3382117174736,272.3496447520996,264.1291049995953,256.0563401520925,103,518.9384081902245,30,"{""type"":""Polygon"",""coordinates"":[[[86.25623985495001,47.99024125140247],[86.30116083512621,47.990241227040016],[86.34608181812324,47.99024122004098],[86.39100280184735,47.99024123041928],[86.43592378378888,47.990241258178216],[86.43592379503849,48.16992071403894],[86.39100283008797,48.16992068937204],[86.34608181704282,48.16992067521872],[86.3011608425322,48.169920674224855],[86.25623990706805,48.169920686370574],[86.25623985495001,47.99024125140247]]]}"
00000000000000000005,0.17786557643954876,0.21523437547869306,0.19128841066627056,0.1318086652423785,0.12349710814457071,0.12819201528409796,0.13650064020558714,0.13374195522106663,0.1223600698496205,0.12785318399683437,0.19158763305666882,0.1970356151446506,7.159796562862163,8.002076103625999,8.052422724606192,7.900396739134288,8.796646171916072,16.26864183250569,25.51124271972557,19.08408092465721,11.535310223263368,8.445710087875122,7.313156963118283,6.484870376432151,951,273.18062464747607,278.28877124341193,283.132133063967,289.3839034580769,294.3657177169501,296.06700347171045,296.2153825591238,294.41392164101256,290.46776276318496,284.887257016991,277.1026843801361,272.7049018242564,255.57929696183461,257.5706683987575,262.78348047249324,267.8297875821517,272.1601917571268,276.5079329230161,279.948001177834,278.5392286528445,273.9429698944162,268.33648664826273,262.15091904917455,256.83326697047653,153,3098.606542882404,32,"{""type"":""Polygon"",""coordinates"":[[[102.78680080218007,37.209441388352744],[102.8317207066142,37.209441402043915],[102.87664055286348,37.20944141383214],[102.92156041532455,37.20944140291234],[102.96648028087594,37.20944143836399],[102.96648028087594,37.389120905510836],[102.92156041532455,37.38912087347851],[102.87664055286348,37.389120890601816],[102.8317207066142,37.38912088801555],[102.78680080218007,37.389120886555155],[102.78680080218007,37.209441388352744]]]}"
00000000000000000021,0.5561533210552605,0.5721252956385114,0.36156735384802363,0.18536745946325042,0.1654779432559834,0.152454532332402,0.16862023456382483,0.17209930763097683,0.17274892497204714,0.18361282026903852,0.2704161539982783,0.515910074803465,,3.629411764705883,4.326096893362743,3.4031011621799254,4.920197479519526,12.633890842209357,16.700367188088524,8.11085090050195,4.245910523587601,4.017826469736681,4.892063551769218,6.200230414746544,7187,256.7601897441165,262.741370843795,282.9623760136694,300.3172588001329,305.5326947557126,306.87282353769604,307.73851481131595,306.9539047152085,298.60359489344705,287.57943749414756,274.1400422203005,260.06101263549203,247.23652740599724,251.33275232956208,266.02533250676527,275.6161040895303,281.8814185149147,288.6206745308839,289.59399885416826,286.4635650434142,278.9086338632724,270.42934046161844,262.014124279957,251.51434608053597,57,502.28014307142024,35,"{""type"":""Polygon"",""coordinates"":[[[87.69368014759868,47.2715233288168],[87.73860003220113,47.27152332977106],[87.78351988196171,47.271523295507365],[87.82843974758396,47.271523301669774],[87.87335960419398,47.27152334783111],[87.87335964242266,47.45120282515151],[87.82843978675511,47.45120283747408],[87.78351988150582,47.45120280953989],[87.73860002543896,47.451202818027795],[87.69368016553256,47.45120278702862],[87.69368014759868,47.2715233288168]]]}"
00000000000000000015,0.41225970746206064,0.3601490616705633,0.21767990264744091,0.2178121352320757,0.21535120317570286,0.21131908443355532,0.21440042376878474,0.2096111549096662,0.20801843791466196,0.22944120845606558,0.24223770784250967,0.3830591174083192,6.400956178977273,4.401771436245945,0.8865297732759139,0.6088381053055156,0.7860481997408367,1.1945844977807003,1.1040469460227273,1.0202804889261863,0.9777847416626094,0.8586078528413225,3.0834659867491223,5.873168436020253,4164,276.13178265797353,286.5171167132823,298.20505302286097,306.40319874289287,312.4527915996717,318.64419898619565,319.7974401259611,316.3489124779729,309.0592148848909,299.24773043414365,287.5077020433682,276.2497668784568,254.8245679355036,262.65397848789263,272.06481118535567,278.94760478377236,283.4148610195245,288.39827124722916,290.7079171303422,289.3320168489887,283.18050455077935,273.5903011875438,265.11421157800487,256.6150716263443,21,936.2044690313486,37,"{""type"":""Polygon"",""coordinates"":[[[84.1000816922564,40.982719307092694],[84.14500155163884,40.98271933111664],[84.18992146523927,40.982719348989654],[84.23484128430367,40.982719358738834],[84.2797611812742,40.982719374510864],[84.2797611812742,41.16240330682787],[84.23484128430367,41.162403297287945],[84.18992146523927,41.16240329887868],[84.14500155163884,41.162403297443035],[84.1000816922564,41.16240329495749],[84.1000816922564,40.982719307092694]]]}"
00000000000000000013,0.1694398265186982,0.1785638076391513,0.18300981166447836,0.14302555832275834,0.12837693795891866,0.12104689618442417,0.12228084114232354,0.11994004659696014,0.11481753218664924,0.11792977283416252,0.13310612782293293,0.16144551144480287,6.743756414622253,7.604983555075857,7.836583899956371,7.638996996774052,8.189149592207487,10.854430971021007,15.72260251833138,13.946234344468747,10.099160103433897,7.875280343360387,7.117682465542162,6.278960936902192,2286,268.3253851756201,273.66612422898316,281.9443155130492,289.02098668806184,293.9942059893533,296.65490573665693,297.8211568207978,295.3891654909132,290.460771311949,284.03309368562833,274.74667653253925,267.7663526574547,253.9010250119266,255.927187448728,261.2716765867883,266.71413453623046,270.94939377601963,276.16462508647277,279.18618778306285,277.6930946541914,272.84066719851955,266.1225883997656,260.19200416700534,255.12650208249102,32,3192.3531997546506,39,"{""type"":""Polygon"",""coordinates"":[[[99.19320233172603,39.00624063950979],[99.23812220045158,39.00624066489228],[99.28304211266239,39.00624062302616],[99.32796194806689,39.00624067240433],[99.37288184054394,39.00624063557458],[99.37288184054394,39.185920088073125],[99.32796194806689,39.185920097639496],[99.28304211266239,39.185920104674686],[99.23812220045158,39.185920128874436],[99.19320233172603,39.18592009084975],[99.19320233172603,39.00624063950979]]]}"
00000000000000000010,0.1995897504824201,0.20937184459271546,0.1847721974325587,0.15512256841282104,0.14119718428647973,0.13472553143771132,0.13423822183319026,0.1337054542435137,0.13116012582744652,0.14036300245968103,0.17233193989669768,0.1939265903014281,6.679592075115132,7.288376305193894,6.475785431838369,5.78088948998866,6.023982463179687,9.236947568328024,14.177007740854746,12.191132698115922,8.307065846264726,6.511267795168184,6.5604489441698774,6.161084440903141,1663,273.31603787197724,278.34919310554443,284.9576575104155,291.16385089703147,295.8002031251969,298.0708784808794,298.88499376213935,296.55575124328135,291.64608354706616,286.33165175299825,278.61711622681,272.87611812777106,255.03348293496978,256.6031815116334,261.68232788403446,267.0049568602514,271.10348395469765,276.0557719155814,279.2477979425086,277.7664353238085,272.7909415000148,266.9364442061602,261.2366620206958,256.61160088878387,26,3155.7835623678643,45,"{""type"":""Polygon"",""coordinates"":[[[101.34936051232864,38.28752269225071],[101.39428038152539,38.287522702288335],[101.43920030842933,38.28752269948274],[101.484120185304,38.287522683262445],[101.52903999121844,38.28752272396123],[101.52903999121844,38.46720220399847],[101.484120185304,38.46720221445415],[101.43920030842933,38.467202206087784],[101.39428038152539,38.4672021879653],[101.34936051232864,38.467202239864825],[101.34936051232864,38.28752269225071]]]}"
