system:index,Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_01,ET_02,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,ET_12,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,unuse,.geo
00000000000000000161,0.6862412972372355,0.6729253544519068,0.4008251458474031,0.18106025424362068,0.18415171984200934,0.17847098840450323,0.17749155114528212,0.18012288121454753,0.18843982875664952,0.19798599863143124,0.31727825008460087,0.636231219256371,5.294922218487029,6.25193390036146,6.144203080366174,5.3607391536005915,4.848950711265395,12.035183326103109,22.916889329579696,17.780945836183275,6.431551181651786,4.310828737380307,5.41497832925716,5.954586310725133,6961,260.92787416779953,266.55025818080884,283.4133275485949,301.33586649849985,308.1571310182843,310.61545432728747,306.79602032089406,305.65209819580053,300.03711433536176,290.3992708802136,275.93737224647504,263.0285300849739,250.83759209331345,254.59278143408932,268.6250549758448,276.9654976335823,282.24957427006433,287.98275243695065,289.3975916052128,286.9601425077804,279.97187584795887,272.19178320250086,264.4589807123135,253.87379909228247,132,528.6120374967146,20,"{""type"":""Polygon"",""coordinates"":[[[83.56104328182371,46.37312152064274],[83.60596313270027,46.37312146573867],[83.65088298735387,46.37312146039757],[83.69580285330609,46.37312150519833],[83.74072276960338,46.37312145540892],[83.74072276875692,46.552800987794654],[83.69580287770616,46.55280094594383],[83.65088298784659,46.55280095041566],[83.60596310694004,46.552800927688565],[83.56104329559273,46.5528009548063],[83.56104328182371,46.37312152064274]]]}"
000000000000000000ff,0.4610296860221372,0.3935071392424067,0.1690237327308939,0.16857509154388683,0.16722822477954344,0.1574152598225521,0.16013040264659248,0.15974035769073308,0.16293753587169574,0.17241076114765078,0.19195162827227386,0.35857506509022485,6.059421950228722,6.343477278403032,3.744448471628174,3.1892400298479457,6.156783213336011,11.718160582693388,12.54834019065942,11.293327238521982,5.22957558465603,3.1951420304791474,5.011903864921622,5.635104414758364,4753,268.33614340050116,277.87725044081276,290.48188215292026,299.060122642229,302.61145725076886,304.31565656728424,305.44703640141324,303.1156218310327,298.66468972789346,291.5061018340921,280.8460375073671,270.7450742946924,255.2298866813598,262.96103974801514,271.55985646036135,278.16058244054886,282.7808261441597,286.8817133121938,288.8713859102234,287.2120647339849,282.16137509998975,274.5162342413991,268.5082006269929,259.17002739448895,135,1234.4203417699218,102,"{""type"":""Polygon"",""coordinates"":[[[81.76424407503322,41.70144174166778],[81.80916389294555,41.70144173669197],[81.85408379799385,41.70144170194671],[81.89900366209659,41.70144171165219],[81.94392352357046,41.70144170084134],[81.94392352357046,41.88112117435141],[81.89900366209659,41.881121160119505],[81.85408379799385,41.88112120390057],[81.80916389294555,41.881121144587894],[81.76424407503322,41.88112120929742],[81.76424407503322,41.70144174166778]]]}"
00000000000000000138,0.6045452000041149,0.6187919820946955,0.32013358515128115,0.153063034743646,0.15972319748587863,0.16261449085188753,0.1737794015646772,0.1709445838234638,0.1785680103565065,0.17779710143031016,0.25920790025578755,0.5539008841818568,4.916666666666666,4.08421259241156,4.170381836558428,3.670109953874286,4.277104561167797,11.936293766142887,18.81931514016279,11.913630137452797,4.248278443850866,3.119444500610403,4.065810395066286,4.797044904047515,6160,258.8166899261147,265.301437033251,287.42678534576606,305.3793633902043,311.9279979294606,312.48188944958605,309.38705411691484,308.68206257857736,304.4908254756597,292.84704125147493,277.957917254229,260.9847389968718,248.01314992313783,252.8204521137337,269.1404889908586,277.4609184098489,282.9007595225446,288.7430283128393,290.06054124898753,287.6134418474912,280.8482097309568,272.4624971429184,264.45043483235827,251.95158771752642,135,641.3488132407771,47,"{""type"":""Polygon"",""coordinates"":[[[88.77176149847544,44.03727939436942],[88.81668136913177,44.03727938266152],[88.8616012267416,44.03727933190169],[88.90652107478917,44.03727938844951],[88.951440988667,44.03727933621289],[88.951440988667,44.21696326857221],[88.90652107478917,44.2169633340256],[88.8616012267416,44.21696329419429],[88.81668136913177,44.21696329201562],[88.77176149847544,44.2169633263537],[88.77176149847544,44.03727939436942]]]}"
000000000000000000fa,0.4033497386399806,0.28031380276045503,0.17310640896691482,0.17412376038240834,0.17891817625830037,0.17165716824735786,0.1684014493991089,0.17005350063506508,0.17131287957602365,0.17758289346510753,0.1891342289899963,0.2567333802110886,6.096498389964287,5.1144651558887615,1.3366217793110007,1.9171419176446942,4.440739540858787,7.3295385745998,9.539394912710328,12.285239328441927,7.8737577878031955,2.4340887643256788,4.027451521360956,5.586186260491222,4611,272.5121571990264,280.8242590540527,291.9581818763215,300.9508157227433,305.44495317323134,307.95327563308444,307.00599562600434,303.44352994695316,299.5105403468638,293.58919609920684,283.4586037631186,273.92249267621844,257.4419715390346,264.5342693376673,272.7843107882048,279.15801734667747,283.91209551285334,288.5614593265521,290.2600149156732,288.3352106902226,282.81602490854954,274.7960196280345,268.15204799779974,260.66038672204616,136,1013.6649620105198,81,"{""type"":""Polygon"",""coordinates"":[[[82.48296191728876,41.52176223810595],[82.52788178067571,41.52176223354339],[82.57280171405631,41.52176223849979],[82.61772158364766,41.52176225142202],[82.66264142036262,41.52176220558852],[82.66264142036262,41.70144171973563],[82.61772158364766,41.70144171213134],[82.57280171405631,41.70144172535117],[82.52788178067571,41.7014416746506],[82.48296191728876,41.70144171279112],[82.48296191728876,41.52176223810595]]]}"
00000000000000000109,0.3904597480267144,0.27272875395741,0.2198719260497216,0.18476096363194533,0.17819558491392806,0.17249625113169442,0.1682801309977019,0.16903286051509472,0.17070327626950793,0.1800660910149001,0.19449588308922022,0.3061432068421004,6.090653484917368,5.0592911893232655,1.506152608590518,2.050155534556263,5.091067837402612,9.183687815153153,12.122944062159796,11.587849878890811,8.002257075547178,2.940565882078446,4.206273472164269,5.6660420373443685,4776,272.29709756695394,281.76769052706396,293.7092736870248,300.9043730807958,305.2019368916846,308.19843981561957,307.2178900535117,304.6857381651153,299.9041582056098,292.65620703414106,283.199747984984,273.13081795084076,256.6433177433414,263.8404159210609,272.3084499034808,279.2311918136041,284.2094878862655,289.39690163140887,291.01828521869083,289.10538050297725,282.99863768805454,274.6475615514623,267.46572113458734,259.3561363964411,137,917.4888559961289,105,"{""type"":""Polygon"",""coordinates"":[[[85.89688089134317,41.70144170639901],[85.94180077427441,41.70144167100273],[85.98672062688566,41.70144168076844],[86.03164051324235,41.70144174174539],[86.07656041869132,41.701441705363564],[86.07656041869132,41.88112116952485],[86.03164051324235,41.881121167462915],[85.98672062688566,41.881121149077764],[85.94180077427441,41.881121186790445],[85.89688089134317,41.88112119891233],[85.89688089134317,41.70144170639901]]]}"
00000000000000000036,0.24388192561167407,0.22640303353575575,0.2033965772351661,0.19040648832644236,0.1840066675712408,0.19010931833609235,0.18481026494496192,0.19257802478243066,0.1806662338029491,0.1829969255827238,0.20861988844731652,0.22895820455984556,6.243756541832421,7.0183535435654445,6.8139127002008815,5.883882913290232,8.613271488962068,13.686127551899549,14.767721967080675,10.519741331655835,8.768156790246609,6.677685243314251,6.199996859186594,5.77858628829764,1538,278.2551714574251,285.76010306139403,293.3494195439299,301.77543421980704,303.20114655316166,302.4518178229915,304.4676972405563,305.11166212366527,299.89664277838096,293.05391331524146,284.0924004677978,278.35231016599056,255.99421718311308,259.4621435122933,265.58211520429717,271.64583144207137,277.21206512846453,282.3300387898716,285.1438987426527,283.367012835436,277.5058168917755,270.6073867794899,264.6459407209046,257.97962963285744,140,2050.1204859470126,51,"{""type"":""Polygon"",""coordinates"":[[[101.88840345748167,38.10784328203757],[101.93332329290243,38.10784324419789],[101.97824312351337,38.10784321815322],[102.02316301839232,38.10784326454389],[102.0680828726508,38.10784322337898],[102.0680828726508,38.287522737486604],[102.02316301839232,38.28752275829925],[101.97824312351337,38.28752269499082],[101.93332329290243,38.28752270712718],[101.88840345748167,38.287522734302485],[101.88840345748167,38.10784328203757]]]}"
000000000000000000e3,0.38916570125533567,0.2887916616208068,0.17088064756420654,0.17413270935393416,0.17734930413876407,0.1703746484842616,0.16887380590462922,0.17046391905623473,0.16962548596505558,0.17430238574319268,0.17935626919185302,0.256787554805191,6.102083660864252,5.153038513556159,1.6127860039971675,1.9597923152298244,3.898609366877406,6.608117422195849,9.990493904911563,11.214425038746594,6.306402799664493,2.268267430527715,4.21103332747616,5.680700597420979,4142,273.49490576961585,281.8518985960538,292.71821135032945,301.31429774083676,305.3983358033861,307.1156677288148,306.01506551481214,303.68926534549485,299.7310718751294,293.43248418322713,283.5031668143711,274.49448985625463,258.6187146807707,265.3139488290033,272.9283177938533,279.4315696082337,284.0936259278091,288.2375166789745,289.81460801639935,288.28588641814116,283.2778121955475,275.77044183679527,269.04240600256577,261.8612293983796,140,1085.198980454008,22,"{""type"":""Polygon"",""coordinates"":[[[80.14711985712037,40.98271933270394],[80.19204077261938,40.98271930548925],[80.23696179025409,40.982719304012285],[80.28188279305418,40.98271932775678],[80.32680374895291,40.98271930721602],[80.32680374895291,41.162403249762704],[80.28188279305418,41.16240325156921],[80.23696179025409,41.16240328802794],[80.1920407726194,41.16240327630927],[80.14711985712037,41.162403292983704],[80.14711985712037,40.98271933270394]]]}"
00000000000000000150,0.5945823132257766,0.5841225085224389,0.2920508700995087,0.194682756048191,0.2035690472838998,0.1932015533173262,0.19778728865069142,0.1935504184203219,0.1865191215722782,0.19023518373787074,0.21164987929671583,0.5384677142863186,6.474583937573372,5.529674647849199,3.8823703752620213,2.434510722884266,2.0955968260148836,11.689713274244962,22.380998067146663,22.950071358688508,10.769158438709471,3.6325156887858423,5.0725756194143,5.403403736918275,6456,258.57653608961607,267.5195807865351,289.84807557728146,305.53440203778,311.89348085292534,310.7294268876337,305.9023759872984,304.5249930170113,300.8267165137455,291.7851005142919,280.69220205659667,262.6356600489151,248.78760599200754,254.88290347951505,270.2524127060623,279.6035327899416,285.89468258710644,290.83992851392367,290.9805387898678,288.30292868242844,281.75796679362725,273.242052003079,265.63533973726277,254.13711951953297,140,247.5569516602665,73,"{""type"":""Polygon"",""coordinates"":[[[82.48296191300402,44.75600175206665],[82.52788179244742,44.75600175612063],[82.57280171405631,44.756001748188275],[82.61772158364766,44.75600171664586],[82.66264142036262,44.756001738952186],[82.66264138519993,44.935681206685416],[82.61772157328136,44.935681197916054],[82.57280172132356,44.93568117917001],[82.52788180624344,44.935681220077946],[82.48296194281059,44.935681185048814],[82.48296191300402,44.75600175206665]]]}"
00000000000000000089,0.35364536907196226,0.277676476089792,0.18988431567491063,0.18382465451904545,0.17699115972040574,0.17219206805458617,0.17301980004583692,0.17396961803256042,0.1754965141281256,0.17856473049715904,0.20160288154683564,0.27657764275379076,5.337847106570711,4.841580986300187,2.913885086626732,5.347444958628681,8.834434072255384,7.852017428074522,9.055516943687827,11.641441128734204,6.9092418982399355,2.7050492816027205,3.7019718680314058,4.8138321062548854,2528,274.10111403393876,281.6784936767773,294.3106737810671,301.1595727717283,304.20317811167115,308.4223987631085,308.5419987661545,304.6970964136984,300.55576262339247,294.9753906716043,285.04746116448825,275.4233686581027,259.68477464379794,266.0142663120034,274.06099561338993,280.4862044723105,284.8464958022295,288.6446740422689,290.15748154194773,288.38889597633647,283.5925200299397,276.791681021553,270.13139445308815,263.4776813553865,142,1378.5877102163026,136,"{""type"":""Polygon"",""coordinates"":[[[75.65512398601405,39.36559962631269],[75.7000438553427,39.365599574933306],[75.7449637316554,39.36559956400277],[75.78988360797081,39.365599607127066],[75.83480347713135,39.36559956273226],[75.83480347713135,39.54527905860134],[75.78988360797081,39.54527904481772],[75.7449637316554,39.54527909833448],[75.7000438553427,39.54527905097624],[75.65512398601405,39.54527904378554],[75.65512398601405,39.36559962631269]]]}"
000000000000000000d6,0.2607165243402516,0.21949634946247035,0.19700418360525052,0.19818135911929569,0.19513758510955345,0.18318561879262496,0.18411667390575792,0.1832960651815574,0.18293764560533132,0.19831286663851605,0.19846216284372176,0.201785003868562,5.572494894258449,4.259185818314963,1.1793668355465152,0.7769210485970949,1.3844790608465525,7.5162377874953865,12.655800433082549,12.131747984312192,7.065065219993215,2.315831384099703,3.6270021596501785,5.560133577016416,3812,274.99215968129243,282.0587954812017,292.6867275633214,303.3802899897074,307.38136312184605,306.41414051010975,304.0433820059794,302.4645308401918,299.7497419150892,294.5658923017221,283.6982790602128,275.24162220472596,258.6810025875998,264.9901366751408,272.91961675419395,279.61440220776063,285.0714941640756,288.9605854608458,289.5828410533636,288.09465429166414,282.9310211274781,275.1952074948178,268.916662848179,261.85322377164164,142,1050.9065457192453,171,"{""type"":""Polygon"",""coordinates"":[[[79.78776089188842,40.62336040999686],[79.83268072808298,40.62336039212894],[79.87760065481085,40.62336039328343],[79.92252047191208,40.623360405665245],[79.96744032073008,40.62336037488906],[79.96744032073008,40.80303986422291],[79.92252047191208,40.803039890112416],[79.87760065481085,40.80303987581798],[79.83268072808298,40.80303987547029],[79.78776089188842,40.80303989687594],[79.78776089188842,40.62336040999686]]]}"
