system:index,Albedo_01,Albedo_02,Albedo_03,Albedo_04,Albedo_05,Albedo_06,Albedo_07,Albedo_08,Albedo_09,Albedo_10,Albedo_11,Albedo_12,ET_01,ET_02,ET_03,ET_04,ET_05,ET_06,ET_07,ET_08,ET_09,ET_10,ET_11,ET_12,Id,LST_Day_01,LST_Day_02,LST_Day_03,LST_Day_04,LST_Day_05,LST_Day_06,LST_Day_07,LST_Day_08,LST_Day_09,LST_Day_10,LST_Day_11,LST_Day_12,LST_Night_01,LST_Night_02,LST_Night_03,LST_Night_04,LST_Night_05,LST_Night_06,LST_Night_07,LST_Night_08,LST_Night_09,LST_Night_10,LST_Night_11,LST_Night_12,crop,ele,grass,.geo
0000000000000000002b,0.2793590141245627,0.2482242113522576,0.21913770753264547,0.213525786318491,0.20504444408009956,0.19478280817703236,0.19001110276169786,0.1906263119419984,0.18699348403675037,0.19515837567908428,0.2236561539467606,0.27267077495997866,6.102760863506758,6.437543560957006,4.9334282887251035,3.8660040935891415,5.110606280137261,10.907652079470672,11.753135113653498,9.120757185645504,7.14617545998467,5.747834209469343,5.9404359815446695,5.625569450340211,1068,277.98174925443504,285.57934036217347,294.7584152659624,302.8672077389634,305.50423350660805,306.1257768821979,307.6825519963265,306.70649722393426,301.58125464251134,294.83161741671177,285.00495588032163,277.6932940944052,258.46257347856897,262.6858186301856,268.62527921507166,274.4892605460791,279.7856142488895,284.8801513337592,287.48504702980824,285.7325067100697,279.9517882020854,272.930994287021,266.9453064747908,260.3168462435267,142,1853.8387533500952,69,"{""type"":""Polygon"",""coordinates"":[[[103.50552314399044,37.389120890195876],[103.55044300971801,37.3891208630867],[103.59536289322004,37.38912086001946],[103.64028278452889,37.38912086864135],[103.68520267386691,37.389120876546535],[103.68520267386691,37.568800327028896],[103.64028278452889,37.56880039503767],[103.59536289322004,37.568800384545156],[103.55044300971801,37.5688003877587],[103.50552314399044,37.568800337219486],[103.50552314399044,37.389120890195876]]]}"
00000000000000000030,0.23022004893621978,0.22016851063770443,0.20313895748399907,0.19557709596146453,0.18291798244029858,0.1699573622985464,0.1709993358960925,0.16896620834027581,0.16917227991936643,0.18209983696671322,0.1868349051699461,0.2055609176500408,6.434341946926327,6.0433590775758,3.942039369170024,2.889595415539678,4.161527886812946,9.59137567566918,17.18660741399449,16.13959952644626,8.294830255460525,5.252229423555243,5.986182247248469,6.0110688269529415,1079,277.6592047193396,285.333005464252,295.27420318808885,303.1395781117023,306.75179524886,307.0204766124554,306.43037740359284,303.9025165099955,300.1708173253822,294.3413118526151,284.5287892238522,277.5871727816077,259.9293596751086,264.7356825791879,271.64239034329273,277.7756569291718,283.37126374625336,288.9160040388516,291.67587987715905,289.4932160815075,283.5063997631834,276.069412921001,269.73854578326143,262.104935542503,182,1221.3671572255846,22,"{""type"":""Polygon"",""coordinates"":[[[105.4820018648904,37.389120897726784],[105.52692176897625,37.38912085217343],[105.57184160262422,37.38912091632815],[105.6167614529961,37.3891209035775],[105.66168131799031,37.38912087784641],[105.66168131799031,37.56880032837963],[105.6167614529961,37.568800394142094],[105.57184160262422,37.56880036722326],[105.52692176897625,37.56880034259289],[105.4820018648904,37.56880034780293],[105.4820018648904,37.389120897726784]]]}"
0000000000000000003a,0.2639679082981881,0.2317496942491247,0.20951660229056807,0.20537510513427465,0.20401095006306025,0.19530116163940453,0.1916885031538796,0.18960437949737896,0.18602562717440044,0.1956150820607908,0.21920633602748366,0.2719264944915331,6.185956143784713,6.768123954109553,5.730588314064748,4.6095127314928135,5.700837978635845,10.410917573317537,11.65199981903847,10.136509202550279,7.9642490713067176,6.244477903495843,6.074164543649122,5.627945507827714,1183,278.7276161963857,286.6027371300417,295.79238810650673,303.70630924327867,307.1996626841926,308.33949665691864,309.8139619202004,307.9840685016713,302.1061003662081,295.24278541648727,286.1442081308641,278.0313096945848,258.12493061020876,262.67971074314335,269.00265017405235,275.07017764487887,280.21962464315766,285.5509112397718,288.11281377038875,286.3516752318147,280.5724601622252,273.2044532502175,266.5946433738885,259.96017723222855,155,1748.528645436538,64,"{""type"":""Polygon"",""coordinates"":[[[102.96648028087594,37.56880032361751],[103.01140013660053,37.56880036199251],[103.05632005770474,37.568800339628716],[103.10123985586984,37.56880034467036],[103.14615978264297,37.568800335927165],[103.14615978264297,37.74847985283948],[103.10123985586984,37.74847983703233],[103.05632005770474,37.748479809879186],[103.01140013660053,37.74847981263226],[102.96648028087594,37.7484798370687],[102.96648028087594,37.56880032361751]]]}"
00000000000000000044,0.2161224011511399,0.20738645497422237,0.19238269266571298,0.1876420072201587,0.17105717539269563,0.15687178410961158,0.16292707642620016,0.16110702172809518,0.16468582130651974,0.17687894129928694,0.16615768299252714,0.187399680622562,6.521662647887027,5.847411892844254,3.604124673428985,2.7514932411134727,4.932414990659898,12.336552086374214,21.400070651608463,18.569654890661564,8.059151951151875,5.083459106210225,6.213869501610649,5.973720827999727,1318,278.27771088624615,286.17442470359816,295.9447274061495,303.7701248962753,306.1366661234797,305.9264493688385,305.10974026095147,302.80202281761444,299.98245874714763,294.0556380231538,283.46074213304865,277.35594827093104,259.87237499509064,263.7428912919717,270.63570535488617,277.1722898442175,282.8942024575097,288.26158845093374,290.93154814474264,288.41282494140614,282.40119695704664,275.1944928612241,270.3642704369647,262.459846885999,109,1143.0783978805725,100,"{""type"":""Polygon"",""coordinates"":[[[106.02104029153061,37.74847982007821],[106.065960217605,37.74847986329825],[106.1108800555576,37.748479823687475],[106.15579989454149,37.74847983033815],[106.20071982393026,37.7484798540588],[106.20071982393026,37.928159276788485],[106.15579989454149,37.92815930298634],[106.1108800555576,37.928159344831116],[106.065960217605,37.928159273925246],[106.02104029153061,37.92815927685091],[106.02104029153061,37.74847982007821]]]}"
00000000000000000056,0.3405155088945951,0.2921910794183701,0.2179468695148365,0.1849373954276947,0.1780268786300165,0.178480818721953,0.17606856025394926,0.1724183662392538,0.17115790953659046,0.18191027903154258,0.27059129665280607,0.3465587012323829,6.284033150231343,7.03516404231166,6.610589152938769,6.033396709078987,6.1664907625030425,10.836434464132864,17.171385720506322,12.778785607061545,8.208139634091546,6.409291911473853,6.318436702008072,5.675576821697554,1661,275.12113706078776,281.9690333509707,291.12573365476095,298.4588372609312,304.1834143825662,304.52346542108006,303.5584375493402,301.1857671357795,297.03039703893796,291.30491553243036,281.89372056811163,274.75254656091766,254.0692283086734,257.23180889450714,263.7617770978105,269.05944961041774,273.3053016671998,279.3574450846979,282.318698354538,280.87648774322435,275.0440043229251,268.36003451144194,261.76930817230226,255.53582251396796,152,2502.3627862147996,95,"{""type"":""Polygon"",""coordinates"":[[[100.99000158336445,38.28752272066703],[101.03492141037219,38.287522714131505],[101.07984130055677,38.28752270246755],[101.12476123070476,38.287522756521106],[101.16968109143511,38.2875227170062],[101.16968109143511,38.467202232633625],[101.12476123070476,38.46720219433818],[101.07984130055677,38.4672022251446],[101.03492141037219,38.467202246157896],[100.99000158336445,38.46720218673022],[100.99000158336445,38.28752272066703]]]}"
0000000000000000006d,0.30290311298359374,0.24022348200380764,0.1920047591500014,0.19476319868393913,0.1883245663906764,0.18067490497281147,0.17164529922049393,0.17032121447553022,0.17119818842738468,0.18162942373230015,0.19697019769302665,0.20568527979171866,5.004095672036161,3.3214154071761985,1.01100385102593,1.7517423281553075,3.260368838502468,4.50744037723321,7.022253056716057,8.373155609878602,6.173336322091271,2.0363565876280307,2.5586041749932322,4.477679067976953,1854,276.3115808954248,283.25078234179284,294.8993928376411,302.9026151153108,307.62856686709557,309.68321594343155,306.54267438483004,303.2578153169522,300.57486351618024,295.8832029863185,286.650780198842,277.58580760358495,259.91428942790674,265.6635824190416,273.3202477544674,279.4183598106308,283.86895599800926,287.7179231928037,288.85301019793746,287.4183470082016,282.6712728772751,275.04400621695083,268.1256255457691,262.79849430694674,134,1186.5918893577116,22,"{""type"":""Polygon"",""coordinates"":[[[77.45192322665575,38.64688169831618],[77.49684307954458,38.646881643926854],[77.54176294611726,38.64688169510538],[77.58668281113214,38.646881704989106],[77.63160265913326,38.64688168421116],[77.63160265913326,38.826561163930066],[77.58668281113214,38.82656115269671],[77.54176294611726,38.82656119186191],[77.49684307954458,38.82656119219382],[77.45192322665575,38.82656114300521],[77.45192322665575,38.64688169831618]]]}"
00000000000000000078,0.3078304663208208,0.23566135461003399,0.18921487794757794,0.193349738911897,0.189871892417332,0.18049885609926103,0.1734532023115445,0.1718331725985293,0.16935278539475063,0.1770160466209741,0.19405115518316463,0.20283528065808631,5.106170594244395,3.3550094480339396,0.9936119486170351,1.579070337680723,3.262409941270615,5.578417457004788,8.776542804290598,9.846157593785941,7.102894079393825,2.3805542599629685,2.6407573021794364,4.626745874121014,2008,276.42569863300537,283.2790572709654,294.73971039095676,302.97211976525824,307.099594130369,307.9925026405586,304.8254093021439,302.0863331256919,299.6414406901619,295.4377319430103,286.3360015221709,277.64335942395877,260.12668353888137,265.74981926435805,273.51221244761416,279.7437498796029,284.4358826927051,287.8563244004263,288.745896908722,287.2757734521166,282.5941897407566,275.08829925991705,268.1475601984009,262.82905626325686,173,1174.5436891029224,63,"{""type"":""Polygon"",""coordinates"":[[[77.63160265913326,38.826561163930066],[77.67652256181994,38.826561166911446],[77.72144241586452,38.82656116279476],[77.7663622924627,38.82656117133623],[77.81128217518639,38.82656112426349],[77.81128217518639,39.00624066174415],[77.7663622924627,39.00624063267597],[77.72144241586453,39.006240629000246],[77.67652256181994,39.00624064035695],[77.63160265913326,39.00624064696845],[77.63160265913326,38.826561163930066]]]}"
0000000000000000007e,0.19140479914510752,0.1760216503551922,0.15321786786391295,0.1545731100261749,0.1348388536221012,0.12821011635093424,0.14098628243919084,0.14313785346315813,0.14990248548051516,0.16567466305049444,0.15604603246179505,0.17035442847600005,5.990097183962126,5.597391842300997,3.1963647198513576,2.1257451301668366,2.897498142379725,7.895265357752546,15.36125963203786,12.64374903447546,5.765572374056748,3.8860219441530504,5.496133356531485,5.872648759330829,2148,276.2085560327734,284.08408241856665,294.2158300948803,302.2944257802218,304.8718812888491,306.56980675312485,306.720185579647,304.46328484655726,299.8353574852684,293.55218853815313,283.0156705803122,275.711481234759,258.96821986096614,263.4974387588548,270.73953443372045,277.93534525135624,284.1291744771518,289.81975555137916,292.14319927315864,289.6900379738173,283.11033324757926,275.4301634993991,269.3113429963577,261.40416285896634,104,1103.0098364362698,63,"{""type"":""Polygon"",""coordinates"":[[[106.20071982393026,38.826561121509066],[106.24564074132333,38.82656117037841],[106.29056174928246,38.826561191296236],[106.3354827580664,38.826561180132465],[106.38040376782692,38.82656111995042],[106.38040376782692,39.00624064497429],[106.3354827580664,39.006240633754445],[106.29056174928246,39.00624064879086],[106.24564074132333,39.00624062956114],[106.20071982393026,39.006240657709505],[106.20071982393026,38.826561121509066]]]}"
00000000000000000092,0.20912526238762705,0.20712127229993454,0.18634064347570875,0.18833626299685596,0.1670561663864415,0.1518011850937155,0.15063713669031262,0.1484764664367795,0.1561806128115157,0.177883322861004,0.15808210367281744,0.17938801685816103,6.13257871617711,5.4796448132802915,3.0383266877939543,2.134204274934615,4.4226792182919015,10.268817001779095,13.964322971545286,12.067747470823686,6.319188254810314,3.903022277324954,5.626671826512192,6.0452025848667725,2327,276.2775498040465,284.36979273232083,292.88124628647836,303.18886453051516,305.74216707539597,306.44242673455597,305.93901298804394,304.05455341281345,299.6295040507991,293.7054562723379,281.88132045601856,275.6239574288218,258.94393704773194,262.93146441762286,269.3643331296331,275.86510382773923,281.90653851276966,287.6595273090241,290.9280866015167,288.723270588876,282.134454497421,274.2475675875638,270.1163283814194,261.82375679581077,184,1092.7542354798795,36,"{""type"":""Polygon"",""coordinates"":[[[106.56008323865144,39.00624065780216],[106.60500309011212,39.006240638357056],[106.64992294575661,39.00624062027329],[106.69484280665912,39.0062406634343],[106.73976267402111,39.006240672846296],[106.73976267402111,39.18592010513253],[106.69484280665912,39.18592009270934],[106.64992294575661,39.18592012085869],[106.60500309011212,39.18592013000866],[106.56008323865144,39.18592013768033],[106.56008323865144,39.00624065780216]]]}"
00000000000000000094,0.35997226309353875,0.26984671295041607,0.18309044734836824,0.1889087896445476,0.1808406143007866,0.176707331077205,0.1706282314356655,0.1720947184737054,0.17252085958410457,0.1809024170330436,0.19335744603870159,0.24581814077688832,5.368130305069731,4.097405277514352,1.6551490173060939,3.1349670350958143,5.7344024880956015,5.252736709666172,7.073214431403241,10.060252729968257,6.86115828266054,2.236851283347271,3.149643719738255,4.783517102522641,2346,275.3609543453924,282.8515401534731,294.9110449722233,303.09699968139944,307.25809761720933,310.96706145277835,309.3588664573295,305.13114886151646,301.1198209443965,295.782502869847,285.7127439056562,276.33576700660655,259.35405628583595,265.6120919975468,273.22151283885773,279.45565604145173,284.0815270973349,288.3904241317231,289.8175812853683,288.109387572134,283.0667926257705,275.5753009307295,268.49192396841886,262.5088109292215,157,1236.6500814452834,52,"{""type"":""Polygon"",""coordinates"":[[[76.37384185539327,39.185920110319486],[76.41876178019277,39.185920133762004],[76.46368166629675,39.185920105897516],[76.50860150370623,39.18592011711797],[76.5535213704255,39.185920112256234],[76.5535213704255,39.36559962469036],[76.50860150370623,39.365599605449596],[76.46368166629675,39.36559957105718],[76.41876178019277,39.36559957643713],[76.37384185539327,39.36559960908562],[76.37384185539327,39.185920110319486]]]}"
