,LST_Day_01_x,LST_Day_02_x,LST_Day_03_x,LST_Day_04_x,LST_Day_05_x,LST_Day_06_x,LST_Day_07_x,LST_Day_08_x,LST_Day_09_x,LST_Day_10_x,LST_Day_11_x,LST_Day_12_x,Id,LST_Night_01_x,LST_Night_02_x,LST_Night_03_x,LST_Night_04_x,LST_Night_05_x,LST_Night_06_x,LST_Night_07_x,LST_Night_08_x,LST_Night_09_x,LST_Night_10_x,LST_Night_11_x,LST_Night_12_x
823,0.3512302000000318,0.9988091999999256,-0.884003000000007,-0.6537170000000287,-2.774710299999981,-3.5022607999999877,-2.0813290000000393,-1.998344799999984,-0.9577659000000267,-0.8686035000000061,0.41080160000007027,-0.8667944000000034,17004,-0.6845194999999649,-0.7238636000000156,-0.2194786000000022,-0.22933360000001812,0.6210666999999717,-0.01676470000001018,-0.9171455000000037,-0.11128890000003366,-0.7557342000000062,-0.5525921000000267,-0.1237201000000141,1.0765820999999391
824,-0.14940459999996847,-0.1010506999999734,0.27243839999999864,0.16515099999998029,0.5080179000000271,-0.7935933999999634,0.08173940000000357,0.4366047999999978,0.7927606999999739,0.45320330000004105,1.2294304000000125,0.4379466999999977,16433,0.35294540000001007,0.5996579999999767,-0.19882690000002867,-0.1753169000000412,0.22740049999998746,-0.1826562999999055,-0.005501900000012938,-0.9381597000000284,-0.9873741000000678,-0.7881923000000484,-0.25077770000001465,0.3964225000000283
825,-0.8446614000000068,-1.2179471000000035,-2.0702140000000213,-3.118406899999968,-2.361329900000044,-2.6179381000000035,-2.5116448999999648,-2.8450972999999635,-2.207572500000026,-1.6130719000000227,-0.7932538000000022,-0.9708222999999521,2852,0.6617937999999981,1.760507099999984,0.9215723000000366,1.2276396000000318,1.265870800000016,1.3792791000000193,-0.7597380999999928,0.355035799999996,0.2622951000000171,0.8736312000000339,0.5853903000000287,1.754643499999986
826,-0.14404220000000123,-0.8609498000000144,0.3714896999999837,-0.5163536000000022,0.9581358000000364,-1.705062699999985,-0.8272231999999917,-0.637418900000057,0.17325729999998885,-0.36019020000003366,0.02747360000006438,-4.14163979999995,7893,0.41568220000002043,-0.2238856000000169,0.25999910000007276,0.1596661000000381,0.35081530000002203,0.1646345999999994,0.4390923999999927,0.010591299999987314,-0.07947490000003654,-0.14957730000003266,0.06288389999997435,-0.5325501000000372
827,0.07744520000002808,0.1074517000000128,0.11195870000000241,0.05433779999998478,0.03142609999997603,-0.53817939999999,-0.8960370999999441,-0.454399100000046,-0.10300309999990986,-0.20873299999999517,0.07702690000002121,-0.03115330000002814,27901,-0.10985639999998398,-0.004057700000004161,0.06522430000001123,-0.267101499999967,-0.10339969999995446,-0.10377269999997907,-0.27321549999999206,-0.1684172999999305,-0.07330280000002176,0.055080399999951624,0.022107000000005428,-0.13760460000000307
828,-0.07118540000004714,-0.42387869999998884,-0.7701985999999579,-0.6817461000000549,-0.17683219999997846,-0.4052007999999887,-0.7107184000000757,-0.30733530000003384,-0.007104099999992286,0.06170230000003585,0.18167050000005247,0.12488630000001422,15789,0.39404389999998557,0.30111990000006017,0.15703230000002577,0.373571400000003,0.15107389999997167,-0.057591799999954674,0.09006389999996145,-0.28844500000002427,-0.35979439999994156,-0.3151820000000498,-0.20320069999996804,0.3235140000000456
829,-0.8353958999999804,-0.943030599999986,-0.2054817000000071,-0.19259080000000495,2.416895000000011,-0.9538982999999917,-1.669947499999978,0.20827439999999342,-0.6260930999999914,1.448851599999955,0.9735412999999653,-0.19237220000002253,19892,0.560441700000041,0.3274222000000009,0.5852562999999122,-0.17689510000002429,0.5048058000000424,-0.38077510000005077,-1.094467399999985,-0.5005553000000305,0.47128350000002683,-0.7320402000000286,-0.005894899999987047,-0.9530562999999574
830,0.01504579999999578,-0.6125724999999989,-0.6045280000000162,-0.892660200000023,-0.7664749999999572,-1.6983329000000253,-2.3574758000000315,-2.4135529000000133,-1.3213286000000153,-0.4974162999999976,-0.29055610000006027,-1.0102447000000438,15136,1.087543299999993,0.9367500000000177,0.544608500000038,1.2598680999999488,0.5518353000000502,0.8098639999999477,0.08907990000000154,0.05784499999998616,0.38726349999996046,0.554538100000002,0.7854897999999935,1.0846925999999826
831,-0.4526003000000287,-0.562860599999965,0.31983250000001817,-0.8541389999999751,-1.411130900000046,-1.3939411000000064,-1.4154151000000184,-0.7353575000000205,-1.1445631999999932,0.1311696000000211,0.9085841000000414,0.34744059999997035,25492,-0.16147890000002008,-0.20199159999998528,0.1519313000000011,1.0214802000000418,-0.1228336000000354,0.04699709999999868,-0.29369499999995696,0.02628939999999602,-0.2046176999999716,-0.4367260999999871,0.07398929999999382,-0.23000299999995377
832,0.9733333000000357,0.561716199999978,0.46027779999997165,0.29324070000001257,1.5062358999999788,0.7627770999999939,-1.313709499999959,-1.159474199999977,-0.788350199999968,0.28949800000003734,-0.08145409999997355,0.9675161999999204,5933,0.11149330000000646,0.21040549999997893,0.12634880000001658,0.6325845000000072,0.440568399999961,0.5808242999999607,0.3393153999999754,0.2716239999999175,-0.19874260000000277,-0.14539090000005217,0.2936232999999788,-0.201218200000028
833,0.2269879999999489,-0.012613199999975677,-0.13853030000001354,1.7637867999999912,2.261865499999999,2.7247072999999773,-1.2848634999999717,-1.6598030000000108,0.37041209999995317,-0.30745749999999816,0.0005115999999816268,1.3158892999999807,13599,-0.1448333999999818,-0.2490376000000083,-0.3255331999999953,-0.3943854999999985,-0.4457713999999555,0.11291299999999183,-0.37702369999993834,-0.6397933999999736,-0.7640550000000417,-0.7181472999999983,-0.28197000000000116,-0.7006804000000102
834,0.45315440000007357,-0.2854721999999583,-0.5085913000000346,0.5803922000000057,0.033490599999993265,-3.3730434999999943,-3.1689362999999844,-2.467226299999993,-0.5336239999999748,-0.1539556000000175,-1.123818999999969,-0.5057590999999775,24430,-0.2530054000000064,-0.19649689999999964,-0.6989426000000094,0.21658680000001596,0.48195449999991524,0.13954630000000634,-1.165637199999992,-0.586928700000044,-0.13887460000000829,-0.38015079999996715,-0.37542749999994385,-0.18516409999998018
