,Albedo_01_x,Albedo_02_x,Albedo_03_x,Albedo_04_x,Albedo_05_x,Albedo_06_x,Albedo_07_x,Albedo_08_x,Albedo_09_x,Albedo_10_x,Albedo_11_x,Albedo_12_x,Id
0,0.066868225,0.011273179999999994,0.007696864999999942,4.7981000000002494e-05,-0.0013794139999999955,0.003557376000000001,-0.0008511300000000055,0.00193721899999999,0.003113945000000007,0.0057141000000000275,0.012394286000000004,0.02271978199999991,24285
1,-0.004595411999999993,-0.005246244000000011,0.0029836210000000196,-0.00031298400000001614,0.011411318000000004,0.01635874400000001,0.01831146,0.020417872000000004,0.011452931000000027,-0.0035918990000000095,0.0059775739999999855,0.0014785159999999853,4786
2,-0.019435130000000023,0.0006070799999999821,0.057120402000000015,-5.351300000000503e-05,-0.0017675270000000187,-0.0041566690000000295,-0.000901261999999986,0.0019743930000000187,0.002352459000000001,-0.0038449560000000105,0.01189580300000001,-0.017448890000000106,24737
3,0.013995939999999985,-0.0029493869999999978,-0.006648568999999993,0.011218278999999998,-0.0040329239999999655,-0.0015495989999999848,0.0018687990000000043,-0.0019395170000000017,-0.0028126810000000113,0.009206797999999988,0.031069989999999992,0.025574630999999987,14803
4,-0.020950930000000006,0.009079530000000002,0.005037403999999995,-0.007536771999999969,0.014968040999999987,0.012978388000000007,0.006166281999999995,0.007295797999999992,0.011122468999999996,0.004650629000000017,-0.0012678720000000032,-0.024940067999999982,16117
5,-0.07693528,-0.067495578,-0.019284390999999984,-0.007863136999999992,0.004919020999999996,0.005666921999999991,0.003244912999999988,-0.001876065999999954,-0.010383682000000005,-0.015312978000000005,-0.016273100999999984,-0.024915569,8991
6,0.039053958,-0.0051431020000001215,0.012950826000000026,0.020355433999999978,0.017308943999999993,0.020390297,0.01478871000000001,0.014314356,0.011993123999999994,0.019109632999999987,-0.005197361999999983,0.00401983600000011,28470
7,-0.01828564599999999,0.005998735000000005,-0.0039150099999999965,0.0025427029999999795,0.00020762400000001735,-0.00026268700000001144,-0.0006589720000000077,-0.002505226000000027,-0.001154891000000019,-0.0006262709999999838,0.0005582839999999922,0.0046329710000000135,6792
8,-0.012626819999999983,-0.010952458000000026,-0.013774428000000005,-0.006768927999999952,-0.006650518000000022,-0.02191652800000002,-0.027290591000000003,-0.022758381000000022,-0.014079002999999979,-0.012620548000000037,-0.008513933000000029,-0.0066871059999999705,7932
9,0.022989051000000038,0.018314155,0.025608829,0.020867277000000045,0.020245769999999996,0.02233784800000002,0.022012060000000028,0.024891930000000007,0.027749564999999976,0.028012734999999983,0.030196832000000007,0.043001500000000026,7619
10,0.03701967500000003,0.0024098150000000373,0.01437777799999998,0.010140167999999977,0.008613833999999987,0.004184162999999991,0.003759062999999979,-0.0005919070000000026,0.009277044999999984,0.014018367999999976,0.005556071999999995,0.03776793600000006,23712
11,0.03213149600000001,0.018295846000000004,-0.010206416999999995,0.010957844999999994,0.026578295999999973,0.02430085400000001,0.03591077100000001,0.031295465999999994,0.035107637,0.038073038000000003,0.041306966,0.057096437999999944,16439
12,-0.016638474000000014,-0.0011525649999999665,-0.002747136999999983,-0.010429485000000016,-0.014228426000000016,-0.010037727999999996,-0.009916167999999975,-0.006446983999999989,-0.0061195460000000035,-0.008690610000000015,-0.0063144099999999925,-0.007026688999999975,9233
13,-0.13158820000000002,-0.07748255900000003,0.01861394999999999,0.022384717,0.016332511000000022,0.004491118000000016,0.010008890999999992,0.007431388000000011,0.00010404799999999548,-0.00043234899999999854,-0.00011434000000001832,0.005838296000000021,9357
14,0.011572089000000035,-0.011692977999999993,-0.005155112999999989,0.0033249589999999885,0.01047836499999999,0.008080316000000004,0.002699123999999997,0.003070319000000016,0.002363360000000009,0.007311250999999991,0.00686152399999998,0.03324127700000004,17951
15,0.055868466000000006,-0.01122068200000001,-0.020659076,-0.01222859200000001,0.0004320190000000057,0.0035813790000000234,0.002557496999999992,0.003787069000000004,0.0068498539999999886,0.004458294999999973,-0.017511792999999998,0.019904693,20138
16,0.022046331000000002,0.08282917599999998,0.001405140000000027,0.005159717000000036,0.02236943999999999,0.018098259000000033,0.012531383000000007,0.016797065,0.016346485999999993,0.017811781999999998,0.0042983440000000095,-0.006089894000000012,15798
17,0.025385359999999968,0.00921485900000002,-0.0032281279999999968,-0.0037322220000000073,-0.001438892000000025,0.0010274499999999853,0.007348978000000006,0.008159877999999982,0.003922358000000015,0.013808873,0.01086543000000001,0.008895988999999965,19892
18,-0.0708793860000001,-0.06860384499999994,-0.04196238799999999,0.00014616900000000155,0.0007626310000000136,0.004629494000000012,0.007412073999999963,0.010053682000000008,0.0022786680000000115,-0.006833993999999982,-0.03924501899999999,-0.024804533999999934,24419
19,0.08458997400000001,0.06665990499999996,0.004368654999999999,0.007428577999999991,0.016257343000000007,0.010307331999999975,0.010133648999999995,0.010262575999999995,0.00442004800000001,0.006471304000000011,0.006260373999999985,0.06245117500000008,24442
20,0.023908406999999993,0.018512737,0.004575299000000005,-0.012420705000000004,0.0030467430000000184,0.0033781350000000043,0.008118654000000003,0.008703219000000012,0.009167888000000013,0.008720805999999998,0.014019330999999996,-0.00735284900000005,16438
21,-0.011087208999999987,-0.012251648000000004,-0.018485093000000008,-0.009560863000000003,0.0030153189999999608,-0.007389199999999985,-0.005667835000000038,-0.011063336000000007,7.68549999999868e-05,0.00647592700000002,-0.0062234120000000115,-0.00870211700000001,16459
22,-0.022229117999999992,0.05004211,-0.001746070999999988,-0.014535421999999992,-0.0052315610000000096,-0.003960711000000033,-0.008455060999999986,-0.004996622999999978,-0.000929526,-0.012491406999999982,0.001295256999999994,-0.007901941999999995,3396
23,0.006631984000000035,0.12668372300000014,0.341418443,-0.008020739999999998,0.0010614260000000042,-0.015203715000000007,0.012037128000000008,-0.01757793199999999,0.0010410470000000172,0.022878728000000015,0.01889527499999999,0.255762842,20144
24,-0.01201350400000012,0.01906474299999994,0.032764616000000024,-0.005943476000000003,-0.002937516000000001,-0.0023510370000000003,-0.0025247400000000253,-0.0035914260000000087,-0.006935146000000003,-0.011259339999999979,0.028896065000000026,-0.03368853100000013,24465
