,Unnamed: 0_x,LST_Day_01_x,LST_Day_02_x,LST_Day_03_x,LST_Day_04_x,LST_Day_05_x,LST_Day_06_x,LST_Day_07_x,LST_Day_08_x,LST_Day_09_x,LST_Day_10_x,LST_Day_11_x,LST_Day_12_x,Id,LST_Night_01_x,LST_Night_02_x,LST_Night_03_x,LST_Night_04_x,LST_Night_05_x,LST_Night_06_x,LST_Night_07_x,LST_Night_08_x,LST_Night_09_x,LST_Night_10_x,LST_Night_11_x,LST_Night_12_x,Unnamed: 0_y,ET_03_x,ET_04_x,ET_05_x,ET_06_x,ET_07_x,ET_08_x,ET_09_x,ET_10_x,ET_11_x,ET_01_x,ET_02_x,ET_12_x,ET_03_1_x_1,ET_04_1_x_1,ET_05_1_x_1,ET_06_1_x_1,ET_07_1_x_1,ET_08_1_x_1,ET_09_1_x_1,ET_10_1_x_1,ET_11_1_x_1,ET_01_1_x_1,ET_02_1_x_1,ET_12_1_x_1,Unnamed: 0,Albedo_01_x,Albedo_02_x,Albedo_03_x,Albedo_04_x,Albedo_05_x,Albedo_06_x,Albedo_07_x,Albedo_08_x,Albedo_09_x,Albedo_10_x,Albedo_11_x,Albedo_12_x
644,801,1.0099601999999663,0.0657002999999463,0.1648265999999694,-0.4593588000000181,-3.04364419999996,-2.2593928000000005,-2.3233064000000354,-2.288383500000066,-1.2489075999999957,-0.8408342999999832,0.4054075000000239,0.8209263999999621,4307,0.3610407999999552,-0.3261299999999778,0.2611287000000288,0.6082064999999375,1.2183602000000064,1.302790200000004,0.5026695000000245,0.8579437000000212,0.5451100000000224,0.7198973000000137,0.3143204999999511,-0.1893261000000166,705,-0.2870611629999997,0.0234267970000001,3.2294527250000007,3.790803366,4.236642737,3.617391219,2.155453527,0.1368089149999996,-0.5405314099999998,0,0,0,-0.1922974335111539,0.0149090660485718,0.7708065851735978,0.6052098127168211,0.719468105655204,0.6477579119894511,0.7155960468230373,0.3168106973405635,-3.88933296822017,0,0,0,739,-0.0696073559999999,-0.0492961109999999,-0.048980902,-0.047907926,-0.0583427329999999,-0.056966143,-0.056725733,-0.0598506119999999,-0.062886547,-0.059963379,-0.0605658,-0.063061672
645,802,-1.1830591999999456,-0.5796804000000293,-1.2117454000000407,-1.8574963999999452,-3.578266400000018,-10.887477000000048,-13.098004999999944,-9.831613199999993,-6.415212799999949,-1.7549925000000144,1.2993796999999745,0.7779920000000402,27065,0.397973899999954,0.4177952000000005,0.534716200000048,0.5121420000000398,0.9897301999999968,-0.5109156000000326,-1.2840057999999883,-0.9848082999999974,-0.6301804999999945,-0.1160004999999841,0.5750446999999781,0.1617494000000192,706,-0.2148361640000002,-0.1175486639999991,2.0679662760000004,23.315299327,34.508743353,23.913711921000004,5.600299974,0.1124950949999998,-0.3360679470000001,0,0,0,0.2506783772166618,0.1148438740555994,1.9275079325608335,1.3422988402960665,1.217348033258753,1.0521903552088467,0.8854215099955767,0.9645546548727872,-1.9572165639783163,0,0,0,740,-0.0126969889999999,-0.00417923,0.025255276,-0.0150880419999999,-0.021825116,-0.021112968,-0.0062902279999999,-0.0022557009999999,0.0077685769999999,0.032417761,-0.0866622739999999,-0.012248902
646,803,0.7102007000000299,-0.4250627999999778,0.1243454000000383,0.0199372000000153,-0.5306181999999922,-1.6054295999999797,-3.3044294999999693,-2.5808688999999845,-0.5138344000000075,0.1393617999999605,-0.1449223999999844,-1.6012011000000257,9969,-0.1658433999999999,-0.215421200000037,0.5615480000000161,0.0884922000000756,0.3965817999999785,0.7072578000000362,0.0855012000000101,-0.1958147000000281,-0.4890735999999833,-0.3075033000000076,0.5833487999999534,-0.2994143999999892,707,-0.1090901879999999,0.2867753399999999,0.4316135709999997,4.037160725,9.167881645,6.234471527999999,1.9926349670000003,0.0205635450000003,0.0403470719999998,0,0,0,-0.1563158856925067,0.1729788580203455,0.2757342165644577,0.5625481433104484,0.6870345276254343,0.632091764739114,0.5428877859805487,0.0240768757980841,0.0725430847520331,0,0,0,741,0.000655374,-7.692600000000493e-05,-0.0055337339999999,-0.009551769,-0.006324104,-0.008568599,-0.011221569,-0.007917785,-0.0051831549999999,0.00507499,-0.0002581899999999,0.0070071319999999
647,807,-0.6004170999999587,-0.8734906999999907,-1.2174733000000515,-1.5036124000000657,-1.4882650999999782,-1.5085394999999835,-0.598971199999994,-0.5345713000000387,0.2686324999999669,-0.0774173999999447,0.0506349000000341,-1.4926810999999702,5520,0.2754025999999498,-0.4962193000000638,-0.173499100000015,-0.6539263000000233,-1.042817800000023,-0.3962321000000202,-0.5482165000000236,-0.3795395000000212,-0.4899209999999812,0.0158665000000155,0.1384429999999952,-1.5865709999999922,709,-0.0786978699999998,0.6939151409999997,0.6628168650000004,0.2841311099999997,-0.8441761959999998,-1.0909633399999996,-0.5889211620000001,-0.2340775859999999,-0.2715210950000002,0,0,0,-0.0535020762426715,0.2069441666630622,0.3583145239708084,0.0963087086220272,-0.4528479923806696,-2.952168798853604,2.558288500203545,-0.3659720345858333,-0.1429056598638339,0,0,0,744,-0.041025541,-0.021966942,0.018708138,0.030272545,0.0228300379999999,0.0346661619999999,0.017425038,0.013255085,0.013352835,0.0272507099999999,0.0153197129999999,-0.036546621
648,808,0.851021099999997,0.9964041999999722,0.4488934000000313,-0.0981093999999984,-1.4153632999999672,-4.543412899999964,-7.837208099999998,-6.68418500000007,-3.129752999999937,-1.3243342000000098,1.1199501000000396,1.3728767000000062,28134,-0.2924683000000243,0.6479710999999782,0.5622946999999954,0.7532725999999457,0.2005770000000666,-0.3693623000000343,-0.3369763999999691,-0.0639687000000321,0.4740084000000024,-0.2007802999999626,0.8366765999999757,0.4713652999999738,710,-0.0177544770000004,0.0324926950000001,-0.1901526629999996,4.098196907,9.933365405,11.510409652,2.6649079350000004,0.3016681290000003,-0.2530649359999994,0,0,0,0.0057297039047579,-0.0213254120481167,-0.5347845312004386,0.8289825311479507,0.8669610548929372,0.7920253165885507,0.6172145546072808,0.8747207143866088,-0.2495414243143759,0,0,0,745,-0.0230972119999999,-0.0207106469999999,-0.019478801,-0.0009251959999999,0.0027704139999999,-0.010615308,-0.016477959,-0.020060236,-0.018393611,-0.0025665049999999,-0.036327205,-0.023880997
649,809,0.1857044999999857,-1.4143669000000043,-1.2140023999999698,-1.6469758999999158,-1.406117399999971,-1.7794542999999976,-3.20069129999996,-1.7045033999999646,-1.8596972999999368,-0.4874882999999954,0.2668873000000076,-0.1491003000000432,3454,-0.407504700000004,-0.5699897000000078,-0.459953100000007,-0.3374320000000352,-0.37984890000007,-0.2461265000000025,-0.1128170999999724,-0.8084632000000056,-0.3683580000000006,0.0081706999999937,-0.1873843999999849,0.036095800000055,711,-0.0750652169999996,0.2416609100000002,0.7711936770000003,1.987303064999999,2.1271301030000007,0.6199695149999997,1.5237502200000006,0.3014512349999998,0.1390534040000002,0,0,0,-0.0497306815612702,0.087775022566379,0.2553472824755218,0.3586824609622576,0.3342203039565656,0.1934163476518423,0.4286747186166543,0.1983727587107397,0.0649303895835964,0,0,0,746,-0.030399303,-0.02199865,-0.018780833,-0.0149827189999999,-0.008939586,-0.0126209419999999,-0.0143836889999999,-0.0173458769999999,-0.0165067919999999,-0.0149658379999999,-0.0079260919999999,-0.0403665209999999
650,810,-1.0715764000000263,-0.4229545000000598,-0.1522205999999641,-0.4031036000000085,-0.2593009000000279,-0.525615499999958,0.1183148000000073,-0.4678147000000194,-0.124677800000029,-0.3261357999999745,0.8566789999999855,-1.0779820999999856,10810,0.8808484999999564,-0.021375799999987,-0.1263739999999984,-0.1403769000000352,-0.442192700000021,-0.260401599999966,-0.7529188999999974,-0.4467005000000199,-0.4485414000000105,-0.2106877999999596,-0.1833565000000021,0.3914009000000078,712,-0.141260082,0.3368171310000001,0.2938721100000006,0.3419141759999995,-0.473365952,-0.7257407620000005,-0.7435240320000003,-0.2439182729999999,0.1692514589999998,0,0,0,-0.0755547085783386,0.1033962677668642,0.1013288954581808,0.1495427160441418,-0.5106299415003066,-0.7373693165036606,-0.905131780486852,-0.4070210177600235,0.1908215981335797,0,0,0,747,-0.012924601,-0.0338944339999999,-0.008482219,-0.0059276819999999,-0.0059579329999999,-0.0062541909999999,-0.0124837049999999,-0.0078687719999999,-0.007449237,-0.0087658439999999,-0.0131918339999999,-0.0594920969999999
651,812,-1.596173399999998,-0.9528069000000414,-0.6641976999999315,-1.3808685999999852,-2.2809917000000155,-2.4692977999999925,-2.37201280000005,-1.6558840000000146,-1.046426399999973,-0.6457858999999644,-0.5564923000000022,-0.3703428000000031,3464,0.2383882999999969,-0.326193700000033,-0.3398674999999116,-0.1194768000000294,0.2000031000000035,-0.4369605999999635,-0.6181499999999573,-0.4855552999999872,-0.7222827999999595,-0.2550241999999798,-0.2655847999999423,-0.8400824999999941,713,-0.08853355,-0.8919722230000002,-1.3031590910000004,1.7590476189999995,-0.823333334,-0.4841666669999998,-1.5697727280000002,0.0283333330000001,-0.2400079359999998,0,0,0,-0.0977628263544381,-0.4950511846611594,-0.5451200730722766,0.311230937723292,-0.3159577873125626,-0.3775178690058478,-0.665328795692901,0.0256797580138006,-0.1400928358688372,0,0,0,749,0.00955779,-0.0143219039999999,-0.013722917,-0.012504873,-0.012645093,-0.01298433,-0.016599152,-0.0176994709999999,-0.0130808189999999,-0.0168412079999999,-0.0092506539999999,-0.0021340799999999
652,813,-0.0354558999999881,-0.3468088999999281,-0.5635733999999957,-1.0776951999999935,-1.4832653999999934,-1.908533200000022,-3.2036284000000137,-2.69938209999998,-1.1565129999999613,-0.7832404999999767,0.1509787999999616,2.4628236999999444,11776,-0.3720396000000505,-0.5946903000000248,-0.2956990999999789,0.1061067999999636,-0.0761557000000152,0.0416744000000335,-0.7997888000000444,-0.5507024000000342,-0.7009117999999717,-0.0696486999999592,-0.1802720000000022,0.4903248000000246,714,-0.2242751679999999,0.0396305670000001,0.1724855989999998,1.8197291600000003,1.8201496899999992,0.4215353569999998,-0.052039262,-0.004423434,-0.026128844,0,0,0,-0.415692508614397,0.0293118521205837,0.0570209062687068,0.2830037819828395,0.2275010695942453,0.1325644552799142,-0.2113415827003469,-0.0037500409693955,-0.0262201205133867,0,0,0,750,-0.008147232,-0.003136565,-0.0013260199999999,-0.003764728,0.0017115009999999,0.005746845,0.0033302469999999,0.0064185419999999,0.011589279,0.007466628,-0.0090986529999999,-0.062644634
653,814,1.5976264000000242,0.863299599999948,2.245948599999963,1.5886090000000197,1.1103385999999773,-1.0789016999999603,-4.503625599999964,-5.168628200000001,-1.687576999999976,0.0746701999999572,2.051052400000003,2.4527105000000238,27218,1.4383745000000374,1.0341232000000105,0.8986433000000034,-0.9777598999999668,-0.7366367000000196,-0.5542410999999561,-1.048096199999975,-0.7665642999999704,-0.5684767999999849,-0.5746594999999957,0.0645994999999857,-0.3891619000000048,715,-0.2927887129999997,-0.1397673210000003,0.0561991099999996,1.8632593940000004,7.017221937,9.621052059,3.263255699,0.1410980760000004,-0.3466844160000004,0,0,0,0.2539096310326228,0.1151847896121238,0.0758736646916277,0.730937051271592,0.9068460083778864,0.9125641815988944,0.6814055573164798,0.9934087521799976,-0.6187819067069662,0,0,0,751,-0.099724091,-0.0491025589999999,-0.09407919,-0.006757627,0.003712581,-0.0054899269999999,-0.0255087669999999,-0.0351809469999999,-0.037510297,-0.0208064319999999,-0.0700593259999999,-0.0910869709999999
