,ET_03_x,ET_04_x,ET_05_x,ET_06_x,ET_07_x,ET_08_x,ET_09_x,ET_10_x,ET_11_x,Id,ET_01_x,ET_02_x,ET_12_x,ET_03_1_x_1,ET_04_1_x_1,ET_05_1_x_1,ET_06_1_x_1,ET_07_1_x_1,ET_08_1_x_1,ET_09_1_x_1,ET_10_1_x_1,ET_11_1_x_1,ET_01_1_x_1,ET_02_1_x_1,ET_12_1_x_1
0,-0.08684312599999977,0.11267958699999969,-0.03550509300000004,1.4321547479999999,4.149527384,5.421669572999999,1.9464243800000003,0.026220863000000705,0.018284267000000298,27674,0,0,0,0.12512841085875026,-0.12100572223531399,-0.05444095336324617,0.5830669252054019,0.7077694215336472,0.6811140501110086,0.48684031777160247,5.665110720966292,0.022341422033938824,0,0,0
1,0.017133933000000212,0.05464533900000035,-0.17065974899999992,0.6675352340000003,3.474470745,5.070097409000001,1.8449982960000004,0.1606563400000005,-0.07679203300000026,27388,0,0,0,-0.02547266499478205,-0.06689753061830649,-0.3915967450750084,0.5028046329174769,0.8308746101026785,0.806511510659821,0.5056157352839681,0.346757968354164,2.028208091123731,0,0,0
2,0.15293200499999982,0.030920862000000104,0.6867102819999997,4.727836817,8.290669413,8.941446089,3.880042468,0.2117630410000002,-0.08305688599999961,24615,0,0,0,-0.26382236897681693,-0.16973878439842202,0.5536020152610995,0.799116711120378,0.8929916714264997,0.7921635830300201,0.7038072311899903,-1.8370059623589576,-0.09405797803011759,0,0,0
3,0.3043230339999998,-0.07140634000000023,0.645070483,8.800849409,18.608950354999998,19.435470359,6.732988380000001,0.17774559699999948,-0.9387879900000007,24565,0,0,0,0.17286936688648538,-0.08583810640687756,0.4057735364548407,0.9293045272838515,0.9970511917217071,0.9464127410846576,0.7651290298919095,-0.4096031303625986,1.0050877232152227,0,0,0
4,0.19095295800000045,0.18276575799999994,0.08003497000000026,1.9555943230000001,4.981713813000002,3.7466693479999993,0.9467883299999995,-0.17825803200000045,-0.19846414899999987,27138,0,0,0,-0.10918068189993377,-0.08887864051309001,0.07982081983994314,0.4904736742969929,0.5039932834008898,0.43894274640286973,0.27451893812156386,-0.9357048602483194,-0.4327531740449425,0,0,0
5,-0.1295794739999998,0.06289451800000023,0.05049287599999985,3.3259201639999993,10.650402211,12.384442317000001,3.8918167660000007,-0.38414165899999997,-0.3521178589999989,27842,0,0,0,0.1055583814500347,-0.066292460295756,0.06418365980784434,0.7757909329022592,0.8982344742563557,0.8722567951725392,0.6817245918501684,-6.7263208883860015,-0.6566005203133878,0,0,0
6,0.5509878169999998,0.11115357299999973,0.0930414009999998,0.30902475099999993,1.0953298669999998,1.6246389769999998,0.3867725030000002,-0.11724065000000028,-0.029132890999999717,27962,0,0,0,-0.5892180027108859,-0.15056973655251601,0.10547611738672066,0.1907331286878934,0.36973527431486897,0.4599399071361933,0.18539893455497314,2.2910097360338977,-0.03268152299271446,0,0,0
7,0.6979346379999987,-0.42648670199999916,3.680883640000001,4.037971203,-1.326220539,-1.7134965410000003,-0.06519136899999967,-0.465802493,0.11183395100000038,26964,0,0,0,-2.2582468114346317,0.3046563842833405,0.8330294795635506,0.7345234298027274,1.2366689409198983,1.421912290523807,-0.037110129573065614,1.498376215040939,0.28026382080986995,0,0,0
8,0.07755886999999984,0.14216517400000017,-0.001838757999999996,1.0426607069999996,3.675302222000001,3.390629958,1.7124587249999998,0.26696548899999994,-0.002106272000000242,14116,0,0,0,0.0689687963456988,0.13135810980267937,-0.0022551604395654803,0.2404281631646237,0.4484118081291881,0.3769567492870574,0.3253594580793814,0.3482165976757369,-0.0029557415399961693,0,0,0
9,-0.12573731100000018,0.2371988479999998,0.22972715600000004,3.7336616759999988,5.997598602,3.7507212760000006,2.047582592,-0.3104081679999995,-0.06375504999999926,19904,0,0,0,-0.2227714891362076,0.2749707605952488,0.16014020573011656,0.44477557784945554,0.7255297548144543,0.49832818889335095,0.8131630837694729,-0.31977388855877303,-0.10804732837026541,0,0,0
10,-0.2963467119999996,0.30446813600000056,1.9345732659999997,14.815434006,21.883559955,24.017392791,9.032694290000002,0.07076661400000006,-0.6358719919999993,24720,0,0,0,-0.23881275637032245,0.2366952015452083,0.6778837811162438,0.9377650963220531,0.9579890224436953,0.9260873117112396,0.8108640641594799,-0.9442284533222225,0.7207566795414735,0,0,0
11,-0.1003833860000003,0.06563317999999985,0.8068117899999998,5.455789409,5.531340615999999,1.234733282,-0.59363188,0.004235546000000312,0.16237648999999976,27096,0,0,0,0.183251426225965,-0.3438692642119068,0.4896763801525708,0.6129313388908797,0.6546255764360421,0.2940357877711454,-0.5110126391447939,-0.00875414259903042,0.5036714793643994,0,0,0
12,0.4681339310000001,-0.16735289400000042,0.377837816,6.1835895679999995,11.429821474,11.284702386000001,3.9756006730000006,-0.04420509000000106,-0.5245852189999995,24564,0,0,0,0.29199750618646475,-0.15335262372432235,0.21128701560182336,0.8390853386195035,0.9304457724530734,0.8740673236298327,0.6426491106908391,0.14168166385633274,0.8384657130928821,0,0,0
13,0.08739432100000011,-0.3162543469999999,-0.23871431900000029,1.7551556430000002,2.737301351000001,4.193534566999999,0.561665335999999,-0.04201662100000014,0.024799840999999212,25227,0,0,0,2.300697572606338,-1.364574123348684,-0.19083265101029526,0.2624321318116133,0.34434659755378294,0.34624586511101413,0.12501481943833606,0.1098704488193801,0.06920176783746086,0,0,0
14,-0.20430865499999973,-0.11159876599999974,0.07957003099999982,4.765588602000001,13.005437227999998,13.194442329,3.4659511850000007,-0.1271453469999999,-0.07777773900000007,27841,0,0,0,0.17572213381351695,0.12289579073848597,0.098987312787254,0.7646445442079837,0.8238944176372446,0.7841456918285896,0.6020683851448302,-0.9469900835225903,-0.13026069063800808,0,0,0
15,0.8310375399999996,0.576650458,0.3576404919999998,3.2473082499999997,8.712800615999999,6.616295052000002,1.5465053280000003,0.09806947699999924,-0.285597664,27324,0,0,0,-0.38868604790201516,-0.3215059485232571,0.3069243417065282,0.7691626764358958,0.9056387347275731,0.8090804423418401,0.5105614757723299,0.25288271001418133,-1.6109815054482512,0,0,0
16,0.20550349700000003,0.04667911999999985,0.2160807349999998,8.241915556999999,12.234436078,14.629282957000003,5.943885294999999,0.35315762500000014,1.0428000179999999,25691,0,0,0,0.26824205752927766,0.341607154085352,0.22566098646121902,0.8392335112125279,0.9083488549985731,0.8626980186444072,0.743661256746493,6.642592561348498,0.8274639262096631,0,0,0
17,-1.2641731010000004,-0.2323415080000002,-0.8077381009999998,2.7306071769999996,4.973615272,7.256992535999999,2.5679679010000003,0.2956478739999997,-0.17024253499999986,24452,0,0,0,2.119577002096836,0.668785379042966,-1.0561489008962932,0.5706441860041813,0.7134310215995138,0.7396169309249693,0.6066387339945072,-1.3792626157577723,-0.19380448349727752,0,0,0
18,-0.8722859119999997,0.32376917800000027,1.8146553290000005,4.1772450260000005,4.860783499,4.690700778,1.9864257159999998,0.2813644489999998,-0.03856530199999941,26131,0,0,0,-1.311258270281042,0.4763038532957459,0.5552447469692252,0.6265131973349254,0.652771292830069,0.588042966617963,0.4141748460968016,1.9897938470813172,0.24410292400035372,0,0,0
19,-0.06840144600000109,0.05946509600000027,0.010755286999999836,0.5421988459999998,5.109662224000001,6.740385664999999,2.196482651,0.15725688899999968,-0.3672158710000004,5701,0,0,0,-0.025469747178983745,0.031206580500566235,0.009153793100972913,0.112928891387502,0.5015436544565661,0.4819287554091065,0.32795828061436366,0.10937834004472823,-0.6102893981755775,0,0,0
20,-0.33635409699999963,-0.3149668919999997,0.1622550519999998,4.547626305,11.257456082,10.822379454,4.054738091,0.550423318,-0.10889528399999904,24606,0,0,0,-1.44503359987631,1.4890711819168232,0.15393890811795044,0.7842955529178083,0.9170606792005915,0.8347909893711678,0.7035565588899696,-2.4716882130461175,-0.11632891439545287,0,0,0
21,0.17657566099999977,-0.161425865,0.08910729499999981,1.7705702700000003,3.109079199,3.6523283400000004,0.5823084519999995,-0.17246724300000027,0.2178000260000008,25225,0,0,0,0.23705297388444221,-5.601779935432363,0.07395526452584358,0.25678796232620305,0.36709585850812215,0.32667224390833877,0.1476630084090947,0.41316578528134523,0.6719669011234402,0,0,0
22,-0.12482864300000007,0.326944444,0.9801136369999999,2.8163690480000003,3.373647186,2.316761364000001,1.9508928570000004,0.9991666670000003,0.32555465299999997,3257,0,0,0,-0.1559250614833954,0.1977154373390032,0.3763910104602514,0.45611413704183845,0.5707106305807443,0.47206946457451177,0.4653226378378785,0.48522865245079266,0.16629466571676849,0,0,0
23,0.06867052899999981,-0.006158049999999804,0.6310328290000005,3.5513897319999996,5.577166254999998,7.196245069999998,2.4916982380000006,-0.08546521000000018,-0.5453162509999991,27671,0,0,0,-0.12028507718534236,0.007429528675565091,1.3664446449666814,0.8299647881618007,0.3611316762843638,0.45260157106900817,0.48524169363881076,-0.2947425090555469,-0.8053576836977518,0,0,0
24,-0.22804320599999972,-0.11985882899999956,-0.04209344200000009,0.5696449890000004,0.6952937289999994,1.6777750690000008,-0.051490709999999495,-0.05869099799999988,-0.21686143099999988,25228,0,0,0,-3.9557220352302638,-0.9289831483321657,-0.034912794444180315,0.08918015555246883,0.0919295893260851,0.16581383333167032,-0.011277286838471361,0.4101584936166892,2.4770935863106187,0,0,0
