Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,ET_01,ET_01_1,ET_02,ET_02_1,ET_03,ET_03_1,ET_04,ET_04_1,ET_05,ET_05_1,ET_06,ET_06_1,ET_07,ET_07_1,ET_08,ET_08_1,ET_09,ET_09_1,ET_10,ET_10_1,ET_11,ET_11_1,ET_12,ET_12_1,Id,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,ele,gc,stable
0.15021874,0.208627614,0.17481194,0.155207125,0.162173124,0.13937194,0.117490866,0.122478344,0.112693463,0.116543384,0.118596406,0.121739107,0.126237863,0.126584446,0.123662628,0.125567347,0.115493768,0.119216104,0.115140205,0.116672883,0.144285514,0.130607229,0.144864163,0.190002043,7.027243108,7.290829407,8.636841918,9.056005024,7.175719378,11.26897728,8.829083054,11.54192104,8.060710766,12.52773283,12.06448964,18.33212468,21.94342422,25.36249082,14.96417378,20.6638934,8.99102108,13.57586965,7.361482358,9.985203454,7.105845712,7.526706868,6.319648477,6.243994509,2572,274.0433326,273.6888123,279.0087775,281.2606501,285.6055464,286.7592878,290.0859951,292.2850757,294.8737156,295.0966705,295.7327345,295.5474573,296.6499597,296.0009352,295.0362705,294.0299787,291.1759418,291.5972279,289.1455189,285.309866,279.9643891,280.3467179,276.1008517,273.8806514,256.9530956,256.4303678,257.9142687,260.2160952,264.6663843,264.2243022,268.7319552,270.4648733,273.7403333,272.8024047,277.8090343,275.7124987,279.0871495,280.2942256,277.1601015,278.6802007,273.0701227,275.1991725,268.3635129,268.3520185,262.695169,263.4586676,257.3388134,257.4200568,2997.519515,8,41
0.248505283,0.21666224,0.249782648,0.217460658,0.252577858,0.21382813,0.246294038,0.211161911,0.222812838,0.195512703,0.210868228,0.182968681,0.202486136,0.184411333,0.21016221,0.184453622,0.221938545,0.188946237,0.239412545,0.204214242,0.248293813,0.218058334,0.239303484,0.220160091,4.694662811,5.068899586,2.237939213,2.014372603,0.241031196,0.75846955,0.409470237,1.571292539,0.973076189,2.637677282,1.394066819,3.450735856,2.718606165,2.484883036,1.456015372,3.076534809,1.072119508,2.544724625,0.490121258,1.152517898,1.243775999,2.792037465,5.335933393,4.137588827,2650,281.7129657,281.0425517,289.5252461,290.4233144,301.1698839,300.4007424,307.7351176,306.9702392,312.5025178,311.5134517,311.2434885,311.2779766,311.311056,313.6047138,311.9545173,310.7395765,308.2848105,306.5537246,302.5799915,298.270449,293.1956277,289.2009596,280.6083461,281.0740815,257.5744442,258.2526167,262.7514386,264.4842664,272.0286742,272.1603424,278.3924533,278.8623252,284.0828296,282.1712762,287.1186751,287.4083705,288.6181963,289.0867318,287.9651599,287.1543569,280.4721265,281.1376616,272.9466146,271.3526631,265.7070905,264.0815807,259.974469,257.7379716,1392.760602,8,41
0.24391718,0.199609164,0.212610287,0.192840823,0.218739423,0.194158395,0.221170436,0.191669458,0.216086336,0.193873503,0.210482195,0.187485069,0.208003187,0.186570675,0.206189217,0.186291309,0.183986271,0.178964243,0.187239966,0.176812238,0.204458388,0.209567934,0.220598574,0.221404655,5.884760602,6.549970703,6.270486463,6.3181033,3.54068095,6.954932143,4.192154758,6.376756814,3.468203838,6.098129203,3.382432615,6.815495824,4.273619421,6.308580066,4.394041919,6.709505611,5.145188487,8.030497387,4.868526781,7.287175658,6.016731584,6.078642208,5.519629791,5.417749783,3832,276.2569748,277.3378832,283.1116425,287.5406311,294.2503531,295.8984759,297.0661638,303.1470661,301.5963281,306.2099049,304.6594942,309.1604385,309.3670719,312.0771193,308.2534072,310.035687,297.0248486,301.2603595,293.0457217,292.2158075,283.6879381,284.4068945,276.6779614,276.4372453,260.4184842,258.4093768,262.6307935,263.1982009,267.854442,268.1383759,272.6057312,274.5954723,278.5549093,278.0757381,283.783022,282.0982275,284.891049,287.0481702,284.4454351,285.1822232,277.9672708,280.1950671,271.7674942,272.0211101,265.8102656,265.056775,259.4786318,259.5416099,2195.254697,8,41
0.348020296,0.275524687,0.322239706,0.261221572,0.271192341,0.253255124,0.261794259,0.249050171,0.25512397,0.241821147,0.248910175,0.23292594,0.241661774,0.227336143,0.242567489,0.234765286,0.250740752,0.238463137,0.265229568,0.249398922,0.279461115,0.264249344,0.286657466,0.267223005,3.249883465,3.821503958,1.519058927,2.413032702,0.17294101,1.273676075,0.271042216,1.961004837,0.713918206,1.664895658,0.445947983,1.913390501,0.885323219,1.752275726,0.852819921,1.788264572,0.744574538,1.540359399,0.41644679,1.163173556,1.030266051,2.889330841,4.761345646,4.091512753,3899,278.5241486,282.5200068,290.5111919,292.8443555,304.1185254,302.9094376,312.9160051,311.3195537,317.1870343,317.1562019,317.0029237,320.2413711,316.9046598,320.9543974,315.9098048,317.4355884,312.7538802,311.7221399,304.5254719,302.4182168,294.6846337,291.4842147,283.121953,282.8972909,257.0616064,257.6454276,264.25984,264.952247,272.1870066,272.4620859,279.3509482,278.7858959,285.7283429,282.733929,288.3483374,287.40298,289.1373836,290.9924081,288.3929882,289.0977527,280.8954242,282.8374549,274.0968995,272.3527877,265.3312396,264.0017937,259.6790973,257.9884464,1358.070737,8,41
0.303450045,0.259840419,0.269235638,0.265625654,0.277605511,0.251840434,0.25314598,0.234502,0.231145408,0.208565153,0.215461163,0.218536784,0.221741673,0.222658613,0.230434156,0.227887224,0.238941854,0.234292961,0.254323215,0.250014351,0.27284594,0.256571445,0.369424857,0.262146761,5.960377358,5.816830386,4.918637852,3.852391711,0.834283843,1.644522406,0.655972495,1.193642764,0.409054869,0.965227455,0.464393302,1.416464746,0.523549911,1.901724514,0.463492843,2.004491377,0.614710216,1.811935167,0.987611875,1.562508966,3.175662519,4.729637634,4.468848168,5.437524558,17079,276.7822527,277.9724021,287.2185634,288.3850684,299.9336412,298.2997927,304.870726,308.5673466,317.8308554,313.3562668,319.2588594,320.9753018,324.128755,321.6564794,322.7532376,319.4675988,312.2855524,311.2370032,300.7009285,298.2397304,290.8334392,286.4276465,269.7320079,277.6581803,257.3458252,256.721525,264.34275,264.7951039,273.9487864,273.3627252,279.1858629,281.8969102,286.3071174,286.3228108,292.1076069,290.6549705,293.9060075,293.5796642,292.1455091,292.4438215,283.16379,285.6611854,274.62737,274.8293979,266.8990452,264.7825975,255.9738786,257.6312617,882.0929142,8,42
0.742410993,0.703402226,0.674574948,0.658751862,0.44351133,0.452808143,0.157593914,0.159986223,0.162978399,0.168449554,0.170525317,0.171719758,0.175890599,0.17601578,0.176630448,0.177634283,0.185352475,0.177632504,0.24245585,0.1897015,0.385047824,0.455065672,0.792739959,0.687945808,,,,,5.947441476,6.458365232,6.285331419,8.033670989,10.01739374,16.34310805,20.52969028,20.69353394,23.56750283,15.83229702,13.06867989,8.711264283,4.856061421,5.395935001,4.677888783,4.613426643,5.045755809,5.188423311,,4.679856354,24380,265.2013756,267.8932577,271.3400163,272.8525043,289.584956,289.1996678,300.5574669,302.7374343,303.1171163,304.7230517,302.5322893,305.4536808,303.4044939,311.2064494,305.605868,311.0977983,303.9000126,303.8432445,291.7117791,294.5695487,281.3399513,279.9711662,265.7577079,269.5315515,260.0965425,261.0017597,264.5847025,265.3608457,272.0731395,271.977334,277.3072655,278.6918511,283.293666,283.711953,286.9065965,286.665348,288.8093406,290.3329746,288.5895314,288.9069998,283.1208917,281.4502827,275.5984931,274.2785294,269.8841873,265.2846005,259.2891015,262.603624,1148.121834,8,43
0.688453459,0.726970448,0.661481687,0.699477663,0.536128185,0.477012443,0.14535221,0.147325076,0.148459178,0.155530749,0.150801413,0.157921906,0.153266134,0.16006735,0.157738473,0.165535588,0.164142107,0.165831411,0.204086327,0.167058582,0.391300014,0.440470386,0.707837747,0.641878146,,,7.748840396,,8.91421342,7.363071353,9.604692319,8.314474322,8.890840878,9.063020618,10.283434,9.961396217,8.232384401,7.27820315,5.036220656,4.438252466,2.97416187,4.75335734,4.960964841,5.263806869,5.229280487,5.97555123,,6.198954912,26867,262.2397386,262.7091937,267.8601193,269.0458945,277.9561783,281.9840539,297.1084464,302.2208984,304.8616564,309.3835786,308.4662828,312.7857033,311.0858806,314.3697209,311.8335954,313.9163229,304.4128688,302.9522845,287.6398989,291.2420471,276.1678845,271.6591099,259.7546519,264.4582452,257.0491185,256.2051926,259.3264918,260.496438,269.0111275,268.7488256,276.3904684,277.1370249,282.0910194,282.3296616,286.7361575,285.6728073,288.2923087,289.3311306,287.0691862,287.3108778,279.8102961,278.6740696,272.9761501,272.2758466,266.1942983,263.3493606,253.5171789,258.4684728,968.1810774,8,43
0.473924257,0.442001772,0.433394057,0.423792113,0.209581417,0.210266606,0.146104163,0.151811864,0.148815973,0.154253857,0.161137666,0.157784734,0.159630095,0.160329634,0.150172531,0.155751713,0.150253144,0.154824678,0.181742209,0.155367172,0.235345288,0.317535541,0.446673508,0.391109135,6.116988095,5.960958154,6.869188619,7.077132435,6.861161599,7.988433793,6.984732524,8.529316279,9.023087263,10.11404488,15.28703721,12.43356353,16.69912105,12.36036813,11.73357412,10.16655255,5.161190991,6.782917841,5.12440738,5.79478552,5.015451805,6.186548057,5.206363836,5.884231398,22190,261.9079817,264.4108013,269.3664202,273.1412153,288.6833457,289.2439718,298.0251348,301.0852555,301.6390291,304.9807303,304.1580116,308.3387947,304.0658321,309.2323788,304.7418544,306.3228084,299.1338681,300.6097038,286.0226662,287.2804458,277.9302522,273.6599903,263.5247652,266.1001598,258.0292737,258.3319141,262.0765624,263.6284405,271.1386453,270.4130697,276.5819201,277.8240242,282.4843676,281.6218293,285.2698544,284.6372871,286.0511878,287.0945077,285.5177219,285.8176705,280.9296817,279.9180176,273.4999438,272.4801877,268.7217878,264.9666586,259.0290323,260.4456365,1540.223153,8,44
0.658444104,0.62445898,0.639578559,0.629167205,0.421666067,0.314671039,0.140522483,0.15365183,0.146077922,0.156715916,0.147217174,0.157580038,0.144646305,0.161745732,0.144075622,0.162967509,0.150153797,0.166335637,0.192172119,0.184667948,0.355947475,0.496581259,0.688039634,0.646212251,,6.2,7.071472803,6.39650226,5.823246966,6.227673483,7.260457686,6.045095879,4.630287524,4.801733984,3.514009067,5.320518398,3.093114443,4.788014391,2.516430643,4.903247196,2.222600513,4.731139203,4.539467952,5.159138342,5.520458824,5.143591111,,5.652409998,26878,261.850406,263.3736647,268.1543391,268.9624582,280.2735803,285.5045859,296.0829664,303.6016087,307.2772809,310.8501732,314.3372641,314.946775,315.111468,317.2505714,314.8920361,313.7055714,304.2152368,303.2788637,287.5655231,289.8363797,275.7145691,272.4446967,259.3964713,264.4710996,258.1125495,258.738529,261.7178255,263.138877,269.8921343,269.8811451,277.664418,277.2780588,283.3190025,282.4493262,288.0639886,286.0058163,288.4580824,289.8605492,287.3407686,287.3705061,280.7904277,279.268802,273.2144249,272.5212089,266.824702,263.7399598,256.3983772,260.0926066,757.1698516,8,45
0.246543163,0.233037842,0.239146467,0.2269798,0.238362072,0.22112869,0.229185965,0.213820227,0.219142226,0.198455306,0.196184865,0.195593401,0.202209265,0.194232078,0.208846056,0.194193805,0.214556306,0.202232016,0.227795598,0.218808423,0.235124298,0.228273239,0.238898272,0.229761208,2.375931139,3.579676172,1.363065217,1.286370422,0.210338272,0.790499773,0.287243966,1.43088454,0.737084149,2.668258317,1.176259435,3.498306351,2.23864132,3.212772342,1.212358121,3.495580857,1.286149706,2.301738421,0.563424658,0.806154816,0.526446743,1.986272503,3.415035225,3.325353741,2873,282.4398212,283.4359212,290.55848,291.73095,303.8580173,301.2612567,309.0955719,309.9759906,316.6320751,313.4071917,314.6674263,314.2198248,316.2243148,317.815082,315.9733739,313.2066408,313.8772808,310.8552991,305.0321389,300.8105427,295.5857474,290.8964516,280.1976193,282.3643728,259.6297779,259.0427373,264.054572,265.9848879,273.1106307,272.98241,278.8110124,279.9023276,285.2333502,283.0286401,287.3820291,287.6353056,289.1447702,289.7630203,288.5813754,288.3819463,281.1821557,282.6182945,273.8817395,273.606736,266.3066359,265.4688782,259.4293619,259.5285705,1407.974725,8,45
0.590622823,0.582768756,0.533060335,0.466799646,0.197470691,0.21496579,0.19128765,0.181684495,0.183519457,0.184761926,0.183789216,0.185213339,0.188053841,0.18925273,0.188351927,0.187562415,0.189430914,0.188278569,0.195277085,0.198217719,0.191995075,0.243721162,0.590014122,0.390942846,4.76344086,4.5,3.902411399,4.998186772,3.834046885,3.800955342,3.467927735,3.746595206,3.955578173,5.715533125,6.21359663,8.397204403,9.530560402,7.882408591,7.020647991,6.900056013,3.973686599,4.203047998,3.490785838,2.753450867,4.211996366,4.68367486,5.266666667,4.375533213,23534,263.8730872,266.1124095,271.9817407,275.2470637,293.3836927,295.0403167,302.1943137,307.1270067,308.2512032,311.5419064,310.5052481,313.0873895,313.2571747,314.8085027,310.7330249,312.1387866,304.8160564,304.1787474,292.8354797,293.8864038,283.9214569,280.7025287,263.727703,270.3322604,257.3854365,256.1234671,263.6682411,264.6511297,273.961096,272.8391097,279.7606797,280.3013975,285.7713599,284.4706516,289.6008213,287.4267983,290.0065404,290.4194556,288.9283115,287.903119,281.2999151,280.4435637,275.6838226,272.4712124,270.5058937,265.0455875,254.9294422,260.2641671,558.6195411,8,46
0.223024624,0.241869475,0.233033285,0.249817493,0.262143376,0.20199323,0.205468311,0.200039252,0.197669498,0.190580522,0.168978496,0.181427402,0.181612815,0.199318278,0.204303153,0.201381666,0.216249465,0.206919744,0.220005382,0.223904531,0.225877117,0.235532887,0.226316702,0.242608448,5.7,5.2,2.3,1.666666667,0.2,0.671428571,0.5,0.571428571,0.3375,0.6,0.357142857,0.390909091,0.228571429,0.25,0.2625,0.383333333,0.5,0.575,0.55,0.533333333,2.6,0.866666667,5.266666667,7.1,8420,277.6365922,279.7292394,288.1388232,291.1857226,300.8438185,301.2550951,305.8206987,311.020419,316.8356626,316.1709809,319.348885,318.220487,321.611377,323.2136355,321.9052358,321.5593591,314.4671885,313.2516595,303.0871146,301.0495183,292.3843117,288.8315554,276.8174177,279.3693129,259.8496031,258.1336084,266.2539211,264.992724,273.2318224,272.8714605,279.694242,281.0302907,287.7107583,285.4171135,293.0467134,289.9742686,293.9418179,293.3874523,291.8311425,291.6209888,284.690655,284.8452415,276.2224579,274.345912,267.8901091,265.0334481,258.543487,258.4127097,856.1535888,8,46
0.236504403,0.2570722,0.228573949,0.242060948,0.228824546,0.193573273,0.216240658,0.18385614,0.202613378,0.183926344,0.189970758,0.180685359,0.182704683,0.179062439,0.182727259,0.168577297,0.192404597,0.1732758,0.217078777,0.196621692,0.241237296,0.21403271,0.244186675,0.212248569,4.939705882,6.434760784,3.50603268,2.810228399,0.407016807,1.185646792,0.404635854,1.512371726,0.390619748,1.360325949,0.63497399,3.728353917,1.7575,3.657603557,1.319918968,4.164941219,1.251404062,3.283786606,1.036139122,1.338256469,2.747897759,3.573776305,6.691944444,5.620414166,13774,278.5018832,279.2335785,286.2268933,287.6003503,298.9558149,297.2330944,303.83788,306.3047285,312.7274675,313.5604617,313.167719,316.4995059,314.9826022,316.5038905,314.4980012,312.1890774,309.070007,307.0659742,299.6988446,297.6754214,290.2622506,286.0686278,276.9920985,279.3062889,258.4412421,259.1756296,263.6965992,265.6580114,272.5459407,273.4231455,279.610837,280.629451,285.7148723,284.7076938,289.7582395,289.3312327,290.836508,291.9013195,290.5961127,290.6880115,283.6691457,285.3975736,275.0393392,275.8436722,267.3160808,266.3224392,258.6826003,260.7487273,1026.464658,8,47
0.215900308,0.226292466,0.234523638,0.182347039,0.17539849,0.170496174,0.160763206,0.15496634,0.147005603,0.148181038,0.143911855,0.146381324,0.151246212,0.149315242,0.150585792,0.151924084,0.145535322,0.14847266,0.152196921,0.154514711,0.199511443,0.170715505,0.182014681,0.196978853,6.558184827,7.358229424,7.852535145,8.295265381,6.02782221,9.93565179,7.231983729,10.07737757,5.928125409,10.21964035,9.603740562,15.13950812,18.15293314,21.17419651,12.58524051,17.47773422,8.538351295,12.27902996,6.477338236,9.377226173,6.603886221,7.202510281,5.973213805,6.195431113,3183,279.1460855,278.542604,282.3395681,285.7202037,291.4798941,292.1229524,294.8603111,293.4968755,296.8254536,296.334146,299.1031519,299.1130645,301.3825545,299.4251826,299.6230984,297.9344403,292.7718371,294.0520515,290.2312776,288.7610556,283.2204968,283.468524,280.3762213,278.3883391,255.6652422,255.2961712,257.5606093,258.49937,261.9095011,262.5243256,266.4670289,268.2609746,271.8684278,271.6489391,276.6915233,275.5057216,277.6321862,279.8700752,277.3581517,278.375777,272.1205912,274.1996924,266.7582793,267.4535826,261.4494058,261.8609362,256.3575283,256.2390583,3040.902134,8,48
0.653342018,0.611244687,0.504750993,0.543603613,0.264447742,0.217464538,0.191917082,0.181900695,0.198003021,0.18651786,0.203961376,0.189788244,0.202470885,0.194749506,0.203342059,0.199279078,0.207164627,0.199653432,0.202286281,0.201519597,0.270592163,0.371765287,0.677073518,0.603904846,6.796545196,5.940159458,6.81712173,6.386574675,6.155150857,6.138504272,5.322551849,5.519176146,3.884030678,5.206930022,4.803643135,5.102584976,4.084069122,4.522795286,3.163826437,4.606760868,2.096377041,3.906319474,4.354659389,3.928714487,5.085121147,5.797567917,4.492065279,5.577547904,23546,266.8378035,268.9424902,275.7064278,276.7601414,291.1871367,292.7491525,299.5992111,303.9388479,304.9121321,310.8410821,309.6386387,313.8699759,312.790331,315.9550132,312.8608354,314.0357724,306.388037,305.3090366,291.5362338,292.6650105,284.2267622,279.3397086,265.7971694,270.902898,261.7479515,262.4203229,266.4801701,267.8610453,273.983541,273.4514436,279.0679113,281.1247402,285.4848276,285.2988534,288.7467659,288.3330486,290.0744002,291.6345034,289.8876389,289.892718,284.0968917,282.6605696,276.4670164,275.6982184,271.7994744,267.7929554,261.9897524,263.1879294,1010.456142,8,49
0.678180084,0.666664815,0.676741287,0.616552815,0.283076187,0.247176033,0.162928113,0.17704928,0.170722818,0.179763816,0.170801734,0.180923219,0.171992724,0.18658128,0.17124047,0.189316579,0.181203282,0.192867388,0.174449842,0.210160546,0.245478922,0.33987053,0.688986038,0.603262361,,5.61827451,5.445303433,6.08689973,5.134900887,5.121621589,4.508901786,4.334528725,5.114593141,4.360215762,5.184430659,5.471151577,4.973345026,6.349233791,2.900135813,4.715657652,1.994467378,3.474902167,3.616374865,4.012050698,4.495353799,5.678419053,,5.749382093,27340,259.3724249,262.9239156,269.0563308,270.5896428,285.7153897,290.1598848,300.2835267,306.9778087,309.2306555,313.0839324,314.6922234,317.6360846,314.7229943,317.7429468,314.5154966,314.7250628,306.5004786,305.2897792,291.5498001,293.3886353,279.9826229,276.0257894,258.9531637,265.2781191,253.423996,254.9716233,260.3793479,261.281301,271.2832518,270.1596996,277.9226416,277.6865132,283.8123253,283.3495077,287.777588,286.6873229,288.2598191,289.7256442,286.4418752,287.2963858,279.5245356,278.2066248,271.9027943,272.0308154,264.6160402,263.2170303,253.7736433,256.3001912,462.7992695,8,50
0.553639545,0.525648509,0.500567916,0.478236543,0.420179709,0.313172419,0.192099998,0.178003192,0.154992048,0.151856314,0.149248667,0.147752878,0.151168155,0.146922164,0.156051958,0.149894083,0.162517058,0.159993224,0.282427548,0.213217319,0.361204962,0.399743075,0.521782047,0.492200351,5.853849819,5.337730605,6.725133835,6.805509287,4.607730653,4.892987526,5.165886674,5.290581973,4.113052915,6.683446906,8.606498489,10.65891852,10.88347421,13.23619491,6.814989572,9.836217169,2.710974138,5.154746652,4.411083193,5.308124252,5.706094055,5.424139355,4.51163848,4.99834174,22660,260.6805256,262.1219612,266.316947,271.0264987,278.5102713,281.9633232,289.8344687,296.9776832,298.5068577,300.5808361,302.6671193,303.9522898,307.2606323,304.7235111,307.2100811,304.5960821,296.9179254,297.04533,282.298828,282.3233071,272.6587986,271.0294277,263.197405,262.7048352,252.2832284,253.4829846,255.5601051,257.6061606,264.7024991,263.0726206,269.1535846,269.942209,274.8087867,273.637523,280.6758668,278.525136,282.3637703,281.9229703,279.366674,280.0745827,273.535504,274.0181942,265.1496636,265.8242577,260.5250498,259.1442232,253.6124494,254.0182901,2171.244703,8,50
0.32855847,0.274730823,0.248484567,0.252536567,0.211014818,0.233751439,0.193344673,0.208358444,0.177847924,0.185564992,0.164576956,0.168566849,0.163901256,0.170053203,0.165252775,0.173913805,0.161524024,0.171514936,0.202129909,0.195040545,0.274957296,0.248478569,0.264516329,0.280582363,6.584399347,6.786269184,7.820376534,8.015695023,7.089997274,10.14350279,7.969814986,11.51331226,6.921714168,12.23479803,10.39753425,16.54672859,21.65602121,28.46127423,16.05945415,23.93101558,9.230996432,12.89607307,6.467393617,8.389071997,6.767120116,6.712305376,5.408161425,5.844593365,5440,275.2547608,274.7792035,281.7504353,284.6068775,293.8447833,292.4017528,297.6763165,296.3557082,300.9311854,299.1449399,301.9326308,298.7701011,299.6331474,298.675512,298.9743223,295.6487588,292.9732201,292.7848357,290.714219,286.8517446,282.0440686,281.8638549,278.0806066,274.4778369,251.5136079,251.3951917,253.2654378,254.5029706,259.2862728,259.8575314,264.3040658,265.8289468,270.2292295,269.6394087,275.6420326,273.4170531,278.2173033,277.7014439,276.038883,276.9745694,270.7153511,271.9403647,264.487143,264.2168304,257.8384244,257.8698723,251.8569802,252.1939421,3007.822946,8,51
0.464341664,0.480047827,0.280721883,0.292500188,0.155586451,0.158742407,0.139143929,0.138900908,0.14433019,0.138036092,0.142715069,0.135908305,0.141718581,0.137522473,0.144296718,0.139026229,0.151710773,0.144492126,0.148594283,0.150938981,0.28356194,0.242203873,0.462732538,0.441489412,6.322856426,5.641619142,6.941554854,7.362268185,6.80197999,8.749432308,6.677949073,7.751700889,4.166815125,7.540642744,4.252432777,7.374600574,5.498095494,6.411313548,3.189139937,6.125339195,3.019803158,5.541236715,5.251703175,5.643302076,5.337663016,5.752573148,4.502361134,5.686670479,23101,267.2257481,267.5846059,273.7422583,276.6473256,288.5046112,290.2576748,295.0945233,304.4992087,305.8027655,308.3151771,308.3910092,313.9113974,310.3362654,314.4216709,310.1048844,312.6290645,302.1702089,302.6639662,288.1874987,289.9928175,279.1203438,276.8805749,266.2639708,268.1662785,257.3601584,257.0439866,261.791771,262.8707569,270.1655356,268.2395038,276.4339296,277.4197288,282.5340719,281.2828727,286.9906578,285.5377568,288.4495495,288.4339055,286.6248225,286.8761869,279.9753216,279.8370055,271.9219879,272.120164,266.5458395,263.8515112,257.5698068,258.4147111,1148.920976,8,52
0.300480867,0.382488516,0.27758433,0.229171231,0.241537648,0.184655458,0.210135424,0.210518738,0.174716438,0.199883603,0.178773823,0.189708972,0.166766502,0.184675808,0.166499453,0.184259651,0.168875967,0.182893293,0.199870778,0.210330596,0.21219143,0.222905856,0.291822443,0.239850822,4.866666667,5.566666667,1.488888889,3.916666667,0.353333333,3.243333333,0.355555556,2.295238095,0.825,1.876666667,0.571428571,1.797222222,0.775,3.138888889,0.8625,3.947222222,0.691666667,2.863888889,0.453333333,1.665277778,,3.273333333,5.7,4.18,7349,277.6551095,278.6134436,288.8769826,289.06007,301.6678851,299.7796769,311.1076499,306.9735971,317.1982459,315.7079865,320.6356528,320.6693766,320.3363768,321.4277202,318.4941305,316.2775022,310.7484227,309.0489493,302.5767173,300.1568012,291.482137,288.3208904,277.5927881,279.9792298,259.6683477,260.5606375,264.7067351,266.8745713,272.9016666,273.8075405,279.3060334,280.7480994,286.1082355,285.3249911,289.4536715,290.0451473,290.9698287,292.8174906,291.0493671,291.3324664,284.7842858,285.782659,277.7152094,275.8967162,269.3998395,267.465008,261.6124278,261.855843,1347.464973,8,53
0.604254241,0.599705783,0.599242833,0.588120086,0.390113726,0.370563281,0.145346184,0.155071123,0.157403425,0.157860594,0.159240016,0.159491675,0.166431644,0.166723481,0.167115237,0.17077048,0.170013012,0.169215381,0.183675579,0.167560341,0.333445107,0.299111017,0.606417559,0.553729094,5.429842308,6.386962972,5.769899989,5.930683614,6.378036917,7.13301603,7.071619266,7.211597349,5.790466807,8.728122187,7.001049671,9.091638879,7.700980919,7.017967023,4.842095212,6.635231624,3.368181664,5.682809542,5.115589796,5.515464512,5.044160716,5.749233476,4.85140625,5.362562149,23756,261.5913311,261.7052359,267.1963059,270.2908607,282.3708997,287.2305698,296.953355,303.4042278,307.1870381,306.2984418,308.1510571,309.9278028,308.3629902,312.7356469,309.8474621,310.3393338,301.8589423,302.7661447,288.261576,290.4248337,277.3730386,276.5577386,259.5855338,263.3611832,254.5543748,252.2021166,256.2143221,258.3834106,269.2561621,268.8199142,275.8717552,277.3098265,282.5745493,281.594354,286.3574938,284.8726642,287.5064855,288.3177842,286.1505049,286.6792116,279.355817,278.946357,272.7710294,270.4825698,265.6333086,262.2694341,253.0705114,255.1505094,1304.305078,8,54
0.556044643,0.576066983,0.499325662,0.543575383,0.257083904,0.306298261,0.144855932,0.157284753,0.162972145,0.162152785,0.163391104,0.164237585,0.166334853,0.165341903,0.165254893,0.166328935,0.167139473,0.166562762,0.171452641,0.169798049,0.278761704,0.299611209,0.544699219,0.520136709,6.05,6,5.766666667,4.46457323,4.316374861,4.292602169,4.148881584,4.280182178,2.704838897,4.604727489,3.247973975,3.937920792,2.984827581,3.13100216,1.464716832,3.177268047,1.748493211,3.148506631,4.177158152,3.642589797,4.281037756,4.81864837,5.33,5.252224677,23955,260.8144812,261.5927706,267.623435,267.8958743,286.72902,286.7672525,295.6357529,304.4803232,307.4688694,309.5747837,310.0821552,315.5176522,314.2251318,316.9326368,313.065194,313.417636,304.4720782,303.4551546,289.6855456,290.1499729,279.3076648,275.4473463,259.7002424,261.9858549,253.1692368,253.613587,258.6864982,258.8770473,271.7217794,270.1629673,278.5089857,279.9142463,285.7888271,284.6426313,290.1539282,288.8972855,291.9776004,291.5734071,289.8031798,289.8296485,282.7184213,282.4966479,273.8085243,273.8133423,267.6673649,263.5509377,254.2281451,255.4730645,924.0982178,8,54
