Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,ET_01,ET_01_1,ET_02,ET_02_1,ET_03,ET_03_1,ET_04,ET_04_1,ET_05,ET_05_1,ET_06,ET_06_1,ET_07,ET_07_1,ET_08,ET_08_1,ET_09,ET_09_1,ET_10,ET_10_1,ET_11,ET_11_1,ET_12,ET_12_1,Id,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,ele,fc,stable
0.520554496,0.47839836,0.498270516,0.461576566,0.310924034,0.290870263,0.139304195,0.14539851,0.149147023,0.148361642,0.150698145,0.148901139,0.15413627,0.152202758,0.152925401,0.150741715,0.152489465,0.147631819,0.169213125,0.145855588,0.247738839,0.302450811,0.439028149,0.421194899,,,4.4,,4.609125452,4.35508645,4.412189385,4.008419783,2.817023522,5.284175896,3.858831639,5.211117813,3.950469585,4.642028548,2.092159228,4.285715722,2.014339566,3.547422963,3.857147165,3.430079269,3.8026538,4.874316446,,3.783333333,23791,262.3554433,262.4797145,268.5331645,270.2515786,284.678275,287.1555941,295.4952449,302.4646031,306.2234368,305.9601903,308.666193,310.7366687,309.4141697,313.0374437,309.6145962,309.1011932,301.1443315,300.8480097,286.6457141,289.2038384,278.8688453,274.1403519,260.3781836,263.6645983,255.607497,255.5159791,257.839532,260.3818476,269.0546944,268.0507064,275.4417274,276.093573,281.6160215,280.9884927,285.5278625,284.6863058,287.4830805,287.5105217,285.6904634,285.9771823,279.1280478,278.8902031,271.0065074,270.5713197,265.4610939,262.8292376,254.8430505,257.621483,1427.045838,5,82
0.348641296,0.272332421,0.303584142,0.221016343,0.230975832,0.207760937,0.210179775,0.198784759,0.198507527,0.191596914,0.199337404,0.191039646,0.196163855,0.188817204,0.190833082,0.1886944,0.197674798,0.189182049,0.216288172,0.203528011,0.224531111,0.238182375,0.238399576,0.264458612,2.568,4.270357143,2.095,2.592888889,0.645714286,1.780888889,2.156666667,4.135777778,6.8725,5.921818182,3.954285714,7.356666667,4.62,7.77,8.2325,6.945,4.765,5.65,1.15,2.464,1.35,3.442666667,3.7,3.7095,4121,276.6015,278.4481838,283.9288889,288.4241667,296.912,297.2306121,304.6776,303.424,308.3912727,309.3381818,311.16,311.181,309.6325,313.2798333,307.887,309.0085,304.093,304.8285,299.3369333,296.4574,289.4110455,287.7194545,275.8768545,279.3008939,259.2197143,260.1053545,264.8484,265.6557879,272.6366667,271.9578333,279.534,279.0389167,283.8578545,281.7959455,286.0924,285.7001818,287.3365374,289.299197,287.3971667,287.3600758,281.0381667,282.4225303,275.1306,273.4854,268.4547273,265.7510909,261.6031091,259.8487606,1625.2,5,83
0.662,0.627181796,0.612270544,0.631291221,0.26214572,0.339540476,0.16486272,0.179528122,0.180458161,0.183428162,0.170393638,0.177973658,0.170688101,0.186058212,0.16494109,0.179808077,0.165510285,0.176380182,0.156558234,0.19108437,0.174590575,0.309022418,0.461727102,0.54184086,,,,6.2,2.677683732,3.04304294,1.987641068,2.54983026,0.942795211,2.709150965,5.581585467,12.65613255,12.75462428,16.53772302,8.491412056,20.314733,6.405687448,9.005907965,3.848488852,2.6822564,4.300061932,5.363095238,5.171524664,,24918,252.9095899,258.3149253,263.7062409,266.5307039,286.8858633,287.8651479,300.9708555,308.4600248,310.3801036,311.7511801,309.9568571,309.3338494,306.5367974,306.5638832,305.7748926,305.7563811,301.4414141,301.0553716,289.0658946,292.4184781,280.6541456,278.0628971,257.0619611,261.2419318,244.775665,245.8605601,253.7846061,253.6099133,270.6441412,270.1295538,278.7643815,280.7377729,286.3236709,286.4200128,290.9258941,288.742549,290.8046213,289.8718199,288.3202236,287.6178193,280.7929645,280.3873383,274.1089191,271.5410099,268.4888993,261.1343278,252.1591337,251.5164648,363.3666391,6,6
0.324563563,0.226626238,0.3155041,0.203180533,0.20153606,0.190630525,0.190580034,0.180305763,0.180638243,0.161475153,0.172836996,0.154026361,0.165719676,0.161935334,0.170566162,0.167309515,0.175054869,0.170111399,0.187772994,0.179804695,0.194381098,0.199953998,0.237580008,0.205272986,3.043804781,4.977141758,2.0000166,2.476140891,0.422883466,1.608250332,1.38622178,4.844143426,3.700796813,6.682578776,3.633153102,9.31997012,8.66123008,13.90889774,10.68478586,14.06533563,5.669746016,7.384412351,1.264541833,2.18747012,1.48348985,3.650486625,4.787699203,4.187360155,5047,274.4018526,277.3948532,281.1156441,285.998408,294.1813247,294.9682709,302.0377171,301.0218426,305.5425679,303.9680333,306.696502,306.5144671,306.0158416,305.9527042,302.238336,302.4799701,300.340586,300.2551992,296.3799679,294.5444124,287.614866,285.340341,274.0466681,277.5990745,259.248869,260.4488854,265.3512802,266.1155001,272.6833167,272.8519505,279.5287211,279.1890696,284.2883238,283.65824,287.2785817,287.5687491,288.8493782,289.4245702,286.7713977,287.9836786,281.4568127,282.2184894,275.0294814,273.441247,268.7334412,266.2101014,262.1917508,262.0790725,1302.545817,6,6
,0.658242928,0.585044573,0.632477101,0.256600074,0.336546841,0.138957455,0.147179685,0.139483182,0.146935484,0.134032922,0.142351852,0.149598566,0.157664875,0.15429274,0.171030466,0.144227778,0.155874074,0.140277778,0.154964411,0.187965754,0.328356385,0.540546717,0.592225486,,,5.5,6.783333333,3.271666667,3.979265873,2.503888889,2.629325397,0.797619048,1.444360269,2.819047619,8.38219697,6.7125,15.5375,4.879166667,17.20277778,4.319642857,6.734103535,3.634722222,3.399609788,4.1125,5.611666667,,,25219,254.6828571,257.3882273,263.8222222,266.6669192,282.6211111,284.8386364,296.947,301.4015,306.5524242,307.1424242,308.0536667,306.63875,306.54,305.1494444,305.9356944,304.1594444,297.9979167,298.1080556,286.8726667,289.1873333,278.8419444,274.2851667,259.2670238,259.2746521,249.3020833,246.7955556,254.1343333,253.3211616,271.8288889,270.6947222,280.6436667,282.8576667,288.4509091,288.294697,292.7614815,291.3216667,293.1741667,291.7095833,291.3675379,289.4472222,284.2533333,282.8280556,276.7827778,275.0323333,269.3628283,263.1845455,254.1015278,253.0793182,309.1666667,6,8
0.295148514,0.195694832,0.260123703,0.195176326,0.21167624,0.17896767,0.20372346,0.170250345,0.189246849,0.162346182,0.182059651,0.153596263,0.173306513,0.155633309,0.170899843,0.154019004,0.174737858,0.155248812,0.194064879,0.165715324,0.209001748,0.185592489,0.214042628,0.187528148,2.993581081,4.171727799,1.854459459,2.195197876,0.541047297,1.601013514,3.437162162,6.862012012,6.423310811,10.81628993,3.479182754,11.14459459,8.191554054,9.910135135,7.970101351,9.033845209,4.741891892,7.577364865,1.458783784,2.505920206,1.298745174,2.957673745,3.993918919,3.431306306,3049,275.4392697,277.8450853,283.1235206,285.8847693,295.9203013,294.9191144,302.0583371,298.6090309,303.7034729,302.3238713,303.4791261,304.2467884,306.0806554,304.2241292,301.5565262,301.933427,301.1901873,298.9773876,296.882764,293.3808876,288.1588994,285.1551195,276.8045468,277.1881103,260.0307477,262.24342,265.5601124,267.6149047,273.1829401,273.777359,280.1809213,280.9026233,284.8911685,284.1197575,286.972,288.0252591,288.1812717,289.9182235,287.9309397,287.9741823,281.8210019,283.33143,274.7945019,274.6543146,268.5412743,267.4277222,262.9658788,263.5545304,1358.865169,6,8
0.237639492,0.234059864,0.239819957,0.2283683,0.205504652,0.188495939,0.209184263,0.186575429,0.204622326,0.197556677,0.185952381,0.181061111,0.180275522,0.179003584,0.176398922,0.178259857,0.182369496,0.180812963,0.195814801,0.200659856,0.206929264,0.21851931,0.244219831,0.227178645,4.444444444,6.096936027,3.645,2.657175926,0.34047619,1.458321308,0.213888889,1.84,0.554166667,1.774242424,1.5,6.943686869,5.469047619,10.36161616,4.010416667,11.53320707,3.59375,8.090277778,1.5,2.133333333,2.284444444,3.153075397,5.316666667,4.9804329,11210,278.181746,277.6776389,284.5214815,286.2349116,293.3777778,293.3947222,302.3383333,301.6438333,308.7890909,308.4874242,306.9546667,308.55625,308.1245833,305.3981944,305.6025,302.4280051,301.9425,300.8423611,295.5749444,294.4908333,287.3262121,284.9725909,275.2751488,278.136798,258.0690476,259.3009848,263.3746667,264.7608838,273.1647222,273.3140278,279.1796667,280.5847963,284.4663636,284.7628788,288.7183333,289.0333712,289.0875,290.3687753,288.2980556,288.5169444,282.7122222,283.5788131,275.5317222,274.3425,268.3693939,265.9154545,260.3612677,260.6791616,1106.166667,6,11
0.223813412,0.201024887,0.220155504,0.202319556,0.207681004,0.190575717,0.205941048,0.184551852,0.169855114,0.176548387,0.155123994,0.155182265,0.158555556,0.161326165,0.153925678,0.156772401,0.158758777,0.16267037,0.179312694,0.172182796,0.172631481,0.166197969,0.205541128,0.199268307,6.757063492,6.822857143,5.265,5.472678571,2.48125,3.627777778,2.391666667,3.463333333,5.83125,4.409090909,9.24047619,14.76325758,16.35,29.40530303,14.68958333,23.41388889,6.013095238,8.423611111,4.543055556,4.379166667,5.331666667,6.363988095,5.803333333,5.841527778,5253,278.4795833,279.6743056,283.9392963,287.1566667,292.6997475,296.2423611,299.6318889,306.1521667,301.2275758,309.7886364,302.3373333,307.4158207,304.2608333,303.6730556,302.2617551,302.0350505,298.1508889,301.7529167,295.2887037,294.6365,283.2489773,283.2831818,278.363303,278.7173359,262.6379167,260.4761364,264.7043333,265.1002778,271.7013889,270.4004293,275.981,277.5841667,284.0124242,282.9024242,289.174,288.8554899,291.2225,290.8075,288.4959091,287.9600884,280.5798485,283.39375,275.01,274.8361667,270.1114242,270.3692963,263.0694722,263.0365657,1134.5,6,13
0.214411611,0.185000663,0.167287607,0.153227452,0.163799164,0.147012758,0.150452723,0.138336916,0.141936331,0.130814251,0.135236274,0.128611194,0.138619434,0.12869263,0.134414026,0.127268229,0.125138726,0.121707988,0.144341989,0.128502656,0.18492673,0.17948039,0.174754489,0.175257889,5.868174232,7.056499142,6.450439872,7.146876644,4.29706275,7.480200267,5.30565198,8.128477971,4.860876407,8.232967593,10.03242418,13.42311719,17.39146123,19.38234312,10.44078772,15.31262239,6.734007248,10.80615821,5.421261682,8.028135662,5.889962808,6.274126108,5.642912773,5.780249423,3612,275.6325517,275.3226969,280.6520814,284.3950134,292.0828778,290.0637175,292.948984,295.1766001,297.3799856,297.7913565,298.1354192,299.4503144,299.3595199,299.889951,298.3509029,298.4559873,292.2787994,294.4476101,289.1666426,287.7686716,280.8110258,281.4021574,277.0999549,275.9248242,256.9168825,256.5043536,259.0915728,260.2556025,263.965929,264.7858595,268.560777,270.6404079,274.0311955,273.6225167,279.6288198,277.331749,281.6156164,282.1173131,280.5166199,280.8036766,274.5474828,277.2463835,268.5159292,269.3329947,263.3123396,263.3952434,257.9541672,257.7798303,2749.652203,6,14
0.579992293,0.614446677,0.533905813,0.552777166,0.26732944,0.257098226,0.132735191,0.164927775,0.149892263,0.168597342,0.153150848,0.168356673,0.16199776,0.179340402,0.163240943,0.175890589,0.164214961,0.172265809,0.153446101,0.17941505,0.230297069,0.328482583,0.535772622,0.556851282,,,4.98358209,6.801804124,3.167261518,3.864579664,4.31203223,3.463834451,1.580807917,5.002005781,6.022554927,19.14360805,19.02385626,29.23418333,13.91804835,26.50032446,8.255840363,11.14236967,3.796582306,3.487646189,4.596314082,5.152803821,5.99970902,6.433333333,24747,258.6318079,259.3499646,266.295707,267.6416256,286.8332327,290.1105096,300.2616742,307.3069293,310.0153136,311.2241874,310.9568527,308.2562465,305.9250811,306.3558982,305.675431,304.9363076,300.0967721,300.2934761,289.5976842,290.944905,280.3056284,275.620899,258.4146008,259.9428759,248.8889893,248.2995737,255.6924945,255.3728223,271.0728712,270.7985668,278.9915107,281.139207,286.6353136,286.832952,291.0671428,289.6441525,291.0950667,291.2318684,289.2646929,289.1521362,281.8112676,281.3039666,275.4410279,272.9530188,269.0317277,261.3525668,251.2967056,252.0839042,391.2744971,6,15
0.656125719,0.631776344,0.658552469,0.659352941,0.482240461,0.456192981,0.207904166,0.170375556,0.167778495,0.170993548,0.165057831,0.166186667,0.164660215,0.160845161,0.163948387,0.160591398,0.175751111,0.166266667,0.198298891,0.188627957,0.421499166,0.461817871,0.678944234,0.624235989,,,,,5.7125,4.191714286,4.747333333,4.37,6.89,8.9,13.06857143,16.96,19.5925,24.25666667,12.955,19.22333333,4.6925,6.252272727,4.18,4.480571429,3.869333333,5.72,,,28473,257.6510476,259.7668606,263.2933333,264.2059697,278.7361455,279.5094667,295.1200889,300.0517111,303.5610909,305.5796364,305.484,307.1896667,304.7845,304.7923333,304.2396667,302.405,299.2368333,295.5623333,285.8423333,286.4483333,273.3224,268.5795919,256.5619636,262.1023788,251.3405,253.8906667,256.6784,257.2307576,266.3443636,266.8744394,274.2333333,274.6494,282.5261818,281.2794545,287.5212,285.7638333,287.5998333,289.0498333,286.3976364,286.3393333,279.031,278.6618333,270.2326,272.5318,263.7209545,261.1758182,252.0510909,255.9410758,573.4,6,15
0.221322581,0.262403507,0.231932692,0.24793965,0.21201638,0.230349237,0.204330909,0.223753286,0.196195699,0.211985534,0.185473159,0.203140169,0.18731913,0.198647312,0.172309399,0.199472175,0.153628889,0.204505672,0.181419355,0.230836535,0.203224444,0.247991228,0.226191248,0.23697479,6.54,6.259642857,3.596071429,3.474774531,0.5375,1.159646465,0.59,1.05,0.68125,0.909545455,0.971428571,2.325189394,1.309375,2.923674242,0.75625,2.48125,0.928125,3.216666667,0.809166667,1.415277778,2.306666667,3.647063492,5.583333333,6.078611111,16460,275.4147857,276.808,282.4502222,286.0913333,293.6163333,295.9637424,299.2444,307.3879556,309.6345455,312.6434545,311.574,317.8318788,315.1198333,315.6643333,310.7847273,313.2445,302.0986667,307.0033333,293.6978,296.719,285.4213182,285.5727273,,276.9855,257.685,255.7508333,263.224,263.1599333,272.1513333,271.5001667,277.5664,279.6178,283.9189091,283.506,288.3964,287.2445,290.4966667,290.1813333,291.3256667,288.2163333,285.9258333,282.6625,277.1534,272.3834,269.5651364,262.7223636,259.3343889,256.6598788,894.2,6,15
0.197829756,0.236657375,0.163238676,0.178359811,0.192797928,0.157986727,0.173867599,0.166169526,0.169333578,0.170835051,0.161489941,0.172714976,0.157641304,0.169966448,0.165584456,0.167254596,0.172371305,0.174045699,0.192310205,0.191305044,0.194328939,0.188022021,0.220584943,0.198921167,6.402389843,6.072416303,4.042593957,3.178936104,0.461119727,0.85094603,0.747968362,1.255497829,0.861329094,1.456731333,1.507045374,4.489774607,3.655377083,6.200666873,3.544163196,8.911636683,3.703140509,7.536729735,1.106151778,2.099821872,4.215027916,3.601756311,6.162573099,5.74221981,16115,274.4803368,276.3120369,282.3095533,283.1056694,292.4767426,291.99234,298.2248222,304.6308221,307.5723596,308.4702522,309.126129,310.6456984,308.4071547,308.352902,304.8793414,304.4637857,301.1520285,301.8329125,295.1703361,295.6804794,285.2369489,282.5298734,270.4641768,275.8986322,258.5481815,259.1370033,263.9129123,266.0974689,273.2638348,273.2337437,278.1886749,280.8718328,285.3662215,284.9254315,288.4208519,288.8050432,290.6890499,290.6143126,289.0646331,288.3101483,283.5304803,283.280135,274.8489183,273.888456,267.9503716,264.9346661,257.1297093,259.6245271,967.8362283,6,16
0.240799931,0.21619515,0.236292094,0.214394669,0.231352151,0.207539735,0.224788502,0.207203705,0.205691542,0.204217063,0.196561905,0.181495027,0.193746296,0.175842294,0.191146053,0.174551971,0.186826025,0.176138889,0.20516129,0.21077957,0.235288114,0.21590295,0.261880992,0.231490641,5.233333333,6.174761905,4.407222222,5.499439634,2.067857143,4.7275,2.55,4.255,3.652777778,4.248484848,5.943253968,13.1385101,8.3375,21.83573232,6.422916667,19.42083333,5.179464286,10.95416667,3.791666667,5.34,4.440873016,5.03530303,5.718611111,4.960185185,4750,278.8080952,279.3315909,284.9637407,290.3519444,295.5154545,299.0466667,299.8303333,308.104,305.2456667,309.6242424,306.069,310.0921086,311.3316667,308.9334722,309.66875,307.5934722,301.3806944,302.5177778,296.6166667,294.7676667,287.2064015,286.3283333,276.0325,278.632399,259.2199206,255.6009343,262.5625185,261.5742929,269.0419444,268.2053662,274.4366667,276.0233333,281.440303,280.3672727,286.8337778,286.5682576,288.0222222,288.08625,286.2705682,286.0006944,278.5446465,280.7729167,272.1493889,270.6568333,265.6731061,263.3454545,259.4218434,257.3599242,1585.833333,6,16
0.23971063,0.256770513,0.234692451,0.240755464,0.229664658,0.211453888,0.204598376,0.195000349,0.189992506,0.193760547,0.177916619,0.187311496,0.182110518,0.181694495,0.187081848,0.182325309,0.196823397,0.190944755,0.214341394,0.216132854,0.226220714,0.232474006,0.236880486,0.248692877,5.57,5.778518519,2.405,2.468679779,0.33105267,0.886648287,0.444899955,1.021493861,0.770037517,2.216061019,1.142740207,2.757690996,2.006346229,3.210681508,1.765083561,4.192092997,2.030013643,3.396253979,0.773885857,1.077921783,1.981207367,3.113953657,5.322459072,4.813892272,5855,277.6366503,278.0397045,284.3338927,288.2316388,295.9254036,295.9307799,301.0923615,304.8009959,306.7793216,308.0258638,307.3197449,308.4107077,310.7556878,310.0888108,308.2147299,308.7252598,304.6556361,304.032371,297.471269,296.1209823,287.340293,285.9523961,275.7580505,278.1452921,258.607786,257.7947162,264.0001472,263.3831886,272.7249022,271.3566093,278.198221,279.1740014,284.4823168,282.2427818,287.2917517,286.1475565,289.6636829,289.2074956,287.8848876,286.9951609,282.2355053,281.4761994,274.6321878,272.2745055,267.6392497,264.6550764,259.4971955,258.768101,1213.171896,6,16
0.289786794,0.228203146,0.211879383,0.213767499,0.191223442,0.197079621,0.198695809,0.190758752,0.195391295,0.184627326,0.187684004,0.176917538,0.174124514,0.168329759,0.17202615,0.166664408,0.174268809,0.169869159,0.1844406,0.182602299,0.190123845,0.204351586,0.20816415,0.22257962,3.961713891,5.60709226,3.234988646,2.338464064,0.314970218,1.449279596,0.527539737,2.687637257,2.116715619,4.516014324,2.43884885,6.548249251,7.374473048,7.641050449,7.226727713,8.97596176,5.751183483,6.670899562,1.436880903,2.095590494,1.853509725,2.136817554,5.791666667,4.439026146,8305,275.4282671,278.4297224,282.3369268,287.2178322,293.486396,296.365154,301.7583303,303.2419017,307.1738355,308.3264585,307.7134278,309.282242,304.8650478,307.5811581,303.0876947,303.5833667,300.9429204,301.1664974,296.1355266,295.9843538,287.3809683,285.8205736,276.778505,278.0454959,259.9210113,259.3595174,265.9089035,265.4257446,273.1716517,273.3084554,279.2466616,280.3776159,285.3833017,284.2328636,288.3769606,287.8235796,288.3631383,289.2711215,286.6528127,287.9807402,282.0685135,282.6577954,275.5207775,273.5566531,269.517819,265.4603581,263.163325,260.8966335,1167.550795,6,17
0.197946288,0.223112946,0.195508734,0.21766095,0.198960371,0.177111424,0.176175865,0.176246225,0.170481428,0.182093063,0.158337657,0.174290994,0.16249843,0.172466065,0.153104726,0.163590544,0.156175888,0.167328693,0.173597889,0.187990003,0.183752438,0.199454365,0.203138804,0.198895774,6.547581528,6.284555858,3.671269716,3.232833859,0.397045305,1.088772061,0.518722915,1.233249435,0.509158381,1.24422969,0.941196886,4.081288426,2.435784636,4.833353728,1.614672639,6.787858394,1.994049573,5.01278179,0.905259357,1.371441339,2.287368915,2.639529985,4.654696133,5.718525237,15801,273.9827186,274.8276903,281.2239166,282.6080473,291.3319457,291.0276465,297.4022062,304.0427717,308.6594664,309.4232588,308.2416809,310.7798396,309.4070765,308.7503797,306.3328547,305.1869171,301.1250716,302.1154273,293.2272657,294.3815382,285.0182764,283.0648113,271.3949965,275.2486432,257.9610309,257.2914336,262.9420099,263.8852528,272.2084887,271.6457471,277.8898004,279.5180827,284.4009616,283.2993709,287.2626728,286.9888056,289.8057206,289.7168965,288.9443388,287.87093,283.3945065,283.0770508,275.0012937,273.3892443,267.9096357,264.5604883,258.2712348,258.3537434,955.1726855,6,22
0.190486508,0.197815661,0.188333333,0.183515747,0.177021247,0.180036789,0.168639109,0.177656371,0.161256606,0.164510501,0.160550276,0.162623888,0.162092728,0.158699173,0.15884252,0.162042411,0.1629339,0.164075531,0.17160632,0.178020041,0.183694917,0.187722538,0.188227625,0.185927846,6.354087452,5.967330346,2.77729709,3.686011222,0.558012164,1.252447259,0.436859795,1.307397212,0.879857554,1.987650448,1.636217304,4.245191188,2.783338668,4.259277636,2.105601793,5.367637644,2.414644686,4.624130388,0.951856594,1.521087662,3.774926543,2.165767661,5.5,5.238044174,16433,274.7676502,275.527205,282.1166385,284.4089029,294.6249541,295.0579427,299.7170659,305.4831455,308.7021523,309.3693872,308.9070922,311.505366,311.2761976,310.3468075,308.1604532,307.7842835,303.0017222,303.3821431,296.6934994,296.3820627,286.9975472,284.3699458,273.1295846,275.9240758,257.0789384,257.2004718,263.6733524,263.9664106,272.3920764,271.8979739,277.9862599,279.9334674,284.4240717,284.0941342,288.264029,287.7426454,290.0221164,290.0503355,288.9958874,288.1893053,282.5447599,282.7118251,274.0839454,273.3180787,266.5230516,263.9427492,257.48051,258.0030534,948.900128,6,22
0.558225132,0.645307519,0.635833743,0.647875887,0.413480563,0.282441107,0.214078032,0.202922995,0.221031085,0.204863946,0.209401237,0.197677271,0.21236078,0.204293086,0.21361574,0.20684595,0.21810596,0.208380441,0.214849096,0.211977306,0.237908181,0.365223871,0.515899532,0.625084999,,,,4.8,3.538985123,3.12310588,2.219709938,2.202667618,1.523751783,2.829516275,2.265905849,5.346374227,1.849821683,5.235092725,0.92157632,3.890608654,1.060235378,2.295375654,2.660520685,2.869388968,3.37596291,5.340905849,,,24472,258.9462083,258.2701325,264.2638849,265.1755997,289.7354232,293.7987615,305.2868245,311.0409501,314.4456932,315.6668188,316.8517803,317.5534891,319.572305,318.8925202,318.1244521,317.0502294,308.8963195,307.641933,294.3481973,293.9952183,282.93134,276.997052,255.9078531,259.4740856,247.7208702,246.3749025,252.4511498,253.2298752,269.4577913,269.3477898,275.3922225,276.8155136,283.3599818,282.1395526,289.1783766,286.0236947,290.1368414,289.4654886,286.7745565,287.2982382,278.0521826,279.3429173,269.9738046,269.157204,263.8246881,259.3878265,250.709944,250.0939315,567.3623395,6,24
,0.65742366,0.708908818,0.676944187,0.469281283,0.422854712,0.206075369,0.202736957,0.198796002,0.204423597,0.178284451,0.196182248,0.175180486,0.187239142,0.181175596,0.183954385,0.194710069,0.190870768,0.208154064,0.209811954,0.267296509,0.222959685,0.64563959,0.593825325,,,,,4.066227214,3.047767857,3.683333333,2.696757813,3.856738281,2.769770952,9.817633929,5.941748047,11.14033203,14.92753462,7.143774414,11.8969549,2.973863002,4.297253788,3.949739583,4.392599826,4.467480469,5.357674154,,5.35971897,27307,254.5261133,258.0034538,260.7113281,264.6277162,282.10889,285.0950432,299.9326875,305.1055176,307.6789702,309.4862092,306.5804531,311.5505127,307.3442253,309.0207438,308.7169367,306.0397917,302.2007568,301.2068197,288.1168216,289.4493906,278.6760104,276.5474041,257.3858796,261.8571735,246.8807471,246.8448291,249.661543,251.5425911,265.3555501,265.8397529,275.7953008,275.1662148,282.6716051,281.8784233,288.1316484,285.5785085,288.7228434,288.6028499,285.5746662,285.9498503,276.6152083,277.5598698,269.2706439,268.3831836,263.1181279,259.2859393,247.3555789,250.5981965,660.6679688,6,24
0.682954982,0.690942982,0.665155526,0.679459181,0.378067649,0.300114743,0.212624677,0.214384243,0.216331876,0.218462366,0.21022471,0.208859259,0.211508961,0.211087814,0.213195707,0.21344086,0.216409259,0.215746296,0.215573034,0.218134409,0.316784686,0.348687015,0.60559084,0.596858211,,,,,2.963333333,3.037030423,2.622222222,2.665,2.429166667,3.725757576,5.769047619,6.661111111,4.95952381,6.359722222,2.06875,5.556944444,1.477083333,2.638131313,2.810833333,2.701157407,3.093333333,4.495833333,,,23977,258.5561905,259.88,265.8885185,266.4976389,286.0538636,290.5663889,303.1563333,306.6225,309.2036364,310.3519697,311.923,312.4952778,313.0652778,313.5472222,314.00675,311.8440278,307.1043056,305.4916667,293.6665,293.3543333,280.8206061,277.7797273,259.2026389,262.0627525,248.1391667,248.2176389,253.52,254.8159091,269.7598232,269.85625,275.649,276.8898333,282.9884848,281.6815152,287.8466667,285.7258333,289.0165278,289.05125,286.9865152,287.2875,279.3036111,279.7375,270.5323889,270.6446667,264.7420455,260.9927121,252.4865303,251.5201389,779.8333333,6,27
0.620628923,0.623231385,0.667648876,0.606354692,0.365105868,0.265451179,0.199527284,0.184243733,0.197336585,0.183774262,0.184067562,0.179502358,0.183302251,0.185420998,0.186822689,0.184233091,0.190776401,0.181767082,0.192629851,0.189599814,0.250104136,0.293420778,0.554198675,0.532446703,,4.5,,3.2,2.769170507,2.507291077,2.123027731,2.785280136,1.180348048,4.744343263,2.486175115,9.364487832,3.086778438,7.967119411,1.588943124,6.95425863,1.319142615,3.951428976,2.26778438,2.751690247,2.890415959,4.177090576,5.4,3.5,24139,257.4077566,259.428656,263.7931749,265.9337634,288.4723231,291.3567827,306.4862343,309.2297063,314.6700386,314.3004445,317.1753956,317.1696944,319.4095727,318.6940096,318.4544667,315.8146562,309.2771364,306.7073698,294.8732439,294.4935925,283.3429374,276.8021673,257.7350213,260.9273898,247.6869143,247.074335,251.7909134,253.5963939,268.9234041,268.7910112,274.6035299,275.9941681,282.6383794,281.4395231,287.4944312,285.1673316,288.3924812,288.5884324,286.0088625,286.7906537,277.6074618,278.9454216,269.3036084,268.6595891,263.8604148,259.0643587,248.755029,250.6861285,630.3395586,6,27
0.239926995,0.216701717,0.213158566,0.185234996,0.16893931,0.173225488,0.16198153,0.159737598,0.154773788,0.155434158,0.151348001,0.157659349,0.16174868,0.161281336,0.161503308,0.161717085,0.145671721,0.155349688,0.16141861,0.15693455,0.190876067,0.22936736,0.170534608,0.213748108,6.671078104,7.208286975,8.01559341,8.527490189,6.149506485,9.940065542,6.973909657,10.32561193,5.906017547,10.29352773,9.51053786,15.70665069,22.32515735,23.36086904,14.34272363,17.91416434,8.107214381,11.97904984,6.916168224,9.266802403,6.158055185,6.820711345,6.005220294,6.177710837,3395,275.3199619,274.451105,278.257332,283.3822758,289.1397697,289.9454376,293.6096146,293.0858946,296.8076208,296.6810046,299.7654166,298.8092463,298.0414714,298.8549789,297.4543484,296.2117543,291.9077296,293.3842557,287.6551093,286.4894199,277.9466519,279.4208062,276.3283767,275.1648895,255.9901652,255.2965994,257.3304833,259.0950134,262.5300656,263.0502487,267.0453778,269.1367717,272.3558041,272.4798307,277.441243,276.3025929,279.1093224,281.0238907,278.4819458,279.6629411,273.1116917,275.8944137,267.1430314,268.0999927,261.6415448,262.1743725,256.5630257,256.3958161,2851.753672,6,27
