Albedo_01,Albedo_01_1,Albedo_02,Albedo_02_1,Albedo_03,Albedo_03_1,Albedo_04,Albedo_04_1,Albedo_05,Albedo_05_1,Albedo_06,Albedo_06_1,Albedo_07,Albedo_07_1,Albedo_08,Albedo_08_1,Albedo_09,Albedo_09_1,Albedo_10,Albedo_10_1,Albedo_11,Albedo_11_1,Albedo_12,Albedo_12_1,ET_01,ET_01_1,ET_02,ET_02_1,ET_03,ET_03_1,ET_04,ET_04_1,ET_05,ET_05_1,ET_06,ET_06_1,ET_07,ET_07_1,ET_08,ET_08_1,ET_09,ET_09_1,ET_10,ET_10_1,ET_11,ET_11_1,ET_12,ET_12_1,Id,LST_Day_01,LST_Day_01_1,LST_Day_02,LST_Day_02_1,LST_Day_03,LST_Day_03_1,LST_Day_04,LST_Day_04_1,LST_Day_05,LST_Day_05_1,LST_Day_06,LST_Day_06_1,LST_Day_07,LST_Day_07_1,LST_Day_08,LST_Day_08_1,LST_Day_09,LST_Day_09_1,LST_Day_10,LST_Day_10_1,LST_Day_11,LST_Day_11_1,LST_Day_12,LST_Day_12_1,LST_Night_01,LST_Night_01_1,LST_Night_02,LST_Night_02_1,LST_Night_03,LST_Night_03_1,LST_Night_04,LST_Night_04_1,LST_Night_05,LST_Night_05_1,LST_Night_06,LST_Night_06_1,LST_Night_07,LST_Night_07_1,LST_Night_08,LST_Night_08_1,LST_Night_09,LST_Night_09_1,LST_Night_10,LST_Night_10_1,LST_Night_11,LST_Night_11_1,LST_Night_12,LST_Night_12_1,ele,stable,uc
0.339875,0.611929683,0.640568261,0.616338107,0.299778926,0.332679379,0.192030946,0.184502203,0.187855145,0.183762852,0.187691703,0.177513156,0.190085045,0.181560939,0.192288732,0.181344333,0.195562054,0.186588066,0.193364014,0.19140825,0.225188263,0.336572905,0.512505724,0.589993859,,,,6.429404524,2.81415322,2.465719022,2.065540451,1.986097235,0.72217479,1.516619846,0.760123784,2.672031405,0.924925003,2.73072668,0.417468936,3.153852601,0.519118274,2.711912427,2.94319905,2.705666147,4.822515105,5.424423498,5.8,5.2,25233,255.1061758,258.0919316,262.4198397,265.9614199,289.4662579,289.4571352,304.2355608,309.6684423,314.6169536,315.0541061,319.3416664,318.1175315,321.2261452,319.6650584,320.4890917,316.9862396,308.9821211,307.0273892,291.3816277,293.580795,280.3161088,278.3779725,256.0800925,259.7169872,248.0931193,246.2084325,251.9204063,253.8406509,270.6408138,270.3869012,277.8423081,279.8497775,285.2742032,284.6642339,290.1306511,288.3350567,291.1712506,290.861112,288.866994,288.7631347,280.1654304,281.048908,273.3862746,271.6728655,266.5139888,259.8881668,250.0504291,251.2114703,348.6209107,33,7
0.492884733,0.583131467,0.328535039,0.453863773,0.238019803,0.201966999,0.186978147,0.194647206,0.167102454,0.199367451,0.142419526,0.182339163,0.143380021,0.17889219,0.152319971,0.173493568,0.168458362,0.190294663,0.19103676,0.215472402,0.217895014,0.245077214,0.380711843,0.318654838,6.1,6.19415362,3.68125,5.166542678,1.412991386,2.078989583,1.00211433,1.419919734,0.520415035,1.155929261,0.415940262,1.15293657,0.493299586,1.327441209,0.408718816,1.241209867,0.492355129,1.333072305,1.286021926,2.067058675,4.176828504,4.930510963,5.3,6.298747063,19647,269.5051759,270.2436769,278.7467871,281.0667329,290.9136832,292.8987758,298.072448,303.0567266,307.3647892,308.631745,309.76435,316.4325393,316.7721449,316.8701271,315.316277,313.8888836,304.7466315,305.8688307,294.796442,293.0966978,284.9783686,281.4024451,268.3889557,272.3079751,254.0566841,251.8406097,261.2118004,259.7112173,269.5541008,268.811187,277.3504977,277.4459529,283.7631722,281.0926815,288.9844921,285.7256708,291.4682303,289.1608812,290.3408201,288.000904,282.9849757,281.9231477,274.6534713,272.1994256,267.7916451,263.4739615,256.2063638,256.1816043,1053.985836,33,7
0.292750546,0.272753818,0.279365069,0.264270165,0.264633673,0.253414835,0.242447755,0.243826239,0.235220364,0.236619745,0.229044067,0.231184263,0.234314451,0.226197688,0.240416204,0.228222806,0.241905861,0.238563681,0.254024099,0.251207481,0.268728676,0.261342876,0.280460312,0.279142267,5.175,5.84,2.775,2.916666667,0.35,1.0875,0.483333333,0.98,0.9125,2.018181818,1.585714286,3,2.0625,3.141666667,1.8,3.616666667,2.175,3.2,1,1.142857143,1.766666667,3.1,4.75,5.025,5856,277.079957,280.871287,289.3856657,291.6648814,301.7950309,301.5598369,309.6117192,312.6095555,316.1940315,317.1582908,317.7043173,318.8951713,322.9154669,321.7285258,319.3849206,319.6527084,314.8593434,312.6468791,304.3219077,300.5332528,293.0891315,289.9235655,277.5328546,280.8100055,258.2852736,257.6796976,264.6514814,264.7197752,274.1992718,272.134577,279.5725625,280.4791255,287.175881,284.4295817,289.5018399,288.471958,290.5052363,291.9183106,289.7917692,289.7839207,282.443888,283.2573343,274.2717864,272.9162386,265.9199784,264.215237,257.9019083,257.987626,1226.960808,33,7
0.38987298,0.247194949,0.296655508,0.203857023,0.257495572,0.193063375,0.190399928,0.18393286,0.177107674,0.178515409,0.167681572,0.167501383,0.163292811,0.164060854,0.169736569,0.168108048,0.17217379,0.169621837,0.189018696,0.191724283,0.190078147,0.200218285,0.264102056,0.19301694,6.039277749,5.891118309,6.039560277,5.62610606,3.171913163,3.204580149,2.949428907,2.991403627,1.207377747,2.854317594,2.083622084,3.308832114,4.510897244,4.283594901,3.633882832,3.500186325,1.34780434,2.431771122,3.245486583,3.993781686,4.906336532,5.213050256,5.540422983,5.335629491,22666,265.4478467,267.2800553,275.0901586,278.4636958,288.151449,288.4156089,294.9506519,297.3498474,302.4044028,301.6526806,305.5142835,304.9662665,308.1671499,308.6194808,306.7738212,306.9673029,298.8422713,297.9190999,285.7196158,285.2943007,277.1418004,275.7718692,262.8624501,269.0735235,254.8826029,253.5833844,257.7978116,259.2250699,266.0427572,264.0551357,271.9323984,272.0673042,277.8188194,276.222929,283.9065135,281.59169,285.3092464,284.90614,282.4762961,282.9216314,275.5121222,276.0631808,267.3286881,267.3919291,262.3698562,259.8328384,252.4535499,255.34358,2019.430052,34,7
0.390132949,0.272080121,0.393487112,0.257636166,0.248089141,0.238006845,0.248165034,0.208421587,0.223005785,0.209024878,0.228243968,0.209152811,0.214850273,0.208831468,0.219844437,0.207231843,0.229736838,0.222004599,0.247952341,0.236224727,0.254002147,0.247101608,0.366404928,0.271788247,3.298531778,5.283772808,2.181228211,2.952632081,0.436867013,2.04775003,0.803526925,4.019072096,2.231640998,5.045903629,1.850095365,6.126859044,3.404594221,6.110986871,4.088860147,5.030457276,2.741889186,3.375461221,0.876935915,1.82171117,2.059871495,3.642820731,5.255941255,4.198628727,5282,277.2393172,281.1357301,286.2161677,291.4113966,299.6737205,300.1985631,307.53649,308.1418805,312.6275186,312.3208018,314.2925691,317.5253684,315.2552357,318.1736517,312.4758656,314.134203,308.690359,308.9735432,301.2857303,299.709955,292.0202299,288.6768073,274.5300956,281.0082185,261.113453,261.8815685,266.3658797,268.2379429,274.4696682,274.3766609,280.2991496,280.9785152,286.7312106,285.1033847,288.3816014,288.6606858,289.0349163,292.0251881,288.7331863,290.6540262,283.811322,285.4205052,277.6838385,276.6662364,270.9104011,268.5691418,261.9453042,262.8567738,1431.605691,37,7
0.254587739,0.254546521,0.2748552,0.251865123,0.267540378,0.240587404,0.243020043,0.249245735,0.208013049,0.209917456,0.195026766,0.204936694,0.182404869,0.200210988,0.180174558,0.191557942,0.182307459,0.206289082,0.212696922,0.224523139,0.23072317,0.237799585,0.270152053,0.263118644,4.785416667,5.99828388,2.618924603,3.136640763,0.285953373,1.615409091,0.358962963,2.401314352,0.758486111,2.402606061,0.375484127,2.950847222,1.123566468,3.113140993,1.558569444,4.659998316,1.237014881,4.062814815,0.463815741,1.487376543,3.06759127,3.257506854,5.937961165,4.822087897,10453,278.7313702,281.0959971,287.8896085,290.5210903,299.1107708,300.7223328,309.805248,307.5486683,316.6185408,316.0710356,321.7574321,321.7149688,321.9285355,322.2907604,318.306145,315.6800306,310.0859071,310.6719891,300.6293361,300.8212389,290.9171975,289.5300459,278.6457562,280.7121735,257.7959997,257.7433562,263.4467372,264.3203291,271.0878473,271.7157864,277.3183394,279.2417604,285.6556513,282.8116709,288.8366653,287.7107282,290.6551339,290.3921796,290.1232716,288.8447829,283.1359476,283.1667714,275.7404298,272.9885856,267.388698,264.4901341,259.1776788,258.342113,1185.785146,37,7
0.284596515,0.281209578,0.258273402,0.233870149,0.250717205,0.228160034,0.240331473,0.212252108,0.229933827,0.215974462,0.231371925,0.213756442,0.227463779,0.215437398,0.229533374,0.215680665,0.226691219,0.214370003,0.242496652,0.219556236,0.242238437,0.267733333,0.356251009,0.309170613,3.509700264,6.239905858,2.465045992,3.916546211,0.563841437,2.869446767,1.046434516,4.225129581,3.22782523,5.221529089,1.573587385,4.24983176,2.204599212,4.479062637,3.454664915,4.249978099,2.499563544,3.437319317,0.789794131,2.033368375,2.946727989,3.526609724,6.06521146,4.608541393,7647,276.7510898,278.5154105,289.1571223,290.9960785,301.4428576,302.188194,310.106369,308.1989447,314.6736554,314.288743,318.063185,321.1534542,318.9131925,321.4446201,315.9852545,316.6241446,309.3025763,310.4363219,302.5526312,300.8153434,291.64358,288.4867061,272.1948241,278.8439947,261.6833007,262.9582818,267.4192098,269.2080622,274.5905957,274.9335363,281.9298539,282.292367,286.1741962,286.0255045,289.8490817,289.9544629,290.956164,292.7907317,290.7918506,291.2739115,284.9458898,286.4173916,279.0557974,277.4011081,271.6897411,269.619884,262.1944988,263.6163791,1426.934267,38,7
0.22368651,0.212202575,0.224930939,0.20677415,0.223725398,0.199585169,0.22106042,0.185095062,0.201019451,0.178026219,0.184933344,0.177832496,0.164033743,0.17194412,0.14797786,0.171802084,0.15656204,0.172907491,0.181214748,0.191108006,0.199059848,0.206159804,0.22902066,0.213505801,4.900564708,6.177814696,2.716507946,3.223531934,0.330436642,1.473658696,0.346177024,1.653149301,0.601589185,1.243519466,0.538407318,1.846175569,1.126252018,2.11140113,0.747766142,2.059592022,0.787572639,1.971651943,0.745560075,1.110200475,1.715245763,3.009444256,5.771233689,5.158218241,10838,277.2359774,278.3926528,285.5133764,287.3469802,296.0301323,297.9383273,303.8009553,306.6196759,310.4233395,312.1473511,312.3296233,316.1098813,312.7220853,314.0890868,308.0097756,310.3979902,304.1320057,305.875871,296.7732775,297.0108996,287.8828899,286.3075317,275.4052987,278.4238003,258.454051,257.1170598,264.0123339,264.015205,272.7683685,271.9556409,279.1865678,278.6392774,284.0086716,283.2498725,288.4478733,287.948055,289.1299613,290.0248996,289.6850492,288.7378851,283.3795431,283.4076176,276.0320126,273.4836313,268.4783776,264.5531503,260.3646807,258.3571421,1116.51954,38,7
0.6445,0.651345564,0.725263087,0.661835537,0.528243419,0.452030988,0.222981272,0.211465397,0.221509918,0.2121054,0.208750776,0.204205765,0.208224379,0.199400894,0.210785616,0.196895112,0.217570921,0.20347221,0.23301225,0.214495385,0.253610941,0.336196144,0.582781436,0.605363933,,,,,4.039447027,3.283061004,3.326636674,2.47877607,2.593580494,2.666047605,4.699731004,5.375600842,6.04403783,9.746417085,3.689241449,8.472617487,2.249715682,4.375480042,4.35036269,4.750206835,5.494673431,5.821759226,,,27837,253.4891095,256.7060215,260.6482406,262.8827683,278.9470561,282.7047852,299.2506223,303.4300379,308.0683678,309.579759,311.2096732,311.2752058,310.8780589,309.9025133,311.2231892,306.6669465,302.2075242,299.4676817,287.9291719,287.6421154,277.0149413,272.1323416,256.6447993,258.539888,245.9209272,247.1511235,249.6746578,251.2036334,265.5615082,265.9998074,276.1237815,275.6597201,282.6436468,283.0919789,287.91312,286.4340414,288.956845,289.7046519,286.4201383,287.1467762,277.7364705,278.7571154,269.9186413,270.079625,263.1811076,259.1280529,249.2656685,250.8730286,518.3396496,39,7
0.406400267,0.394296429,0.236229416,0.334033215,0.22310818,0.222764564,0.208496255,0.216353534,0.202541217,0.207953815,0.198546988,0.200030277,0.194871406,0.199378184,0.195719199,0.20248617,0.20261577,0.207902524,0.207192088,0.215278248,0.237471083,0.240887148,0.489542344,0.248060507,6.090709729,5.466148325,3.995374801,3.057682084,0.563748006,0.829124982,0.612535885,0.697272727,0.435853839,1.092888212,1.026008202,4.630031173,1.771202153,5.297448166,2.096052632,6.620514354,2.391746411,5.062021531,2.490709729,1.966307815,3.65960925,2.951026715,5.275375375,4.848430477,21196,273.7931874,274.2474061,285.2626249,287.7178631,300.8194505,301.7053851,307.5083015,312.6939531,319.3212919,317.0936194,323.0706967,323.2896684,326.0090789,324.2252381,322.6038829,321.9580013,313.2297835,313.0508303,299.9126358,299.3015044,288.4496652,286.0464787,267.3627926,276.8444165,258.0762981,255.3399495,263.8289278,263.367588,272.5310363,271.9818015,279.1239481,281.3605129,287.2233588,285.9781649,292.9455054,291.4625858,295.6139191,294.2374699,292.3252313,293.0095386,283.8984356,284.9269443,273.7905583,274.5107495,266.5668915,264.4226805,253.9124819,257.5370145,830.710463,39,7
0.264070854,0.267172236,0.288490945,0.243379431,0.290722238,0.241916675,0.249430286,0.209035541,0.227002025,0.19071875,0.18980074,0.184432968,0.169394133,0.184113014,0.191776208,0.182209944,0.205606676,0.189211034,0.218916015,0.214438302,0.278695432,0.232082729,0.289992119,0.228284689,,,,,,,,,,,,,,,,,,,,,,,,,15126,278.189573,279.033655,287.695928,288.8111064,300.0730588,298.1458631,304.8534226,307.9036951,314.9583458,315.6722019,318.2557084,318.6205557,320.0564432,320.3200308,319.1010158,315.4536455,310.7083035,307.7947991,298.7993868,298.1230549,289.1744478,285.5323486,274.7141776,278.3007226,258.4040925,259.2278784,263.6055814,266.2957781,273.7590006,274.0477543,279.9844871,282.1532683,286.4123492,286.6499331,292.0437308,291.6447237,293.6843654,294.3299799,293.5200018,292.6619895,286.3974439,286.8396118,277.6369677,277.5347909,269.2243369,267.9161325,258.7019229,261.6927286,1024.875061,40,7
0.495230912,0.608988797,0.552183012,0.500375138,0.403157773,0.226192604,0.2151241,0.212583236,0.226601182,0.204267352,0.183143349,0.193868813,0.2113738,0.198396313,0.217400245,0.202429079,0.215534288,0.20911003,0.21984197,0.22509452,0.243675782,0.464603589,0.642078717,0.532905562,6.1,5.799387068,5.95459899,6.521336698,3.200171861,4.846608299,2.609310151,4.75751776,1.790337313,4.571799317,1.885265604,6.778290335,2.88108525,6.982978127,2.421007932,6.993512806,1.583988663,5.065194004,3.200373902,5.03462029,5.025155236,5.476736306,4.266666667,5.678266966,20147,271.8143765,272.7516005,280.841686,284.6405293,297.6269896,298.1466289,304.3788787,307.2504703,314.2696355,313.5623979,315.6462239,318.421198,319.9331035,319.5001808,318.2233009,316.6085575,309.1283356,308.8050601,298.2185735,296.3690756,287.8794707,283.9470881,263.5897031,273.2776035,259.1534832,257.6707925,265.174701,265.9067951,274.7930291,274.2234037,279.7348208,282.80905,287.3854526,286.6367398,291.6063956,291.4219032,293.7943528,294.0027378,291.8784674,292.4259188,284.7144973,285.9440879,275.9031566,276.3705845,269.0635239,266.667434,257.0012761,259.7802734,1161.383796,41,7
0.230433226,0.505780232,0.207214887,0.278486554,0.214137962,0.196450101,0.206314279,0.183393513,0.190571694,0.18132958,0.179856403,0.176903244,0.185006299,0.179551326,0.193792912,0.179544103,0.192655106,0.177334052,0.200297055,0.192264289,0.206589208,0.201094818,0.433803092,0.363501178,5.012607991,5.83162707,4.474190148,3.813095495,1.620509359,3.208058727,2.69600432,4.467728582,2.051071879,3.449941096,2.733762728,5.478034066,4.282225779,7.880654411,3.648299136,7.877191325,4.312155778,5.907159336,2.706055616,4.203608711,3.630935475,3.791628741,4.15,4.549559935,11060,276.8141539,272.1128969,284.2660155,285.9028426,295.6896651,295.5824467,300.2301657,305.5186457,308.6622293,308.8714038,311.9694871,312.1881656,316.0068686,316.1523236,313.7313723,312.8952323,304.2821912,304.9436454,296.2466075,294.8059296,286.8168821,284.1410301,268.3384679,274.7842679,262.4352934,258.3466277,264.9715796,266.0086893,272.685414,272.407584,277.293144,280.0240695,284.3700927,283.605899,290.6437596,289.2237059,292.7802322,292.7488322,289.2153827,290.7311611,282.7835282,284.4956488,275.5208544,275.1559356,268.5698825,267.0584214,260.3589981,261.7140612,1560.591913,42,7
0.727043153,0.687403281,0.694587862,0.676611417,0.395970446,0.435174241,0.183000513,0.181032572,0.179904951,0.17905897,0.18223137,0.181084286,0.181269657,0.18393558,0.182548242,0.182255372,0.1854829,0.185963481,0.185933278,0.193929615,0.268430495,0.228841811,0.59551964,0.605253863,,,4.444011142,5.389277899,2.931672466,3.807475167,2.435829129,3.126304802,0.91755766,2.043132552,0.909911315,1.76052652,0.870055112,1.182910657,0.542078767,1.451818221,0.777293189,2.223341026,3.985582666,2.93098224,4.988012922,5.725579684,5.375,6.084368476,25352,258.6073272,258.950859,265.6970673,267.8387666,286.7119691,291.0564287,302.7418634,306.2243747,312.2208129,314.7105667,316.8923187,317.3237823,319.812391,318.9201091,317.0151712,315.6264968,306.1495356,305.2040832,290.6404965,292.8000815,282.0879212,278.2436867,260.5292735,260.6124557,251.6025187,250.4460588,256.6373419,257.4439048,272.9094749,272.1066613,279.9245134,282.7757729,288.310911,287.3853623,292.4416397,290.9654243,293.2048391,293.5981524,292.3203005,292.2036048,284.3279492,283.835031,275.5879849,275.0510143,269.4173085,263.3766671,252.3707374,254.3975564,371.8441197,43,7
0.35185366,0.371162821,0.313229995,0.293499931,0.263579324,0.236486001,0.250242578,0.236817873,0.242824066,0.242117066,0.236825138,0.22160192,0.229722437,0.235892442,0.235770705,0.236116953,0.241134793,0.240696317,0.257088097,0.259210508,0.261297659,0.265374588,0.243051237,0.269480998,3.178787879,2.805113636,1.913636364,2.084090909,0.288961039,0.941035354,0.721969697,2.070075758,1.519724026,2.417520661,0.591818182,2.426818182,2.621493506,1.770936639,0.894480519,1.810984848,1.281534091,1.624810606,0.703030303,1.130776515,1.042045455,2.545833333,4.533333333,3.834848485,2637,279.4184009,280.7330511,288.8787923,291.3614546,301.579253,300.7134884,308.9726697,306.546376,313.2415815,313.0460508,311.6840719,314.6877842,315.664357,315.4077301,312.6558841,312.8086323,308.9059314,308.5697836,302.2632886,300.0499603,293.5134435,289.6407905,281.6564783,282.6045979,261.498983,262.0306105,266.1592459,268.5203801,273.8121393,274.2835296,280.5190493,282.2235289,285.8755869,284.8515582,288.1666819,288.6730606,289.0678816,292.0119194,289.5586363,289.8421735,283.6905676,285.1398054,276.6996447,276.3838197,269.4865245,268.5394228,263.0961299,262.3176205,1521.025032,43,7
0.270701933,0.248329178,0.266161057,0.25293444,0.261654275,0.249765845,0.253960863,0.244823265,0.244532475,0.241641959,0.238207186,0.232015227,0.233562171,0.228930116,0.234865863,0.230482532,0.236222095,0.231336327,0.252622336,0.242437736,0.266411436,0.249627259,0.290322843,0.255761102,6.091761063,6.224577595,4.451563986,4.317334569,1.760589805,3.108718881,2.022207644,2.578601649,2.035850786,2.158331173,2.616453427,3.285349271,4.631068169,4.763736452,3.365056841,4.997522429,3.052450561,4.307249909,3.149566458,4.088347866,5.385539076,5.083619917,6.398821069,5.609849238,7580,280.3594321,279.9644791,286.8857278,292.1822369,300.2185885,300.9330603,304.4412987,311.1087172,313.8289321,315.403635,316.8142388,322.116576,321.2717246,323.9185251,319.1842216,320.1320064,308.1426811,310.4366855,300.6099726,298.7018982,290.027032,288.2499799,277.8287575,279.7869328,259.2682843,256.138769,262.7222788,261.8201882,270.0245384,268.8306227,276.0716758,276.5747182,283.7119847,281.2652366,288.9490021,287.5816842,291.6538343,291.3932501,288.6243851,289.0602489,279.8525311,283.1220789,273.7448691,272.6232183,264.1626907,263.5584154,257.8274145,256.793512,1348.798585,43,7
0.594147101,0.424886433,0.548571267,0.185025887,0.199484051,0.211373218,0.191136755,0.203066487,0.171859501,0.185842904,0.177248728,0.168282258,0.178367369,0.195061118,0.162475706,0.186282932,0.178749256,0.187066272,0.198714066,0.191366623,0.190685126,0.236496393,0.57538823,0.310324379,4.623333333,5.985714286,2.433333333,4.6875,0.943333333,3.856144781,1.511111111,6.636666667,4.904166667,9.524242424,3.442857143,7.913888889,3.595833333,8.311111111,6.725,10.68888889,3.383333333,6.127777778,1.208888889,2.971296296,3.029166667,3.52962963,3.3,4.282539683,8966,273.2040475,275.2968526,283.4625967,287.3248767,297.9540999,299.7442956,306.4173067,305.7872234,311.9787076,312.078695,315.1286821,316.2107368,315.7035753,317.8035849,312.2861623,312.8373424,305.8347876,307.6846826,299.8725952,298.516073,289.3449269,286.1634778,269.4279659,278.6291486,261.2060035,262.7363503,267.8141471,269.1348503,274.8628229,275.2559805,282.5980513,281.9682926,287.3709962,285.9295515,291.306869,289.7109765,291.287729,292.8965845,291.1076197,291.1268634,285.3157144,285.6169084,279.0685064,276.6696716,271.8553344,269.1493942,260.02329,263.3326422,1422.101462,43,7
0.368627244,0.263490067,0.309152221,0.253826307,0.2571935,0.24165852,0.23869213,0.238176751,0.22843983,0.226291736,0.223060811,0.214650777,0.214188253,0.213376791,0.221894855,0.220310307,0.230300082,0.22413051,0.250422069,0.239440632,0.26394878,0.2559434,0.267865755,0.258890942,3.779588015,5.036024187,2.068266566,1.824965147,0.211907911,0.763042271,0.482955404,1.625366591,0.868218875,2.348230605,0.587679516,2.73345931,1.515611165,1.900081885,0.836687453,2.222529146,0.876095994,2.506922399,0.53377425,1.286725456,0.923149634,2.724798113,4.959958428,4.39282082,3918,277.161029,283.9159627,289.7488864,293.5023461,301.8103724,304.0490589,307.8399391,309.2740119,314.7833472,317.1694751,312.937429,317.1728518,318.7597624,318.8021678,316.1444047,315.1403314,311.7407856,311.3695434,303.9626687,301.7256385,294.4270154,291.2201426,282.6005671,282.8223439,258.0558636,258.5199283,265.2932541,265.5076086,273.2247893,272.8507194,280.6003874,280.0538945,286.0243606,283.2311808,289.087394,287.9941887,289.4054763,291.2622833,289.3184602,288.9760555,282.5636817,283.5912394,274.9956287,273.5015293,267.2807673,265.4150059,259.6697383,258.8169547,1276.325976,44,7
0.232027871,0.171926222,0.228031102,0.170399629,0.221069342,0.169384455,0.218600511,0.171055788,0.210549393,0.175943467,0.198958477,0.16827029,0.198401546,0.165039859,0.199816563,0.163027621,0.191184473,0.163519949,0.199274422,0.169252946,0.212567821,0.178068253,0.229592983,0.178331542,6.599530084,6.516905954,5.871587081,4.9871903,2.147575898,3.681059353,1.961004007,2.518017803,1.355005449,2.402025806,1.396557427,1.959460205,1.496435671,1.680550862,2.112097726,2.451783578,3.637869857,3.954371033,3.701143474,3.389906233,4.774524514,5.700263303,5.847935737,5.749298875,9677,275.5392576,276.2532832,281.4738816,286.4929448,292.665427,295.9831696,298.6528432,304.3602568,307.2222435,308.2759776,309.9224032,314.2155572,315.8354393,315.9319807,311.6367963,312.669258,301.8059257,304.438159,293.5985126,294.4995099,283.5758891,284.1642472,275.6144737,276.5764964,262.0499516,260.7347892,264.9694347,265.9473777,271.7019648,272.5336948,275.6369128,279.1460655,283.5005571,283.8086251,288.3606956,289.52853,291.6853725,293.1103351,289.5366197,289.9070678,281.4396841,284.8261915,275.2066004,275.5755396,266.9602261,268.1065584,260.9704199,261.0086177,1244.032066,45,7
0.268575952,0.261252533,0.271428947,0.248836371,0.262552787,0.238398675,0.252984298,0.223763314,0.203912872,0.197346516,0.186309253,0.189448401,0.167264172,0.178031565,0.171580947,0.183704953,0.178641543,0.187970546,0.218611231,0.221150112,0.238623912,0.247749343,0.253772565,0.255148493,5.407257668,5.814379828,2.799309273,3.294042153,0.498913672,1.84960527,0.291664043,2.320580507,0.725049759,1.648883959,0.474395016,2.963444584,0.932587037,4.127088581,1.013993624,3.825962116,0.803456448,3.204499895,0.593610936,1.66996484,1.977407003,3.479062156,5.341304348,5.028412686,11193,276.8894291,279.0403002,285.8724475,288.8967913,297.5930416,298.1076874,307.5068016,307.8880647,315.366632,317.0606798,319.1860012,320.1373398,318.0408541,319.3724967,316.1457664,315.0334955,308.9703595,308.7805314,299.1659801,298.8708158,290.5002265,287.671476,277.4658106,278.9221261,257.6527434,257.6351336,263.4915531,264.5124864,271.9555333,272.218408,279.6910358,280.3170603,286.4115414,283.5792858,290.4073403,289.163504,290.9912536,292.0274019,291.2171703,289.7246241,284.5659201,284.5767479,276.7868585,274.4914945,268.1787832,264.9889464,259.3451551,258.5154466,1161.690399,45,7
0.248070044,0.26323245,0.242498621,0.314168463,0.243487209,0.247196678,0.241438246,0.236278926,0.227757889,0.227068224,0.217601182,0.222309209,0.210736393,0.216541622,0.218559001,0.218547952,0.226242739,0.222540153,0.236420172,0.234682213,0.244574749,0.24748672,0.26271335,0.243111822,4.815955056,4.14946675,2.517450115,2.254864349,0.484934903,0.659048531,0.649780899,0.952478777,1.868285179,2.578357735,1.574949171,2.655139939,1.622757491,2.015232834,1.857659845,2.601203893,3.666245318,2.299900068,2.064628589,1.137784109,2.104194757,1.698855082,4.967383513,3.945548654,21557,275.6147025,274.4370801,286.3456539,286.1277364,302.2909948,304.4714927,308.3850701,316.4684124,321.2676994,322.7180122,325.5091677,328.7417317,329.9470445,329.8939861,325.0005325,326.5334128,314.3228831,315.961736,301.2861937,302.1708707,288.4707484,286.4927199,273.0794332,274.8185101,260.7221955,256.473711,266.9001078,264.6173883,277.8056592,276.6519853,284.4729228,286.051949,294.1613147,291.4906968,298.9599454,297.4726204,300.362174,300.2605011,298.3242623,298.0406078,287.8911525,288.8028634,278.244043,277.2398418,269.6411761,265.9593926,259.0573359,257.8440116,-113.3990431,46,7
0.678180084,0.666664815,0.676741287,0.616552815,0.283076187,0.247176033,0.162928113,0.17704928,0.170722818,0.179763816,0.170801734,0.180923219,0.171992724,0.18658128,0.17124047,0.189316579,0.181203282,0.192867388,0.174449842,0.210160546,0.245478922,0.33987053,0.688986038,0.603262361,,5.61827451,5.445303433,6.08689973,5.134900887,5.121621589,4.508901786,4.334528725,5.114593141,4.360215762,5.184430659,5.471151577,4.973345026,6.349233791,2.900135813,4.715657652,1.994467378,3.474902167,3.616374865,4.012050698,4.495353799,5.678419053,,5.749382093,27340,259.3724249,262.9239156,269.0563308,270.5896428,285.7153897,290.1598848,300.2835267,306.9778087,309.2306555,313.0839324,314.6922234,317.6360846,314.7229943,317.7429468,314.5154966,314.7250628,306.5004786,305.2897792,291.5498001,293.3886353,279.9826229,276.0257894,258.9531637,265.2781191,253.423996,254.9716233,260.3793479,261.281301,271.2832518,270.1596996,277.9226416,277.6865132,283.8123253,283.3495077,287.777588,286.6873229,288.2598191,289.7256442,286.4418752,287.2963858,279.5245356,278.2066248,271.9027943,272.0308154,264.6160402,263.2170303,253.7736433,256.3001912,462.7992695,50,7
0.356719576,0.299320108,0.26064526,0.234492665,0.219853331,0.204081841,0.219497123,0.196390301,0.203496074,0.187088596,0.189285655,0.176161327,0.179862415,0.173469799,0.181685377,0.175554001,0.18980412,0.179048213,0.20443309,0.192966335,0.227190551,0.2060647,0.33007336,0.214615181,5.680037435,5.227073984,3.422527495,2.342395504,0.822105771,0.754037735,0.613046875,0.763942871,0.583007813,1.028346946,1.0058524,1.6953125,0.840512521,2.293295011,1.114904785,2.611121345,1.592153495,1.452654844,1.26578776,1.318462728,2.371474784,2.807882668,4.875,4.479539545,23522,266.6996284,271.8891802,282.2880032,286.0742393,299.9355947,301.4012428,308.0735122,312.1472931,320.4113293,318.1964113,322.5737944,323.2641726,325.6758713,324.2921291,322.7388889,322.5841234,312.2624883,312.2008927,297.441557,298.3209276,285.3228117,283.6845466,264.8972804,273.812199,254.2733468,254.6363547,262.7405725,262.8602588,273.3818988,271.5532701,280.6648157,281.1640734,288.3808772,286.3384212,294.2326008,291.8003734,295.9022985,294.6820385,292.4400504,292.643046,284.0605334,284.48387,273.9734979,273.7959818,265.3611242,262.4741617,252.4672685,256.4801471,409.7141017,51,7
